科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"229,833,504.24","254,589,899.70","219,625,501.78","200,286,043.13","203,871,068.12","333,592,360.21","321,745,558.49","317,004,208.69","584,704,978.61","341,944,037.49","379,851,198.02","391,166,510.63","413,146,000.59","246,002,965.48","249,789,313.19","335,801,774.77","200,535,938.77","203,065,068.84","199,006,439.68","233,580,043.53","233,592,980.20","343,849,218.30","221,221,120.83","257,803,836.93","219,043,563.21","167,807,830.61","147,327,360.36","114,518,353.24","211,446,133.53","97,611,790.29","259,540,636.22","175,164,077.31","520,527,384.31","359,160,862.27","39,961,062.95","101,054,472.27","348,263,629.75","367,007,399.52","359,006,892.42","247,989,619.61","240,899,115.04","207,049,483.53","67,149,797.76"
短期借款,"55,000,000.00","55,000,000.00","30,000,000.00","50,000,000.00","120,000,000.00","145,000,000.00","135,000,000.00","80,000,000.00","5,000,000.00",,,,,"2,000,000.00",,,"20,000,000.00","50,000,000.00","40,000,000.00","30,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,"9,669,859.25","34,930,121.20","32,679,238.60","25,000,000.00"
交易性金融资产,,,,,,"54,430.00","54,430.00","44,575.00","63,675.00","78,785.00","52,500.00","74,940.00","86,660.00",,"120,550.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,997,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"83,027,313.62","116,526,921.12","85,645,825.96","112,548,319.07","93,496,890.94","61,466,119.89","100,605,514.02","67,726,753.00","37,910,339.89","71,251,528.33","87,924,256.62","134,906,062.89","112,854,463.77","90,997,096.21","106,761,157.84","44,941,794.29","52,104,757.18","117,100,658.57","170,905,938.16","181,339,236.81","183,471,409.88","161,548,480.18","175,321,928.21","172,251,741.18","161,609,639.73","175,192,721.80","214,963,957.79","199,665,861.90","176,002,730.14","197,465,473.10","215,190,955.16","171,617,183.90","144,020,190.42","156,374,021.49","228,183,960.98","197,659,842.91","175,490,376.33","161,666,290.33","169,822,786.89","191,936,219.06","183,077,710.46","167,335,228.50","176,307,934.98"
应付票据,"48,930,591.18","41,899,541.76",,,,"127,863,221.03","125,107,281.04","129,022,894.93","407,747,000.75","190,146,797.71","189,799,242.98","189,972,597.73","190,336,877.42","30,426,016.50","44,854,076.30",,"28,562,450.96","27,799,258.33","17,430,000.00","29,000,000.00","36,137,548.78","30,670,000.00","21,954,888.72","15,450,000.00","3,670,000.00","10,500,000.00","1,600,000.00",,,"2,000,000.00","2,000,000.00","990,000.00","2,250,000.00","2,960,000.00","2,600,000.00","1,200,000.00","300,000.00",,,,,,
应收账款,"137,919,072.85","131,706,767.96","100,484,011.46","86,999,036.17","91,367,215.44","125,784,075.71","113,883,935.51","123,242,751.50","111,022,686.79","190,942,295.59","197,248,593.52","187,099,721.46","223,005,600.74","159,617,227.39","190,243,985.26","93,612,393.22","156,244,004.64","190,161,205.25","169,568,074.28","101,674,463.85","241,959,590.63","252,129,831.76","243,156,079.59","165,316,598.79","384,702,190.69","386,918,049.61","353,880,837.07","283,655,328.77","345,844,518.12","354,343,320.38","354,256,018.76","308,061,782.26","390,614,589.56","388,100,472.30","402,109,830.25","343,845,757.95","428,668,651.87","415,424,399.79","449,182,997.50","431,366,119.71","509,479,385.95","475,477,760.56","498,855,994.41"
应付账款,"133,376,969.86","132,728,681.79","46,402,239.73","41,162,050.28","45,081,588.85","106,471,514.28","93,799,802.93","95,020,896.25","115,754,292.09","186,503,628.48","225,394,736.18","169,747,887.29","220,822,634.42","189,344,651.34","222,985,919.99","111,809,736.84","162,201,516.40","164,988,264.55","167,807,694.92","111,666,991.53","212,928,522.43","187,656,696.15","167,986,059.26","178,859,055.01","302,804,650.70","278,439,015.49","208,084,553.34","208,274,601.85","181,381,548.91","169,430,126.45","139,484,937.70","170,609,350.18","177,209,222.67","169,694,123.55","179,833,850.01","193,831,168.49","224,588,264.01","235,108,186.69","247,722,391.00","269,800,544.60","280,205,622.54","251,193,833.81","261,741,953.31"
预付款项,"23,197,499.32","33,766,435.84","3,089,592.05","28,141,475.63","1,812,835.63","3,880,883.79","3,087,440.15","30,623,829.68","28,180,936.56","18,634,135.07","22,308,027.25","35,429,949.59","17,721,501.88","44,713,018.20","65,654,983.98","14,340,598.01","39,809,882.76","48,373,158.59","31,237,843.20","28,200,772.99","38,688,571.81","34,123,131.87","21,399,649.91","20,348,458.03","25,261,385.74","16,983,178.82","9,801,115.77","16,767,184.93","17,112,856.42","10,703,214.38","19,591,068.59","24,677,933.76","27,842,941.56","24,659,593.91","34,975,876.52","26,371,953.44","21,421,591.81","25,597,288.48","19,381,581.88","22,070,795.58","27,294,876.62","22,856,581.80","19,808,839.65"
预收款项,"1,630,604.03","3,527,432.36","707,697.23","4,424,213.51","252,280.32","267,280.32","317,280.32","41,028,729.65","382,122.71","12,065,756.54","8,950,163.71","52,837,341.25","19,522,209.72","26,389,793.46","26,476,924.30","23,660,678.70","1,436,767.82","6,552,469.74","11,696,211.16","18,895,307.49",,"5,149,651.23","4,025,491.53","29,062,272.78","4,725,951.74","564,087.09","6,802,381.83","46,197,603.45","4,172,012.21","3,413,973.28","4,962,092.94","22,322,914.32","38,419,182.01","27,643,185.09","16,432,546.83","33,619,580.42","18,508,523.61","15,940,218.69","16,600,502.92","32,580,421.18","9,260,979.11","7,389,407.98","9,846,812.80"
