科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"432,424,431.12","506,076,364.25","485,481,712.82","289,000,015.75","795,393,877.84","427,840,675.44","489,676,705.79","505,231,625.88","420,061,901.62","595,339,280.26","722,540,438.18","1,945,118,356.39","1,217,980,170.84","1,462,293,028.07","1,498,446,827.96","1,009,769,471.04","1,005,115,787.59","1,347,402,611.69","658,357,049.60","666,534,921.91","1,074,307,300.44","1,325,118,824.82","1,088,501,583.72","1,170,981,357.23","1,612,010,440.25","1,579,019,411.89","1,210,252,224.47","1,281,148,365.53","1,169,360,997.60","1,535,353,582.63","1,185,388,775.83","1,291,900,337.61","1,046,869,486.05","1,679,933,349.58","958,646,054.07","1,265,175,310.79","1,439,322,658.80","1,611,713,693.37","1,711,129,163.60","1,973,071,192.77","1,593,522,512.09","1,738,669,593.61","2,036,203,839.86"
短期借款,"377,000,000.00","710,000,000.00","690,000,000.00","699,300,000.00","899,300,000.00","1,056,300,000.00","1,029,300,000.00","745,000,000.00","805,000,000.00","980,000,000.00","1,150,000,000.00","1,063,656,400.00","795,000,000.00","1,525,000,000.00","1,855,000,000.00","2,130,000,000.00","1,845,000,000.00","4,036,348,000.00","4,470,348,000.00","4,600,348,000.00","5,428,348,000.00","5,906,500,000.00","5,629,500,000.00","6,451,211,411.38","6,426,193,054.09","4,681,758,159.03","4,978,855,075.26","4,454,310,535.27","4,871,554,387.79","5,069,475,418.82","4,883,490,658.58","5,669,519,488.07","6,106,045,127.06","5,954,906,352.35","6,130,529,436.65","6,138,896,359.49","5,647,320,672.54","5,486,556,074.10","5,894,935,844.05","5,754,843,128.29","5,589,244,306.86","5,784,702,181.68","4,644,834,847.46"
交易性金融资产,,,,,,,,,"739,875.00",,"4,876,800.00",,,"839,000.00",,,,"6,100.00",,,,,,"2,500.00","870,075.00","1,919,983.33","2,971,143.28","258,339.42","414,122.58","440,715.79","601,339.17","469,739.30","269,337.43","265,996.80","166,023.42","102,540.22","147,900.96","104,715.70","118,541.93","9,284,136.54","181,405.11","164,469.48","234,015.28"
交易性金融负债,,,,,,,,,,,,,,,"1,740,425.00",,,,,,"1,859,950.00","6,844,415.00","546,075.00",,"1,575,690.00","4,044,050.00","42,950.00","842,450.00",,,,"548,425.00",,,"64,975.00","11,250,298.37",,"4,273,790.00","52,815,650.00","18,203,461.47","47,182,557.83","97,551,825.00","198,714,200.00"
应收票据,"5,737,236.00","28,608,540.00","112,656,496.57","81,359,541.52","72,110,583.38","64,380,000.00","75,857,602.91","98,144,191.56","56,933,906.61","69,093,471.26","34,704,063.06","54,333,741.24","136,227,799.18","244,495,014.76","56,470,000.00","93,450,000.00","49,523,107.99","40,680,000.00","99,460,000.00","58,976,000.00","82,598,755.56","141,625,744.07","167,000,000.00","203,760,364.36","131,945,660.07","102,929,780.76","131,179,811.20","155,181,465.10","69,454,889.10","148,096,815.00","124,698,156.98","169,861,985.21","105,488,370.63","106,064,012.55","69,312,465.92","36,961,200.00","37,935,447.91","62,597,618.61","47,608,533.41","62,287,329.01","88,273,123.76","86,751,160.00","135,221,645.20"
应付票据,"156,000,000.00","120,000,000.00","33,000,000.00","20,000,000.00","26,000,000.00","113,468,556.33",,"20,000,000.00","80,000,000.00","143,463,822.74","143,463,822.74","248,876,066.45","52,250,000.00","53,900,000.00","50,500,000.00",,"220,000,000.00","292,170,000.00","52,300,000.00","65,900,000.00","94,900,000.00","382,060,000.00","418,060,000.00","15,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,"146,998,324.65","149,895,734.95","99,897,228.06","129,999,884.75","79,999,938.30","120,000,000.00","120,000,000.00","170,000,000.00","170,000,000.00","120,000,000.00","144,000,000.00","15,000,000.00",,
应收账款,"34,900,189.84","83,056,124.70","64,803,955.28","94,371,842.86","85,454,677.36","97,319,648.60","50,319,531.81","5,494,579.98","143,675,327.32","32,108,885.31","59,932,917.05","2,487,525.44","52,717,686.31","27,354,519.71","58,714,572.25","3,132,678.01","87,004,097.35","52,279,624.11","62,252,206.93","108,497,530.14","207,186,948.34","189,770,309.43","180,908,507.54","119,682,205.11","197,207,875.03","136,390,333.43","170,443,339.27","96,845,056.76","122,826,001.49","129,992,613.76","99,807,427.08","79,026,076.87","154,488,030.07","202,276,114.95","233,366,306.31","143,221,287.65","165,035,530.23","128,478,573.45","147,267,191.09","95,192,810.32","111,015,235.61","104,002,029.72","151,815,539.56"
应付账款,"317,301,465.73","173,827,587.12","343,422,948.06","242,258,243.57","275,163,337.32","162,001,633.97","171,057,007.74","162,377,074.75","162,897,500.01","175,711,804.16","331,378,475.95","359,868,908.83","243,954,749.73","324,460,396.48","310,785,419.25","379,868,152.66","301,383,521.55","365,943,469.58","495,671,558.16","844,644,353.21","422,904,520.92","710,593,595.65","1,188,653,880.10","1,035,668,663.35","1,026,846,702.69","1,086,807,707.93","1,081,872,540.60","1,402,778,838.39","1,404,488,052.89","1,323,423,501.22","1,283,807,040.52","1,963,355,076.83","1,724,808,903.10","1,626,158,282.80","1,565,156,686.93","1,781,578,713.76","1,651,361,004.13","1,816,575,870.79","1,733,003,193.06","1,433,311,214.56","1,243,833,333.66","1,332,311,990.80","1,378,169,397.82"
预付款项,"250,618,185.86","74,337,281.31","188,509,636.48","154,602,041.28","105,940,790.71","111,768,346.84","162,074,804.69","196,138,407.99","301,201,080.28","336,844,053.25","374,827,306.98","608,958,512.36","745,783,774.01","700,257,360.15","1,036,993,002.62","1,221,920,060.28","1,498,984,026.21","2,212,814,611.96","1,844,653,290.87","1,582,109,833.12","1,616,534,628.16","1,409,487,940.65","1,510,881,352.72","852,308,796.51","1,076,781,912.58","992,939,427.34","1,159,719,524.58","764,091,465.48","882,118,900.84","926,778,473.05","158,228,232.41","203,085,323.04","244,951,399.31","165,824,373.58","206,759,528.01","151,499,438.85","184,798,662.03","162,285,788.12","251,583,765.06","161,090,573.59","205,320,626.39","232,013,906.78","242,020,359.15"
预收款项,"95,530,538.93","76,501,820.09","89,315,628.72","112,687,482.85","90,653,931.59","47,854,061.49","52,636,876.27","56,363,462.22","41,973,634.21","114,481,615.52","67,479,082.88","25,024,085.98","24,751,923.13","112,961,682.68","68,993,275.63","85,640,575.51","233,613,900.12","65,511,506.44","163,887,429.93","137,054,143.32","87,939,266.13","69,606,042.96","107,099,371.12","86,217,584.92","112,074,757.80","220,674,998.93","186,377,801.66","66,395,684.47","116,875,524.16","120,527,384.87","133,571,336.51","70,471,541.43","104,884,470.09","93,636,301.48","92,753,324.17","93,119,173.07","166,784,374.33","59,363,862.60","144,346,428.01","138,770,729.15","211,018,180.48","320,020,384.01","338,548,740.91"
