科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"81,597,138.13","98,587,683.11","124,471,611.38","190,149,822.94","115,094,221.97","94,643,021.65","151,956,343.48","236,860,332.66","176,419,360.02","180,860,737.62","179,839,166.15","280,126,077.54","215,001,855.99","153,503,901.22","144,479,214.32","215,660,160.32","122,037,341.02","153,820,465.05","177,575,876.67","239,273,067.54","156,376,885.61","137,350,594.81","325,568,330.86","698,162,273.64","383,415,773.18","278,521,154.50","339,389,295.08","761,105,517.16","531,145,170.78","500,684,179.80","455,901,873.34","877,941,031.34","683,698,364.09","536,960,088.67","441,709,681.79","1,181,977,241.59","680,466,829.78","669,111,423.31","660,752,511.57","1,136,490,982.19","736,263,264.78","476,956,826.75","656,444,819.68","1,607,840,256.16","790,848,683.70"
短期借款,"72,000,000.00","69,000,000.00","71,292,769.99","63,535,551.18","71,744,035.77","64,666,312.36","63,015,876.92","24,640,950.93","20,000,000.00","55,668,400.71","50,969,020.21","50,676,399.77","107,949,605.27","68,297,205.50","65,000,000.00","155,000,000.00","153,306,928.58","206,500,000.00","175,406,985.19","168,635,373.57","188,396,614.88","205,552,704.10","238,617,329.67","279,361,994.64","245,993,312.78","245,793,172.64","419,484,641.81","401,323,859.04","486,560,612.30","458,186,413.42","334,979,501.95","392,474,456.07","402,226,600.00","377,000,000.00","327,173,500.06","375,000,000.00","298,000,000.00","438,900,000.00","368,993,132.18","428,970,000.00","374,228,091.76","299,402,073.37","239,600,000.00","315,000,000.00","80,214,528.45"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,711,422.96","8,461,612.54","6,228,670.24","3,105,142.08","1,452,898.53","6,882,423.32","4,067,763.94","10,005,034.92","10,504,210.40","2,427,575.22","472,036.41","1,518,692.67","1,267,437.71","572,205.25","149,851.80","5,327,000.00","77,000.00","19,575,534.00","26,422,233.00","13,282,760.00","2,517,400.00","2,698,817.98","24,411,789.84","27,782,758.59","45,778,301.64","83,192,169.66","110,654,334.09","275,356,962.70","206,427,553.85","19,716,705.61","39,569,384.18","21,973,668.43","38,622,076.44","145,563,930.75","20,672,706.33","27,363,548.77","20,511,329.17","53,205,998.19","31,701,594.14","23,956,493.90","24,290,898.10","42,392,262.06","126,671,977.76","61,342,104.15","46,021,238.72"
应付票据,"53,280,783.00","38,445,288.45","39,248,285.35","22,712,232.74","18,655,421.28","4,903,347.63","19,345,119.18","22,944,233.82","5,786,234.19","20,292,696.78","17,574,151.25","2,200,289.00","4,138,146.00",,,,,,,,,,"22,840,062.00","70,533,334.01","23,129,570.90","44,155,011.75","36,351,630.15","52,017,456.63","21,791,673.05","63,488,187.07","53,781,225.47","36,351,603.00","48,115,411.84","226,405,971.30","107,112,286.40","134,940,758.00","58,967,402.50","12,501,176.64","48,973,432.00","52,212,215.94","19,948,990.00","24,265,095.60","31,436,138.24","49,211,153.90","80,074,537.46"
应收账款,"277,686,310.68","309,490,782.32","308,958,991.06","252,094,001.43","291,732,296.62","297,170,204.08","291,250,550.85","249,681,462.59","194,956,387.32","276,068,260.51","224,665,078.86","247,781,586.26","257,835,634.71","291,669,988.55","261,443,157.89","308,626,757.43","349,641,138.02","334,829,763.20","315,713,109.17","339,103,341.59","329,524,135.53","369,430,097.30","591,768,614.03","642,661,430.27","552,389,480.47","646,826,662.21","722,917,965.15","663,532,887.45","677,433,243.72","778,291,288.25","828,065,975.63","1,168,614,033.43","925,185,636.81","1,094,682,906.34","1,157,311,373.33","1,249,413,579.20","1,312,963,315.72","1,238,479,429.65","1,165,110,332.37","1,299,053,771.94","1,314,493,387.81","1,336,518,592.82","1,186,790,078.48","1,085,809,848.17","1,071,955,984.60"
应付账款,"151,556,961.17","196,270,850.11","208,942,893.50","214,626,290.38","191,821,031.77","193,786,662.74","187,701,265.22","253,710,529.19","216,541,101.20","235,949,609.82","220,298,459.00","237,185,141.33","206,883,549.63","234,299,621.14","223,351,266.18","200,900,308.20","247,445,705.54","233,675,351.54","243,221,563.70","290,218,065.75","278,856,021.17","253,017,517.80","568,844,902.32","610,855,143.02","478,456,413.73","443,629,812.77","672,778,292.16","875,652,981.74","772,310,108.90","635,329,423.16","864,130,567.70","958,970,953.88","690,975,682.14","793,994,063.31","889,219,741.35","1,022,659,877.22","1,138,708,240.70","1,151,680,373.86","1,100,228,805.28","1,191,680,817.04","870,956,697.41","1,041,677,708.66","1,096,430,622.50","1,224,195,449.72","890,520,709.18"
预付款项,"23,056,268.64","32,168,672.81","43,471,308.35","47,828,527.12","36,544,239.59","29,854,116.38","52,300,378.51","62,489,144.44","55,953,414.87","32,907,877.59","59,231,061.48","55,881,711.99","42,844,946.51","48,661,923.29","81,478,233.12","53,139,366.47","68,679,858.02","66,729,424.03","86,046,349.87","54,906,265.15","143,460,016.06","72,398,437.13","101,311,405.44","127,028,454.72","134,261,037.93","142,802,440.62","188,806,988.44","109,061,257.54","138,460,712.25","152,721,713.03","233,883,187.96","139,736,611.45","214,539,252.05","248,650,125.24","223,713,734.35","120,939,052.35","163,318,276.36","129,563,596.85","120,442,372.54","85,438,992.73","201,865,243.57","216,958,863.84","154,165,308.34","203,256,508.14","218,616,463.98"
预收款项,"24,136,048.96","51,129,166.20","55,408,998.54","53,956,176.44","39,152,909.18","49,725,073.56","58,037,441.39","81,414,985.50","59,161,874.74","45,802,572.03","61,081,919.12","112,512,309.66","74,323,423.57","82,602,067.38","82,923,530.90","65,275,191.46","53,415,017.65","47,903,370.74","65,100,583.25","84,184,905.09","92,759,802.69","66,166,927.19","624,846,943.94","753,772,991.59","731,032,153.69","628,966,475.68","685,363,465.77","697,089,190.89","750,767,486.27","698,201,271.49","804,714,498.91","672,255,441.89","726,617,610.09","800,731,905.11","888,761,281.75","1,168,239,295.70","1,296,536,703.94","1,213,173,769.62","1,297,225,934.04","1,100,744,979.72","1,351,253,813.19","1,158,383,013.55","1,326,332,642.21","1,554,458,209.95","1,474,807,669.62"
其他应收款,"63,938,784.69","58,645,163.18","61,389,459.56","28,384,753.22","28,795,507.03","33,322,455.66","29,477,821.68","21,946,286.88","28,827,411.25","22,987,567.67","24,534,565.87","34,441,631.04","32,646,117.17","29,715,004.76","34,142,248.54","38,387,609.26","31,370,141.38","33,553,647.73","27,940,631.67","34,862,602.29","39,801,211.80","35,497,627.62","61,125,519.74","59,986,043.24","58,905,820.59","64,846,091.54","81,819,633.80","109,758,506.49","93,386,883.17","104,824,613.86","107,028,739.97","97,198,161.53","112,135,200.34","122,587,641.10","120,199,125.75","110,638,345.58","124,917,981.35","140,373,595.72","149,737,180.59","150,901,005.37","132,994,085.88","139,280,048.69","151,138,508.06","136,713,034.85","137,734,430.83"
应付职工薪酬,"17,656,742.10","28,434,386.17","33,746,563.29","19,888,100.80","22,538,452.52","23,098,627.31","25,368,747.76","18,456,153.68","20,373,555.02","21,647,500.72","24,149,191.55","24,441,926.63","18,356,483.09","21,875,836.66","25,294,417.64","21,213,192.48","17,104,547.02","16,442,770.64","20,361,026.02","24,459,732.71","22,855,115.65","23,563,531.19","25,303,322.16","25,923,128.87","17,662,834.86","20,076,095.81","20,053,222.43","65,826,573.57","20,457,149.83","23,869,757.60","23,629,960.53","69,483,106.72","22,166,520.06","43,168,186.97","41,622,293.88","82,298,344.34","21,855,239.88","47,866,286.84","52,192,944.45","95,460,929.34","22,388,865.16","53,773,676.05","57,891,884.06","105,052,949.31","24,654,597.82"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,021,577.63","3,642,242.97","5,015,653.84","5,118,114.81","2,285,395.76","3,350,344.06","8,448,535.79","11,941,358.24","4,422,906.33","2,215,404.25","148,723.08","13,702,479.09","2,674,675.56","1,577,094.74","2,211,858.27","7,626,011.73","4,883,028.24","-2,111,384.35","7,671,767.41","9,709,319.15","-315,249.56","-4,417,176.23","7,224,248.86","27,606,898.70","6,385,517.79","16,843,288.36","9,437,624.28","57,736,348.20","9,442,758.26","25,819,730.46","29,666,175.75","82,219,927.98","35,559,038.07","40,566,539.18","25,937,920.23","48,849,625.57","24,365,116.44","23,642,956.40","27,026,054.58","170,126,192.12","42,173,825.04","34,879,452.21","40,633,810.92","134,086,785.16","71,788,257.33"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,"8,103.33",,,,,,,,"6,760.00",,,,,,,,,,,,,,,,,,,,,
应收股利,"2,520,000.00",,,"1,800,000.00","1,800,000.00",,,,,,,,,,,,"3,960,000.00",,,,,,"4,775,000.00",,,,,,,,,,,,,,,,,,,,,,
应付股利,"1,021,778.67","178,844.00","178,844.00","178,844.00","4,890,402.51","178,844.00","178,844.00","178,844.00","1,475,834.40","178,844.00","178,844.00","178,844.00","178,844.00","178,844.00","178,844.00","174,524.00","174,524.00","174,524.00","174,524.00","2,388,524.00","174,524.00","6,474,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","174,524.00","22,674,524.00","11,424,524.00","1,674,524.00","1,174,524.00","174,524.00","174,524.00"
