科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
筹资活动现金流入小计,"8,000,000.00","61,216,000.00","90,312,841.66","52,005,060.61","52,005,060.61","427,073,060.61",,"22,453,066.70","22,455,598.40","22,453,066.70","20,000,000.00","70,000,000.00","90,000,000.00","160,484,608.61","258,860,000.00","648,860,000.00","818,860,000.00","819,399,603.16","70,000,000.00","145,000,000.00","152,000,000.00","181,000,000.00","70,000,000.00","80,000,000.00","145,000,000.00","308,304,251.20","290,000,000.00","342,269,210.42","602,628,304.33","448,757,612.03","32,244,152.41","96,601,388.65","280,870,019.21"
经营活动现金流出小计,"153,786,639.63","283,849,551.09","192,917,084.28","146,095,291.07","233,890,158.00","335,638,588.39","113,275,854.35","144,059,791.14","217,942,203.68","310,017,420.72","68,798,510.72","146,129,410.03","225,841,344.37","464,962,019.77","82,587,497.45","147,792,329.95","338,276,213.02","524,596,674.49","123,860,528.24","240,567,652.10","401,248,707.83","607,374,388.64","169,616,097.40","257,729,953.73","424,543,506.04","488,391,171.18","186,790,484.37","260,282,697.47","347,432,418.54","587,010,112.88","127,211,031.88","239,240,519.96","386,209,748.30"
偿还债务支付的现金,"8,000,000.00","8,000,000.00","38,620,000.00","30,400,000.00","50,400,000.00","66,434,948.67","22,000,000.00","32,000,000.00","32,000,000.00","32,000,000.00",,"20,000,000.00","20,000,000.00","25,000,000.00","50,000,000.00","132,500,000.00","156,513,080.00","203,500,000.00","70,000,000.00","122,500,000.00","142,500,000.00","254,000,000.00","76,514,466.86","150,526,466.86","210,000,000.00","298,584,000.00","215,000,000.00","244,209,436.00","470,209,436.00","344,986,400.00","39,000,000.00","72,500,000.00","270,500,000.00"
经营活动产生的现金流量净额,"5,430,546.87","5,213,056.47","10,535,127.99","1,143,613.37","28,558,775.02","-18,540,427.51","-44,329,427.74","4,473,337.20","9,182,975.13","-12,623,924.10","-28,030,453.37","-7,063,015.92","8,600,279.89","25,031,632.34","-31,988,698.48","-1,925,607.99","13,420,327.44","11,929,988.55","-17,076,832.24","3,783,335.53","31,660,637.75","95,280,411.69","-55,721,763.07","12,235,623.33","61,367,208.45","133,121,445.03","20,844,109.29","4,194,722.93","70,801,031.49","67,428,894.36","10,876,964.99","50,676,142.47","54,724,676.12"
分配股利、利润或偿还利息支付的现金,"484,012.00","704,322.00","5,950,676.39","4,115,713.56","5,581,694.88","7,287,069.83",,"5,084,841.71","5,084,841.71","8,887,801.39",,"5,531,507.51","9,548,696.48","11,902,943.56","2,778,874.99","11,589,176.10","18,503,305.37","23,684,486.40","16,166,249.99","22,891,040.45","25,575,272.79","37,498,490.03","15,323,228.14","22,632,006.22","26,009,333.87","37,202,394.71","16,750,103.70","26,305,935.26","50,048,407.37","68,142,222.25","7,292,340.84","21,407,462.33","36,180,067.33"
收回投资收到的现金,,"31,000,000.00","21,810.00",,,,,,,,,,,,,,,,,,"23,460,000.00","20,000,000.00",,"7,440,000.00","7,800,154.00","6,540,000.00",,"1,000,000.00","2,465,050.00","72,200,000.00",,,
支付其他与筹资活动有关的现金,,"1,012,841.66","13,970,111.94","7,747,996.11","7,747,996.11","6,753,066.70",,"2,531.70","2,455,598.40","10,484,608.61",,,,"10,737,748.41","6,639,930.00","8,087,930.00","8,087,930.00","6,639,930.00",,,,"31,025,902.37",,,"2,382,434.32","10,023,094.33","2,621,151.36","5,359,975.88","7,621,973.62","12,049,424.82","1,561,794.60","4,074,842.49","5,646,766.34"
取得投资收益收到的现金,,"442,278.92",,,,,,,,,,,,,,,,"2,687,671.23","1,512,986.30","6,497,972.60","9,433,095.08","9,433,095.08",,"7,875,000.00","7,875,000.00","7,875,000.00",,"4,725,000.00","4,725,000.00","63,575,000.00",,,
筹资活动现金流出小计,"8,484,012.00","9,717,163.66","58,540,788.33","42,263,709.67","63,729,690.99","80,475,085.20","22,000,000.00","37,087,373.41","39,540,440.11","51,372,410.00",,"25,531,507.51","29,548,696.48","47,640,691.97","59,418,804.99","152,177,106.10","183,104,315.37","233,824,416.40","86,166,249.99","145,391,040.45","168,075,272.79","322,524,392.40","91,837,695.00","173,158,473.08","238,391,768.19","345,809,489.04","234,371,255.06","275,875,347.14","527,879,816.99","425,178,047.07","47,854,135.44","97,982,304.82","312,326,833.67"
处置固定资产、无形资产和其他长期资产收回的现金净额,"83,500.00",,"774,137.90","2,591.96",,"133,520.87",,,,"137,307.69",,,,"120,046.15",,,,"4,094,722.18",,"18,870,000.00","18,870,000.00","169,670.28","42,560,000.00","42,560,000.00","42,560,000.00","43,830,379.59",,,"1,906,234.70","24,575,462.45",,,
筹资活动产生的现金流量净额,"-484,012.00","51,498,836.34","31,772,053.33","9,741,350.94","-11,724,630.38","346,597,975.41","-22,000,000.00","-14,634,306.71","-17,084,841.71","-28,919,343.30","20,000,000.00","44,468,492.49","60,451,303.52","112,843,916.64","199,441,195.01","496,682,893.90","635,755,684.63","585,575,186.76","-16,166,249.99","-391,040.45","-16,075,272.79","-141,524,392.40","-21,837,695.00","-93,158,473.08","-93,391,768.19","-37,505,237.84","55,628,744.94","66,393,863.28","74,748,487.34","23,579,564.96","-15,609,983.03","-1,380,916.17","-31,456,814.46"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"802,036.46","31,152,061.57",,,,,,,
四、汇率变动对现金的影响,,"-122,955.57",-4.75,,,,,,,,,,,,,,,,,,,"-4,496.55",,,,,,,,,,,
收到其他与投资活动有关的现金,,,"9,936,000.00",,,"1,690,000.00",,,,"10,307,500.00",,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"83,500.00","31,442,278.92","10,731,947.90","2,591.96",,"1,823,520.87",,,,"10,444,807.69",,,,"120,046.15",,,,"6,782,393.41","1,512,986.30","25,367,972.60","51,763,095.08","29,602,765.36","42,560,000.00","57,875,000.00","59,037,190.46","89,397,441.16",,"5,725,000.00","9,096,284.70","160,350,462.45",,,
五、现金及现金等价物净增加额,"669,423.63","28,731,020.86","6,633,533.72","1,824,057.47","1,748,476.40","304,393,959.74","-100,540,096.04","-106,144,116.36","-119,619,642.12","-145,536,609.98","-21,786,603.24","-74,538,973.06","-78,075,358.57","-43,464,083.60","73,488,171.29","278,543,436.44","372,310,933.31","307,208,353.46","-270,834,878.06","-49,812,380.54","-78,414,731.23","-305,558,801.17","-98,818,943.37","-102,707,026.80","-113,627,698.73","-11,358,515.06","-116,244,518.74","-128,571,587.32","-68,372,237.51","-23,472,701.33","-26,297,571.63","9,110,834.49","-41,890,842.02"
购建固定资产、无形资产和其他长期资产支付的现金,"4,360,611.24","28,278,385.30","46,405,590.75","9,063,498.80","15,085,668.24","25,487,109.03","34,210,668.30","95,983,146.85","111,717,775.54","114,438,150.27","13,756,149.87","111,944,449.63","147,126,941.98","181,459,678.73","9,251,825.24","67,501,349.47","138,919,945.05","158,634,081.55","37,732,013.96","57,200,258.48","75,865,062.42","133,883,724.42","17,819,485.30","33,659,177.05","54,640,329.45","96,055,151.84","3,517,372.97","15,685,173.53","33,818,041.04","78,148,634.67","8,029,935.51","21,811,925.73","34,886,555.60"
期初现金及现金等价物余额,"6,602,298.55","7,271,722.18","36,002,743.04","42,636,276.76","42,636,276.76","42,636,276.76",,"347,030,236.50","349,483,303.20","347,030,236.50","211,978,235.13","211,978,235.13","211,978,235.13","201,493,626.52","167,701,900.95","168,767,291.33","168,767,291.33","158,029,542.92","469,301,791.63","469,301,791.63","469,301,791.63","465,237,896.38","194,768,692.83","194,768,892.83","194,768,892.83","159,679,095.21","173,552,529.98","173,552,529.98","173,552,529.98","148,320,580.15","125,219,109.38","124,847,878.82","124,847,878.82"
投资支付的现金,,"31,021,810.00",,,,,,,,,,,,,"84,712,500.00","148,712,500.00","84,000,000.00","20,500,000.00","201,372,768.17",,,"26,140,000.00",,"1,000,000.00","1,000,000.00","2,000,000.00",,,,"196,682,988.43",,,"8,899,682.00"
期末现金及现金等价物余额,"7,271,722.18","36,002,743.04","42,636,276.76","44,460,334.23","44,384,753.16","347,030,236.50","-100,540,096.04","240,886,120.14","229,863,661.08","201,493,626.52","190,191,631.89","137,439,262.07","133,902,876.56","158,029,542.92","241,190,072.24","447,310,727.77","541,078,224.64","465,237,896.38","198,466,913.57","419,489,411.09","390,887,060.40","159,679,095.21","95,949,749.46","92,061,866.03","81,141,194.10","148,320,580.15","57,308,011.24","44,980,942.66","105,180,292.47","124,847,878.82","98,921,537.75","133,958,713.31","82,957,036.80"
