科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"25,963,210.56","111,404,346.82","439,961,918.96","764,829,580.84","352,806,708.05","579,298,632.99","701,527,900.15","831,993,556.83","221,461,948.67","534,068,885.89","713,653,980.71","1,043,960,407.31","240,011,194.20","512,918,315.28","1,345,720,540.04","2,198,796,464.66","255,967,528.30","549,562,730.48","718,377,041.17","993,973,960.02","178,697,074.80","392,321,052.61","641,889,318.36","767,166,106.69","183,897,204.84","458,307,029.43","726,059,027.07","1,017,170,299.64","235,206,671.63","553,740,175.48","760,751,055.72","1,943,477,804.90","295,228,536.03","671,227,511.25","926,946,466.67","1,530,017,318.89","323,418,936.19","723,816,794.91","875,114,354.53","1,402,982,637.54","231,209,584.96","745,487,836.21","1,056,819,157.14"
二、营业利润,"-21,422,498.61","-39,209,623.44","52,219,882.63","150,416,668.12","72,798,743.58","118,952,091.06","155,270,133.78","172,702,629.62","56,633,663.30","147,384,747.19","193,655,571.68","242,613,511.98","57,456,250.63","165,740,140.63","362,164,093.03","568,050,016.45","59,394,425.03","118,054,590.21","137,652,559.09","165,482,437.38","33,192,268.22","75,728,328.20","95,296,931.52","91,690,770.47","30,336,542.18","79,678,420.00","112,232,532.02","78,845,062.39","34,357,083.98","86,150,531.68","106,181,391.81","384,697,786.03","33,680,367.44","77,660,896.79","91,769,096.66","121,641,085.82","25,019,903.42","72,941,571.94","89,118,495.96","125,111,332.46","44,171,986.71","129,414,226.76","283,058,645.40"
减:营业成本,"25,580,939.99","98,864,514.61","285,090,379.55","481,208,670.15","236,569,721.55","392,582,529.75","459,007,440.07","529,689,358.42","129,425,102.45","308,927,882.54","399,987,421.72","626,463,408.70","127,641,290.81","236,138,779.87","698,707,988.37","1,215,303,645.30","136,868,073.28","311,038,297.62","416,615,959.60","602,070,713.40","103,508,170.43","236,550,790.74","421,966,305.07","500,459,612.21","117,415,493.85","297,624,641.11","474,096,431.73","713,287,715.52","152,262,128.73","368,282,185.57","513,741,394.29","1,307,644,168.26","209,561,409.14","478,995,660.59","682,852,342.79","1,135,997,716.88","252,791,764.58","542,972,176.38","655,297,255.32","1,088,670,427.48","138,135,788.32","443,345,630.47","654,351,832.20"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,,"441,805.03","19,401,116.29","41,622,726.71","24,071,610.47","40,015,926.01","49,276,511.63","58,472,413.44","18,916,794.81","41,813,109.61","65,355,087.58","90,848,384.39","17,544,372.65","44,354,599.61","63,561,445.30","153,270,555.39","25,664,030.35","50,825,977.22","66,761,969.79","92,552,077.84","14,820,613.87","32,201,816.83","52,031,712.86","64,323,272.81","14,654,894.97","41,172,209.73","72,619,575.08","124,804,129.25","20,665,726.48","47,844,756.88","63,632,269.70","132,580,457.16","29,474,413.44","68,340,156.24","87,698,520.11","154,973,623.55","28,479,845.62","59,866,798.37","64,471,593.00","92,231,611.09","26,492,145.77","122,707,781.30","133,905,495.09"
营业外收入,,"9,463.00","42,542,408.36","42,649,688.36","180,926.13","190,285.68","7,061,063.88","573,343.18","13,760.20","79,895.46","127,025.85","2,996,769.65","4,090,728.38","4,195,985.03","4,434,089.59","5,082,610.89","392,156.60","750,326.91","1,066,800.76","1,638,706.93","300,279.00","749,314.74","903,873.74","1,021,709.36","108,844.00","252,282.90","642,946.28","895,731.42","2,546,952.43","3,163,777.56","3,248,875.79","3,505,732.81","102,053.87","334,916.93","546,802.59","788,957.71","1,074,483.00","1,106,563.06","1,194,513.00","1,345,578.13","229,668.02","495,623.36","1,192,729.84"
销售费用,"2,666,496.12","9,459,438.35","22,560,566.97","26,995,320.33","2,485,979.63","4,557,094.31","7,578,649.30","13,610,914.06","4,594,442.31","13,060,153.55","21,018,999.46","29,157,927.05","7,993,875.75","18,255,208.24","26,720,920.47","35,825,502.87","7,120,486.79","13,592,605.08","22,294,796.19","29,532,132.75","4,794,545.32","10,506,887.30","15,248,442.72","24,247,353.84","4,403,759.43","10,959,530.02","17,018,466.02","26,265,810.96","7,926,282.99","16,044,594.60","26,964,071.43","41,745,195.08","7,751,450.86","16,016,894.54","21,541,695.42","30,064,920.98","5,107,069.14","15,355,907.09","23,036,150.03","28,843,720.89","5,680,528.88","12,368,853.49","29,872,801.93"
减:营业外支出,"833,044.38","1,113,804.96","1,536,574.73","4,732,825.29","78,689.37","861,878.75","2,816,960.88","4,234,369.27","1,974,533.03","4,130,436.03","13,598,702.46","13,591,805.27","1,449,025.69","2,247,276.94","2,606,060.94","3,620,916.74","564,424.71","1,674,141.13","2,209,135.73","2,363,235.25","157,710.88","895,309.24","1,555,455.55","1,996,014.81","27,398.00","1,150,849.61","6,752,597.54","5,986,350.00","1,193,479.24","1,483,350.00","1,611,016.43","2,108,689.61","234,824.51","325,182.14","1,155,740.62","1,192,836.20","32,503.87","80,783.51","212,991.07","569,191.96","41,307.23","341,006.04","542,141.36"
管理费用,"11,333,668.20","22,705,416.44","40,360,529.71","45,438,579.50","8,730,011.98","14,805,379.10","20,798,434.17","27,102,767.97","10,107,909.64","17,820,951.83","26,397,666.94","37,632,188.80","19,915,661.93","31,563,865.38","47,883,732.82","68,716,420.63","25,500,336.81","44,145,707.35","62,002,790.51","72,059,624.32","19,426,733.93","31,169,079.52","43,527,538.19","56,567,294.61","15,036,436.58","27,644,367.30","42,026,915.44","61,201,252.87","19,294,511.65","31,960,852.42","46,348,288.98","66,942,333.49","11,645,606.69","24,265,243.36","35,672,458.88","59,900,783.81","8,502,801.59","22,991,722.73","34,716,910.53","57,421,009.74","17,553,379.44","35,471,362.57","55,442,934.97"
其中:非流动资产处置净损失,"279,385.78",,,,,,,,,,,,,,,"10,748.33",,,,"1,512.60",,"6,649.98",,"7,031.23",,,,"12,595.88",,,,"128,440.09",,,,"121,167.23",,,,"23,962.02",,,
