科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"1,758,231.59","227,300.02","545,003.61","1,536,225.03","317,959.28","2,838,800.87","3,803,322.02","810,984.69","2,634,083.44","3,806,600.08","4,861,523.44","3,583,994.11","4,809,400.63","3,110,009.15","4,429,838.49","4,162,239.99","5,295,274.30","6,324,463.76","7,325,345.87","6,366,281.30","8,433,911.05","6,228,353.22","12,892,766.96","11,928,624.91","13,151,107.45","10,390,562.99","9,415,403.29","8,303,676.52","6,810,474.89","986,544.86"
应付职工薪酬,"146,001.46","185,296.42","4,101,579.88","2,881,389.48","3,009,580.36","3,752,232.19","1,117,223.71","1,118,842.51","2,210,803.88","3,800,990.77","2,814,446.67","3,238,652.79","3,942,460.42","4,365,228.89","4,817,219.04","4,195,576.80","5,197,261.26","8,016,169.08","3,506,424.54","4,444,932.70","6,110,677.87","7,773,465.52","5,421,374.84","3,911,890.15","4,391,366.79","8,412,660.17","7,276,161.60","7,622,628.93","8,318,583.64","9,878,084.67"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,893,780.52","2,838,400.52","3,684,711.51","5,231,319.38","4,310,393.47","1,402,985.78","216,628.48","3,446,112.95","4,500,528.30","1,727,401.62","1,894,540.39","4,225,144.09","4,952,574.82","3,541,561.43","2,263,500.87","5,644,778.15","5,718,211.39","3,978,828.84","4,885,162.72","3,451,570.16","4,264,521.85","2,064,186.66","1,529,185.63","2,739,916.71","8,464,614.48","1,925,232.23","1,998,017.77","9,474,661.66","9,403,792.73","2,062,886.27"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"3,245.00",,,,,,,,,,,,,"36,493.35","29,337.79","29,337.79","6,705.10","6,705.10","6,705.10","6,705.10",711.63,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"2,542,565.14",,"4,680,000.00",,,,,,,,,,,,"864,000.00","864,000.00","864,000.00","864,000.00","1,610,400.00","1,546,800.00","1,546,800.00","1,546,800.00","1,546,800.00","1,957,800.00","1,957,800.00","1,957,800.00","12,056,992.00",,,
存货,"6,654,260.50","7,954,866.49","16,676,514.17","19,360,452.79","18,541,279.19","18,792,598.93","20,874,997.73","22,109,224.58","26,448,841.20","26,037,883.54","30,442,528.39","28,421,570.16","29,485,241.97","34,228,441.24","58,273,622.26","52,113,726.81","53,391,403.94","51,312,096.00","52,511,775.73","57,675,368.08","62,413,174.96","51,671,337.97","46,402,372.63","50,756,609.27","56,793,264.97","59,857,435.68","64,783,638.45","62,110,844.02","64,372,046.86","63,803,811.30"
其他应付款,"1,490,671.59","1,643,520.46","1,087,901.63","840,760.78","765,387.49","633,873.10","375,174.13","394,980.97","440,290.46","1,490,443.46","1,624,857.95","826,265.02","455,830.44","1,730,733.49","8,301,189.75","7,863,274.13","5,075,765.96","4,978,453.50","5,072,034.08","5,707,342.87","5,860,500.19","7,683,821.34","5,108,001.02","4,975,810.51","5,042,162.04","7,006,843.46","2,268,222.32","2,351,964.93","2,092,369.24","31,667,705.59"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,"4,932,551.78","4,663,149.34","4,606,067.32","4,539,296.87","4,514,663.56","4,396,800.00","6,260,640.00","6,260,640.00","6,260,640.00","6,260,640.00","12,899,200.00","14,571,700.00",
其他流动资产,,,,,,,"1,078,252.72",,,,,,,"213,578.48",,,"108,479.15","494,006.96","126,548.18","21,094,207.96","31,000,000.00","3,293,864.70","5,533,488.75","79,380,560.23","121,221,982.33","153,102,741.96","131,956,842.97","198,605,296.06","212,851,049.86","249,675,836.17"
其他流动负债,,,,,,,,,,,,,,,"633,400.97","410,308.40","387,215.87",,,,,,,,,,,,,
流动资产合计,"34,721,950.63","59,005,427.96","91,841,529.87","93,354,670.53","107,212,221.69","114,315,547.39","350,205,007.86","339,647,884.80","356,592,404.27","355,932,021.74","362,835,396.79","376,876,865.55","391,621,376.64","411,853,520.35","413,151,829.58","436,711,572.54","471,720,140.34","463,281,161.63","435,986,558.37","452,854,539.05","465,523,292.83","476,915,774.05","481,810,560.96","489,286,109.00","530,078,927.27","545,974,495.84","537,586,220.12","590,548,237.73","594,739,609.16","618,244,833.35"
流动负债合计,"19,623,381.93","23,255,016.57","35,620,789.18","18,996,097.59","18,994,996.90","20,702,099.87","16,515,615.77","24,532,558.00","25,480,079.54","24,596,224.85","28,017,350.83","31,187,996.42","37,219,730.75","50,217,677.49","76,948,670.09","78,355,149.67","99,948,497.77","111,655,942.75","99,856,703.94","103,158,131.80","126,356,762.68","125,522,571.70","115,491,047.07","139,331,186.93","154,504,594.20","168,084,633.61","167,006,294.34","171,276,831.18","181,719,604.28","210,770,123.09"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,000,000.00"
长期借款,,,,,,,,,,,,,,,"563,357.23","504,314.21","443,634.72","117,863.56","47,726.00",,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,"1,152,354.00","901,694.00","643,439.00",,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,000,000.00",
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,"11,180,225.75","11,075,341.07","10,970,456.39","10,865,571.71","10,760,687.03"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"17,020,034.84","29,940,590.55","38,041,369.30","36,962,518.84","35,997,989.89","36,587,674.63","35,531,122.80","37,439,937.94","38,073,515.10","40,299,819.08","39,229,262.81","38,758,122.99","39,488,078.94","47,344,337.63","55,875,265.29","54,718,105.18","54,459,317.10","91,466,835.75","88,234,756.07","86,513,287.67","86,169,109.78","135,734,897.73","130,893,184.27","127,022,989.96","139,905,038.94","135,671,780.26","134,583,684.83","132,802,783.49","133,220,432.39","181,640,231.81"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"8,012,198.06",,,"250,000.00","4,252,300.18","119,000.00","342,219.06","317,362.06","343,023.46","6,729,563.09","13,338,345.71","20,984,662.76","30,409,203.24","34,006,202.95","37,449,382.05","41,790,105.78","50,420,564.95","29,848,367.97","34,445,018.35","40,034,021.80","73,296,355.78","19,760,983.48","24,069,045.50","38,177,517.31","25,787,482.33","36,509,799.48","36,782,853.41","38,264,907.11","37,832,577.17","269,880.52"
其他非流动负债,"1,046,000.00","1,450,000.00",,,,,,,,,,"900,000.00",,,"1,771,000.00","1,771,000.00","1,771,000.00","12,638,345.39","10,824,720.00","6,435,840.00","6,435,840.00","6,260,640.00","6,260,640.00",,,,,"12,899,200.00","14,571,700.00",
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,046,000.00","1,450,000.00",,,,,,,,,,"900,000.00",,,"3,486,711.23","3,177,008.21","2,858,073.72","12,756,208.95","12,684,476.75","6,925,840.00","6,925,840.00","6,260,640.00","6,260,640.00",,,,,"12,899,200.00","14,571,700.00",
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"20,669,381.93","24,705,016.57","35,620,789.18","18,996,097.59","18,994,996.90","20,702,099.87","16,515,615.77","24,532,558.00","25,480,079.54","24,596,224.85","28,017,350.83","32,087,996.42","37,219,730.75","50,217,677.49","80,435,381.32","81,532,157.88","102,806,571.49","124,412,151.70","112,541,180.69","110,083,971.80","133,282,602.68","131,783,211.70","121,751,687.07","139,331,186.93","154,504,594.20","168,084,633.61","167,006,294.34","184,176,031.18","196,291,304.28","210,770,123.09"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"22,000,000.00","22,000,000.00","26,000,000.00","26,000,000.00","26,000,000.00","26,000,000.00","34,670,000.00","69,340,000.00","69,340,000.00","69,340,000.00","69,340,000.00","71,330,000.00","71,330,000.00","71,500,000.00","143,000,000.00","143,000,000.00","143,000,000.00","143,000,000.00","143,000,000.00","142,847,000.00","142,847,000.00","142,847,000.00","142,847,000.00","142,664,000.00","142,664,000.00","142,664,000.00","142,664,000.00","144,297,000.00","144,597,000.00","144,597,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,872,004.65","30,669,353.55","36,839,100.72","36,839,100.72","36,839,100.72","36,839,100.72","259,655,153.76","224,009,938.58","224,009,938.58","224,009,938.58","224,009,938.58","236,531,638.58","237,591,538.58","243,036,838.58","172,444,538.59","173,352,238.60","174,259,938.61","175,167,638.58","175,669,388.58","175,790,933.58","176,292,683.58","181,990,091.56","182,228,716.57","181,917,636.58","182,156,261.59","182,636,030.61","182,636,030.61","206,607,370.56","211,583,605.61","216,992,129.76"
无形资产,"7,146,266.27","6,964,496.84","7,362,527.39","7,688,059.06","7,618,577.31","11,699,146.37","11,723,634.16","11,666,838.75","11,589,947.39","11,400,427.46","11,245,635.75","11,090,792.55","11,090,320.84","11,288,777.75","11,116,189.52","11,194,648.74","11,022,652.11","22,361,438.81","22,161,823.52","22,235,558.64","22,026,781.01","35,165,666.13","34,865,662.60","34,540,976.82","34,310,692.96","28,385,820.46","28,172,283.21","27,961,545.96","27,750,808.71","27,540,071.46"
盈余公积,"3,715,577.53","1,874,425.55","5,251,391.39","5,251,391.39","5,251,391.39","8,700,873.40","8,700,873.40","8,700,873.40","8,700,873.40","12,372,085.48","12,372,085.48","12,372,085.48","12,372,085.48","18,380,712.82","18,380,712.82","18,380,712.82","18,380,712.82","25,713,373.84","25,713,373.84","25,713,373.84","25,713,373.84","32,472,469.58","32,472,469.58","32,472,469.58","32,472,469.58","40,404,199.06","40,404,199.06","40,404,199.06","40,404,199.06","50,176,272.58"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,"15,116,020.00","15,116,020.00","10,788,840.00","10,788,840.00","10,657,440.00","10,657,440.00","6,260,640.00","6,260,640.00","6,260,640.00","6,260,640.00","25,798,400.00","29,143,400.00","29,143,400.00"
商誉,,,,,,,,,,,,,,,"9,728,841.15","9,728,841.15","9,728,841.15","9,210,470.23","9,210,470.23","9,210,470.23","9,210,470.23",,,,,,,,,
未分配利润,"17,643,485.69","16,687,628.31","35,729,331.58","53,314,185.41","69,786,436.66","72,674,027.63","80,359,223.05","64,214,627.82","81,060,476.00","85,770,503.22","94,522,335.79","96,833,575.06","115,426,625.40","126,139,875.79","109,282,649.67","132,606,901.83","154,115,349.70","161,586,539.20","147,050,893.65","165,878,889.63","187,319,651.07","190,412,785.72","205,891,358.58","201,570,924.35","227,461,953.83","234,151,008.40","225,583,238.08","254,006,576.69","283,697,753.31","290,608,184.02"
长期待摊费用,,,"1,616,095.84","1,429,323.22","1,336,087.03","1,627,664.23","1,531,813.10","1,431,040.67","1,697,543.72","1,172,259.00","1,058,407.86","944,556.72","830,705.58","716,854.44","942,828.42","845,311.21","1,170,310.02","2,684,396.65","2,028,367.33","2,972,517.50","2,626,285.19","2,448,774.20","1,306,817.16","1,838,701.28","2,085,479.48","1,676,720.40","1,549,819.50","1,422,918.60","1,296,017.70","1,169,116.80"
少数股东权益,,,,,,,,,,,,,,,"6,341,012.58","7,406,793.67","7,219,063.10","6,532,841.12","5,529,757.51","5,711,009.36","5,601,766.97","3,897,026.11","96,763.02","94,019.97","92,284.82","74,929.03","72,398.57","65,755.02","62,237.81","60,358.21"
递延所得税资产,,"25,908.63","579,090.47","716,203.46","454,749.57","567,069.00","567,069.00","294,933.58","294,933.58","554,661.76","554,661.76","500,294.97","500,294.97","1,065,411.56","1,619,958.97","1,290,220.20","1,259,810.05","2,145,830.40","2,145,830.40","1,240,193.32","1,240,193.32","2,627,514.08","1,685,284.33","923,303.04","923,303.04","1,789,194.52","1,789,194.52","1,787,683.23","1,787,683.23","2,575,694.69"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"3,000,000.00",,,,"298,023.00","175,750.00","175,750.00","175,750.00","91,535.00",,,,"566,124.00","566,124.00",,,"1,860,152.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"32,178,499.17","36,930,996.02","47,599,083.00","47,046,104.58","49,659,703.98","50,600,554.23","49,695,858.12","51,150,113.00","51,998,963.25","60,156,730.39","65,426,313.89","72,278,429.99","82,318,603.57","97,421,584.33","116,732,465.40","119,567,232.26","128,061,495.38","158,015,362.81","158,402,015.90","162,381,799.16","194,744,945.31","195,829,370.62","192,819,993.86","202,503,488.41","203,011,996.75","215,779,664.87","214,519,300.54","213,210,294.78","252,753,090.91","265,815,834.31"
所有者权益(或股东权益)合计,"46,231,067.87","71,231,407.41","103,819,823.69","121,404,677.52","137,876,928.77","144,214,001.75","383,385,250.21","366,265,439.80","383,111,287.98","391,492,527.28","400,244,359.85","417,067,299.12","436,720,249.46","459,057,427.19","449,448,913.66","474,746,646.92","496,975,064.23","496,884,372.74","481,847,393.58","505,152,366.41","526,985,635.46","540,961,932.97","552,878,867.75","552,458,410.48","578,586,329.82","593,669,527.10","585,099,226.32","619,582,501.33","651,201,395.79","673,290,544.57"
资产总计,"66,900,449.80","95,936,423.98","139,440,612.87","140,400,775.11","156,871,925.67","164,916,101.62","399,900,865.98","390,797,997.80","408,591,367.52","416,088,752.13","428,261,710.68","449,155,295.54","473,939,980.21","509,275,104.68","529,884,294.98","556,278,804.80","599,781,635.72","621,296,524.44","594,388,574.27","615,236,338.21","660,268,238.14","672,745,144.67","674,630,554.82","691,789,597.41","733,090,924.02","761,754,160.71","752,105,520.66","803,758,532.51","847,492,700.07","884,060,667.66"
负债和所有者(或股东权益)合计,"66,900,449.80","95,936,423.98","139,440,612.87","140,400,775.11","156,871,925.67","164,916,101.62","399,900,865.98","390,797,997.80","408,591,367.52","416,088,752.13","428,261,710.68","449,155,295.54","473,939,980.21","509,275,104.68","529,884,294.98","556,278,804.80","599,781,635.72","621,296,524.44","594,388,574.27","615,236,338.21","660,268,238.14","672,745,144.67","674,630,554.82","691,789,597.41","733,090,924.02","761,754,160.71","752,105,520.66","803,758,532.51","847,492,700.07","884,060,667.66"
