科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"24,224,228.67","17,119,800.14","21,233,773.56","14,062,198.43","29,164,248.40","18,263,197.97","27,787,843.70","10,086,599.53","23,088,112.90","19,350,870.76","33,767,872.91","22,232,425.07","30,479,024.73","25,534,863.41","28,004,836.93","17,756,773.58","25,243,716.64","20,298,570.72","21,587,366.03","24,546,601.39","23,374,791.82","22,032,420.40","28,679,704.82","52,395,360.86","34,371,041.16","31,866,451.72","41,999,367.54","26,834,171.59","29,355,523.69","29,360,708.21","29,665,744.18","30,163,866.78","27,189,100.11","24,323,391.21","29,832,284.46","26,752,065.66","24,520,067.05","19,043,626.88","18,084,366.19","24,015,287.71","22,577,527.34","15,177,305.48","17,076,100.83","27,985,654.24","28,818,577.86","15,814,304.99","19,282,191.32","18,488,886.26","12,383,492.05"
短期借款,"436,515,275.98","430,607,026.90","427,477,497.52","418,165,449.05","409,198,989.08","401,310,909.84","398,752,795.15","399,661,355.35","399,711,710.50","399,551,503.18","399,460,134.85","395,326,572.82","395,258,674.95","391,126,796.60","388,322,941.12","384,217,648.09","382,130,668.46","379,465,125.28","375,784,050.36","359,993,573.29","357,982,183.29","358,941,291.44","359,447,400.23","355,796,107.93","355,796,107.93","355,796,107.93","355,796,107.93",,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"100,000.00",,"678,102.00","1,673,960.00","598,690.00",,"2,687,176.50","5,408,792.00","531,830.00","7,119,177.00","5,029,544.00","5,800,000.00","6,159,319.00",,"200,000.00","2,619,699.00","3,032,700.00","1,245,768.00","2,100,000.00","1,000,000.00",,"1,257,057.00","7,659,203.50","1,627,810.00","14,513,238.84","7,836,971.30","4,758,247.00",,"8,524,993.61","9,814,204.40","1,571,717.50","2,200,000.00","6,920,000.00","3,342,714.00","4,414,642.00",,"5,309,558.00","8,485,881.00","9,106,518.00","2,220,000.00","1,180,000.00","5,139,578.00",,"1,500,000.00","5,330,000.00",,"2,050,000.00",,"3,157,964.00"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,480,000.00","8,480,000.00",,,"2,000,000.00",
应收账款,"17,369,888.14","4,198,313.34","3,912,330.77","482,050.51","475,726.95","529,140.20","1,125,956.87","385,033.41","354,671.13","1,143,405.51","423,192.06","413,823.13","1,150,764.80","1,499,575.20","1,491,512.04","1,732,822.98","1,495,654.22","1,052,689.02","1,123,229.59","3,869,919.58","1,751,123.29","2,334,120.44","2,005,843.01","6,002,162.94","1,701,674.59","692,626.30","905,162.19","7,060,251.28","3,861,640.50","2,207,762.11","7,332,653.76","6,790,982.50","3,978,568.12","7,008,963.97","10,872,887.93","9,195,296.32","9,292,076.30","10,772,804.96","20,449,192.45","12,371,386.82","14,297,371.83","10,621,799.74","24,516,314.64","29,007,775.21","32,556,167.75","34,951,941.66","22,158,130.56","29,007,509.02","35,008,605.57"
应付账款,"147,107,361.13","151,672,516.07","157,345,309.58","135,329,891.70","134,553,761.65","139,364,175.53","147,121,573.91","130,714,884.86","134,974,613.52","135,035,592.14","141,716,638.90","125,874,371.36","138,762,958.63","134,791,453.84","138,912,963.74","125,628,122.72","139,472,238.86","139,529,336.85","144,184,969.19","116,792,484.21","124,856,548.69","129,039,745.12","142,809,682.12","118,475,773.47","139,319,617.39","138,975,694.45","147,789,528.81","9,935,720.73","25,657,057.91","25,020,457.21","23,426,459.49","10,278,377.96","20,501,311.77","14,754,811.13","26,436,244.73","7,787,813.83","23,113,818.97","19,591,080.15","20,374,808.39","9,751,977.78","8,623,789.81","11,751,606.32","16,032,810.92","3,928,197.27","13,573,813.11","10,827,725.61",,"9,979,010.69",
预付款项,"1,843,602.08","3,509,185.59","3,508,980.81","1,304,193.48","1,771,839.95","873,836.96","1,272,584.92","504,440.40","407,644.41","482,806.08","482,806.08","195,298.09","257,376.41","270,249.08","191,187.08","213,423.41","194,676.41","306,607.08","387,022.08","1,588,743.08","1,394,153.08","950,018.13","958,208.13","829,956.13","538,459.13","4,809,886.63","7,859,423.54","177,636.49","5,058,808.69","943,983.29","3,230,337.99","348,277.01","713,753.01","806,345.01","872,827.91","397,833.20","1,906,684.66","1,474,976.50","2,878,925.12","1,867,424.89","1,851,680.50","1,496,894.88","2,251,564.46","2,482,276.54","2,897,507.80","6,076,785.42","11,707,477.50","13,799,753.60","7,601,965.06"
预收款项,"-64,930,776.08","124,218,620.43","156,265,915.53","18,086,124.15","24,972,451.36","26,578,777.10","24,775,319.07","21,333,035.66","24,245,190.51","30,478,401.63","37,687,794.40","23,083,981.59","31,280,208.68","29,641,556.18","22,974,203.92","16,661,602.20","28,564,441.95","22,595,828.34","28,900,801.83","15,817,538.51","24,177,639.69","21,301,875.81","45,909,329.17","13,660,199.55","17,902,780.33","19,363,778.13","22,591,138.13","3,627,323.31","10,377,793.04","6,027,223.64","7,548,771.94","2,595,736.07","5,423,183.74","5,283,273.78","4,758,172.96","2,024,718.30","4,425,972.17","3,655,590.26","3,216,434.91","4,321,059.83","3,016,827.40","2,031,423.43","3,092,540.13","1,268,479.32","1,810,468.80","1,718,541.33","1,160,579.92","405,779.88","239,269.87"
