科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"544,458,057.89","1,108,302,154.23","1,792,588,142.39","2,501,461,083.98","798,712,774.28","1,484,337,240.47","2,044,022,226.38","2,363,862,000.78","483,857,397.03","1,108,818,044.30","1,849,058,031.02","2,485,687,629.13","753,346,533.64","1,490,454,348.59","2,249,234,909.56","2,802,436,527.37","633,453,629.32","1,376,790,132.58","2,186,208,698.60","2,922,068,804.53","602,820,272.42","1,353,053,159.39","2,119,000,857.82","2,542,286,949.10","553,976,571.99","1,130,969,793.42","1,690,956,255.90","2,358,481,952.00","579,284,524.54","1,295,029,527.60","1,837,497,922.15","2,358,374,102.91","452,455,428.49","924,270,995.58","1,484,568,425.92","1,872,126,963.63","337,375,236.55","785,656,520.17","1,210,394,744.65","1,824,858,412.04","476,078,775.08","973,813,643.49","1,462,016,913.19"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,"6,434.63","6,434.63",,,,,,,"688,670.20","688,670.20","2,288,670.20",,"715,182.39","715,182.39",,,,,"364,455.45",,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,"19,000,000.00",,,,"718,434.98",,,,"27,026.68",,,,,,,,,,,,,,,,,,,,,,"1,107,250.84","1,107,250.84",,,,,,,,
收到其他与经营活动有关的现金,,"122,000.00","122,000.00","27,142,234.00","3,800,000.00","5,732,726.30","6,209,919.08","18,945,970.26","2,809,500.00","7,095,335.07","12,051,256.16","53,320,100.84","4,977,654.76","5,480,293.23","36,774,509.49","192,048,678.60","1,492,569.00","16,143,071.46","36,679,153.46","55,213,900.72","13,650,000.00","15,200,340.89","24,819,140.96","36,092,326.24","2,933,000.00","7,021,008.76","17,070,784.76","28,613,611.15","25,028,862.91","8,557,243.02","15,370,454.48","18,443,843.18","1,282,472.04","3,091,536.18","4,911,405.51","123,194,358.45","1,452,081.06","2,229,057.91","1,850,679.96","25,000,446.27","600,454.78","5,485,809.36","10,745,002.50"
投资活动现金流出小计,"65,631,913.15","161,513,654.46","252,290,271.94","292,669,949.73","40,401,760.94","40,468,148.20","45,491,654.60","89,952,632.71","16,687,804.08","31,454,275.38","41,680,959.69","44,743,432.57","8,119,377.91","41,637,468.07","55,430,616.89","89,585,579.24","53,163,454.65","108,618,625.18","136,836,917.38","190,276,533.40","70,778,437.21","81,868,470.53","99,728,471.81","191,562,328.93","21,542,814.31","18,338,134.89","31,242,966.16","73,047,500.44","16,553,682.89","27,954,096.71","43,862,895.56","51,675,658.76","12,342,436.16","16,524,929.68","28,327,002.47","66,083,028.72","24,803,831.03","60,946,876.82","71,341,507.84","80,741,818.13","9,446,231.75","29,906,363.26","64,029,638.88"
经营活动现金流入小计,"544,458,057.89","1,108,430,588.86","1,792,716,577.02","2,528,603,317.98","802,512,774.28","1,490,069,966.77","2,050,232,145.46","2,382,807,971.04","486,666,897.03","1,116,602,049.57","1,861,797,957.38","2,541,296,400.17","758,324,188.40","1,496,649,824.21","2,286,724,601.44","2,994,485,205.97","634,946,198.32","1,392,933,204.04","2,222,887,852.06","2,977,647,160.70","616,470,272.42","1,368,253,500.28","2,143,819,998.78","2,578,379,275.34","556,909,571.99","1,137,990,802.18","1,708,027,040.66","2,387,095,563.15","604,313,387.45","1,303,586,770.62","1,852,868,376.63","2,376,817,946.09","453,737,900.53","927,362,531.76","1,489,479,831.43","1,995,321,322.08","338,827,317.61","787,885,578.08","1,212,245,424.61","1,849,858,858.31","476,679,229.86","979,299,452.85","1,472,761,915.69"
投资活动产生的现金流量净额,"-62,649,664.30","-129,510,620.76","-203,282,049.95","-251,778,885.33","-39,485,476.94","-39,455,498.20","-44,479,004.60","-82,628,190.71","-15,742,449.48","-30,508,920.78","-40,378,199.28","-25,111,137.77","-7,426,032.70","-39,683,650.06","-53,476,798.88","108,027,754.93","-52,132,891.48","-107,385,062.01","-135,603,354.21","-186,480,243.74","-70,571,637.21","-81,661,670.53","-82,221,671.81","47,014,653.85","-21,311,449.59","-14,331,781.39","-27,236,612.66","-72,936,000.44","-16,553,682.89","-27,097,647.65","-39,834,889.59","-44,246,764.18","6,137,563.84","1,955,070.32","-9,834,352.47","111,769,708.60","-24,803,831.03","-60,044,876.82","-67,540,955.84","-76,521,190.64","-8,555,645.58","-29,015,777.09","-60,139,052.71"
购买商品、接受劳务支付的现金,"565,749,442.84","910,221,249.32","1,512,994,430.37","2,082,501,275.79","694,850,244.71","1,248,887,816.12","1,753,909,424.89","2,042,252,444.97","307,538,988.81","878,435,637.32","1,473,643,467.98","1,962,957,237.68","792,524,591.03","1,353,963,778.91","1,952,121,138.96","2,268,732,721.03","637,622,890.76","1,398,843,278.50","2,167,315,243.76","2,694,574,054.16","526,260,107.91","1,100,580,431.15","1,775,501,430.94","2,165,399,313.67","540,915,608.81","1,060,411,750.47","1,527,430,068.32","1,973,200,481.53","494,290,129.70","1,093,506,658.76","1,461,127,330.89","1,947,274,608.05","551,043,940.88","843,949,487.11","1,233,302,705.98","1,621,955,738.32","325,420,681.93","602,045,176.22","860,496,346.72","1,236,044,653.07","403,798,723.65","750,056,170.53","1,121,224,392.25"
吸收投资收到的现金,,"14,727,000.00","14,727,000.00","14,727,000.00",,,,,,,,"4,000,000.00",,,,,,,,,,,,,,,,"3,528,000.00",,,,,,,,,,,,,,,
