科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"905,404,244.07","2,618,024,928.56","3,942,439,390.09","6,030,336,687.63","1,205,073,918.83","3,296,825,236.02","6,250,177,030.52","9,594,659,344.21","2,586,357,786.98","6,066,206,787.70","9,562,359,437.70","13,960,585,057.22","1,554,331,888.07","3,197,570,876.66","4,817,832,056.65","7,137,707,078.32","835,991,532.85","2,422,568,816.04","4,315,266,027.23","7,384,516,743.79","1,303,247,330.09","4,183,829,818.75","7,673,650,475.53","12,383,035,585.69","2,523,277,109.25","7,356,189,651.01","12,927,015,977.67","20,339,217,872.94","3,084,902,987.06","9,790,123,317.33","15,306,967,892.51","22,031,375,176.07","2,270,637,154.31","6,935,023,074.10","10,129,330,644.05","16,201,506,738.74","1,619,901,107.09","5,095,641,021.52","8,045,239,815.71","11,991,683,252.92","1,398,428,109.32","4,178,337,240.72","6,849,066,784.43","10,252,537,178.27","1,256,190,911.81","3,575,719,177.21","6,652,138,512.85","11,052,121,177.54","1,793,651,795.06"
二、营业利润,"101,038,374.26","423,527,443.27","619,323,557.23","1,073,374,604.92","132,517,475.38","396,546,089.96","1,030,954,952.90","1,377,430,219.16","152,450,736.94","513,927,725.68","934,933,082.87","1,228,131,263.80","114,759,153.85","285,407,719.41","276,236,559.93","142,412,565.65","-200,784,910.99","-255,664,940.23","-90,708,997.10","244,668,936.27","64,555,002.05","243,549,558.81","527,843,168.38","906,994,551.32","303,531,160.17","855,267,201.56","1,431,329,139.31","3,086,611,866.64","363,850,122.49","2,002,138,034.62","2,977,532,409.30","4,823,910,297.16","259,029,631.06","1,739,145,562.68","2,198,191,900.67","3,699,243,352.53","-42,083,729.33","-274,677,708.53","-63,810,057.87","100,368,306.48","-200,966,466.95","215,152,036.68","312,365,061.39","546,047,185.54","-423,851,484.67","-195,939,948.54","-165,112,944.08","104,229,874.36","-298,463,674.36"
减:营业成本,"763,282,299.00","2,106,526,331.05","3,170,988,849.91","4,691,212,724.06","1,003,173,770.79","2,694,086,534.61","4,899,542,255.45","7,728,885,532.06","2,345,363,737.47","5,373,371,155.08","8,351,263,063.41","12,218,613,583.96","1,328,103,347.14","2,690,682,087.36","4,141,302,536.68","6,363,119,540.26","912,361,960.34","2,375,902,699.48","3,931,773,450.21","6,318,047,695.69","1,115,407,438.50","3,594,191,548.20","6,648,443,484.57","10,072,865,850.59","2,011,024,514.75","5,988,976,056.09","10,523,172,669.30","15,564,075,058.03","2,539,171,077.65","7,171,446,919.29","11,122,935,006.15","14,967,060,880.21","1,791,260,026.78","4,882,561,433.77","7,291,618,640.90","11,220,432,672.74","1,611,253,431.03","4,315,116,216.59","6,804,586,163.06","10,095,206,031.43","1,506,233,839.44","3,387,174,530.56","5,651,744,357.39","8,084,528,622.45","1,408,721,241.98","3,506,959,304.60","6,361,142,502.76","10,027,719,520.52","1,965,102,881.37"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"20,156,648.00","41,873,609.57","74,341,571.84","148,066,494.58","32,915,802.74","80,566,200.67","137,603,905.33","171,416,360.44","19,741,021.76","71,630,104.03","108,653,458.66","216,805,959.40","33,986,258.79","72,395,758.38","138,685,056.73","213,460,470.02","28,449,163.47","96,130,224.85","164,085,775.30","230,254,256.96","32,062,771.88","159,390,214.50","223,672,688.35","338,764,931.60","68,540,750.25","208,245,262.92","347,921,696.73","514,461,020.04","67,884,443.26","233,639,304.10","385,062,291.80","516,440,032.23","21,376,471.72","100,657,952.63","161,764,104.57","226,470,860.29","28,653,746.00","39,434,359.62","59,617,844.32","88,060,430.02","12,206,115.50","51,234,763.65","97,379,582.84","127,305,169.63","7,983,811.86","37,400,073.25","46,538,148.90","95,918,229.96","11,879,927.95"
营业外收入,"230,731.36","165,271,278.90","165,441,451.70","166,021,379.32","76,765.14","501,303.05","1,918,461.32","3,940,714.73","138,317.15","734,769.72","972,590.78","2,120,205.14","1,050,080.81","13,088,813.51","21,665,521.02","40,737,133.44","7,720,190.66","30,959,527.09","47,622,601.78","45,935,617.14","7,185,377.04","46,852,613.98","64,582,328.97","150,985,173.46","5,753,827.50","104,743,048.48","126,854,264.17","177,675,985.77","13,011,257.36","81,160,284.89","126,681,055.33","296,047,893.01","17,617,857.23","86,212,762.74","162,662,577.84","315,199,047.19","1,317,173,921.12","1,381,583,961.93","1,448,117,730.13","1,530,233,584.85","21,920,146.99","72,628,249.91","79,813,150.10","83,419,969.09","24,399,210.36","14,277,395.95","30,906,057.67","35,033,759.74","2,500,270.01"
销售费用,,,,,,,,,,,,,,,"290,824.15","1,472,081.56","638,799.69","1,421,223.59","2,040,878.69","2,968,781.34","630,709.47","1,430,666.46","1,892,718.91","3,179,882.52","619,367.40","1,002,804.66","1,718,742.52","2,653,394.54","1,738,137.40","3,025,215.62","6,400,571.27","11,172,435.93","1,364,801.69","3,641,641.53","6,385,374.75","12,674,317.21","1,178,041.81","3,609,051.47","7,055,565.91","13,047,494.49","1,020,075.58","4,488,182.17","7,929,809.78","13,983,924.34","2,080,914.87","4,489,351.56","7,346,119.15","15,631,449.66","5,258,556.53"
减:营业外支出,"100,619.00","100,619.00","186,997.80","515,042.99","15,501.40","2,883,889.40","7,611,977.91","9,803,028.81","1,073,708.69","1,524,723.28","2,516,807.75","19,071,259.82","108,800.13","18,516,101.28","20,070,912.67","20,494,748.26",111.57,"256,916.60","306,254.67","10,725,174.63","99,965.27","154,441.55","2,304,498.83","8,747,260.26","97,361.35","4,453,464.25","6,783,419.43","7,281,660.63","24,760.39","1,432,807.61","3,422,635.30","7,422,967.65","86,451.29","134,045.89","1,467,588.23","2,012,694.83","38,347.41","3,569,944.45","8,617,096.97","13,237,603.37","156,521.95","711,208.05","821,883.94","2,793,163.82","274,310.88","1,673,885.45","2,329,099.80","10,481,437.93","-39,351.44"
管理费用,"21,415,243.38","46,861,493.29","81,098,734.75","125,291,547.05","30,608,861.25","62,566,605.44","102,314,840.68","164,789,891.84","35,155,398.79","68,102,048.54","110,936,109.13","166,859,492.28","34,872,998.49","74,590,681.90","116,907,888.91","205,636,145.20","41,149,930.05","84,525,802.37","134,225,308.19","232,104,328.92","51,412,456.58","111,695,940.62","167,043,522.73","732,948,597.57","139,912,762.43","263,378,340.86","547,782,715.00","1,156,513,595.61","123,931,669.75","418,258,695.95","864,818,902.46","1,506,432,793.73","133,258,815.96","313,627,390.56","641,738,845.64","1,211,672,704.74","90,723,215.53","377,483,917.38","604,247,318.81","949,660,042.70","68,685,126.08","401,327,266.73","549,644,508.82","878,706,489.60","90,098,659.81","106,162,056.84","180,227,469.87","293,324,200.39","52,408,687.21"
其中:非流动资产处置净损失,"100,619.00","100,619.00","186,997.80","515,042.99","15,501.40","681,789.40","5,408,077.91","7,593,128.81","1,073,408.69","1,119,403.28","1,665,015.80","3,253,394.92","108,751.15","114,980.45","220,692.42","578,914.66",,"103,708.05","150,696.89","5,932,646.60",,,"2,141,607.03","5,738,360.62","93,361.35","4,449,166.33","6,558,421.51","6,706,373.79","24,760.39","1,432,521.87","3,301,282.07","5,663,598.36","61,710.85","101,685.55","1,037,147.84","1,472,239.31",,"3,512,528.66","8,559,301.03","12,720,837.58","151,579.73","669,442.89","669,442.89",,,,,,
