科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
取得借款收到的现金,"1,980,296,793.12","2,441,761,122.05","2,559,998,641.81","2,100,409,902.06","3,608,049,640.80","4,986,067,106.27",,"3,672,114,091.09","5,625,741,066.77","7,893,659,360.97","2,492,168,971.79","3,975,615,029.59","6,788,847,681.24","10,482,181,236.14","2,836,818,684.85","4,705,602,049.51","6,713,164,736.81","8,700,127,606.97","2,787,058,270.92","4,248,607,338.60","7,025,568,326.17","9,237,592,676.47","3,606,284,369.82","4,907,994,738.47","6,269,302,350.48","6,678,062,074.48","2,994,015,444.00","5,774,783,872.00","8,877,738,164.00"
支付的各项税费,"150,584,658.51","141,775,244.15","335,926,960.75","341,202,250.51","599,896,184.60","669,662,731.30","247,721,720.91","298,865,416.05","349,826,082.83","455,951,229.49","44,507,776.01","86,335,683.30","163,858,994.22","242,424,410.26","40,007,698.76","106,660,084.46","194,996,237.45","283,556,572.38","70,972,680.91","135,423,300.44","211,341,312.97","275,477,620.90","25,796,381.30","172,554,289.13","211,444,913.26","366,422,424.38","135,971,150.20","292,853,573.57","437,122,215.06"
收到其他与筹资活动有关的现金,,,,,,,,,,"3,144,375.76",,,,,"27,707,475.20","27,707,475.20","99,707,475.20","27,707,475.20",,"31,963,170.22","31,963,170.22","61,436,365.22","308,236,725.00","285,537,519.00","737,180,423.20","1,281,229,204.38","222,906,722.00","765,273,548.00","1,237,719,057.00"
支付其他与经营活动有关的现金,"330,743,092.97","1,077,266,474.80","221,677,147.59","170,300,748.69","315,045,783.00","318,207,009.60","98,286,850.86","118,036,824.01","200,720,850.80","248,153,327.85","86,546,759.42","136,083,075.75","187,389,526.28","200,034,071.97","256,412,573.41","134,895,680.60","188,894,319.80","185,293,329.71","72,277,591.66","130,999,957.01","180,210,487.72","264,442,208.97","82,839,493.95","148,951,893.23","225,141,032.15","390,166,632.85","73,331,964.58","221,613,262.75","326,057,615.18"
筹资活动现金流入小计,"2,075,651,323.65","2,474,844,111.37","2,764,818,641.81","5,231,794,102.06","6,739,433,840.80","8,117,451,306.27","2,021,898,544.18","3,672,114,091.09","5,626,549,962.77","7,897,612,995.60","3,781,012,971.79","5,264,459,029.59","8,077,691,681.24","11,771,401,236.14","2,864,526,160.05","4,733,309,524.71","6,812,872,212.01","8,727,835,082.17","2,787,058,270.92","4,280,570,508.82","7,256,731,496.39","9,498,229,041.69","3,914,521,094.82","8,750,623,757.33","10,862,674,273.54","11,815,482,778.72","3,216,922,166.00","6,540,057,420.00","10,115,457,221.00"
经营活动现金流出小计,"10,251,167,955.88","11,162,273,716.73","16,157,884,127.66","10,485,074,244.78","16,708,500,294.10","22,063,387,063.93","5,878,912,284.35","11,366,385,138.52","16,504,696,097.78","21,602,204,670.91","5,563,062,841.79","11,012,874,149.51","18,044,366,899.21","24,870,843,285.56","6,253,496,891.06","12,756,460,214.55","20,075,053,809.06","27,816,142,620.08","6,939,771,613.29","12,960,277,493.44","18,991,338,514.41","23,973,959,141.97","6,152,124,848.81","12,442,807,408.37","19,201,284,710.27","26,237,195,362.57","8,310,121,573.74","16,641,648,734.13","25,841,259,337.40"
偿还债务支付的现金,"2,299,074,056.68","2,335,137,262.08","1,928,649,489.95","2,926,220,956.32","3,509,441,434.30","4,427,584,060.37","1,598,106,074.78","3,127,114,833.74","4,872,408,536.67","6,538,448,973.49","2,109,399,814.77","5,009,891,675.15","6,966,835,774.03","9,488,340,882.43","2,572,923,209.73","6,131,532,521.19","8,462,182,763.32","10,100,058,375.53","1,238,587,017.96","3,649,101,336.51","6,116,903,495.27","8,239,481,490.31","2,252,944,893.38","4,772,062,981.69","7,553,338,496.41","8,940,199,475.75","1,562,549,592.00","4,312,283,544.00","6,465,197,579.00"
经营活动产生的现金流量净额,"424,862,789.32","579,046,094.32","1,012,552,383.77","819,775,551.78","404,910,644.50","686,407,645.91","-313,703,862.91","126,239,960.36","1,427,550.66","186,189,162.36","-613,400,682.31","708,096,013.19","241,504,403.95","237,897,943.17","333,486,667.01","2,121,411,542.22","3,496,441,833.98","3,590,830,068.29","-1,226,110,011.34","305,361,758.78","889,803,751.82","1,565,019,031.36","-696,705,690.66","90,409,748.60","1,296,616,924.01","3,040,500,645.07","-1,062,245,585.96","588,408,112.54","2,388,079,533.13"
分配股利、利润或偿还利息支付的现金,"128,246,217.07","40,926,833.22","127,887,677.28","35,085,875.42","367,385,216.80","452,279,585.49","51,681,313.12","87,696,405.66","134,869,087.63","178,462,584.52","38,875,027.03","167,574,514.93","193,229,710.47","253,648,702.11","146,217,060.45","210,515,695.00","296,236,295.21","423,372,232.09","114,016,849.65","143,637,817.93","226,192,822.35","270,187,940.88","110,821,313.14","148,073,964.17","177,647,358.36","252,164,631.46","100,986,123.26","513,385,129.44","549,366,538.44"
收回投资收到的现金,"45,000,000.00","2,480,190.00","15,589,639.61","20,379,156.00","21,406,436.00","29,675,011.00","2,211,780.00","20,049,935.20","21,341,083.60","24,459,067.20",,"2,455,921.60","22,111,787.60","25,826,450.80","52,482,859.84","56,710,440.95","67,350,808.96","55,713,203.54","10,477,546.40","10,477,546.40","21,149,495.40","1,784,031.20","9,633,672.36","30,037,171.32","37,482,526.20","236,037,160.44","850,077.16",,"2,552,736.79"
支付其他与筹资活动有关的现金,,,,,,,,,,,,,"27,614,867.87","30,608,207.72",,"160,000,000.00","160,000,000.00","92,900,000.00",,,,"779,720,187.17","459,151,155.00","436,582,439.00","665,185,981.72","664,369,273.52","869,446,165.00","1,161,940,600.00","1,201,486,000.00"
取得投资收益收到的现金,"3,750,000.00",,,,,,,,,,,,,"78,868.00",,,,"6,405,289.83","4,178,946.56","6,921,406.62","9,495,104.90","10,230,664.69","6,382,651.12","6,478,130.59","13,363,985.61","26,447,876.18","14,851,360.90","25,622,229.89","36,654,976.37"
筹资活动现金流出小计,"2,427,320,273.75","2,376,064,095.30","2,056,537,167.23","2,961,306,831.74","3,876,826,651.10","4,879,863,645.86","1,649,787,387.90","3,214,811,239.40","5,007,277,624.30","6,716,911,558.01","2,148,274,841.80","5,177,466,190.08","7,187,680,352.37","9,772,597,792.26","2,719,140,270.18","6,502,048,216.19","8,918,419,058.53","10,616,330,607.62","1,352,603,867.61","3,792,739,154.44","6,343,096,317.62","9,289,389,618.36","2,822,917,361.52","5,356,719,384.86","8,396,171,836.49","9,856,733,380.73","2,532,981,880.26","5,987,609,273.44","8,216,050,117.44"
处置固定资产、无形资产和其他长期资产收回的现金净额,"7,896,979.21","4,668,409.56","5,409,323.44","880,961.11","1,719,778.50","1,966,741.68","58,110.66","1,601,492.24","5,115,838.46","3,844,728.54","1,679,945.58","2,424,639.93","3,004,018.12","36,881,475.45","3,816,496.46","6,568,779.88","20,464,576.52","17,688,820.90","1,514,146.62","17,299,450.70","25,210,744.06","25,452,590.07","958,807.81","25,464,982.19","26,975,045.41","54,287,828.47","1,261,224.36","2,552,819.53","5,952,737.93"
筹资活动产生的现金流量净额,"-351,668,950.10","98,780,016.07","708,281,474.58","2,270,487,270.32","2,862,607,189.70","3,237,587,660.41","372,111,156.28","457,302,851.69","619,272,338.47","1,180,701,437.59","1,632,738,129.99","86,992,839.51","890,011,328.87","1,998,803,443.88","145,385,889.87","-1,768,738,691.48","-2,105,546,846.52","-1,888,495,525.45","1,434,454,403.31","487,831,354.38","913,635,178.77","208,839,423.33","1,091,603,733.30","3,393,904,372.47","2,466,502,437.05","1,958,749,397.99","683,940,285.74","552,448,146.56","1,899,407,103.56"
处置子公司及其他营业单位收到的现金净额,,"9,387,781.70",,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-120,275.95","-5,710.69","-204,194.70","-150,442.72","-266,622.60","-320,339.74","-77,789.03","19,010.98","156,565.82","389,814.48","-197,905.57","-740,973.39","-1,033,766.65","917,997.70","-2,385,125.87","-4,117,306.20","-4,977,641.59","-5,653,097.36","-7,991,342.68","-11,326,055.09","-24,881,224.01","-25,786,714.06","-2,049,636.71","429,222.40","318,150.33","11,075,848.29","682,667.87","-2,838,274.43","-6,857,599.35"
收到其他与投资活动有关的现金,"4,870,000.00","4,160,000.00","7,740,000.00","900,000.00","810,000.00","900,000.00",,,,"13,640,000.00",,,,,,,,"1,248,247,779.14","1,150,000,000.00","2,120,000,000.00","2,420,000,000.00","3,056,734,938.61","875,000,000.00","1,025,000,000.00","2,725,000,000.00","3,528,945,000.00","2,260,000,000.00","3,320,000,000.00","4,500,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"61,516,979.21","20,696,381.26","28,738,963.05","22,160,117.11","23,936,214.50","32,541,752.68","2,269,890.66","21,651,427.44","26,456,922.06","41,943,795.74","1,679,945.58","4,880,561.53","25,115,805.72","62,786,794.25","56,299,356.30","63,279,220.83","87,815,385.48","1,328,055,093.41","1,166,170,639.58","2,154,698,403.72","2,475,855,344.36","3,094,202,224.57","891,975,131.29","1,086,980,284.10","2,802,821,557.22","3,845,717,865.09","2,276,962,662.42","3,348,175,049.42","4,545,160,451.09"
五、现金及现金等价物净增加额,"-266,850,550.00","125,803,717.84","368,565,490.28","2,076,587,998.45","1,395,802,680.70","1,169,054,112.89","-604,639,920.52","-634,538,880.92","-1,537,651,689.99","-1,060,769,290.91","642,257,167.94","-256,702,185.99","-134,776,320.33","10,455,137.38","111,777,540.13","-434,891,860.28","-125,449,085.39","-260,861,681.84","7,841,949.43","267,439,911.39","950,320,255.83","46,935,432.64","306,759,019.02","1,254,289,248.01","1,315,167,060.69","801,683,747.10","-62,159,732.69","-398,041,034.50","-627,627,101.51"
购建固定资产、无形资产和其他长期资产支付的现金,"301,922,942.48","570,944,606.32","1,353,677,190.42","1,025,149,798.04","1,892,771,367.40","2,776,627,906.37","648,273,555.52","1,209,810,931.39","2,143,523,866.94","2,420,464,062.74","378,389,607.35","1,040,437,906.03","1,274,881,371.42","2,218,656,048.62","414,176,253.18","798,254,701.18","1,277,652,401.59","1,599,222,617.71","223,452,409.34","516,735,445.30","896,071,930.01","1,445,784,326.66","591,264,518.20","1,257,980,079.56","1,794,292,007.92","2,777,550,009.34","1,122,837,162.76","2,248,300,805.72","3,165,045,021.41"
期初现金及现金等价物余额,"432,728,236.92","165,877,686.92","291,681,404.76","659,991,731.52","660,246,895.00","660,246,895.04","1,829,301,007.93","1,829,301,007.93","1,829,301,007.93","1,829,301,007.93","768,531,717.02","768,531,717.02","768,531,717.02","768,531,717.02","778,986,854.40","778,986,854.40","778,986,854.40","778,986,854.40","518,125,172.56","518,125,172.56","518,125,172.56","518,125,172.56","565,060,605.20","565,060,605.20","565,060,605.20","565,060,605.20","1,366,744,352.30","1,366,744,352.30","1,366,744,352.30"
投资支付的现金,"99,518,150.00","1,768,456.80","22,775,946.00","10,534,700.00","2,613,378.00","10,534,700.00","16,965,760.00","18,901,200.00","18,901,200.00","49,529,438.34","172,712.40","15,492,720.80","15,492,720.80","71,294,993.00","6,832,994.00","15,081,703.20","18,438,280.00","94,875,166.35","6,129,330.10","79,390,105.10","85,020,865.10","61,554,205.90","16,800,000.00","39,454,300.00","36,800,000.00","236,810,000.00","38,662,600.00","637,133,262.87","2,658,371,568.53"
期末现金及现金等价物余额,"165,877,686.92","291,681,404.76","660,246,895.04","2,736,579,729.97","2,056,049,575.70","1,829,301,007.93","1,224,661,087.41","1,194,762,127.01","291,649,317.94","768,531,717.02","1,410,788,884.96","511,829,531.03","633,755,396.69","778,986,854.40","890,764,394.53","344,094,994.12","653,537,769.01","518,125,172.56","525,967,121.99","785,565,083.95","1,468,445,428.39","565,060,605.20","871,819,624.22","1,819,349,853.21","1,880,227,665.89","1,366,744,352.30","1,304,584,619.61","968,703,317.80","739,117,250.79"
