科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"262,384,118.87","288,033,662.22","299,640,744.86","288,808,071.61","412,755,203.78","465,386,635.44","405,901,589.60","295,327,196.74","266,762,051.66","257,136,367.10","190,345,403.16","144,923,350.64","128,925,186.35","151,795,554.62","157,992,638.29","191,233,156.49","162,224,035.79","210,322,259.43","193,822,685.92","221,963,843.20","181,405,646.07","152,868,746.30","174,196,708.24","210,324,603.91","85,665,356.80","139,521,334.94","162,917,346.67","109,694,253.84","85,494,109.92","110,127,334.05","110,613,778.11","99,477,649.09","67,007,271.59","87,239,902.48","102,126,812.99","140,631,598.99","79,296,468.35","82,626,043.77","112,397,920.82","232,719,880.51","240,869,521.94","142,440,779.18","150,942,398.83","283,046,484.74","354,184,275.04","274,521,080.80"
短期借款,"115,563,000.00","118,063,000.00","117,563,000.00","109,600,000.00","57,800,000.00","55,000,000.00","25,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,366,872.50","166,059,538.07","151,625,901.57","197,593,495.02","386,448,810.43","489,799,825.66","553,134,193.04"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,884,851.91","4,264,662.91","4,129,652.61",,"457,178.00",,,,"10,000.00",,,,,,,,,,,,,,,,,,,"410,000.00",,,,,,,"299,700.00","300,000.00",,,,"72,739,276.63","28,683,252.07","28,752,299.53","17,890,340.53","81,151,134.81","52,922,152.69","38,526,525.54"
应付票据,"308,158,536.69","327,445,412.38","363,948,963.81","268,477,582.10","282,458,720.42","335,918,406.66","343,792,608.37","268,807,228.41","210,530,191.93","202,336,205.03","167,204,436.05","120,188,732.66","105,945,609.93","117,461,735.36","132,114,447.85","96,505,516.83","112,651,095.47","143,478,050.05","147,190,789.95","141,764,665.60","102,571,970.39","108,880,325.58","146,320,411.86","133,023,043.44","116,762,002.19","134,832,719.89","145,877,091.49","136,288,852.77","127,490,161.35","157,507,379.27","156,599,414.98","116,535,601.39","117,795,730.20","155,481,208.08","154,480,324.65","151,936,998.05","153,077,829.73","123,621,717.57","161,962,495.08","282,843,621.76","177,254,586.65","130,884,457.86","126,461,910.86","247,865,763.20","235,533,849.82","215,839,094.26"
应收账款,"8,027,215.17","9,930,117.58","7,517,417.91","9,379,260.56","23,258,235.83","18,204,013.73","22,217,864.39","17,885,328.22","16,626,533.19","9,178,670.37","9,223,243.68","15,474,206.84","10,417,455.34","10,120,604.14","10,105,334.63","12,945,010.42","11,502,731.05","11,427,118.52","11,390,162.32","26,486,887.44","12,085,120.55","16,992,118.31","16,968,145.31","21,862,537.49","20,402,058.41","22,633,204.75","24,228,505.42","21,750,043.36","24,680,623.01","30,807,814.19","31,878,176.51","38,968,660.36","38,875,807.75","44,254,508.00","44,287,887.96","40,235,816.37","41,663,095.24","41,301,432.79","37,843,832.83","482,480,021.46","385,986,431.70","386,825,833.50","662,009,014.13","918,316,432.85","999,690,492.34","936,372,140.10"
应付账款,"182,064,852.95","127,714,865.73","148,106,059.81","142,838,852.64","132,789,289.46","130,174,293.64","145,567,598.35","278,135,370.80","284,106,678.65","292,973,589.78","320,199,057.24","136,907,312.70","129,396,523.13","135,111,661.41","163,674,480.52","101,119,635.77","108,783,424.52","106,992,548.83","114,164,490.58","104,824,655.61","88,158,440.09","99,919,732.52","114,081,075.88","104,569,849.86","90,931,822.83","99,375,263.05","116,605,225.10","112,855,979.11","99,330,491.99","109,677,672.77","129,745,700.04","104,159,156.26","99,157,009.66","118,257,184.39","147,501,978.47","106,697,032.67","91,351,578.74","104,209,027.29","113,943,753.50","404,940,753.95","254,084,466.65","206,559,693.54","402,948,670.94","727,299,205.41","797,248,737.65","828,314,449.67"
预付款项,"474,947,782.04","419,475,536.41","383,149,848.51","351,421,656.50","111,489,877.73","108,880,914.42","123,176,119.11","229,896,503.26","220,600,710.40","229,183,468.21","217,319,937.38","33,263,571.10","50,457,472.14","38,092,447.23","36,890,831.65","13,641,253.01","62,802,345.57","38,696,887.45","18,434,047.91","18,537,916.56","21,522,001.98","13,721,464.99","13,874,725.44","13,566,761.42","24,192,076.22","12,383,338.75","11,458,733.07","10,840,827.85","17,392,647.30","11,733,978.10","28,603,202.76","17,385,768.52","42,183,903.75","17,389,187.52","32,425,839.26","63,390,199.19","74,639,113.33","39,119,608.21","78,290,838.98","75,529,803.32","81,147,523.92","42,711,324.26","50,886,946.32","84,140,565.11","118,756,978.21","105,736,368.98"
预收款项,"67,435,670.95","67,416,409.95","30,820,114.85","39,392,213.00","34,623,149.81","29,257,157.33","40,380,587.11","20,203,248.52","12,924,090.81","7,176,402.06","6,864,059.21","11,551,840.68","8,753,854.77","8,297,308.97","9,546,454.97","12,021,126.34","4,097,649.96","4,318,406.30","4,783,564.80","9,096,684.55","9,243,665.66","9,590,874.07","9,760,010.66","8,192,402.53","8,240,419.53","6,710,193.53","7,611,867.53","7,988,323.88","8,245,801.88","6,473,246.08","8,224,392.18","7,531,173.39","12,312,057.87","6,416,825.59","9,996,578.59","10,132,694.49","14,060,633.55","9,877,460.74","9,293,829.60","14,490,044.31","13,873,121.82","12,220,441.31","13,365,183.58","96,407,553.54","85,961,502.22","79,430,943.21"
