科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"93,182,889.36","90,809,769.84","145,680,105.46","167,754,363.64","148,922,810.94","133,286,882.28","176,914,501.38","240,593,529.24","175,107,058.67","228,428,095.53","186,630,776.77","155,004,712.75","67,026,868.19","257,943,560.48","114,807,144.47","234,803,224.10","182,823,155.44","168,259,723.02","145,661,921.81","127,774,476.98","76,456,663.15","209,008,805.82","171,465,725.82","542,567,540.49","447,228,157.25","249,855,217.35","354,698,348.21","274,836,764.60","264,847,107.25","201,095,228.82","174,263,021.01","286,922,486.75","71,646,400.88","183,333,515.84","434,541,783.92","346,236,272.67","166,300,333.49","236,640,315.74","200,963,454.90","256,418,530.66","1,259,503,783.66","454,654,909.58","765,033,562.85","693,981,749.85","745,630,002.14","763,866,977.54","645,266,474.75","754,694,927.49","599,982,813.21"
短期借款,"232,000,000.00","259,100,000.00","254,100,000.00","263,100,000.00","243,100,000.00","287,000,000.00","246,800,000.00","331,800,000.00","331,800,000.00","292,800,000.00","373,000,000.00","371,800,000.00","399,007,581.66","187,000,000.00","117,000,000.00",,,,,,,,,"15,700,000.00","15,700,000.00","133,000,000.00","40,000,000.00","40,000,000.00","230,000,000.00","190,000,000.00","190,000,000.00","269,500,000.00","129,500,000.00","219,500,000.00","190,000,000.00","240,000,000.00","265,000,000.00","303,900,000.00","333,900,000.00","333,900,000.00","1,056,272,244.78","883,110,316.27","924,679,765.00","849,064,743.12","908,766,962.98","1,130,143,055.11","1,219,024,750.34","1,615,186,903.27","1,672,863,503.79"
交易性金融资产,"1,384,900.64","1,359,936.23","1,628,276.80","1,646,149.87","1,646,149.87","1,228,102.45","1,059,641.14","1,016,975.78","1,168,377.86","1,269,706.33","2,192,167.80",,,,,,,,,,,,,,,,,,,,"4,943,080.00","38,250.00","1,587,260.00",,"3,638,800.00","2,173,600.00","4,101,300.00","4,263,850.00","2,570,450.00","7,541,390.00","7,544,620.00","6,714,280.00","3,965,700.00","2,165,480.00","3,853,930.00","5,157,054.00","7,366,097.40","3,505,370.00","54,613,290.60"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,546,560.00","1,546,560.00","1,592,476.62",,,
应收票据,"100,000.00","10,099,030.00","3,714,000.00","23,629,600.00","10,520,000.00","13,940,000.00","13,380,000.00","31,410,000.00","2,843,647.73","700,000.00","400,000.00","2,362,451.02","2,218,520.00","3,018,420.00","650,000.00","2,515,000.00","3,595,000.00","8,150,000.00","8,750,000.00","4,550,000.00","7,380,000.00","6,204,000.00","914,000.00","16,486,492.56","98,504,831.85","41,370,000.00","12,874,600.00","145,831,890.50","104,324,213.55","54,333,333.50","34,113,000.00","457,148,226.15","202,024,199.20","396,677,181.60","392,741,392.30","530,632,087.55","599,917,189.49","454,454,926.20","386,383,835.30","284,325,539.89","392,806,806.23","171,598,427.30","173,632,726.89","296,684,457.72","300,999,319.98","298,615,165.06","246,559,283.16","241,366,793.25","153,431,893.31"
应付票据,"118,000,000.00","124,000,000.00","85,000,000.00","105,000,000.00","104,000,000.00","124,000,000.00","217,000,000.00","219,000,000.00","197,000,000.00","257,700,000.00","231,850,000.00","174,650,000.00","121,232,620.00","100,000,000.00","50,000,000.00",,,,,,,,,"1,104,500.00","2,300,000.00","15,369,700.00","29,604,052.20","30,359,224.20","26,581,072.00","34,616,118.75","77,135,918.75","56,557,500.00","46,494,000.00","93,886,800.00","77,344,800.00","55,266,200.00","45,504,200.00","55,206,700.00","40,310,700.00","36,193,700.00","252,582,863.63","87,184,564.20","112,513,082.00","106,897,645.29","78,820,763.74","116,224,972.20",,"233,824,901.60",
应收账款,"159,659,515.79","190,664,720.91","174,615,641.61","167,686,839.00","206,143,030.24","211,766,474.61","236,656,698.99","179,177,229.50","211,901,959.08","231,596,734.17","254,801,630.86","148,799,259.05","158,034,161.76","165,297,881.47","174,632,356.70","132,606,844.80","142,351,350.98","134,084,875.68","160,914,513.24","111,956,978.60","131,384,956.24","153,837,629.33","149,564,281.84","72,840,140.82","108,861,583.73","132,559,933.14","195,888,225.57","102,025,873.26","193,213,612.95","72,457,071.51","142,121,628.43","176,219,745.47","229,380,579.42","155,489,219.66","127,159,827.28","119,550,572.09","156,409,778.28","149,385,484.09","185,818,198.20","165,960,538.29","939,527,110.10","999,619,909.93","1,077,594,198.15","965,404,324.32","1,013,839,757.15","1,128,340,343.65","1,117,160,550.08","692,825,112.70","1,135,769,930.37"
应付账款,"76,547,494.39","66,397,794.88","82,196,697.49","72,251,561.28","94,484,884.62","95,005,153.92","99,733,441.28","52,531,883.01","71,815,032.76","69,829,400.03","87,457,421.12","74,263,786.27","86,916,554.30","97,352,293.76","100,023,575.61","88,231,089.08","84,107,719.51","72,336,351.50","102,173,917.08","86,082,142.27","101,987,137.27","108,141,644.26","103,484,820.92","46,841,623.97","48,165,857.00","46,178,891.98","83,619,096.19","32,149,128.33","34,083,909.63","48,008,532.31","63,816,498.32","93,174,077.78","81,964,539.78","125,021,016.60","102,824,397.50","63,154,997.03","72,677,985.99","77,166,975.23","83,104,544.74","69,948,356.51","488,788,066.50","355,772,496.84","351,116,771.57","281,506,176.37","641,511,699.99","585,249,598.08",,"426,404,563.97",
预付款项,"322,834,055.93","100,098,833.95","144,647,665.67","144,466,435.45","151,715,156.42","174,222,562.69","190,515,696.89","63,848,814.46","100,455,066.18","193,051,178.50","256,499,962.44","150,288,485.31","123,239,720.02","190,566,070.47","194,472,001.06","119,977,838.22","132,709,965.58","107,104,078.72","102,280,557.79","45,571,735.73","40,489,837.38","31,399,167.30","36,364,033.25","105,450,974.06","43,946,476.96","46,377,780.28","171,303,718.39","230,974,705.34","170,165,835.49","162,909,865.63","154,465,909.34","109,714,988.22","89,717,146.96","85,911,333.74","136,816,371.72","160,784,902.86","176,918,635.85","223,077,379.86","262,335,628.39","167,679,597.29","875,476,174.59","1,284,948,521.06","1,128,552,612.34","907,634,907.48","1,081,171,195.17","1,010,583,809.37","883,660,662.37","385,231,778.37","523,909,828.58"
预收款项,"32,076,791.86","35,006,612.47","47,951,029.80","28,969,110.58","30,703,952.14","24,150,031.45","30,687,388.55","26,264,785.99","20,688,808.17","24,958,144.40","30,368,341.41","20,812,468.27","19,190,610.88","24,775,321.46","28,614,394.56","27,064,635.22","32,192,224.27","30,199,497.44","48,095,748.05","18,660,073.75","17,206,454.12","16,253,355.82","23,364,459.45","29,666,870.33","12,337,319.49","1,876,012.55","7,116,735.75","3,146,192.03","9,488,693.70","17,000.00","3,982.49","16,003,982.49","17,156,705.47","17,912,247.21","2,559,472.77","52,762.92","66,163,921.96","9,497,666.24","17,140,629.11","1,714,805.47","138,041,958.84","133,342,903.35","151,849,531.54","191,726,910.86","331,643,927.47","100,489,549.88","189,770,633.76","248,770,627.44","319,717,710.40"
其他应收款,"96,481,920.99","238,615,220.92","199,534,604.88","184,854,308.96","179,379,034.84","172,010,290.75","187,446,999.08","216,291,936.33","291,731,272.53","138,206,584.94","226,599,293.58","339,210,955.33","342,165,914.55","203,259,171.09","206,599,321.46","118,719,039.81","120,753,128.96","122,124,274.45","122,938,284.41","200,375,475.94","196,009,258.17","47,754,481.29","49,148,114.65","66,220,486.05","66,453,309.68","30,770,804.43","39,112,903.36","41,939,406.45","49,936,874.76","47,117,542.77","58,522,855.40","78,425,296.11","124,393,155.64","76,871,512.13","76,940,185.86","42,260,777.50","43,940,800.85","37,279,093.65","36,628,480.35","113,380,709.66","140,299,782.63","80,009,158.42","89,072,147.32","87,462,367.49","94,588,405.54","84,667,619.32","92,126,170.06","94,385,356.94","84,136,675.48"
应付职工薪酬,"4,301,644.89","5,231,769.89","3,943,844.65","2,868,105.15","1,403,262.15","1,463,182.67","1,811,742.23","2,545,585.59","1,840,000.97","2,495,951.64","2,418,721.94","3,457,695.14","2,514,228.78","2,612,045.86","4,661,442.04","3,917,793.21","3,880,537.50","4,506,820.34","5,223,640.65","9,168,212.66","9,200,650.37","10,890,027.45","11,235,346.82","4,580,897.09","4,323,810.07","2,871,152.05","3,751,678.39","6,167,614.47","3,670,492.69","4,903,976.31","5,195,758.74","8,211,412.06","5,534,633.42","6,355,522.36","5,783,331.77","9,164,974.23","5,358,586.29","5,996,891.58","5,686,392.33","15,949,195.87","18,918,790.47","19,337,826.22","21,895,442.36","55,780,344.68","22,791,878.07","53,885,388.36","43,185,737.52","57,227,714.74","26,508,875.10"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
