科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"48,217,879.20","23,900,224.21","157,128,361.07","148,407,921.91","161,595,457.95","173,391,601.45","194,399,122.92","202,770,598.31","218,404,629.43","223,538,166.62","230,117,350.99","254,454,254.63","286,562,215.31","278,051,581.55","618,956,907.48","449,205,488.50","522,725,593.03","398,960,575.08","623,547,106.41","549,738,770.90","624,763,896.49","506,092,378.10","529,026,721.98","630,452,388.01","666,554,701.63","692,090,915.09","584,811,080.92","610,684,146.52","585,173,085.13","485,365,424.65","373,991,702.78","321,233,915.01","323,856,127.76","256,258,155.68","313,297,387.59","1,207,205,354.89","451,185,802.46","599,987,777.00","359,867,880.85","971,277,846.65","1,337,619,283.11","1,803,116,154.44","1,451,919,873.43"
短期借款,"16,000,000.00","15,350,000.00",,,,,,,,,,,,,"89,700,000.00","114,369,365.90","108,300,000.00","80,300,000.00","303,200,000.00","379,200,000.00","375,200,000.00","330,700,000.00","325,565,000.00","147,500,000.00","197,500,000.00","190,000,500.00","210,000,000.00","260,000,000.00","167,745,100.00","122,545,100.00","127,545,100.00","447,538,800.00","489,938,800.00","468,738,800.00","610,291,800.00","537,000,400.00","430,501,000.00","430,501,000.00","431,501,000.00","471,525,000.00","500,000,000.00","606,000,000.00","521,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,642,660.79","1,820,000.00","2,550,000.00","2,750,000.00","1,910,000.00","4,145,000.00","3,520,000.00","9,058,583.13","5,330,000.00","9,926,285.21","11,596,000.00","14,839,800.00","13,142,896.70","8,935,810.00","29,081,500.05","31,185,806.09","38,529,893.58","23,202,781.11","21,194,012.82","48,717,716.30","54,098,310.47","38,293,609.03","33,531,326.40","49,966,079.91","60,756,507.77","58,732,861.59","86,142,254.74","75,955,719.76","79,476,051.86","76,647,887.00","35,277,137.93","40,749,090.23","47,464,447.76","53,902,592.19","64,703,011.87","60,863,478.81","66,161,297.66","101,282,910.91","110,500,106.71","122,558,253.05","151,147,995.18","124,623,279.06","87,870,605.65"
应付票据,"8,854,568.00","3,900,000.00","9,053,208.00","9,975,008.00","1,500,000.00","8,600,000.00","8,600,000.00",,"2,200,000.00","2,200,000.00",,,,,"10,808,090.42","12,086,989.41","10,592,698.99","7,560,000.00","10,447,500.00","17,659,420.00","14,291,920.00","7,470,000.00","8,600,000.00","8,130,000.00","5,899,000.00","5,694,300.00","6,016,510.00","6,656,310.00","5,355,100.00","3,420,000.00","4,656,583.76","7,279,365.66","4,664,474.83","13,327,772.81","22,033,527.05","13,675,149.08","12,491,475.46","12,313,376.11","26,241,115.35","28,780,409.00","28,622,499.04","23,825,162.86","4,100,088.82"
应收账款,"15,194,587.84","23,546,909.26","27,697,719.38","38,429,969.57","48,557,389.61","43,680,611.30","47,054,128.82","47,363,287.57","46,944,004.30","40,235,199.14","51,831,004.42","47,119,954.08","58,074,137.33","56,932,173.56","229,900,599.70","220,036,294.98","194,345,710.36","195,614,261.80","230,284,125.74","219,801,676.45","198,556,719.54","212,889,873.22","244,066,619.06","369,208,856.14","332,422,297.95","379,069,765.16","400,376,122.43","387,471,076.45","369,216,376.99","347,104,156.27","395,435,193.52","389,537,423.92","380,419,587.54","392,799,413.06","444,616,417.03","456,163,601.25","439,542,269.50","432,688,294.04","485,403,895.31","489,911,737.63","421,464,970.15","1,080,327,174.96","1,309,182,358.94"
应付账款,"8,517,092.11","14,490,795.75","13,077,326.38","17,420,975.16","18,270,483.14","16,158,174.31","16,878,920.02","9,912,235.92","16,438,288.49","16,353,680.45","12,137,790.14","11,894,668.86","24,298,474.65","13,369,676.91","116,449,236.56","91,519,656.90","82,869,479.10","79,952,166.95","72,551,112.19","70,375,024.66","60,699,177.16","62,684,939.97","77,191,696.45","75,717,782.68","73,485,165.63","88,110,931.02","89,411,078.29","81,589,632.21","89,218,616.57","83,883,739.85","98,096,860.82","97,007,638.55","81,011,460.24","86,736,308.72","99,283,990.36","99,852,063.44","94,458,754.49","91,201,606.05","101,147,598.48","107,370,875.78","122,471,524.92","536,107,503.67","555,917,187.37"
预付款项,"11,802,209.37","17,614,034.10","23,948,062.51","12,537,640.68","14,011,054.09","20,422,834.05","17,207,924.69","9,822,396.73","9,942,855.86","9,730,223.05","3,619,358.05","6,255,127.37","4,981,500.36","6,247,527.35","76,809,663.70","67,721,176.62","53,418,923.62","74,664,220.34","54,450,205.98","78,309,687.40","57,837,357.43","62,086,522.11","80,384,221.38","233,455,798.42","92,677,713.23","116,602,282.62","104,195,800.87","38,302,379.10","33,296,483.48","32,724,008.01","40,190,754.62","39,002,048.62","27,769,056.07","31,861,183.32","39,110,276.30","44,929,512.09","48,686,942.04","54,716,305.49","56,952,489.13","62,092,289.06","66,299,310.81","265,121,681.22","72,459,438.47"
预收款项,"1,320,133.22","307,264.30","3,298,789.26","310,913.45","219,399.17","-3,585.20","12,505.36",,"20,737.45","20,737.45","172,182.38","772,446.48","516,742.66","281,471.73","14,267,719.84","8,360,694.45","13,443,299.68","4,341,846.36","12,571,385.36","20,907,970.73","4,744,079.78","10,404,409.98","12,117,966.21","14,472,869.18","15,557,915.35","23,902,505.47","27,749,757.31","33,270,186.00","18,436,698.94","22,271,912.04","22,759,235.85","23,223,353.47","17,513,480.42","19,163,838.21","16,495,844.82","20,811,569.75","13,481,299.36","16,439,128.60","15,954,342.13","32,356,279.27","37,838,040.23","35,129,967.22","50,933,544.19"
