科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"2,029,326,550.00","2,621,391,286.00","3,245,985,345.00","813,017,762.00","1,785,904,167.00","2,848,000,427.00","4,026,399,958.00","1,075,326,251.00","2,311,450,599.00","3,647,054,388.00","5,147,848,758.00","1,235,735,236.00","2,775,582,920.00","4,353,708,800.00","5,885,278,617.00","1,461,330,801.00","3,181,354,078.00","4,929,174,842.00","6,831,281,981.00","1,940,287,290.00","3,967,165,098.00","5,986,277,356.00","8,023,421,289.00","1,892,650,277.00","3,835,606,919.00","5,818,520,501.00","7,763,339,982.00","2,004,327,919.00","4,096,412,765.00","6,252,875,047.00","8,565,943,415.00","2,434,199,647.00","4,941,976,922.00","7,910,226,267.00","11,434,948,841.00","3,932,093,811.00"
二、营业利润,"246,474,031.00","353,108,912.00","505,555,961.00","108,205,545.00","292,611,393.00","507,659,382.00","754,408,529.00","168,077,076.00","458,887,597.00","772,444,945.00","1,060,225,641.00","172,217,616.00","494,296,002.00","820,331,755.00","1,134,819,930.00","224,486,853.00","590,735,087.00","946,736,980.00","1,148,538,652.00","254,011,137.00","610,075,654.00","934,003,070.00","1,088,751,954.00","235,367,636.00","443,574,450.00","523,534,418.00","573,503,608.00","229,336,698.00","427,759,798.00","582,247,336.00","668,057,617.00","238,404,081.00","383,408,699.00","570,685,428.00","1,156,832,662.00","385,024,839.00"
减:营业成本,"1,297,556,695.00","1,673,006,487.00","1,991,066,392.00","510,433,114.00","1,079,157,650.00","1,709,252,716.00","2,373,501,496.00","637,732,213.00","1,291,379,496.00","2,033,397,474.00","2,944,996,642.00","775,720,710.00","1,662,668,132.00","2,538,011,252.00","3,374,228,753.00","835,704,897.00","1,743,325,019.00","2,668,974,541.00","3,712,055,490.00","1,177,544,493.00","2,297,385,511.00","3,443,390,838.00","4,607,806,540.00","1,109,672,221.00","2,260,649,526.00","3,421,555,615.00","4,505,536,126.00","1,162,918,698.00","2,395,055,109.00","3,655,928,230.00","4,854,665,753.00","1,367,610,341.00","2,735,385,730.00","4,147,561,099.00","5,567,764,890.00","1,654,970,370.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"13,198,119.00","19,701,337.00","25,671,908.00","5,570,544.00","12,953,612.00","20,823,699.00","31,382,046.00","8,494,646.00","19,931,706.00","31,059,996.00","44,037,393.00","10,785,761.00","27,679,796.00","42,564,961.00","59,131,232.00","11,969,879.00","30,266,978.00","46,405,072.00","66,638,406.00","16,650,193.00","36,346,655.00","52,845,082.00","71,494,637.00","17,123,039.00","35,888,520.00","53,640,386.00","75,601,000.00","16,921,985.00","34,917,968.00","55,745,659.00","118,874,479.00","34,112,184.00","79,873,142.00","127,131,509.00","184,611,624.00","57,100,157.00"
营业外收入,"11,627,983.00","16,540,644.00","30,044,937.00","4,994,041.00","18,659,840.00","33,382,015.00","41,907,646.00","2,640,265.00","21,263,666.00","35,671,174.00","65,971,188.00","26,297,098.00","44,640,186.00","74,486,159.00","142,107,936.00","21,381,456.00","37,258,285.00","56,708,423.00","162,224,790.00","13,858,967.00","31,907,815.00","58,807,185.00","89,476,395.00","10,187,228.00","40,428,257.00","89,066,946.00","120,016,398.00","20,505,935.00","46,031,230.00","78,083,526.00","94,929,020.00","17,530,508.00","2,839,974.00","3,555,536.00","7,109,374.00","158,085,283.00"
销售费用,"311,085,363.00","394,463,783.00","500,889,281.00","133,201,394.00","277,373,928.00","438,005,584.00","592,443,804.00","184,708,227.00","362,503,272.00","520,039,681.00","692,364,218.00","154,531,032.00","330,655,134.00","528,388,630.00","696,745,226.00","191,492,781.00","406,716,430.00","626,987,603.00","887,038,828.00","248,540,691.00","516,766,863.00","792,993,951.00","1,048,872,374.00","241,650,249.00","475,971,194.00","759,799,990.00","1,027,936,868.00","240,728,870.00","513,674,864.00","848,138,326.00","1,254,482,776.00","351,912,428.00","862,245,688.00","1,704,336,301.00","3,073,854,652.00","1,330,167,223.00"
减:营业外支出,"1,948,799.00","18,135,685.00","13,684,683.00","2,625,392.00","6,398,738.00","10,808,324.00","21,219,242.00","1,082,525.00","4,039,322.00","7,821,337.00","8,155,129.00","1,982,403.00","3,884,445.00","5,060,724.00","8,404,561.00","1,936,630.00","4,974,234.00","9,249,135.00","28,254,140.00","3,654,753.00","10,605,777.00","14,967,130.00","29,519,988.00","559,750.00","5,361,850.00","8,405,473.00","12,703,213.00","1,118,989.00","12,453,371.00","18,192,755.00","46,560,501.00","4,443,398.00","12,854,283.00","21,857,988.00","22,665,809.00","93,451,311.00"
管理费用,"122,377,308.00","130,631,648.00","172,115,313.00","44,684,349.00","97,136,759.00","157,181,660.00","262,997,850.00","75,472,141.00","173,614,225.00","282,033,365.00","392,151,251.00","102,201,560.00","228,966,029.00","366,707,315.00","518,868,813.00","163,756,845.00","338,093,787.00","526,659,832.00","695,188,446.00","196,061,666.00","407,805,250.00","615,676,147.00","855,345,809.00","219,814,062.00","475,305,428.00","744,383,996.00","1,061,016,496.00","279,073,543.00","560,890,132.00","864,495,345.00","1,251,982,426.00","345,089,547.00","643,354,788.00","980,169,095.00","1,450,093,310.00","382,640,562.00"
其中:非流动资产处置净损失,"282,268.00","4,186,715.00","9,653,132.00",,"1,055,932.00","2,341,684.00","10,194,285.00","618,962.00","1,549,623.00","2,163,937.00","2,301,022.00","64,417.00","1,113,540.00","1,630,934.00","4,463,949.00","1,641,777.00","3,332,431.00","6,416,399.00","12,675,866.00","3,390,016.00","5,399,963.00","5,898,534.00","15,851,854.00","365,269.00","1,411,745.00","3,485,912.00","4,782,057.00","298,433.00","10,605,862.00","13,546,676.00","15,586,502.00","950,142.00","2,966,058.00","6,531,026.00",,
