科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"22,570,037.46","43,589,873.95","34,553,865.24","28,094,925.58","37,953,956.17","52,550,861.73","23,779,888.08","36,737,208.53","53,155,503.52","59,950,067.99","21,870,838.02","39,870,310.14","58,746,266.22","73,193,309.72","22,324,227.66","37,464,071.63","54,637,101.15","65,501,268.17","20,183,620.72","36,097,304.25","51,004,174.69","66,490,988.31","21,706,790.98","38,083,889.19","66,425,231.41","84,072,350.65","41,967,560.31","76,316,117.10","107,110,865.80","127,832,653.17","41,916,771.75","78,682,182.80","125,241,863.30"
取得借款收到的现金,"10,000,000.00","50,000,000.00","102,000,000.00","64,000,000.00","64,000,000.00","102,000,000.00","6,000,000.00","6,000,000.00","29,000,000.00","42,000,000.00","21,000,000.00","31,000,000.00","31,000,000.00","33,800,000.00","8,000,000.00","8,000,000.00","8,000,000.00","13,900,000.00","11,800,000.00","12,300,000.00","9,300,000.00","23,200,000.00","10,000,000.00","14,000,000.00","17,500,000.00","79,500,000.00","74,000,000.00","89,000,000.00","99,000,000.00","196,000,000.00","101,300,000.00","193,300,000.00","176,800,000.00"
支付的各项税费,"27,449,486.06","26,901,070.84","41,190,007.93","24,008,949.43","35,174,996.02","45,029,472.55","11,211,416.09","29,819,225.66","43,881,776.18","61,012,291.33","22,032,611.45","34,024,447.96","40,473,075.99","49,907,488.90","13,172,459.38","24,645,513.95","36,674,150.63","45,466,792.65","2,385,204.07","15,041,504.82","30,757,611.30","43,735,700.06","11,415,357.66","20,458,306.46","34,793,271.09","53,050,522.87","46,466,377.32","87,602,662.71","105,290,013.34","143,370,800.76","43,203,580.01","72,750,355.70","87,890,518.89"
收到其他与筹资活动有关的现金,,"453,133.46","510,808.35","6,781,401.44","16,801,079.40",,,,,,,,"1,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"54,432,924.82","36,845,418.14","25,986,898.61","15,619,695.16","29,759,219.79","36,292,510.66","21,992,535.58","22,471,281.25","32,897,771.64","55,357,171.87","15,434,030.29","27,644,930.19","39,248,213.73","57,308,619.02","13,663,908.88","19,577,764.47","26,510,636.61","47,472,510.48","11,104,223.33","11,622,691.34","22,828,501.10","40,197,185.59","11,702,517.47","15,946,787.68","37,424,657.01","98,162,192.29","61,289,491.89","54,881,224.54","95,289,281.66","79,651,296.04","49,699,331.10","158,619,709.56","143,873,752.69"
筹资活动现金流入小计,"61,528,400.00","55,203,133.46","102,510,808.35","70,781,401.44","80,801,079.40","842,500,000.00","6,000,000.00","6,000,000.00","29,000,000.00","42,000,000.00","21,000,000.00","31,000,000.00","32,000,000.00","34,800,000.00","12,000,000.00","12,000,000.00","12,000,000.00","19,100,000.00","11,800,000.00","12,300,000.00","14,500,000.00","28,400,000.00","10,000,000.00","14,000,000.00","165,000,000.00","271,943,381.00","75,050,000.00","95,550,000.00","119,750,000.00","219,200,000.00","110,475,000.00","202,475,000.00","185,975,000.00"
经营活动现金流出小计,"286,072,071.91","344,039,166.56","287,770,388.06","138,604,983.49","231,937,338.47","242,266,921.25","108,775,643.11","190,156,749.23","274,467,877.42","383,283,320.14","134,503,209.54","282,191,557.65","306,278,631.89","355,244,580.83","79,308,591.86","148,123,339.47","206,759,009.60","273,491,099.01","118,799,248.88","188,798,991.20","307,621,273.86","411,806,073.72","125,085,209.70","245,710,604.67","390,508,533.40","584,035,047.28","248,052,856.66","435,294,552.50","653,331,632.12","825,125,734.28","319,774,712.97","667,895,221.32","786,057,038.24"
偿还债务支付的现金,,"35,000,000.00","63,000,000.00","26,000,000.00","36,000,000.00","157,000,000.00","6,000,000.00","6,000,000.00","29,000,000.00","32,900,000.00","7,000,000.00","17,450,000.00","17,900,000.00","46,350,000.00","6,450,000.00","6,900,000.00","10,350,000.00","13,600,000.00","8,450,000.00","8,900,000.00","6,350,000.00","21,500,000.00","13,450,000.00","20,650,000.00","33,650,000.00","80,650,000.00","97,000,000.00","99,000,000.00","109,500,000.00","156,500,000.00","100,500,000.00","107,500,000.00","149,500,000.00"
经营活动产生的现金流量净额,"17,983,457.80","23,683,392.22","24,582,205.70","2,067,866.04","-12,199,587.46","-23,433,596.51","-49,293,718.38","-52,701,486.47","-39,409,922.07","-92,704,674.66","-22,312,122.17","-9,372,494.37","-10,074,592.49","1,302,786.86","-31,680,510.70","-32,737,845.50","-39,210,682.23","-42,231,207.22","-20,019,605.09","-15,930,583.12","-32,030,083.71","-24,324,392.56","32,193,919.68","8,148,045.71","1,455,785.76","36,753,420.73","-41,174,670.81","-49,530,611.19","-23,467,299.64","39,704,294.07","-51,584,237.51","-48,283,254.29","41,320,839.75"
分配股利、利润或偿还利息支付的现金,"3,478,077.11","16,760,935.41","10,556,588.86","12,048,081.29","13,565,257.50","11,716,217.32","30,395,048.06","32,034,280.53","33,338,019.08","33,883,692.36","661,023.86","19,425,755.97","20,131,398.45","21,465,137.22","346,374.89","8,313,092.73","8,511,120.56","9,490,929.04","378,255.46","11,729,824.92","12,100,042.05","12,931,702.97","384,224.39","17,147,957.08","18,935,755.25","21,762,343.19","1,852,882.53","23,013,887.05","24,442,673.70","26,418,769.46","2,316,879.63","17,891,070.68","40,416,426.95"
收回投资收到的现金,,,,,,,,,,,,,,,"26,500,000.00",,"26,500,000.00","282,500,000.00",,,,"375,000,000.00",,,,"322,200,000.00",,,,"361,300,000.00","197,900,000.00","366,000,000.00","454,009,552.19"
支付其他与筹资活动有关的现金,"8,843,786.04","1,403,909.14","6,445,091.93",,,"5,318,427.70","860,000.00","860,000.00","860,000.00",,,,"14,800.00",,,,,,,,,,,"23,040.00","23,510.00","586,000.00",310.00,,"-499,690.00","684,697.24",,,"200,000.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,"4,441,732.88",,,,"5,753,793.15",,,,"9,865,361.99",,,,"9,060,822.60","5,566,982.24","6,603,981.97","7,425,055.12"
筹资活动现金流出小计,"12,321,863.15","53,164,844.55","80,001,680.79","38,048,081.29","49,565,257.50","174,034,645.02","37,255,048.06","38,894,280.53","63,198,019.08","66,783,692.36","7,661,023.86","36,875,755.97","38,046,198.45","67,815,137.22","6,796,374.89","15,213,092.73","18,861,120.56","23,090,929.04","8,828,255.46","20,629,824.92","18,450,042.05","34,431,702.97","13,834,224.39","37,820,997.08","52,609,265.25","102,998,343.19","98,853,192.53","122,013,887.05","133,442,983.70","183,603,466.70","102,816,879.63","125,391,070.68","190,116,426.95"
处置固定资产、无形资产和其他长期资产收回的现金净额,"57,000.00",,"3,500.00",,,"7,400.00","2,800.00","552,065.00","711,961.00","743,651.00",,,"14,134.68",686.54,"12,000.00","96,800.00","87,830.00","87,830.00",,,,,,,,"49,325.50",,"37,000.00","37,000.00","27,090.00","400,000.00","444,000.00","444,000.00"
筹资活动产生的现金流量净额,"49,206,536.85","2,038,288.91","22,509,127.56","32,733,320.15","31,235,821.90","668,465,354.98","-31,255,048.06","-32,894,280.53","-34,198,019.08","-24,783,692.36","13,338,976.14","-5,875,755.97","-6,046,198.45","-33,015,137.22","5,203,625.11","-3,213,092.73","-6,861,120.56","-3,990,929.04","2,971,744.54","-8,329,824.92","-3,950,042.05","-6,031,702.97","-3,834,224.39","-23,820,997.08","112,390,734.75","168,945,037.81","-23,803,192.53","-26,463,887.05","-13,692,983.70","35,596,533.30","7,658,120.37","77,083,929.32","-4,141,426.95"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"154,475.57","97,216.78",-167.39,-111.21,-111.21,-111.73,,-6.11,-53.39,"25,615.99","-55,011.06","-117,203.61","-117,158.97","-117,173.73",-12.60,"-40,270.42","-43,254.61","-43,261.44",0.50,0.32,-0.19,22.16,-0.58,-0.52,0.67,,0.07,0.76,1.02,"155,198.89",,,
收到其他与投资活动有关的现金,,,"3,800,000.00",,,,,,,"13,191,625.70","3,305,968.65","3,316,608.59","17,729,597.47","323,259,090.01","1,852,054.75","4,287,918.37","5,039,458.81","5,550,215.48","38,722,039.73","15,156,108.89","17,903,472.14","41,389,711.97","5,429,680.82","23,467,039.03","49,454,527.82","1,450,000.00","7,786,056.65","13,877,564.53","28,694,418.82","500,000.00","31,600,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"57,000.00",,"3,803,500.00",,,"7,400.00","2,800.00","552,065.00","711,961.00","13,935,276.70","3,305,968.65","3,316,608.59","17,743,732.15","323,259,776.55","28,364,054.75","4,384,718.37","31,627,288.81","292,579,778.36","38,722,039.73","15,156,108.89","17,903,472.14","422,143,505.12","5,429,680.82","23,467,039.03","49,454,527.82","333,564,687.49","7,786,056.65","13,914,564.53","28,731,418.82","370,887,912.60","235,466,982.24","373,047,981.97","461,878,607.31"
五、现金及现金等价物净增加额,"18,151,492.70","-14,116,871.47","26,170,817.56","14,067,632.68","-4,652,365.59","617,651,521.22","-88,841,622.94","-106,473,489.83","-147,381,512.17","-580,998,349.89","-17,337,622.69","-42,320,368.47","-41,253,199.33","243,561,442.63","-278,536,608.08","-266,805,288.08","-285,546,194.38","-262,041,255.33","17,221,205.55","-21,196,249.42","-12,634,500.90","-4,736,221.12","19,225,364.02","-23,596,162.37","-9,644,497.42","75,521,807.24","-67,271,445.79","-68,317,660.12","-39,633,911.87","-6,782,312.68","-19,461,580.24","-42,943,342.39","-63,696,437.70"
购建固定资产、无形资产和其他长期资产支付的现金,"49,249,977.52","39,442,578.14","24,723,848.31","20,733,442.30","23,688,488.82","27,387,525.52","8,295,656.50","21,429,781.72","38,024,978.63","53,208,302.20","11,615,434.25","28,416,653.36","40,904,111.82","47,868,809.83","8,329,065.05","11,612,396.03","23,269,260.09","25,855,635.99","4,452,974.13","7,091,950.59","9,503,237.87","15,523,652.87","2,684,011.51","3,231,249.51","5,757,202.86","7,003,765.48","5,926,319.17","6,237,727.17","17,030,028.37","20,274,329.35","1,251,887.49","1,646,079.39","2,378,272.05"
期初现金及现金等价物余额,"7,019,458.27","25,170,950.97","11,054,079.50","37,224,897.06","37,224,897.06","40,201,233.40","657,852,754.62","657,852,754.62","657,852,754.62","657,852,754.62","76,854,404.73","76,854,404.73","76,854,404.73","76,854,404.73","320,415,847.36","320,415,847.36","320,415,847.36","320,415,847.36","59,952,994.17","58,374,592.03","58,374,592.03","58,374,592.03","53,638,449.32","53,638,370.91","145,889,636.36","53,638,370.91","119,248,130.16","129,160,178.15","129,160,178.15","129,160,178.15","120,220,075.65","122,377,865.47","122,377,865.47"
投资支付的现金,,,,,,,,,,,,,,,"44,500,000.00",,"47,500,000.00","482,500,000.00",,,,"381,000,000.00",,"22,275,000.00","22,275,000.00","380,408,059.85",,,,"432,075,000.00","171,000,000.00","443,145,920.00","560,376,185.76"
期末现金及现金等价物余额,"25,170,950.97","11,054,079.50","37,224,897.06","51,292,529.74","32,572,531.47","657,852,754.62","569,011,131.68","551,379,264.79","510,471,242.45","76,854,404.73","59,516,782.04","34,534,036.26","35,601,205.40","320,415,847.36","41,879,239.28","53,610,559.28","34,869,652.98","58,374,592.03","77,174,199.72","37,178,342.61","45,740,091.13","53,638,370.91","72,863,813.34","30,042,208.54","136,245,138.94","129,160,178.15","51,976,684.37","60,842,518.03","89,526,266.28","122,377,865.47","100,758,495.41","79,434,523.08","58,681,427.77"
