科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"642,567,197.27","1,482,733,763.41","2,264,282,288.39","3,214,598,932.96","670,055,478.13","1,417,363,865.93","2,017,425,497.17","2,851,372,218.46","557,058,372.20","1,128,434,621.68","1,829,259,588.55","2,483,016,299.02","646,810,259.46","1,620,869,200.31","2,465,873,347.46","3,720,846,581.78","888,619,975.81","2,043,110,620.85","3,121,970,989.94","4,453,578,647.39","917,139,846.38","2,216,791,663.99","3,362,918,939.59","4,671,899,277.56","1,163,465,534.77","2,194,189,777.55","3,621,874,780.98","5,227,712,486.56","956,895,300.18","1,886,657,034.63","2,932,759,748.99","4,358,659,701.14","628,741,703.80","1,698,368,497.80","3,048,735,593.20","4,623,086,321.76","724,124,101.64","2,221,870,130.26","3,492,379,956.47","4,919,076,571.43","758,556,761.82","2,115,273,490.98","4,405,996,791.13"
二、营业利润,"24,644,451.67","26,628,686.42","5,857,959.20","9,351,153.56","-43,466,064.93","-18,601,120.74","-84,357,507.39","-14,479,622.68","10,441,505.77","19,795,240.93","43,679,484.89","23,483,536.30","11,271,007.81","36,985,614.02","49,997,464.10","64,630,770.12","17,308,671.84","24,551,364.69","34,178,741.82","29,961,458.09","1,473,323.88","10,994,769.56","9,867,958.16","34,921,131.60","13,329,691.95","28,752,321.26","36,089,901.05","63,408,447.61","26,732,942.42","47,954,345.39","36,645,232.94","26,798,838.66","16,595,655.94","38,095,835.44","55,838,776.61","92,794,334.80","12,814,846.31","39,511,612.42","47,195,088.47","55,899,209.40","10,713,324.15","21,508,835.99","54,825,830.93"
减:营业成本,"551,097,999.53","1,344,549,303.79","2,063,079,171.70","2,886,673,542.25","602,530,918.26","1,294,629,112.31","1,901,921,014.33","2,626,495,072.84","484,452,020.81","1,002,584,378.02","1,639,415,452.78","2,231,647,595.81","552,882,335.66","1,429,812,514.03","2,198,127,914.83","3,355,116,220.23","797,302,519.79","1,859,323,797.06","2,872,061,978.54","4,149,747,354.71","859,764,190.41","2,062,578,782.30","3,138,775,076.94","4,396,804,557.85","1,066,829,750.09","2,055,240,931.99","3,379,702,635.44","4,870,171,198.02","835,948,481.45","1,745,256,648.63","2,722,154,328.24","4,116,951,098.51","530,688,111.52","1,559,943,764.22","2,786,563,828.81","4,178,298,640.48","635,075,789.84","2,030,074,735.68","3,195,452,382.77","4,528,180,470.08","643,464,747.61","1,889,272,148.01","4,049,960,142.31"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"11,085,398.65","18,165,958.95","23,464,991.58","55,002,534.00","9,683,382.58","19,583,743.82","23,913,449.05","30,310,982.81","8,862,802.74","18,055,274.02","30,339,584.52","37,719,752.47","14,805,087.10","27,911,130.68","39,714,451.75","67,339,932.44","13,571,152.31","29,502,469.23","39,081,137.77","67,478,942.55","7,653,168.46","24,245,232.90","36,723,116.66","42,552,349.39","22,964,638.99","30,382,049.82","55,054,228.74","80,283,169.23","21,075,540.31","23,832,851.67","32,285,975.32","119,093,387.88","23,870,569.25","29,229,537.87","60,682,826.99","74,112,944.71","21,484,437.23","41,925,653.59","57,340,487.39","80,713,491.75","18,192,076.69","32,164,819.18","48,292,510.69"
营业外收入,"438,547.95","1,339,379.46","1,512,757.12","3,247,352.95","865,817.24","2,011,234.43","2,561,048.35","3,507,229.35","1,980,352.01","5,212,803.39","9,561,788.86","24,072,171.37","1,589,360.99","2,446,600.19","2,884,577.81","4,749,122.16","806,548.36","1,537,850.69","1,713,458.80","6,028,186.30","4,777,884.89","5,139,654.73","5,545,734.95","2,443,590.83","4,868,698.25","4,023,032.44","8,234,533.01","10,568,695.72","1,340,376.17","4,896,580.79","5,379,303.79","7,436,454.86","1,665,482.59","2,230,937.95","3,528,912.43","5,397,806.53","321,010.65","3,973,619.79","5,192,812.27","51,223,677.99","8,134,188.77","10,843,683.82","22,126,338.80"
销售费用,"17,330,356.52","32,601,590.65","53,092,146.86","85,703,517.95","19,197,072.55","39,483,876.38","58,047,251.94","69,008,861.10","17,621,770.90","33,026,386.14","45,993,573.09","58,804,649.92","24,667,288.22","29,072,841.68","46,529,489.63","62,274,866.25","12,880,547.45","26,655,161.03","36,727,026.30","54,120,146.10","12,681,299.65","26,180,227.34","39,438,425.58","60,701,908.32","10,230,748.73","22,938,706.87","35,405,720.90","58,747,752.70","16,371,185.54","32,176,630.58","51,628,469.95","74,350,238.21","12,382,263.66","25,796,140.92","43,338,403.65","66,864,243.68","14,014,079.34","27,044,440.94","47,160,595.32","62,914,477.17","12,260,791.08","23,994,074.15","38,319,270.83"
减:营业外支出,"197,801.20","-51,476,855.08","-82,915,994.50","-88,201,619.45","-47,123,910.14","-45,826,458.90","-45,269,989.19","-44,864,982.11","163,870.77","779,422.08","11,722,915.37","-4,090,312.08","455,542.24","2,912,907.01","3,887,189.64","5,877,595.44","164,510.15","643,483.47","944,295.58","1,090,836.73","109,804.30","585,377.32","1,307,259.53","2,973,867.95","78,691.55","145,623.43","1,762,728.59","3,608,428.08","423,805.36","1,176,144.43","1,771,089.52","1,954,608.24","712,252.72","5,668,522.34","6,569,795.51","8,080,497.54","1,337,827.79","2,002,170.65","2,392,864.07","10,166,963.67","680,127.91","1,742,208.38","3,580,384.62"
管理费用,"24,290,633.70","36,398,543.40","83,080,751.30","79,335,965.74","23,229,404.40","48,503,611.91","68,301,124.60","88,280,903.36","23,650,647.17","44,518,803.13","63,403,333.37","84,026,703.86","22,685,489.18","47,601,236.77","68,082,295.87","92,292,419.78","26,885,862.05","56,865,619.98","83,462,002.84","107,686,064.47","20,654,172.35","50,027,193.98","70,238,046.65","115,539,294.01","26,166,839.68","57,175,823.58","83,682,227.84","115,340,772.49","23,082,791.66","61,790,830.93","93,495,564.63","139,758,863.18","23,554,984.73","63,174,422.56","87,944,722.24","113,736,205.05","25,861,399.27","47,623,611.85","74,086,490.66","91,323,774.69","27,779,055.16","50,439,733.94","75,081,368.99"
其中:非流动资产处置净损失,,"-52,560,963.00","-82,915,994.50","-88,201,619.45","-47,123,910.14","-45,826,458.90","-45,269,989.19","-44,864,982.11",,"68,772.85",,"728,857.02",,"286,874.25",,"479,631.97",8.00,8.00,"12,519.00","60,808.91","23,621.69","53,832.75","111,643.53","206,302.20","3,920.63","38,536.36","39,731.86","472,729.59","13,294.08","19,450.82","32,679.09","84,101.90","213,850.40","347,370.37","918,767.56","1,842,455.94","489,521.64","532,339.56","533,767.41","755,170.59","337,186.63","306,587.51","314,487.93"
