科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2015-12-31
无形资产,"45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50",,"45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","45,398,192.50","36,245,237.85"
盈余公积,"3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69","3,510,356.69"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,070,878.27"
未分配利润,"-1,827,378,982.04","-1,828,256,498.23","-1,830,141,889.42","-1,863,757,098.67","-1,864,675,592.99","-1,892,003,419.30","-1,892,752,093.32","-1,920,120,406.96","-1,920,735,828.86","-1,947,858,097.47","-1,948,460,938.48","-1,975,551,214.76","-1,976,086,717.01","-2,003,240,574.79","-2,003,634,897.41","-2,030,883,194.73","-2,031,369,783.76","-2,058,530,294.13","-2,059,122,104.73","-2,086,307,105.00","-2,086,776,643.13","-2,114,059,986.41","-2,114,594,477.73","-2,141,772,560.96","-2,142,265,240.06","-2,169,472,320.10","-2,170,039,930.39","-2,197,314,819.29","-2,197,861,632.75","-2,225,070,635.90","-492,531,330.08"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,167,626.43"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"214,356.17"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"135,868,239.28","135,868,239.28","135,180,299.25","130,593,930.58","130,256,172.55","130,031,000.53","129,693,243.18","129,355,720.89","129,018,198.60","128,680,692.39","128,343,216.58","128,005,703.79","127,668,552.90","127,331,402.01","126,994,251.12","126,657,100.23","126,319,949.34","125,982,798.45","125,645,647.56","125,308,496.67","124,971,345.78","124,634,194.89","124,297,044.00","123,959,893.11","123,622,742.22","123,285,591.33","122,948,440.44","122,611,289.55","122,274,138.66","121,936,987.77","1,498,496,281.73"
所有者权益(或股东权益)合计,"-1,496,960,025.38","-1,497,837,541.57","-1,499,722,932.76","-1,533,338,142.01","-1,534,256,636.33","-1,561,584,462.64","-1,562,333,136.66","-1,589,701,450.30","-1,590,316,872.20","-1,617,439,140.81","-1,618,041,981.82","-1,645,132,258.10","-1,645,667,760.35","-1,672,821,618.13","-1,673,215,940.75","-1,700,464,238.07","-1,700,950,827.10","-1,728,111,337.47","-1,728,703,148.07","-1,755,888,148.34","-1,756,357,686.47","-1,783,641,029.75","-1,784,175,521.07","-1,811,353,604.30","-1,811,846,283.40","-1,839,053,363.44","-1,839,620,973.73","-1,866,895,862.63","-1,867,442,676.09","-1,894,651,679.24","2,168,239,651.58"
资产总计,"140,956,343.03","140,673,793.25","139,914,743.49","130,791,165.34","130,471,622.71","130,352,916.78","130,307,392.70","129,644,496.20","129,320,449.65","128,996,209.19","128,972,275.58","128,811,072.07","128,620,355.74","128,429,583.05","128,126,890.33","127,793,312.10","127,456,161.21","127,121,865.60","126,786,102.20","126,447,734.88","126,110,583.99","125,773,433.10","125,436,282.21","125,099,131.32","124,761,980.43","124,424,829.54","124,087,678.65","123,750,527.76","123,413,376.87","123,076,225.98","2,280,109,141.25"
负债和所有者(或股东权益)合计,"140,956,343.03","140,673,793.25","139,914,743.49","130,791,165.34","130,471,622.71","130,352,916.78","130,307,392.70","129,644,496.20","129,320,449.65","128,996,209.19","128,972,275.58","128,811,072.07","128,620,355.74","128,429,583.05","128,126,890.33","127,793,312.10","127,456,161.21","127,121,865.60","126,786,102.20","126,447,734.88","126,110,583.99","125,773,433.10","125,436,282.21","125,099,131.32","124,761,980.43","124,424,829.54","124,087,678.65","123,750,527.76","123,413,376.87","123,076,225.98","2,280,109,141.25"
