科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"111,394,211.08","227,644,013.19","327,322,451.63","584,135,482.07","111,877,714.83","282,949,187.18","438,781,912.43","543,968,674.70","126,980,618.15","268,676,038.00","490,189,459.03","707,045,320.42","169,081,160.43","389,586,396.40","568,440,949.13","725,762,732.46","160,628,663.75","331,454,328.98","519,035,717.83","666,427,585.45","160,257,308.58","353,514,252.03","568,599,626.07","774,793,456.82","163,195,164.51","354,408,102.69","583,787,044.21","783,267,445.30","185,526,494.40","373,447,873.99","591,085,007.81","741,367,023.42","209,504,040.80","383,172,507.88","606,270,476.31","844,789,383.98","273,805,839.46","462,337,581.80","704,155,605.81","836,629,213.84","244,772,051.10","491,018,752.23","785,139,130.97","1,091,373,680.98","249,380,659.05","515,894,621.30"
取得子公司及其他营业单位支付的现金净额,,"190,000.00",,"1,200,000.00",,"143,340,482.35","154,421,000.00","71,917,216.34",,,,,,,"500,000.00","6,037,421.29","100,000,000.00",,,,,,,,"31,300.50",,,,,,,,,,,,,,,,"87,752,955.77","87,752,955.77","87,752,955.77","87,752,955.77",,
收到的税费返还,,"14,961.35","91,066.78","209,765.42","1,440.00","46,452.04","3,183,923.94","77,619.95",,"119,942.53","119,942.53","325,548.25",,,"444,427.65","698,652.93",,"770,285.03","821,735.43",,,"122,993.38","1,722,238.70","1,414,199.00",,"743,056.30","743,056.30","154,193.90",,,"102,618.04","102,618.04","1,667,802.64","2,048,358.12","3,179,850.49","4,211,942.89","2,939,892.43","4,058,846.51","5,900,601.45","7,425,394.94","583,077.90","1,114,491.33","3,224,688.40","5,128,638.98","1,259,353.56","2,401,569.01"
支付其他与投资活动有关的现金,"65,520,553.25","232,041,886.68","232,041,886.68","384,812,866.72","30,000,000.00","36,000,000.00","42,266,561.40","92,700,000.00","5,293,366.00","1,000,000.00","2,800,000.00","113,350,012.00","15,000,000.00","15,000,000.00","39,018,796.90","45,330,000.00","10,800,000.00","10,800,000.00","10,800,000.00","18,805,823.58",,,,,,62.50,"113,615.00","66,326.23","50,000.00","50,493.60","51,290.00",,"50,824.40",,,,,"10,000,000.00","10,000,000.00",,,,,"800,000.00",,
收到其他与经营活动有关的现金,"36,487,906.13","97,273,899.92","236,701,822.42","14,718,720.36","21,958,090.98","65,929,891.71","68,937,706.04","32,638,149.94","15,092,894.14","53,031,354.68","103,318,115.14","24,669,951.27","25,165,414.78","65,066,344.99","104,426,229.91","26,186,190.85","38,111,042.37","67,853,814.70","124,080,165.36","34,872,093.30","34,397,356.90","75,351,252.68","180,674,953.04","36,057,565.43","28,810,598.30","55,449,482.10","107,428,780.20","30,991,317.07","25,614,710.50","55,138,101.57","137,375,164.75","17,500,749.27","26,253,827.51","61,357,649.67","92,040,982.36","39,595,465.93","37,718,602.20","57,988,468.54","97,975,978.02","37,321,412.52","66,861,072.61","92,887,656.14","143,173,885.38","46,298,515.82","41,869,061.46","66,211,463.56"
投资活动现金流出小计,"128,348,723.54","367,539,443.85","429,691,460.64","694,198,449.58","79,064,873.36","286,753,852.53","374,732,493.96","431,832,395.80","46,171,141.17","97,663,775.21","142,877,767.35","304,667,680.54","173,383,445.80","211,476,218.48","273,651,009.07","325,299,515.62","126,101,796.57","158,410,848.96","199,551,537.36","243,400,258.95","19,431,224.74","59,905,816.99","114,204,179.77","208,123,323.79","53,703,966.61","129,422,273.98","230,130,078.73","356,816,348.51","116,676,831.62","335,553,817.07","419,254,668.13","471,885,402.55","386,532,452.87","427,969,033.18","633,315,919.24","1,131,489,702.11","247,686,599.20","353,290,886.71","547,688,452.34","598,865,404.62","458,979,437.07","602,398,950.89","781,951,396.87","1,078,239,617.69","79,341,737.10","294,847,154.73"
经营活动现金流入小计,"147,882,117.21","324,932,874.46","564,115,340.83","599,063,967.85","133,837,245.81","348,925,530.93","510,903,542.41","576,684,444.59","142,073,512.29","321,827,335.21","593,627,516.70","732,040,819.94","194,246,575.21","454,652,741.39","673,311,606.69","752,647,576.24","198,739,706.12","400,078,428.71","643,937,618.62","701,299,678.75","194,654,665.48","428,988,498.09","750,996,817.81","812,265,221.25","192,005,762.81","410,600,641.09","691,958,880.71","814,412,956.27","211,141,204.90","428,585,975.56","728,562,790.60","758,970,390.73","237,425,670.95","446,578,515.67","701,491,309.16","888,596,792.80","314,464,334.09","524,384,896.85","808,032,185.28","881,376,021.30","312,216,201.61","585,020,899.70","931,537,704.75","1,142,800,835.78","292,509,074.07","584,507,653.87"
投资活动产生的现金流量净额,"-34,838,473.09","-86,592,473.18","-118,256,790.93","-269,400,944.42","-53,431,189.45","-124,807,770.21","-191,515,087.93","-186,157,507.45","-29,795,899.47","17,019,588.41","-13,353,200.24","-73,499,155.69","-136,013,741.61","-32,696,860.48","74,350,415.20","-89,807,531.29","-79,160,832.66","-107,015,633.78","-84,307,820.61","-114,584,829.52","-13,890,813.16","-36,777,292.57","-4,936,696.13","-37,827,028.36","-33,296,057.85","-58,166,469.76","-135,788,568.81","-224,668,892.38","-98,920,723.19","-297,635,745.16","-365,577,546.16","-402,448,842.99","-377,813,471.87","-256,589,170.15","-289,480,752.34","-663,816,329.09","-26,870,886.19","-19,701,466.19","-55,264,603.42","11,800,366.40","541,334,182.16","637,606,513.92","729,633,741.21","752,588,784.37","-66,833,554.10","-134,389,421.53"
购买商品、接受劳务支付的现金,"54,957,498.41","168,785,623.68","185,959,674.49","340,275,119.02","100,967,071.90","178,975,454.23","257,067,089.26","262,755,259.16","56,025,406.99","124,130,208.87","192,504,515.38","295,716,398.91","90,326,115.62","201,811,992.16","288,716,656.60","398,310,803.40","86,189,109.40","180,286,905.85","281,813,596.53","358,629,239.12","95,834,963.20","207,176,436.49","316,377,699.81","405,502,680.85","127,804,305.90","215,506,720.22","322,206,210.07","424,642,670.71","105,369,138.25","204,324,421.14","305,231,711.87","391,123,192.23","90,316,689.88","195,217,041.80","297,893,730.83","352,698,139.44","113,333,892.85","208,832,420.48","331,960,076.54","394,883,658.17","107,442,109.60","206,180,150.30","324,277,570.87","518,532,682.37","106,070,746.10","218,418,061.56"
吸收投资收到的现金,,,"43,200,000.00","118,793,700.00",,,,,,,,"1,800,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,"5,200,000.00","5,200,000.00",,,,,,,,,"756,389,995.58","756,389,995.58","795,389,995.58","793,522,329.82",,,,,,"7,599,000.00","7,599,000.00","7,599,000.00",,
