科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
非流动负债合计,"800,000.00","5,929,000.00","16,829,000.00","16,829,000.00","16,829,000.00","16,829,000.00","16,787,333.33","16,787,333.33","13,017,333.33","12,635,333.30","12,478,333.33","12,313,333.33","12,148,333.33","11,983,333.33","11,818,333.33","11,653,333.33","11,488,333.33","11,323,333.33","11,158,333.33","10,993,333.33","10,670,000.00","10,346,666.66","10,150,000.00","9,890,000.00","9,630,000.00","9,370,000.00","9,110,000.00","8,850,000.00","10,667,349.33","10,389,429.28","10,111,509.22"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"62,937,521.74","62,000,138.05","93,762,864.80","89,885,259.46","45,759,751.48","44,236,220.06","54,693,177.53","50,010,940.99","47,584,325.50","78,916,157.90","67,587,444.98","58,688,240.10","44,762,425.02","68,441,612.33","77,904,199.48","47,183,547.56","40,552,301.32","68,109,366.48","70,633,090.53","61,845,465.78","62,598,715.15","59,236,783.91","68,119,293.32","50,968,527.49","52,513,660.82","64,452,244.91","90,735,679.56","86,717,920.15","696,978,617.89","264,026,677.12","274,961,646.51"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","80,000,000.00","106,800,000.00","106,800,000.00","106,800,000.00","106,800,000.00","106,800,000.00","106,800,000.00","106,800,000.00","106,800,000.00","106,800,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","213,600,000.00","260,651,171.00","260,651,171.00","260,651,171.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,219,500.00","1,219,500.00","16,920,236.38","524,185,331.04","524,185,331.04","524,185,331.04","524,185,331.04","524,787,531.04","524,787,531.04","524,787,531.04","524,787,531.04","524,787,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","417,987,531.04","1,042,953,741.27","1,042,953,741.27","1,042,953,741.27"
无形资产,"1,515,442.73","1,479,831.21","17,462,347.29","17,372,816.25","18,279,118.54","18,177,087.50","18,075,056.46","17,973,025.42","17,870,994.38","17,697,300.81","17,595,888.88","17,494,012.62","17,392,136.36","17,291,188.77","17,189,622.07","17,088,055.37","16,986,488.67","16,884,921.97","17,090,873.65","17,023,204.87","17,080,290.13","16,965,659.69","16,880,766.30","16,765,385.86","16,650,005.42","16,534,624.98","16,419,244.55","16,303,864.11","32,005,631.60","31,950,396.38","31,770,947.54"
盈余公积,"4,523,242.26","7,350,787.27","2,660,214.10","2,660,214.10","2,660,214.10","2,660,214.10","5,900,834.77","5,900,834.77","5,900,834.77","5,900,834.77","10,909,681.40","10,909,681.40","10,909,681.40","10,909,681.40","16,942,649.68","16,942,649.68","16,942,649.68","16,942,649.68","20,809,916.57","20,809,916.57","20,809,916.57","20,809,916.57","24,831,145.23","24,831,145.23","24,831,145.23","24,831,145.23","28,836,435.50","28,836,435.50","28,836,435.50","28,836,435.50","33,090,388.70"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"686,766,619.47","686,766,619.47","686,766,619.47"
未分配利润,"11,520,355.72","38,362,490.41","39,400,612.49","48,855,911.60","62,032,301.07","71,424,682.48","80,042,954.27","94,365,904.66","80,779,758.94","96,752,456.93","102,188,844.19","112,485,494.21","82,075,134.35","97,561,321.00","103,184,815.28","112,869,577.83","84,097,603.21","95,025,163.09","105,502,507.73","116,891,167.38","90,043,307.10","105,139,481.10","112,296,018.41","129,487,187.48","106,676,801.19","121,421,741.84","122,424,254.68","127,064,656.98","97,298,812.01","127,590,291.54","118,773,818.21"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,"862,328.22","764,054.55","665,780.88","567,507.21","281,367.54","149,093.87",,"850,206.42","332,540.20"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"479,397.53","495,422.31","537,796.23","695,599.86","721,283.12","806,089.24","1,161,595.28","1,286,936.46","1,389,668.01","1,504,704.23","1,554,543.75","1,827,640.70","1,917,426.52","2,063,513.28","1,926,605.00","1,877,143.79","1,878,478.75","1,845,885.00","3,474,599.30","3,477,935.78","3,583,796.17","4,166,572.86","4,197,471.24","3,839,829.79","3,909,912.04","4,619,490.38","4,791,130.23","4,885,216.78","5,389,727.35","5,034,363.50","8,139,593.68"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"1,684,597.18","4,618,870.26","6,980,869.23","5,014,396.60","5,549,476.18","9,631,054.49","7,451,952.50","7,660,967.14","2,971,822.71","3,195,229.26","3,417,061.20","5,389,329.49","3,087,747.14","2,570,181.25","5,935,718.90","4,456,816.82","1,944,009.86"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"20,961,563.87","20,786,870.36","50,302,210.57","55,244,467.84","66,066,546.80","71,992,034.25","88,947,877.95","92,464,780.69","102,583,273.95","109,743,611.37","128,300,087.84","141,534,601.71","159,354,719.82","170,546,162.63","181,391,553.99","184,289,261.24","190,482,609.47","213,244,721.55","219,723,877.54","229,481,822.10","228,761,712.00","230,787,665.63","232,091,262.17","229,030,094.87","229,509,226.59","233,984,099.25","240,587,714.69","236,693,436.07","1,014,961,636.99","1,015,896,066.52","1,009,701,654.65"
所有者权益(或股东权益)合计,"67,263,097.98","96,932,777.68","138,981,062.97","682,501,456.74","695,677,846.21","705,070,227.62","716,929,120.08","731,854,270.47","718,268,124.75","734,240,822.74","744,686,056.63","754,982,706.65","724,572,346.79","740,058,533.44","751,714,996.00","761,399,758.55","732,627,783.93","743,555,343.81","757,899,955.34","769,288,614.99","742,440,754.71","757,536,928.71","768,714,694.68","785,905,863.75","763,095,477.46","777,840,418.11","782,848,221.22","787,488,623.52","1,429,740,159.78","1,460,031,639.31","1,455,469,119.18"
资产总计,"130,200,619.72","158,932,915.73","232,743,927.77","772,386,716.20","741,437,597.69","749,306,447.68","771,622,297.61","781,865,211.46","765,852,450.25","813,156,980.64","812,273,501.61","813,670,946.75","769,334,771.81","808,500,145.77","829,619,195.48","808,583,306.11","773,180,085.25","811,664,710.29","828,533,045.87","831,134,080.77","805,039,469.86","816,773,712.62","836,833,988.00","836,874,391.24","815,609,138.28","842,292,663.02","873,583,900.78","874,206,543.67","2,126,718,777.67","1,724,058,316.43","1,730,430,765.69"
负债和所有者(或股东权益)合计,"130,200,619.72","158,932,915.73","232,743,927.77","772,386,716.20","741,437,597.69","749,306,447.68","771,622,297.61","781,865,211.46","765,852,450.25","813,156,980.64","812,273,501.61","813,670,946.75","769,334,771.81","808,500,145.77","829,619,195.48","808,583,306.11","773,180,085.25","811,664,710.29","828,533,045.87","831,134,080.77","805,039,469.86","816,773,712.62","836,833,988.00","836,874,391.24","815,609,138.28","842,292,663.02","873,583,900.78","874,206,543.67","2,126,718,777.67","1,724,058,316.43","1,730,430,765.69"
