科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
取得借款收到的现金,"646,848,489.78","706,347,923.45","1,011,361,898.55","196,775,166.17","358,109,013.09","654,830,970.02","1,139,688,945.34","147,000,000.00","34,297,203.60","565,707,528.29","853,654,616.46","235,771,162.56","420,703,167.56","744,080,280.11","860,274,065.42","232,399,973.86","257,036,098.00","540,473,874.34","801,868,852.25","250,788,154.89","416,868,952.90","641,122,179.38","840,325,707.30","186,030,653.73","310,718,477.37","438,927,774.50","668,307,594.92","134,466,968.78","395,248,127.18","619,995,591.02","1,112,905,949.90","306,803,826.35","663,806,225.26","1,213,929,728.18"
支付的各项税费,"2,782,535.70","13,124,284.08","8,335,531.02","3,477,947.85","992,923.87","5,006,392.18","10,338,859.30","1,826,154.65","4,207,851.72","6,395,371.48","10,765,919.89","2,925,539.32","4,419,095.04","5,572,646.17","8,490,254.64","1,762,139.06","5,686,811.61","7,347,023.92","14,174,618.32","4,998,902.27","30,663,794.71","30,003,927.24","42,146,101.25","2,275,099.77","23,211,034.46","24,152,678.51","24,926,732.74","3,182,254.21","9,126,588.51","11,610,041.49","18,642,321.16","1,961,939.99","11,487,388.27","16,534,640.54"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,545,826.38",,"3,120,827.66",,"143,437.42","8,332,884.24","9,887,483.30"
支付其他与经营活动有关的现金,"33,263,245.39","32,395,055.76","30,098,781.94","5,818,329.95","19,633,030.11","29,131,733.61","51,342,877.07","8,253,710.13","41,545,790.21","44,475,454.75","64,547,912.37","26,512,252.60","53,068,961.01","59,866,176.52","91,032,085.08","35,279,514.73","43,327,919.07","78,088,529.75","99,559,161.61","37,517,552.38","64,121,977.47","69,042,091.59","131,756,559.27","17,850,676.35","53,621,274.13","65,017,644.64","120,629,984.63","26,413,251.17","58,880,585.02","56,537,978.17","145,221,342.46","35,346,423.04","101,478,919.04","114,687,399.17"
筹资活动现金流入小计,"749,929,155.00","706,347,923.45","1,011,361,898.55","196,775,166.17","358,109,013.09","1,737,909,430.02","2,231,459,445.34","147,000,000.00","34,297,203.60","565,707,528.29","853,654,616.46","235,771,162.56","420,703,167.56","744,080,280.11","860,274,065.42","232,399,973.86","257,036,098.00","540,473,874.34","801,868,852.25","250,788,154.89","416,868,952.90","641,122,179.38","846,504,569.88","186,274,253.73","310,718,477.37","440,925,174.50","670,304,994.92","136,012,795.16","395,248,127.18","623,116,418.68","1,112,905,949.90","329,702,463.77","694,894,309.50","1,484,412,411.48"
经营活动现金流出小计,"780,384,566.50","1,127,956,384.33","1,077,077,839.62","220,516,856.67","408,411,572.59","1,008,105,777.73","1,488,695,324.25","207,251,558.23","388,387,593.87","1,060,983,612.38","1,613,134,040.76","316,097,939.57","498,332,988.04","1,062,595,831.77","1,617,263,251.02","454,845,008.38","752,605,664.77","1,755,710,732.31","2,289,875,754.21","605,767,163.07","1,128,412,539.49","2,157,593,089.82","2,277,571,856.89","467,007,205.89","956,159,822.64","1,441,128,840.19","2,172,113,654.56","570,308,405.57","1,096,247,956.32","1,814,986,738.56","2,822,663,633.28","885,708,802.93","2,022,552,282.60","3,752,751,230.18"
偿还债务支付的现金,"615,666,696.37","729,117,820.33","979,625,549.14","254,209,342.37","433,426,816.30","844,197,520.93","1,194,650,800.65","301,226,296.56","214,964,349.62","540,409,069.59","819,734,424.27","154,921,449.55","432,374,426.08","652,817,704.59","802,508,927.80","143,240,070.47","363,110,013.57","467,063,257.23","623,347,129.07","295,920,015.74","536,461,355.24","694,537,962.35","894,811,205.65","250,288,367.62","395,451,122.91","541,515,711.56","719,097,827.98","201,024,397.14","436,510,549.50","540,243,286.25","806,092,971.76","263,429,226.70","556,190,206.50","838,561,845.22"
经营活动产生的现金流量净额,"-15,911,178.33","99,984,617.60","14,104,482.75","82,465,087.00","114,102,071.61","-88,208,875.34","-126,399,469.57","74,660,595.54","173,579,023.07","-95,852,454.24","-257,618,630.99","68,566,498.41","184,939,762.83","-23,056,740.13","-87,694,746.28","26,191,249.66","239,932,358.68","-55,926,593.29","-161,393,944.13","76,103,200.80","116,460,002.85","19,069,272.91","8,822,545.45","18,632,924.14","75,845,175.83","75,953,949.06","17,640,707.67","110,292,473.89","54,310,610.54","-6,886,368.66","-212,926,569.51","43,514,688.60","-86,867,073.59","-357,343,317.61"
分配股利、利润或偿还利息支付的现金,"15,648,709.61","26,169,686.85","20,800,086.70","4,316,521.42","8,440,373.35","11,610,332.01","14,065,849.20","3,079,621.98","5,519,348.48","8,481,183.79","12,621,141.93","4,985,500.00","13,097,117.61","17,897,186.55","25,621,807.95","5,456,453.85","17,202,906.54","24,796,532.52","31,785,018.18","9,517,101.24","18,033,927.81","26,184,056.17","35,085,744.36","8,094,562.37","15,207,979.56","22,564,520.26","38,858,817.21","7,222,355.81","13,402,466.01","35,893,646.41","44,723,376.45","12,778,495.85","25,279,117.64","49,376,234.70"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,"1,576,876.46","2,019,106.00","400,874.72","848,145.12","2,054,104.45","11,517,337.66","1,601,575.54","2,159,491.37","4,180,016.45","5,186,693.85","2,874,301.78","3,106,295.09","3,623,903.08","4,207,327.55","311,022.18","794,082.63","1,372,228.27","2,432,291.74","446,364.29","783,759.14","1,769,715.90","6,766,155.04","495,610.45","579,830.50","579,830.46","5,069,543.74","4,811,004.59","1,729,318.49",,"4,998,617.15","1,244,051.35",,"744,080.62"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,873,270.00",,,,,,,
筹资活动现金流出小计,"631,315,405.98","756,864,383.64","1,002,444,741.84","258,926,738.51","442,715,334.77","857,861,957.39","1,220,233,987.51","305,907,494.08","222,643,189.47","553,070,269.83","837,542,260.05","162,781,251.33","448,577,838.78","674,338,794.22","832,338,063.30","149,007,546.50","381,107,002.74","493,232,018.02","657,564,438.99","305,883,481.27","555,279,042.19","722,491,734.42","936,663,105.05","258,878,540.44","411,238,932.97","564,660,062.28","763,026,188.93","213,057,757.55","451,642,334.00","576,136,932.66","855,814,965.36","277,451,773.90","581,469,324.14","888,682,160.54"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"20,500.00",,,,,,,,,,,,,,,,,,,"42,000.00",,,,"103,800.00","490,820.51",,150.00,150.00,150.00,,,"5,339.84"
筹资活动产生的现金流量净额,"118,613,749.02","-50,516,460.19","8,917,156.71","-62,151,572.34","-84,606,321.68","880,047,472.63","1,011,225,457.83","-158,907,494.08","-188,345,985.87","12,637,258.46","16,112,356.41","72,989,911.23","-27,874,671.22","69,741,485.89","27,936,002.12","83,392,427.36","-124,070,904.74","47,241,856.32","144,304,413.26","-55,095,326.38","-138,410,089.29","-81,369,555.04","-90,158,535.17","-72,604,286.71","-100,520,455.60","-123,734,887.78","-92,721,194.01","-77,044,962.39","-56,394,206.82","46,979,486.02","257,090,984.54","52,250,689.87","113,424,985.36","595,730,250.94"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,"10,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","140,033,943.16",,,,,,,,,,,
四、汇率变动对现金的影响,"303,401.90","-10,005,849.33","-1,774,706.73","622,472.94","-876,771.13","-6,784,737.71","-10,566,775.35","-1,490,633.63","-4,396,558.97","-10,594,562.93","-12,060,874.86","-422,204.96","897,517.89","-2,212,659.21","-3,607,794.60","-1,780,811.50","-8,812,092.82","-10,538,308.39","-12,251,545.32","4,786,056.35","6,157,995.63","6,141,370.00","1,012,999.09","-50,658.25","2,961,870.97","8,676,299.17","15,892,730.95","-647,612.09","3,667,343.12","-4,967,160.17","13,610,017.91","-4,505,924.45","-9,302,096.99","-15,160,633.12"
收到其他与投资活动有关的现金,,,"245,745.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"266,245.50",,,,,,,,,,,,,,,,"10,000,000.00","90,000,000.00","90,000,000.00","90,042,000.00","140,033,943.16",,,"103,800.00","51,364,090.51",,150.00,150.00,150.00,,,"5,339.84"
五、现金及现金等价物净增加额,"-10,390,913.59","-4,288,020.45","-13,311,575.33","16,854,874.22","19,842,152.13","769,123,582.13","846,393,894.59","-92,198,490.89","-52,023,113.20","-149,776,006.73","-369,856,163.85","24,309,198.36","-10,333,147.08","-176,123,006.01","-308,086,711.22","88,224,964.97","75,593,794.55","-65,247,777.04","-86,571,516.84","108,030,557.06","29,242,135.73","-30,667,637.85","4,803,441.06","-59,889,676.07","-28,101,243.42","-46,052,161.39","-26,538,547.27","30,508,507.39","-7,392,669.91","11,443,689.16","12,599,253.17","78,695,023.44","-19,142,359.60","142,738,879.45"
购建固定资产、无形资产和其他长期资产支付的现金,"113,396,886.18","43,130,328.53","34,824,753.56","4,081,113.38","8,776,826.67","15,930,277.45","23,755,981.58","6,460,958.72","32,859,591.43","55,966,248.02","116,289,014.41","69,772,742.23","143,444,760.66","195,744,096.65","204,231,885.67","19,577,900.55","31,455,566.57","46,024,731.68","67,230,440.65","7,763,373.71","44,965,773.46","64,550,725.72","54,907,511.47","5,867,655.25","6,020,334.62","6,683,821.84","18,347,382.40","2,091,392.02","7,776,566.75","22,482,418.03","43,975,329.77","11,564,430.58","35,398,174.38","79,492,760.60"
期初现金及现金等价物余额,"63,075,760.22","52,684,846.63","48,396,826.18","35,085,250.85","35,085,250.85","35,085,250.85","35,085,250.85","881,479,145.44","881,479,145.44","881,479,145.44","881,479,145.44","511,622,981.59","511,622,981.60","511,622,981.59","511,622,981.59","203,536,270.37","203,536,270.37","203,536,270.37","203,536,270.37","117,445,253.53","117,445,253.53","117,445,253.53","116,964,753.53","127,316,738.26","127,316,738.26","127,316,738.26","121,768,194.59","95,229,647.32","95,229,647.32","95,229,647.32","95,229,647.32","107,828,900.49","107,828,900.49","107,828,900.49"
投资支付的现金,,"620,000.00",,,,,,,,,,"41,072,679.09","24,850,995.92","24,850,995.91",,,,,,,,,,,"367,500.00","367,500.00","367,500.00",,"1,200,000.00","1,200,000.00","1,200,000.00","1,000,000.00","1,000,000.00","1,000,000.00"
期末现金及现金等价物余额,"52,684,846.63","48,396,826.18","35,085,250.85","51,940,125.07","54,927,402.98","804,208,832.98","881,479,145.44","789,280,654.55","829,456,032.24","731,703,138.71","511,622,981.59","535,932,179.95","501,289,834.52","335,499,975.58","203,536,270.37","291,761,235.34","279,130,064.92","138,288,493.33","116,964,753.53","225,475,810.59","146,687,389.26","86,777,615.68","121,768,194.59","67,427,062.19","99,215,494.84","81,264,576.87","95,229,647.32","125,738,154.71","87,836,977.41","106,673,336.48","107,828,900.49","186,523,923.93","88,686,540.89","250,567,779.94"
