科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
经营活动现金流出小计,"602,750,899.28","1,307,400,862.72","726,288,029.83","860,809,041.84","1,720,592,235.13","2,399,215,082.61","511,817,265.92","1,253,774,828.72","1,879,511,790.57","2,157,341,468.88","274,264,205.28","756,647,238.39","948,079,154.43","1,322,048,805.12","187,185,819.28","504,094,528.31","767,651,406.17","891,980,384.85","427,636,640.59","573,336,518.23","857,864,600.53","917,154,232.42","392,357,834.76","375,099,432.46","642,367,561.38","1,118,209,732.36","383,024,558.66","725,787,472.67","900,410,264.11","1,006,426,942.54","264,107,046.36","540,102,505.47","778,445,602.78","792,551,080.81","107,406,148.30"
偿还债务支付的现金,"255,032,839.94","1,039,324,055.24","1,233,831,472.84","1,150,590,024.69","1,582,124,619.69","2,107,701,626.67","246,403,654.00","763,444,371.79","1,411,765,926.48","1,993,133,881.51","382,809,028.64","1,158,245,606.07","1,692,040,449.11","2,253,160,700.82","331,386,053.28","971,369,274.43","1,258,092,792.86","1,968,386,799.59","379,240,804.88","784,715,011.17","1,190,211,468.52","1,385,105,430.27","615,700,263.40","1,272,132,701.91","1,694,307,231.15","1,819,667,392.77","171,244,183.79","534,654,966.11","865,925,062.38","1,000,206,947.35","193,180,915.40","489,931,762.01","1,302,451,269.74","1,356,543,223.37","450,528,195.88"
经营活动产生的现金流量净额,"-123,820,054.23","-131,959,576.84","82,393,811.19","177,455,275.93","193,604,951.33","237,015,733.74","15,987,806.03","-30,603,824.16","-192,733,111.41","115,715,298.28","24,202,719.74","-38,144,456.57","-52,244,127.68","404,718,211.44","14,260,086.35","74,910,467.99","87,585,793.33","69,817,940.93","20,644,573.27","15,085,757.39","6,128,723.33","113,603,588.68","3,218,381.10","194,439,226.88","121,653,595.14","226,218,500.17","4,414,400.20","170,722,710.80","134,940,972.90","365,144,513.41","-89,189,967.50","73,674,010.88","10,439,606.46","205,463,889.02","62,962,436.05"
分配股利、利润或偿还利息支付的现金,"18,608,999.05","38,206,404.85","116,561,653.26","25,596,526.71","41,241,308.79","53,079,598.90","12,620,313.43","141,035,857.65","254,314,628.35","272,815,029.49","18,649,815.70","41,674,497.73","58,568,680.85","89,291,239.90","14,510,419.19","57,587,258.51","73,951,559.02","87,394,522.42","10,549,056.46","51,943,002.33","64,361,391.64","80,590,689.67","15,490,649.20","56,186,523.75","68,072,157.71","78,491,665.82","8,703,346.99","20,967,898.45","27,759,252.97","63,500,865.24","9,229,138.45","18,121,877.12","26,215,279.12","40,825,608.18","11,706,120.36"
收回投资收到的现金,,,"20,000,000.00",,,,,,,,,,,,,,,,,,,,"123,385.65","107,957.70","123,385.65","123,385.65",,,,"12,000,000.00",,,,,
支付其他与筹资活动有关的现金,,"233,283,402.91","159,302,812.25","97,375,155.00","112,798,647.26","6,000,000.00",,,,"26,650,861.11",,"76,365,463.89","86,561,996.17","4,050,000.00",,,,"998,853.10",,"1,245,253.97","1,860,672.25","367,578,280.00",,"1,095,953.53","1,665,268.48","749,874,558.39","20,959,358.03","38,084,642.26","26,351,526.75","663,263,062.29","18,102,252.40","19,554,881.68","28,498,560.75","402,938,250.00",
取得投资收益收到的现金,,"1,612,302.14","4,963,301.21",,,,,,,,,,,,,,,,,,,"457,510.00",,,,,,,,,,,,,
筹资活动现金流出小计,"273,641,838.99","1,310,813,863.00","1,509,695,938.35","1,273,561,706.40","1,736,164,575.74","2,166,781,225.57","259,023,967.43","904,480,229.44","1,666,080,554.83","2,292,599,772.11","401,458,844.34","1,276,285,567.69","1,837,171,126.13","2,346,501,940.72","345,896,472.47","1,028,956,532.94","1,332,044,351.88","2,056,780,175.11","389,789,861.34","837,903,267.47","1,256,433,532.41","1,833,274,399.94","631,190,912.60","1,329,415,179.19","1,764,044,657.34","2,648,033,616.98","200,906,888.81","593,707,506.82","920,035,842.10","1,726,970,874.88","220,512,306.25","527,608,520.81","1,357,165,109.61","1,800,307,081.55","462,234,316.24"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"4,000.00","5,400,750.00","5,400,750.00","5,400,735.58",,"40,211.54","40,211.54","40,211.54",,"160,000.00","203,000.00","144,815.78",,"23,000.00","23,000.00","9,973,519.65",500.00,"191,965.26","3,040,844.11","19,470.81",,"142,816.80","215,157.59","226,414.98","43,000.00","6,694,119.02","137,017.10","4,080,599.59",,,"18,000.00","10,427.35",
筹资活动产生的现金流量净额,"204,467,256.39","681,974,616.10","169,724,693.97","-132,763,951.40","717,026,979.26","743,816,853.43","-5,577,433.43","97,790,512.44","93,244,261.05","147,137,949.87","-62,909,436.39","178,931,279.68","90,594,834.04","-105,993,002.23","2,763,384.15","-98,674,793.54","-105,011,939.06","-33,007,437.52","-16,409,341.63","-66,292,622.48","-89,756,946.18","-156,320,643.06","-13,040,132.53","-212,191,712.20","-172,173,211.29","-202,270,663.77","-48,087,649.39","-149,076,779.20","-99,326,602.68","-248,725,665.26","31,057,769.75","-28,182,374.81","84,881,224.14","-239,084,066.12","-75,834,316.24"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,"47,917,398.79",,,"2,261,980.90","3,786,833.57","8,888,785.96",,,"15,728.05","56,593.55",,,,,,,,,,,,,
四、汇率变动对现金的影响,,,"162,938.60","-50,177,024.38","-84,309,983.03","-32,935,719.27",,"24,714,895.70","29,699,750.40","-11,799,736.24","3,238,756.71","11,189,911.74","12,317,749.84","2,878,870.37","-4,777,263.60","-7,097,698.03","-7,188,920.53","865,530.14","-2,702,924.02","-1,609,586.27","-7,933,761.16","-7,404,426.06","1,180,041.33","31,775.46","1,305,690.13","-944,045.90","484,021.97","2,024,809.16","3,111,126.63","4,261,525.10","928,741.88","6,696,429.64","8,098,100.12","6,168,452.08","-182,576.89"
收到其他与投资活动有关的现金,,,"135,220,897.79",,,,,"22,090,593.00","73,518,986.24","163,897,512.50","102,493,432.07","98,522,570.36","93,447,648.75","106,673,365.76","21,257,923.54","30,680,956.86","44,851,223.07","137,670,983.22","1,999,206.54","3,956,551.20","6,467,798.25","10,000,000.00","60,644,886.72","64,463,024.62","66,604,145.12","69,279,927.22",,"1,234.89",,"7,055,134.89",,"207,141.84","290,569.85","981,700.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"1,612,302.14","160,188,199.00","5,400,750.00","5,400,750.00","5,400,735.58",,"22,130,804.54","73,559,197.78","163,937,724.04","102,493,432.07","98,682,570.36","141,568,047.54","106,818,181.54","21,257,923.54","32,965,937.76","48,661,056.64","156,533,288.83","1,999,706.54","4,148,516.46","9,524,370.41","10,533,574.36","60,768,272.37","64,713,799.12","66,942,688.36","69,629,727.85","43,000.00","6,695,353.91","137,017.10","23,135,734.48",,"207,141.84","308,569.85","992,127.35",
五、现金及现金等价物净增加额,"11,510,144.98","118,276,453.51","50,513,101.70","-23,423,303.11","567,167,299.06","260,894,731.60","-222,198,883.16","-171,982,319.93","-317,156,451.22","-342,289,950.94","1,063,695.94","139,695,426.71","48,819,598.94","150,526,169.87","-19,678,635.70","-63,089,945.63","-153,334,056.63","-1,628,787.25","-14,028,329.74","-152,197,616.13","-187,792,355.24","-223,209,404.43","28,477,649.52","36,771,297.34","9,406,057.29","53,367,730.23","-46,331,207.42","9,462,950.62","12,305,384.01","87,626,295.17","-65,956,912.84","41,091,279.62","81,479,929.25","-96,141,745.69","-13,097,857.08"
购建固定资产、无形资产和其他长期资产支付的现金,"69,137,057.18","201,949,990.10","347,192,622.78","12,230,137.16","231,987,838.17","504,426,383.49","212,227,538.64","283,808,752.64","320,926,549.04","756,593,775.19","59,859,036.19","107,542,064.22","138,076,908.46","249,200,337.22","34,817,232.14","47,312,036.21","159,606,497.66","177,956,286.03","17,560,343.90","103,529,681.23","105,754,741.64","153,137,574.94","993,024.36","5,976,655.52","5,777,568.65","39,177,098.12","3,184,980.20","20,413,144.05","25,840,315.15","44,189,812.56","5,962,456.97","8,411,898.61","16,167,281.20","39,260,640.58","43,400.00"
期初现金及现金等价物余额,"2,663,592.98","14,173,737.96","132,450,191.47","182,963,293.17","182,963,293.17","183,625,462.90","444,520,194.50","444,520,194.50","444,520,194.50","444,520,194.50","102,230,243.56","102,230,243.56","102,230,243.56","102,230,243.56","252,756,413.43","252,756,413.43","252,756,413.43","252,756,413.43","251,135,736.67","251,127,626.18","251,127,626.18","251,127,626.18","27,918,221.75","27,918,221.75","27,918,221.75","27,918,221.75","81,285,951.98","81,285,951.98","81,285,951.98","81,285,951.98","168,912,247.15","168,912,247.15","168,912,247.15","168,912,247.15","72,770,501.46"
投资支付的现金,,"101,180,000.00",,,,,,,,,,,,,,,,,,,,"637,490.50",,,,"88,690.00",,,,"12,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","8,000,000.00",
期末现金及现金等价物余额,"14,173,737.96","132,450,191.47","182,963,293.17","159,539,990.06","750,130,592.23","444,520,194.50","222,321,311.34","272,537,874.57","127,363,743.28","102,230,243.56","103,293,939.50","241,925,670.27","151,049,842.50","252,756,413.43","233,077,777.73","189,666,467.80","99,422,356.80","251,127,626.18","237,107,406.93","98,930,010.05","63,335,270.94","27,918,221.75","56,395,871.27","64,689,519.09","37,324,279.04","81,285,951.98","34,954,744.56","90,748,902.60","93,591,335.99","168,912,247.15","102,955,334.31","210,003,526.77","250,392,176.40","72,770,501.46","59,672,644.38"
