科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"202,348,369.41","517,354,704.30","695,318,636.02","890,474,535.73","182,310,657.57","444,987,442.19","658,507,087.61","706,957,606.33","94,009,739.28","218,187,418.06","371,244,558.43","519,957,815.17","150,803,746.80","358,655,461.43","541,795,341.89","858,178,379.09","247,811,383.19","552,495,607.12","824,701,289.00","1,075,766,395.44","216,559,029.04","503,213,495.77","750,885,276.90","977,467,204.54","162,125,409.53","417,364,980.48","668,426,563.92","895,720,525.79","170,619,445.15","402,936,382.25","621,791,148.12","842,531,590.75","173,428,971.17","421,917,468.00","641,201,135.88","814,661,108.07","140,829,624.72","337,523,526.73","528,176,404.23","756,806,016.06","173,497,452.03","395,300,189.16","590,473,119.05","804,670,831.70","151,797,674.86","364,761,113.54","554,640,886.70","738,392,817.95","146,980,250.21"
二、营业利润,"-129,443.77","1,557,322.38","2,657,541.29","227,422.69","853,983.40","974,292.12","-2,681,592.11","-59,480,957.31","222,762.23","770,744.02","1,452,959.81","2,485,610.15","535,347.40","8,304,967.96","7,544,750.15","-2,417,331.39","1,000,466.91","2,214,127.68","-1,870,267.82","-9,899,317.25","-2,766,257.10","-6,127,193.36","-11,239,603.25","-10,944,390.83","-7,466,319.15","-12,114,421.82","-21,960,483.87","-38,227,370.69","-12,492,863.26","-24,879,496.76","-34,950,442.89","-39,404,139.80","-9,098,587.96","-17,635,226.98","-28,352,630.16","-49,660,576.40","-10,374,353.23","-12,721,293.46","-19,407,297.67","-24,496,186.28","-8,249,769.31","-13,080,947.38","-20,311,956.70","68,730,821.70","-5,498,805.34","-2,403,629.79","-5,786,782.06","-28,727,256.73","-5,665,801.22"
减:营业成本,"188,916,226.02","490,881,122.69","655,345,591.62","840,526,949.29","167,188,378.70","416,825,681.06","618,042,259.78","689,526,131.98","81,182,552.47","194,459,694.05","333,381,934.74","470,915,397.41","137,440,615.96","323,267,903.15","495,175,667.85","809,521,737.33","232,946,928.83","523,454,665.77","786,403,236.75","1,028,719,517.21","204,960,036.28","485,197,560.89","724,242,366.83","942,119,836.26","157,833,477.59","407,274,633.65","654,260,689.10","879,290,706.69","171,756,023.28","403,535,916.33","619,029,327.99","833,257,062.42","170,508,026.17","414,658,302.14","630,711,795.03","803,272,544.31","140,544,800.56","329,592,705.07","510,011,543.47","724,765,767.01","168,888,082.59","384,314,785.13","574,324,318.80","786,083,647.51","149,225,995.47","354,265,877.14","536,781,724.76","712,118,234.16","142,201,890.09"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"69,505.35","261,648.08","918,772.32","1,339,166.25","351,626.86","767,429.93","1,043,568.05","1,891,447.84","373,481.21","765,415.52","1,474,327.95","2,152,066.02","394,453.31","762,226.79","1,289,653.59","2,003,599.51","194,861.36","664,555.39","936,676.64","1,969,010.08","246,415.06","444,177.20","780,498.01","1,407,498.10","110,426.16","277,643.68","380,993.74","588,181.52","305,804.03","698,344.44","862,754.48","1,204,863.50","49,533.33","131,824.69","514,598.25","742,983.66","101,887.67","350,838.25","902,651.51","2,962,285.62","145,386.90","1,537,752.96","2,115,424.58","3,420,411.99","767,316.95","1,633,514.96","2,456,875.45","7,311,906.74","874,645.75"
营业外收入,"1,502,670.36","1,511,813.36","3,485,279.36","4,340,983.54","20,611.00","37,465.28","84,077.28","85,179.16","50,713.54","66,063.54","66,323.54","71,118.34",350.00,"10,400.00","10,870.00","24,174,211.29","10,377.93","111,960.49","66,193,541.62","63,076,819.61","238,931.54","263,787.82","834,883.56","17,861,761.06","51,413.83","298,743.45","3,419,894.79","3,922,179.29","4,054.82","163,435.30","480,050.72","62,537,462.15",650.00,"66,250.00","122,550.00","574,878.35",150.00,"1,178,986.68","1,283,144.05","46,281,626.72","27,996.68","63,794.02","109,164,353.47","130,111.82",400.00,"3,150.00","8,650.00","18,065.50",200.00
销售费用,"1,356,224.72","2,737,038.31","4,132,980.86","4,877,707.16","1,122,564.18","1,817,841.91","4,669,474.48","3,495,519.24","580,374.78","1,144,698.06","1,838,871.12","2,671,813.03","1,013,220.54","2,640,306.24","3,709,307.31","4,868,054.00","1,524,884.98","2,956,479.25","4,159,895.12","5,286,596.82","1,856,972.08","2,968,838.16","4,450,366.06","6,310,707.25","1,082,351.80","2,497,018.46","3,719,479.72","5,001,315.71","1,206,741.09","2,493,947.92","3,800,230.68","5,212,376.79","1,281,526.48","2,570,885.54","4,048,156.77","5,201,426.15","894,705.32","1,833,625.23","2,836,658.57","3,978,724.57","1,075,730.65","2,251,743.25","3,340,341.20","4,406,636.11","853,976.84","1,887,062.80","3,155,667.30","4,239,477.04","908,434.02"
减:营业外支出,"255,214.36","549,096.99","2,087,409.28","1,091,634.49","227,121.20","472,679.72","691,062.33","878,970.85","105,849.03","250,554.24","479,113.56","649,699.05","181,323.12","398,201.54","674,909.23","1,069,645.57","227,059.71","641,761.56","60,887,021.18","57,889,756.46","242,919.91","541,835.43","1,125,613.00","1,354,173.39","185,750.60","458,336.69","762,012.82","3,310,612.53","182,763.59","433,208.15","665,515.35","19,962,255.63","224,585.58","479,896.52","711,620.25","3,435,725.72","146,466.92","301,837.65","642,446.82","3,230,516.60","5,128.90","7,428.90","27,627.73","33,314.09",,"430,855.84","790,855.84","2,422,078.58",2.76
管理费用,"6,130,005.07","10,896,023.75","14,333,660.01","19,352,349.64","6,249,676.99","11,477,234.93","16,176,510.44","22,213,590.67","5,716,167.98","10,691,679.17","16,534,891.18","23,382,587.04","5,471,620.56","13,712,716.40","19,486,262.03","25,619,478.85","6,715,149.37","14,178,608.27","20,286,423.00","27,943,320.27","6,669,161.13","12,636,644.31","18,786,204.96","26,503,358.95","5,545,173.49","11,338,157.94","18,171,584.47","27,727,616.00","6,174,416.02","12,062,277.29","19,069,151.22","27,072,518.63","6,163,701.31","13,613,023.35","19,517,725.53","26,343,632.15","7,597,159.69","14,077,809.69","24,114,858.82","27,219,388.47","7,275,998.31","13,671,930.10","19,633,818.21","24,832,881.82","6,216,601.80","11,306,469.44","16,068,903.28","27,259,401.99","7,564,793.34"
其中:非流动资产处置净损失,,,,"38,000.00",,,,,,,,"8,176.24",,,,"32,368.13",,,,"97,332.94",,,,"6,423.33",,"1,295.20","35,998.90","2,252,055.29",,,,"210,166.08",,,,,,,,"28,640.43",,,"2,759.24",,,,,,
