科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"624,296,056.13","1,447,642,304.48","2,456,253,216.62","3,134,161,678.55","846,781,457.59","1,768,460,123.92","2,628,293,009.09","3,129,150,699.06","617,238,242.75","1,320,405,382.92","2,145,572,846.29","2,842,423,055.58","692,823,581.70","1,778,705,398.27","2,821,691,582.85","3,967,902,536.78","968,847,289.72","2,210,586,586.21","3,622,532,623.06","4,684,821,934.15","913,600,168.87","1,960,644,627.47","3,632,450,949.23","5,052,001,646.89","1,318,037,596.71","3,035,965,604.15","4,773,027,066.33","5,793,682,289.66","1,342,608,056.40","3,044,326,801.32","4,846,960,275.40","5,906,265,370.36","1,313,094,804.66","3,049,432,196.18","5,041,184,246.70","7,171,984,073.35","1,886,161,969.56","3,660,653,726.09","6,644,764,290.52","30,675,839,948.88","7,409,530,427.07","15,575,031,842.29","26,220,359,761.89","38,229,784,631.11","9,100,876,316.10","20,164,415,244.21","34,174,729,667.42","41,284,840,036.94","10,697,435,731.83"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,"4,500,000.00","4,500,000.00",,,,,,,,,,,,,,,,,"2,539,299.92",,,,,,,"3,270,999.90","-4,425,348.62",,,,,,,,"12,000,000.00",
收到的税费返还,"39,281,866.14","83,062,155.34","126,075,023.87","197,784,069.66","35,815,315.76","65,214,458.64","141,062,992.94","233,815,003.29","6,303,493.58","52,243,587.04","117,676,400.14","174,475,161.47","60,284,014.74","132,616,747.32","218,032,830.04","254,747,130.54","120,649,823.27","182,966,420.07","301,362,894.44","413,121,338.66","59,240,314.21","174,593,091.17","287,951,223.84","397,877,621.17","102,384,713.30","201,597,872.16","290,836,083.06","450,166,491.43","87,110,745.68","179,100,494.43","322,308,426.25","395,046,835.68","89,697,594.27","226,064,774.75","420,503,966.58","610,396,689.70","119,932,170.99","245,452,690.56","429,081,620.76","2,788,578,115.68","74,571,823.07","1,216,885,093.43","1,928,933,283.51","2,996,241,157.15","754,746,081.17","1,391,921,421.34","2,152,270,318.55","3,712,170,782.97","825,780,421.50"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"180,131,175.40",,"2,066,685.74","1,930,196.54","536,043.52","41,400.85","35,531,209.22","45,475,559.22","155,794,123.91","23,322,813.00"
收到其他与经营活动有关的现金,"646,770.36","1,449,527.82","1,870,382.48","9,778,424.22","1,289,569.22","7,769,300.01","5,228,218.88","56,900,206.66","2,428,702.34","3,394,519.40","3,767,318.18","12,558,557.60","1,817,346.18","4,519,738.70","5,615,034.62","17,008,080.54","1,750,249.71","2,938,142.59","4,003,197.60","18,028,052.84","2,960,273.51","7,841,382.18","10,979,033.11","14,657,517.57","970,286.59","5,225,405.77","10,402,253.07","19,246,569.52","3,654,315.57","8,278,657.08","14,039,088.93","18,256,597.45","1,440,598.65","5,761,165.94","7,776,550.70","18,192,389.75","889,708.36","3,796,398.47","20,848,282.53","133,503,861.02","68,642,002.51","178,980,790.35","177,513,563.26","124,541,375.78","404,311,248.96","147,334,989.93","95,084,621.14","133,852,849.59","57,331,434.40"
投资活动现金流出小计,"15,002,620.15","38,417,255.99","59,953,817.58","112,276,382.24","5,037,703.87","16,693,133.13","21,124,865.10","54,898,136.31","56,723,776.90","56,460,001.72","74,419,329.91","119,876,576.42","11,319,302.13","9,585,617.11","10,052,843.20","54,894,364.19","3,544,545.00","11,968,340.39","24,023,937.08","71,192,073.50","7,413,929.35","4,291,733.68","5,386,127.42","41,946,291.59","848,792.33","82,929,317.55","105,720,240.01","86,885,144.91","3,694,888.97","71,260,025.79","263,977,460.68","315,771,541.67","20,993,742.94","97,842,746.75","349,599,506.44","599,330,090.66","77,853,655.85","141,884,413.31","175,222,730.35","647,953,971.53","167,746,969.12","1,107,228,424.95","2,034,684,226.74","4,016,547,449.53","2,302,773,441.42","7,201,733,687.41","9,789,910,647.08","17,436,390,582.61","2,763,435,660.75"
经营活动现金流入小计,"664,224,692.63","1,532,153,987.64","2,584,198,622.97","3,341,724,172.43","883,886,342.57","1,841,443,882.57","2,774,584,220.91","3,419,865,909.01","625,970,438.67","1,376,043,489.36","2,267,016,564.61","3,029,456,774.65","754,924,942.62","1,915,841,884.29","3,045,339,447.51","4,239,657,747.86","1,091,247,362.70","2,396,491,148.87","3,927,898,715.10","5,115,971,325.65","975,800,756.59","2,143,079,100.82","3,931,381,206.18","5,464,536,785.63","1,421,392,596.60","3,242,788,882.08","5,074,265,402.46","6,263,095,350.61","1,433,373,117.65","3,231,705,952.83","5,183,307,790.58","6,319,568,803.49","1,404,232,997.58","3,281,258,136.87","5,469,464,763.98","7,800,573,152.80","2,006,983,848.91","3,909,902,815.12","7,094,694,193.81","33,582,055,923.17","7,398,560,340.31","16,043,252,607.35","27,397,774,863.69","40,626,984,751.95","10,254,255,405.00","21,724,967,027.38","36,228,812,434.12","45,012,073,877.08","11,544,671,744.55"
投资活动产生的现金流量净额,"9,076,220.24","-38,417,255.99","-58,934,317.58","-106,161,765.56","-4,741,741.37","3,338,690.69","-1,093,041.28","-26,893,064.97","-56,547,776.90","-56,155,716.68","-73,889,044.87","-114,928,553.67","-10,706,802.13","-8,973,117.11","-6,012,623.20","-38,914,671.69","7,804,295.00","9,985,969.61","15,204,512.92","-14,979,984.77","-512,179.35","17,388,216.32","26,472,697.03","-844,525.55","5,621,207.67","-55,594,604.22","-39,879,288.25","-58,124,934.35","-2,073,638.97","-50,148,775.79","-181,553,826.82","-211,447,365.17","83,085,207.06","15,397,325.16","-201,921,695.45","-285,358,793.43","7,281,998.87","79,914,024.66","11,587,957.62","470,417,603.56","-136,785,203.36","-877,609,377.87","-1,686,151,723.40","-2,194,852,183.82","-452,828,149.42","-853,293,624.38","-356,772,401.24","-1,526,229,937.23","-92,664,513.90"
购买商品、接受劳务支付的现金,"702,734,601.41","1,386,237,299.22","2,418,268,193.12","3,007,055,973.57","758,092,418.32","1,666,345,654.19","2,540,137,265.31","2,929,284,731.26","523,936,539.45","1,122,175,993.81","1,907,943,606.37","2,622,475,187.73","673,473,997.12","1,735,277,481.36","2,774,997,579.25","3,870,955,153.00","1,008,788,241.94","2,099,135,893.57","3,324,496,679.74","4,451,705,660.96","792,627,516.82","1,729,756,080.02","3,272,119,640.96","4,654,350,576.34","1,252,991,397.85","2,806,027,803.32","4,388,003,935.58","5,509,530,869.28","1,311,282,255.71","2,863,052,513.73","4,316,158,862.95","5,522,359,609.81","1,149,665,943.54","3,055,969,678.42","5,035,033,761.57","7,004,055,059.63","1,705,139,177.28","3,359,606,610.66","6,054,529,740.46","29,123,826,968.31","6,414,319,108.97","15,939,549,626.66","25,783,129,497.29","37,275,280,857.91","9,140,237,100.49","20,812,560,274.84","33,960,829,243.03","39,278,196,308.34","11,371,700,773.85"
吸收投资收到的现金,,,,,,"500,000.00","500,000.00","500,000.00",,,"1,600,000.00","1,600,000.00",,,"5,574,258.72","11,074,258.72",,"3,570,999.90","3,570,999.90","7,371,130.64",,,,,,,,"150,000.00",,,,"11,180,000.00",,"1,900,000.00","1,900,000.00","17,900,000.00","15,695,232.00","20,870,784.00","30,572,234.45","59,137,521.95","3,032,779,662.99","3,028,980,442.52","3,100,307,516.66","3,113,129,868.34","445,650,485.35","5,915,852.94","5,915,852.94","4,871,195.25","24,000,000.00"
