科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"122,538,625.41","279,066,436.46","466,437,482.26","641,425,570.03","146,614,151.58","368,796,044.20","718,494,536.36","1,006,990,152.17","244,132,596.80","553,338,265.96","1,024,745,342.06","1,512,542,979.67","402,819,049.20","791,865,780.16","1,571,303,940.79","2,259,046,668.67","580,321,415.73","1,180,903,918.91","2,068,792,782.40","2,937,410,749.04","524,428,528.21","1,047,175,920.76","1,845,516,528.86","2,608,284,110.30","555,485,342.86","1,129,921,420.34","1,866,910,483.39","2,620,857,768.13","598,000,583.12","1,246,651,936.92","1,992,914,839.59","2,662,211,458.16","626,941,966.91","1,301,046,342.84","2,037,763,456.78","2,726,780,243.72","633,074,198.66","1,336,900,753.04","2,180,428,418.01","3,052,101,909.49","671,651,530.48","1,505,318,937.10","2,323,142,838.21"
二、营业利润,"41,949,901.04","70,804,823.41","121,673,955.19","169,304,179.84","18,819,587.89","40,314,310.11","112,105,459.84","137,383,322.04","20,317,598.33","47,608,295.81","144,960,887.57","201,200,119.71","108,088,337.87","195,498,722.78","334,874,691.41","469,707,249.42","127,307,238.19","254,890,375.35","478,848,122.28","621,858,728.82","89,003,839.37","177,514,821.76","245,485,290.31","140,557,176.16","30,216,443.62","56,570,771.32","69,359,466.07","80,808,665.81","27,340,758.94","47,040,029.93","-343,836,580.76","-620,695,210.57","-55,618,869.48","-79,097,764.79","-121,932,631.76","-307,960,701.10","-13,891,507.08","-24,017,427.20","-5,417,923.31","20,441,759.49","5,331,208.43","34,200,361.42","54,099,868.40"
减:营业成本,"57,332,684.84","162,182,129.09","273,822,996.30","381,507,957.49","91,915,907.86","254,618,505.31","489,781,189.24","703,113,140.79","181,445,109.20","409,679,050.41","725,132,282.14","1,088,886,143.40","233,922,326.58","463,513,406.00","1,017,847,145.48","1,484,314,386.66","372,835,915.25","754,009,390.53","1,319,435,439.41","1,936,013,896.55","334,846,174.42","663,831,890.91","1,277,154,406.19","1,966,129,154.96","417,750,405.12","853,046,469.40","1,447,995,033.22","2,041,587,893.32","464,558,204.54","972,083,456.16","1,657,067,265.51","2,292,218,640.25","536,969,554.21","1,086,319,831.95","1,715,673,384.01","2,406,081,637.07","528,919,110.42","1,126,816,877.64","1,844,085,972.43","2,590,368,910.98","555,694,446.79","1,242,697,219.98","1,912,713,054.50"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"230,035.23","505,242.43","922,495.00","1,224,065.49","245,398.85","527,479.92","1,164,879.03","1,577,391.94","830,167.70","1,544,382.95","2,017,493.07","2,692,154.61","772,977.19","1,198,172.57","2,579,086.18","3,328,452.32","778,888.31","1,332,726.82","3,605,297.12","4,614,077.03","614,801.03","1,286,118.84","3,297,472.49","4,707,392.79","1,043,548.67","2,354,880.85","3,549,715.31","3,718,934.40","805,759.62","1,484,668.85","2,000,368.13","3,024,266.06","541,880.90","1,098,220.82","1,785,646.15","2,454,063.14","382,996.83","570,198.50","1,034,124.60","9,666,876.61","3,656,305.39","7,146,973.84","10,655,188.45"
营业外收入,"759,770.10","1,663,091.01","5,921,863.89","10,908,578.59","1,020,169.32","1,523,915.14","1,608,912.44","7,610,872.57","402,874.91","595,137.70","2,029,649.29","32,898,525.04","222,491.68","255,044.98","700,109.65","21,033,898.09","2,377,619.14","2,512,164.27","3,137,871.65","64,282,841.25","33,647.08","5,450,476.85","5,531,477.69","46,214,437.20","5,075,774.51","6,491,393.58","7,076,026.47","49,025,243.26","7,462,471.88","9,507,517.45","15,406,553.35","78,998,368.51","49,480,388.08","84,349,779.78","86,481,915.23","222,077,872.63","7,806,464.91","37,058,066.82","50,425,125.35","79,201,852.28","2,914,721.36","2,711,545.83","33,226,948.47"
销售费用,"10,733,838.26","22,308,542.46","33,910,577.36","44,590,136.96","15,976,981.88","27,611,055.77","42,834,953.78","64,404,892.69","15,755,226.33","42,264,714.28","66,928,419.43","98,236,828.54","22,863,537.33","50,150,209.75","88,823,296.42","146,538,091.02","39,368,726.99","83,190,254.25","130,226,074.82","177,515,648.20","47,520,018.72","94,072,139.21","148,639,495.19","204,391,449.09","52,330,895.48","102,030,007.35","156,978,170.48","220,008,517.41","42,983,683.66","91,570,298.53","147,210,576.84","222,700,317.48","52,331,320.86","105,991,710.48","163,571,000.43","201,033,420.61","40,462,993.06","82,089,019.80","123,543,445.76","177,148,078.03","38,573,908.64","80,073,752.63","125,247,820.10"
减:营业外支出,"333,283.24","2,504,973.51","2,925,699.97","4,404,718.71","1,322,897.83","2,401,807.03","2,455,705.42","3,266,501.58","183,067.59","427,647.28","837,399.53","7,057,842.87","131,711.32","2,954,767.33","3,798,238.61","7,065,980.50","3,098,803.91","15,291,123.25","127,074,575.57","126,092,515.97","1,904,493.08","6,334,861.23","12,060,728.14","61,054,470.33","2,083,494.20","6,055,499.05","10,732,426.78","15,671,067.92","2,144,612.18","4,342,179.90","741,507,184.12","777,454,613.81","2,441,309.14","3,196,449.85","-30,050,264.92","-25,211,341.94","1,460,989.68","6,212,340.62","10,232,842.03","16,718,311.79","5,265,961.09","6,628,902.34","8,075,217.64"
管理费用,"11,444,814.25","23,688,795.39","34,839,811.65","44,180,661.28","14,497,510.03","33,678,409.81","52,548,699.58","80,503,870.00","18,889,362.81","37,523,113.29","63,034,541.65","97,805,499.27","25,851,461.12","52,799,884.08","80,088,946.47","127,429,306.33","27,839,820.64","64,810,162.91","106,448,282.71","156,859,921.98","45,615,786.21","91,507,445.29","135,315,616.25","197,799,670.05","38,031,904.04","79,902,414.46","128,704,284.47","178,920,669.66","42,164,803.99","87,968,268.62","141,931,448.69","217,091,086.68","50,637,979.20","97,787,673.67","148,273,934.56","210,122,057.26","43,378,088.96","90,064,982.86","128,201,962.21","162,928,791.82","33,514,059.34","68,415,258.24","105,332,811.95"
其中:非流动资产处置净损失,,750.00,"50,316.46","268,583.33","30,927.83","47,619.93","49,215.09","498,906.41",215.00,26.00,"239,970.76","904,629.57","12,576.32","16,223.50","337,211.59","1,062,623.65","6,975.56","9,336.90","777,194.04","1,144,668.42","20,275.53","16,543.05","195,544.74","1,128,163.72","33,894.48","616,872.07","698,539.81","1,942,335.18","42,026.74","161,906.69","396,485.12","19,390,796.32","18,994.93","1,506,474.37","1,601,809.09","816,893.49","12,438.88","568,762.12","844,905.99","4,048,400.92","2,686.67","669,783.18","817,888.47"
