科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"1,941,770.61","586,029.42","1,753,234.90","3,305,788.20","3,184,112.49","3,892,369.89","48,179,053.38","30,267,329.87","34,835,176.07","10,488,865.57","6,495,097.99","3,082,914.85","4,461,777.08","39,491,871.77","74,096,856.05","75,000,173.18","77,253,888.30","132,013,623.57","71,755,125.88","82,761,657.03","80,373,589.68","83,091,904.23","77,755,769.64","64,962,718.03","90,634,272.30","174,993,281.42","197,090,127.08","143,142,322.00"
应付职工薪酬,"1,248,760.81","3,249,938.79","4,656,362.26","4,183,888.81","3,680,380.04","3,695,194.88","6,749,938.36","4,620,223.60","4,655,283.92","5,213,590.44","8,664,484.61","5,168,775.48","5,648,933.26","5,368,660.93","9,468,431.00","4,952,159.04","5,095,366.73","9,679,704.02","13,197,705.91","7,580,017.54","11,523,109.87","11,839,228.63","26,618,515.69","16,179,162.54","19,837,194.01","25,850,932.74","26,723,090.52","30,349,583.53"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-10,369,217.21","-10,113,503.87","-23,862,256.89","-23,568,871.13","-18,733,118.93","-15,821,476.81","-16,609,607.11","-14,505,664.46","-12,492,713.41","-10,061,738.78","-11,452,784.19","-13,916,497.23","-10,172,205.82","-18,615,016.30","7,268,322.34","20,800,416.16","-318,416.45","2,465,465.71","-4,100,086.58","-19,346,028.31","-37,487,480.64","-42,811,685.99","67,891,001.12","24,692,192.84","25,960,423.00","32,185,970.75","79,299,072.62","56,903,246.23"
应收利息,"82,500.00","78,205.00",,,,"2,181,959.92","1,692,173.72","1,648,345.28","1,630,761.23","1,259,912.85","516,388.89","250,250.00",,"198,611.11","1,605,666.66","2,067,666.65","2,534,799.98","2,965,577.78",,,"22,705.71","28,053.21","33,400.71","38,748.21","44,095.71","48,523.21",,
应付利息,"195,668.00","421,341.90","1,173,535.43","1,153,713.56","1,050,634.83","947,635.80","603,910.74","543,122.87","322,173.34","728,648.40","487,005.67","469,717.85","452,115.35","456,967.84","2,970,215.42","5,706,190.18","8,436,624.65","13,438,332.27","6,840,258.59","10,301,681.90","13,589,979.45","2,190,630.17","6,436,911.48","2,627,253.78","6,322,454.49","4,737,455.09","13,684,229.68","4,342,497.88"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,"1,005,000.00","633,500.00","633,500.00","633,500.00","1,140,300.00","1,140,300.00","1,140,300.00","1,140,300.00",,,,
存货,"522,377.38","664,705.89","870,515.49","1,852,793.56","5,654,487.32","5,947,346.93","5,802,388.32","10,943,625.65","12,589,253.20","33,990,011.37","38,124,254.26","45,784,452.04","38,761,295.39","37,669,693.78","72,587,032.55","55,855,592.20","50,941,768.02","61,442,631.72","46,469,183.31","48,060,539.97","50,339,568.13","56,563,590.05","452,409,386.56","475,519,876.03","445,645,796.53","441,325,341.30","645,932,369.99","699,225,438.15"
其他应付款,"1,341,768.22","398,469.20","306,166.85","304,743.12","5,652,428.32","2,483,564.71","1,766,121.41","2,957,599.83","2,364,355.23","3,415,985.05","5,052,160.54","8,200,070.52","6,635,237.05","5,303,324.72","222,452,104.86","92,748,081.40","90,470,534.49","137,514,773.03","144,632,852.87","139,127,968.45","140,203,870.17","295,221,033.59","715,235,185.77","614,221,494.81","522,343,426.93","303,338,499.54","276,265,816.22","365,019,619.88"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"35,606,028.00","43,206,025.00","148,320,000.00","140,470,000.00","153,270,000.00","73,640,000.00","72,640,000.00","61,890,000.00","56,040,000.00","53,780,000.00","71,020,000.00","66,260,000.00","61,700,000.00","63,430,000.00","46,861,700.00","40,971,700.00","61,551,700.00","117,241,700.00","106,670,000.00","110,020,000.00","117,000,000.00","123,500,000.00","310,153,451.47","335,902,022.95","623,072,353.08","582,521,151.69","636,259,180.00","317,007,075.65"
其他流动资产,"936,906.66","4,125,171.39","8,008,253.81","8,724,067.65","8,729,796.05","5,757,170.91","3,893,550.78","4,349,124.43","3,894,916.12","2,992,854.44","4,770,705.80","4,257,677.72","2,812,743.94","1,852,881.49","20,633,343.09","1,839,365.08","25,786,643.51","9,582,270.61","1,361,363.36","17,875,884.79","432,015.02","9,644,521.66","59,927,836.62","105,097,488.53","79,202,051.05","99,634,109.42","135,655,407.43","69,541,509.14"
其他流动负债,,,,,,,,,,,"950,000.00","950,000.00","475,000.00","475,000.00","149,329,860.86","149,553,240.58","149,776,620.31","349,321,666.70","199,387,588.04","199,650,050.30","199,912,512.56",,"195,377.95","195,377.95","195,377.95","195,377.95","195,377.95","195,377.95"
流动资产合计,"97,332,906.93","136,395,544.02","143,052,980.68","163,636,370.62","806,032,367.54","504,186,716.87","570,892,155.06","528,268,128.19","469,414,106.58","533,269,240.39","468,864,790.85","447,063,758.73","341,169,635.10","428,661,866.54","553,134,431.93","519,947,875.66","502,313,054.89","916,598,131.97","651,787,314.23","748,081,775.78","769,386,756.50","1,002,811,999.76","2,086,022,874.55","2,107,140,864.29","1,958,559,037.47","2,132,898,196.41","2,348,622,552.85","2,110,201,417.60"
流动负债合计,"71,179,053.37","153,786,799.02","316,569,869.47","321,164,454.96","357,331,775.69","215,482,986.30","287,468,061.36","283,343,867.37","270,053,017.56","269,219,909.39","293,149,632.66","277,317,639.18","331,531,423.81","331,918,033.74","827,752,865.55","666,287,580.06","664,964,048.47","1,176,970,735.71","1,064,706,234.15","1,145,120,894.92","1,405,080,434.24","1,395,366,518.22","2,823,819,614.44","2,772,493,306.84","3,353,170,743.37","3,037,928,370.26","3,102,657,823.01","2,727,701,210.22"
可供出售金融资产,,,,,,,,,,,,,,"5,940,000.00","5,940,000.00","5,940,000.00","5,940,000.00","16,840,000.00","16,840,000.00","21,415,000.00","21,415,000.00","21,415,000.00","25,840,000.00","25,840,000.00","25,840,000.00","25,840,000.00","23,984,673.09","23,984,673.09"
长期借款,"88,373,972.00","136,178,725.00","265,020,000.00","267,360,000.00","250,710,000.00","110,287,000.00","92,450,000.00","64,950,000.00","52,350,000.00","111,810,000.00","76,770,000.00","73,730,000.00","61,690,000.00","51,420,000.00","17,270,000.00","166,120,000.00","146,000,000.00","467,000,000.00","479,000,000.00","460,000,000.00","434,000,000.00","709,500,000.00","678,300,000.00","660,800,000.00","428,450,000.00","410,950,000.00","652,611,526.41","708,355,795.25"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,"282,000,570.16",,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,"20,066,632.20","38,927,952.00","35,876,040.92","32,812,115.52","29,296,501.71","26,058,888.62","22,734,520.21","414,298,134.88","389,086,270.26","279,654,407.40","376,249,063.68","451,576,657.86","630,005,812.80","681,021,876.29","697,154,969.99"
长期股权投资,,"3,600,000.00","3,600,000.00","3,600,000.00","3,600,000.00","3,600,000.00","3,600,000.00","3,600,000.00","3,600,000.00",,,,"22,070,000.00","34,285,000.00","34,285,000.00","34,285,000.00","34,285,000.00","34,285,000.00","35,882,833.43","35,917,090.15",,,,"49,834,607.14","63,560,715.58","58,997,544.78","54,044,949.34","51,412,879.75"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,"132,533.85",,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"191,800,229.32","292,471,497.35","711,013,281.91","712,557,877.61","747,458,464.54","736,112,597.16","693,558,525.99","726,810,620.45","771,886,367.86","889,030,887.48","924,271,263.19","948,358,661.24","953,389,850.23","929,931,867.33","870,378,187.70","856,908,924.97","827,864,703.10","1,130,412,167.64","1,118,391,046.09","1,097,359,186.97","1,504,015,405.32","1,755,780,709.13","1,813,547,972.52","1,863,283,198.04","1,839,160,385.04","1,977,616,618.38","2,954,194,674.64","2,921,460,718.13"
递延所得税负债,"193,273.49","168,297.33","229,465.75","229,465.75","229,465.75","229,465.75","239,416.47","239,416.47","239,416.47","239,416.47","218,691.70","218,691.70","126,577.84","126,577.84","53,628,204.92","53,628,204.92","53,628,204.92","171,435,739.19","169,879,381.21","168,394,757.83","225,402,962.10","220,046,894.06","223,034,010.32","221,142,690.04","218,452,040.75","216,146,776.45","213,863,285.79","211,569,816.98"
在建工程,"57,502,411.10","235,268,950.80","102,954,378.10","98,007,112.80","60,197,565.14","111,257,931.98","186,544,151.45","197,060,975.96","213,727,232.65","101,865,923.71","141,331,362.25","136,408,298.71","263,856,922.32","260,850,316.90","357,669,827.11","407,550,412.14","456,056,804.05","503,640,766.60","695,784,112.91","710,216,935.23","809,210,225.67","585,493,427.62","1,150,351,665.67","1,090,370,991.08","1,669,752,462.38","1,542,018,965.09","429,692,555.24","384,554,603.16"
其他非流动负债,,,,,,,,,"4,000,000.00","4,000,000.00","6,085,930.00","6,075,395.00","6,464,859.99","6,454,324.98","40,417,300.00","40,417,300.00","40,417,300.00","23,095,600.00","40,417,300.00","40,417,300.00","40,417,300.00","40,417,300.00",,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,"24,876,915.12","7,319,644.62",,
非流动负债合计,"88,567,245.49","136,479,556.18","265,249,465.75","267,589,465.75","250,939,465.75","110,516,465.75","92,689,416.47","65,189,416.47","56,589,416.47","116,049,416.47","83,074,621.70","80,024,086.70","68,281,437.83","78,067,535.02","150,243,456.92","296,041,545.84","286,298,470.44","706,143,690.90","718,832,236.49","696,789,954.70","1,118,966,537.58","1,363,544,129.43","1,202,505,021.52","1,280,935,811.33","1,124,091,713.11","1,564,039,474.38","1,576,930,392.83","1,644,447,165.63"
固定资产清理,,,,,,"12,229.34",,,,,,,,,,,,,,,,,,,,,,
负债合计,"159,746,298.86","290,266,355.20","581,819,335.22","588,753,920.71","608,271,241.44","325,999,452.05","380,157,477.83","348,533,283.84","326,642,434.03","385,269,325.86","376,224,254.36","357,341,725.88","399,812,861.64","409,985,568.76","977,996,322.47","962,329,125.90","951,262,518.91","1,883,114,426.61","1,783,538,470.64","1,841,910,849.62","2,524,046,971.82","2,758,910,647.65","4,026,324,635.96","4,053,429,118.17","4,477,262,456.48","4,601,967,844.64","4,679,588,215.84","4,372,148,375.85"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"171,700,000.00","240,000,000.00","240,000,000.00","240,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","329,050,000.00","329,050,000.00","329,050,000.00","329,050,000.00","387,189,529.00","387,189,529.00","387,189,529.00","774,379,058.00","774,379,058.00","901,602,064.00","901,602,064.00","901,602,064.00","901,602,064.00","888,932,064.00","888,932,064.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"27,238,112.24","139,170,826.72","139,170,826.72","139,170,826.72","669,079,067.32","669,079,067.32","669,079,067.32","669,079,067.32","669,079,067.32","669,079,067.32","668,893,386.15","668,893,386.15","668,617,044.57","717,306,044.57","723,071,725.74","725,146,725.74","727,221,725.74","1,411,098,981.31","1,414,229,817.30","1,413,851,634.94","1,032,877,021.69","1,033,475,772.25","1,938,742,653.38","1,939,445,430.37","1,939,945,780.81","1,939,979,078.50","1,989,294,924.08","1,989,294,924.08"
无形资产,"58,211.02","348,789.05","434,737.57","477,885.55","906,970.66","1,021,684.31","1,047,722.55","1,014,618.91","981,515.26","952,988.82","14,505,619.39","14,404,452.46","14,305,115.44","14,205,778.44","368,796,511.22","374,372,869.94","374,038,295.12","956,797,994.38","954,060,967.48","947,235,502.51","1,147,501,998.06","1,152,596,479.86","1,172,863,211.00","1,164,280,664.09","1,151,947,630.85","1,141,225,504.18","1,132,773,955.69","1,122,240,152.36"
盈余公积,,,"1,046,906.24","1,046,906.24","1,046,906.24","1,046,906.24","4,651,715.58","4,651,715.58","4,651,715.58","4,651,715.58","11,553,304.05","11,553,304.05","11,553,304.05","11,553,304.05","17,724,923.43","17,724,923.43","17,724,923.43","17,724,923.43","27,016,126.36","27,016,126.36","27,016,126.36","27,016,126.36","31,042,860.51","31,042,860.51","31,042,860.51","31,042,860.51","31,505,032.73","31,505,032.73"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,"57,739,000.00","57,739,000.00","57,739,000.00","40,417,300.00","40,417,300.00","40,417,300.00","40,417,300.00","40,417,300.00","40,417,300.00","40,417,300.00","40,417,300.00","40,417,300.00",,
商誉,,,,,,,,"365,492.45","365,492.45","365,492.45",,,,,"52,937,002.24","52,937,002.24","52,937,002.24","546,263,376.68","545,620,085.48","554,118,089.79","652,504,558.75","652,504,558.75","1,174,362,116.86","1,174,362,116.86","1,174,362,116.86","1,178,191,708.83","1,170,009,028.59","1,170,009,028.59"
未分配利润,"4,276,359.90","33,212,821.70","83,718,473.19","92,951,490.31","109,114,372.31","131,912,345.60","170,615,413.92","183,233,058.83","217,539,795.38","229,307,428.44","260,558,791.89","281,942,624.73","294,968,661.16","320,479,220.31","368,862,714.11","390,449,412.75","396,629,183.01","423,717,988.51","454,245,757.87","475,999,432.88","482,007,679.79","510,173,410.51","476,861,288.39","479,682,545.50","479,476,687.99","517,855,708.86","561,138,424.29","544,826,922.95"
长期待摊费用,"16,556,279.19","33,908,462.39","82,583,614.56","81,433,800.77","87,133,372.24","89,382,464.72","86,163,473.13","88,906,047.32","98,137,854.73","101,855,299.30","104,557,064.76","108,873,180.09","114,072,012.40","115,171,126.38","111,831,654.38","110,605,498.63","105,843,603.24","104,824,545.40","103,251,128.33","101,529,513.49","108,670,229.04","108,201,359.42","108,031,506.03","103,751,814.83","102,476,431.24","104,148,506.25","121,436,261.53","119,267,584.11"
少数股东权益,"1,498,522.03","1,498,226.67","1,197,099.12","1,114,627.39","1,040,331.64","997,605.73","937,876.25","24,500,146.47","24,383,991.18","22,997,444.36","20,462,948.04","19,591,297.15","18,111,954.16","16,374,806.55","11,009,024.73","10,326,539.63","9,350,850.26","135,879,308.80","100,622,940.81","112,638,194.67","242,818,918.98","250,374,178.44","243,947,360.82","275,681,926.36","284,102,461.89","272,866,931.87","184,913,088.80","177,124,970.85"
递延所得税资产,"1,209,255.47","2,154,986.68","3,313,647.67","3,324,724.02","3,223,178.83","3,461,752.56","3,635,522.72","3,971,388.76","4,184,433.96","3,965,149.41","4,162,584.05","4,213,986.73","4,200,290.09","4,186,117.51","4,122,832.58","4,065,507.06","3,754,472.43","4,179,714.81","9,267,313.57","8,136,336.61","17,385,311.98","15,152,899.61","22,276,529.72","21,789,426.13","19,623,861.93","19,680,611.93","22,799,841.55","23,447,379.49"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"11,516,871.14","10,880,263.32","10,674,636.81","10,467,266.28","9,968,952.07","9,827,810.81","9,620,440.28","29,707,368.15","38,205,226.56","44,426,925.97","60,737,752.92","64,637,433.39","54,933,510.90","92,401,436.50","90,933,818.05"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"267,126,386.10","567,752,686.27","903,899,659.81","899,401,400.75","902,519,551.41","944,848,660.07","974,549,395.84","1,021,729,143.85","1,092,882,896.91","1,098,035,741.17","1,188,827,893.64","1,212,258,579.23","1,371,894,190.48","1,376,087,077.70","1,816,841,278.55","1,857,339,851.79","1,871,187,146.46","3,307,212,517.58","3,488,925,298.10","3,485,548,095.03","4,290,410,096.97","4,329,349,660.95","5,511,699,927.77","5,554,250,571.09","6,136,237,952.39","6,109,972,614.96","6,001,337,376.17","5,907,310,836.73"
所有者权益(或股东权益)合计,"204,712,994.17","413,881,875.09","465,133,305.27","474,283,850.66","1,100,280,677.51","1,123,035,924.89","1,165,284,073.07","1,201,463,988.20","1,235,654,569.46","1,246,035,655.70","1,281,468,430.13","1,301,980,612.08","1,313,250,963.94","1,394,763,375.48","1,391,979,388.01","1,414,958,601.55","1,422,237,682.44","2,340,696,222.94","2,357,174,141.69","2,391,719,021.19","2,535,749,881.65","2,573,251,013.06","3,571,398,166.36","3,607,962,317.21","3,617,534,533.38","3,640,902,966.73","3,670,371,713.18","3,645,363,878.48"
资产总计,"364,459,293.03","704,148,230.29","1,046,952,640.49","1,063,037,771.37","1,708,551,918.95","1,449,035,376.94","1,545,441,550.90","1,549,997,272.04","1,562,297,003.49","1,631,304,981.56","1,657,692,684.49","1,659,322,337.96","1,713,063,825.58","1,804,748,944.24","2,369,975,710.48","2,377,287,727.45","2,373,500,201.35","4,223,810,649.55","4,140,712,612.33","4,233,629,870.81","5,059,796,853.47","5,332,161,660.71","7,597,722,802.32","7,661,391,435.38","8,094,796,989.86","8,242,870,811.37","8,349,959,929.02","8,017,512,254.33"
负债和所有者(或股东权益)合计,"364,459,293.03","704,148,230.29","1,046,952,640.49","1,063,037,771.37","1,708,551,918.95","1,449,035,376.94","1,545,441,550.90","1,549,997,272.04","1,562,297,003.49","1,631,304,981.56","1,657,692,684.49","1,659,322,337.96","1,713,063,825.58","1,804,748,944.24","2,369,975,710.48","2,377,287,727.45","2,373,500,201.35","4,223,810,649.55","4,140,712,612.33","4,233,629,870.81","5,059,796,853.47","5,332,161,660.71","7,597,722,802.32","7,661,391,435.38","8,094,796,989.86","8,242,870,811.37","8,349,959,929.02","8,017,512,254.33"
