科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"520,545,032.32","465,414,029.72","825,863,482.15","1,144,456,005.73","2,284,977,876.04","1,903,524,464.18","1,327,285,494.09","920,833,999.46","739,951,664.90","1,314,480,195.13","1,418,964,352.57","1,948,761,055.71","1,572,434,140.44","1,501,721,588.01","1,660,540,683.10","1,132,292,372.21","2,124,884,455.15","1,923,293,031.80","3,370,462,701.28","2,607,371,599.89","2,040,828,107.17","2,831,646,987.66","2,035,527,931.67","2,228,589,033.02","2,130,644,350.78","2,059,887,947.49","1,830,764,177.60","1,525,872,321.90","2,539,763,334.02","2,277,688,098.80","2,053,806,248.42","1,675,694,678.52","2,486,997,498.50","2,814,463,439.31","2,517,077,938.82","2,529,029,209.53","2,953,741,266.63","4,183,168,740.45","3,496,155,362.72","3,004,714,835.28","3,399,500,559.74","4,048,386,621.44","2,979,070,921.65","3,282,776,710.54","3,072,437,331.15","3,153,298,204.92"
短期借款,"275,870,000.00","358,240,000.00","758,770,000.00","843,670,000.00","1,353,462,000.00","989,240,000.00","1,293,740,000.00","1,314,590,000.00","1,460,090,000.00","1,543,590,000.00","1,379,590,000.00","2,089,370,000.00","1,625,290,000.00","1,550,265,000.00","1,480,265,000.00","903,790,909.00","1,813,790,909.00","1,618,790,909.00","1,603,790,909.00","1,193,411,818.00","1,011,787,818.00","2,352,697,818.00","2,538,197,818.00","1,559,532,727.00","965,032,727.00","1,564,032,727.00","1,762,032,727.00","2,000,003,556.00","2,048,757,726.00","2,244,914,186.00","1,924,914,186.00","2,307,413,827.11","3,337,504,657.11","4,215,819,462.53","5,024,124,586.84","5,772,178,693.20","6,290,822,590.10","5,559,090,534.34","5,702,499,779.09","6,101,928,847.92","7,395,641,373.82","6,355,503,987.06","7,306,535,200.17","7,336,124,561.34","7,698,030,810.79","8,250,024,207.95"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516,877,500.00","516,877,500.00",,"336,980,500.00","412,360,000.00","566,156,900.00","566,156,900.00","566,156,900.00","2,009,931,936.00","2,051,778,036.00","2,208,974,736.00","941,426,200.00","1,079,178,000.00","1,841,607,700.00","1,898,018,000.00"
应收票据,"3,521,713.60","6,324,057.36","13,382,545.90","30,253,433.72","54,532,790.98","43,371,702.35","28,437,709.08","3,532,825.83","1,549,200.00","1,626,803.00","1,480,000.00","6,394,980.79","15,359,063.77","22,807,039.97","12,698,251.82","15,309,150.70","15,418,134.31","20,160,694.59","33,719,351.40","39,161,285.96","26,221,218.08","15,295,000.00","9,106,420.00","21,498,265.28","11,977,419.00","19,614,016.15","46,994,562.81","22,768,890.18","17,353,579.50","30,036,363.23","20,531,055.98","33,854,907.46","33,132,318.20","12,330,588.00","39,320,604.75","23,435,773.10","20,679,920.65","8,833,915.79","7,178,318.95","10,600,576.32","17,795,184.73","32,073,075.50","62,785,386.94","33,653,124.48","74,168,930.59","39,979,263.51"
应付票据,,,,,,,,,,,,,,,,,,,,,"15,000,000.00",,,,,"30,000,000.00","2,000,000.00","16,874,493.32","20,274,493.32","51,947,500.00","90,664,858.00","172,026,880.62","367,924,526.29","491,570,254.26","252,032,724.53","415,969,107.55","247,357,917.86","266,031,304.62","75,571,363.16","315,905,373.22","360,522,512.54","261,181,811.00","312,765,577.38","312,872,092.72","206,950,982.49","157,306,306.89"
应收账款,"16,779,333.34","25,280,536.20","25,575,377.23","159,745,690.62","186,045,726.36","213,875,932.62","112,875,418.36","125,957,485.95","50,943,951.00","5,677,397.49","34,155,839.43","100,918,679.37","258,415,646.84","358,215,116.11","246,489,331.50","86,145,592.46","141,019,932.37","373,499,715.82","782,918,978.59","250,479,188.46","326,731,246.81","610,849,614.33","523,378,210.11","302,720,657.85","401,544,065.05","430,064,675.20","368,129,463.15","157,537,348.88","45,946,563.86","192,154,899.19","448,031,669.39","157,450,327.53","147,231,527.77","216,280,147.27","110,964,151.22","90,879,779.67","148,814,908.17","144,073,713.21","92,612,327.05","222,827,244.70","121,725,902.82","110,167,966.30","187,506,917.61","268,865,255.15","105,630,481.17","243,151,159.60"
应付账款,"162,686,125.71","110,932,104.91","320,013,526.67","591,894,389.40","251,212,718.11","384,946,394.22","360,562,835.40","562,305,572.44","544,075,148.72","360,604,361.67","508,446,081.38","637,736,727.27","683,748,302.86","652,999,758.27","816,455,078.98","769,034,688.94","732,061,661.38","791,734,988.97","860,969,413.44","1,106,501,969.03","987,978,649.51","1,438,775,579.56","1,822,965,313.72","1,564,884,507.62","1,571,723,871.30","1,407,038,600.87","1,712,273,631.03","1,452,498,431.52","1,733,604,183.88","1,674,137,937.00","1,931,966,267.40","1,904,293,390.41","2,190,620,342.05","2,077,560,548.80","3,027,459,350.04","3,382,144,530.49","4,315,493,711.90","3,978,192,181.64","4,580,866,176.77","3,203,866,660.98","3,817,930,863.10","3,462,473,839.52","2,419,810,542.24","2,655,795,888.84","2,890,208,794.84","2,399,844,769.26"
预付款项,"79,539,369.89","106,267,136.38","423,867,467.04","166,954,308.15","396,479,167.74","473,740,250.02","563,537,154.03","508,816,986.72","535,246,120.17","1,020,447,127.65","742,760,048.51","296,487,375.24","354,250,817.09","482,481,599.56","690,213,823.37","526,239,831.34","611,492,477.43","677,163,909.84","859,608,851.91","747,011,661.12","1,134,370,867.15","883,074,859.51","1,500,462,077.30","1,010,615,533.64","1,516,116,061.79","1,817,413,031.36","1,673,139,461.53","1,204,198,204.21","1,330,022,423.05","1,323,411,915.52","1,400,863,998.42","1,454,220,393.79","2,573,086,974.90","2,623,995,330.91","3,761,417,617.39","2,489,710,802.00","3,269,162,568.30","1,724,552,658.43","1,459,135,749.37","1,485,578,573.22","2,957,332,831.24","1,227,830,536.50","1,326,392,596.35","1,248,786,102.80","1,401,666,034.16","1,479,860,364.63"
预收款项,"51,326,325.81","84,440,967.27","572,183,073.38","226,040,353.58","328,526,693.02","315,936,026.08","104,480,494.29","92,684,136.34","108,534,217.15","288,340,995.12","336,789,897.74","42,854,048.88","63,760,541.07","326,368,773.41","357,209,396.80","168,930,679.55","317,019,777.78","217,291,964.89","448,030,988.34","400,374,312.56","390,797,553.05","293,847,410.03","209,957,470.58","398,248,661.59","634,555,300.61","466,364,351.13","438,318,693.20","325,530,520.98","309,311,759.22","445,341,171.09","344,883,117.72","299,756,408.60","340,815,728.52","271,225,398.63","301,837,633.73","381,003,800.29","863,146,030.07","978,087,158.84","1,036,634,748.53","374,460,852.65","430,624,820.75","417,059,340.56","614,289,532.64","204,034,326.06","538,625,503.99","359,882,309.17"
