科目,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"161,039,958.05","160,976,252.81","656,336,292.08","535,312,550.87","463,547,053.90","496,820,419.68","528,060,584.98","567,356,517.79","577,106,557.10","568,289,934.83","591,676,149.40","544,109,985.44","642,601,285.91","616,081,294.57","438,388,918.21","457,649,975.59","877,264,230.74","788,736,871.83","610,173,107.92","640,430,013.99","869,499,628.09","833,398,159.54","673,231,018.69","550,431,131.26","770,341,352.05","701,976,864.74","447,711,126.54","395,842,704.37","377,944,916.34","390,237,178.80","243,217,820.49","163,988,820.40","234,389,549.48","604,056,818.05","305,605,660.57","405,521,554.16","521,952,668.21","602,055,111.56","397,412,195.95","493,345,087.09","604,162,197.01","693,868,719.98","302,990,894.45"
短期借款,"299,000,000.00","282,000,000.00","275,000,000.00","210,000,000.00","85,000,000.00","100,000,000.00","140,000,000.00","140,387,775.89","105,387,775.89","35,387,775.89","80,387,775.89","30,676,500.86","30,676,500.86","20,676,500.86","10,676,500.86",,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,"122,390,000.00","122,390,000.00","172,390,000.00","279,872,000.00","99,900,000.00","134,900,000.00","69,900,000.00","19,900,000.00",,"70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,184,000.00",,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"7,613,237.06","4,639,407.10","7,053,213.00","6,221,737.12","5,518,259.91","13,078,864.74","12,887,577.21","5,526,520.00","12,031,544.00","6,737,452.63","2,418,878.10","3,868,122.88","9,011,586.56","4,920,802.84","11,370,191.00","10,242,249.20","1,458,386.77","9,755,283.46","8,560,108.44","15,046,751.49","10,704,868.13","16,057,835.02","5,584,884.57","8,887,555.00","15,158,294.10","20,865,920.03","24,499,172.80","14,841,858.11","8,931,188.90","9,566,903.62","3,111,753.37","16,309,004.78","21,548,317.69","12,576,580.55","20,587,906.73","8,281,100.62","10,770,894.54","25,209,235.56","49,986,564.09","36,302,657.12","39,703,212.16","12,725,086.10","8,755,971.84"
应付票据,"57,187,078.44","60,100,000.00","55,000,000.00","15,600,000.00","47,733,000.00","49,213,000.00","45,000,000.00","31,100,000.00","70,700,000.00","70,500,000.00","53,920,000.00","50,000,000.00","52,000,000.00","62,000,000.00","59,900,000.00","93,070,000.00","107,050,000.00","63,800,000.00","44,740,000.00","9,190,000.00","26,530,000.00","84,770,000.00","42,400,000.00","51,600,000.00","60,920,000.00","57,160,740.76","41,428,238.08","22,820,000.00","15,900,000.00","26,500,000.00","18,900,000.00","20,800,000.00","24,000,000.00","20,790,000.00","5,465,830.60","52,965,830.60","42,000,000.00","37,000,000.00","12,000,000.00","4,905,000.00","4,500,000.00","5,500,000.00",
应收账款,"191,731,204.27","231,951,169.65","234,698,305.15","194,589,041.59","189,159,217.54","170,570,306.08","208,532,364.98","200,172,445.28","172,936,379.53","169,456,232.38","216,762,080.91","183,703,219.35","141,325,604.84","174,840,432.05","297,205,997.98","191,665,414.64","163,204,000.19","209,258,796.39","288,936,680.08","279,710,191.27","152,894,217.74","212,844,070.82","352,035,482.48","257,456,380.41","203,415,034.61","283,548,688.60","469,295,555.31","309,403,892.77","219,032,531.16","324,209,497.57","580,313,443.83","378,373,586.64","240,060,445.90","419,449,967.30","542,998,164.27","380,565,483.66","296,507,104.64","384,257,361.19","410,928,463.10","346,205,792.31","290,884,572.84","421,516,207.81","656,871,707.63"
应付账款,"104,893,166.71","249,810,904.63","202,653,758.20","100,011,741.41","151,377,322.42","256,692,453.17","170,065,116.59","122,498,674.83","159,550,660.29","299,301,203.49","258,897,847.76","256,525,675.44","353,527,301.31","420,924,589.73","340,910,622.85","270,094,832.96","324,124,140.33","658,654,312.53","349,776,410.24","237,680,818.58","311,081,111.88","599,799,841.72","463,248,690.95","403,506,015.15","433,697,677.53","915,220,789.49","550,670,275.15","340,662,619.54","401,157,636.55","912,085,575.26","719,574,282.28","328,763,435.11","325,466,461.01","930,164,795.24","792,743,576.94","493,001,949.16","612,375,922.20","1,051,203,098.06","798,388,017.63","691,055,249.50","769,364,928.40","1,203,895,753.77","915,473,367.72"
预付款项,"14,997,092.25","28,503,393.90","28,300,588.52","31,688,443.08","36,769,969.35","34,219,052.56","37,591,094.56","30,800,371.37","41,346,770.91","46,340,982.82","38,929,085.20","54,520,992.13","80,348,416.90","85,934,895.26","69,845,367.18","87,319,886.59","118,984,749.00","76,084,700.17","85,500,282.25","70,209,389.31","70,925,674.57","66,952,702.99","39,599,265.22","203,505,182.38","66,899,695.05","49,465,051.36","36,067,604.15","31,835,689.33","43,846,671.37","43,701,618.61","35,929,600.30","34,178,942.65","32,553,397.40","42,107,366.86","42,196,252.11","38,286,793.45","29,861,004.55","67,251,595.16","39,174,110.62","30,004,609.58","73,912,513.93","26,625,101.42","32,000,150.71"
预收款项,"42,424,674.89","41,047,894.93","54,722,378.30","44,755,188.97","35,336,344.91","109,174,805.29","39,065,190.16","64,916,017.43","81,115,135.97","153,445,715.72","95,455,915.69","88,718,931.12","154,478,419.72","223,390,448.58","152,265,646.59","123,562,820.19","210,364,282.13","268,528,309.87","163,878,620.36","136,206,499.82","203,705,877.49","369,846,952.45","233,666,967.77","198,036,967.17","380,276,050.77","415,833,756.05","311,282,063.30","293,405,370.34","287,752,936.23","273,037,877.67","161,498,948.94","193,609,413.22","236,207,848.30","257,174,100.65","264,937,399.37","231,112,547.68","292,731,346.87","543,962,401.75","324,275,451.45","161,364,677.15","274,523,438.49","511,665,660.31","370,264,178.04"
