科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
收回投资收到的现金,,"198,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,"10,000,000.00","11,000,000.00","11,000,000.00","11,000,000.00",,,,,"95,000,000.00","3,920,000.00","3,920,000.00","3,920,000.00","168,720,000.00","20,000,000.00","72,000,000.00","72,000,000.00","189,546,007.61","100,000,000.00","140,000,000.00"
支付其他与筹资活动有关的现金,,"700,000.00","150,000.00","800,000.00","1,296,087.90","8,202,598.38","8,569,612.56","8,625,412.56","9,308,262.38",,,,,,,,,,,,,,,,"3,000,000.00",,,,,,,,,,,,"130,000,000.00","46,000,000.00","46,548,059.67"
取得投资收益收到的现金,,"305,450.70","7,956.16","7,956.16","7,956.16",,,,,,,,,,,,,,,,"244,438.38",,,,"105,862.90",,,,"750,000.00",,,,"832,172.89","4,129,369.86","4,666,208.22","4,810,482.19","3,980,000.00","5,285,931.51","8,114,975.35"
筹资活动现金流出小计,,"700,000.00","61,487,480.00","62,137,480.00","62,633,567.90","8,202,598.38","28,569,612.56","28,625,412.56","29,308,262.38",,"26,000,000.00","26,000,000.00","26,000,000.00",,"6,500,000.00","6,500,000.00","6,500,000.00",,"22,875,000.00","32,878,333.33","41,786,663.72","25,200.00","6,291,700.00","40,786,466.99","100,058,137.96","85,820,309.62","162,249,008.70","407,925,769.42","587,505,039.57","80,522,233.33","86,036,894.22","106,330,783.11","106,330,783.11",,,,"130,000,000.00","46,000,000.00","52,051,276.11"
处置固定资产、无形资产和其他长期资产收回的现金净额,"357,085.00","471,365.00",,,,,,,,,,,,,"36,200.00","36,200.00","36,200.00","9,920.00","9,920.00","9,920.00","111,920.00","3,400.00","3,520.00","43,000.00","1,626,072.30","953,560.51","3,953,960.51","3,956,965.24","14,388,565.46","4,400.00","29,035.00","92,435.00","226,679.58","4,860.00","3,961,335.33","6,790,918.28","117,129.87","62,400.00","275,648.80"
筹资活动产生的现金流量净额,"350,000.00","112,500,000.00","-41,487,480.00","-42,137,480.00","-42,633,567.90","707,597,401.62","687,525,387.44","687,634,587.44","690,245,737.62","40,000.00","-25,370,000.00","-25,125,000.00","-20,470,000.00",,"-6,500,000.00","-6,500,000.00","-6,500,000.00",,"-7,875,000.00","-7,878,333.33","-16,786,663.72","39,334,800.00","73,068,300.00","303,473,533.01","274,201,862.04","24,179,690.38","17,750,991.30","-44,903,469.42","-193,690,295.57","-80,522,233.33","-86,036,894.22","-98,980,783.11","-90,980,783.11","4,000,000.00","5,600,000.00","8,750,000.00","-112,490,087.11","-46,000,000.00","-12,051,276.11"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,"-615,317.88","3,384,682.12",,"1,119,000.00","3,678,527.31","3,678,503.51",,"12,308,497.12","17,795,823.75","129,300,136.43","9,000,000.00","17,500,000.09","17,500,000.09","17,500,000.09",,,,,42.55,"200,042.55","124,705,740.25","126,705,697.70","20,000,000.00","20,000,000.00"
四、汇率变动对现金的影响,,,,,,,,,"-7,493.19","-13,217.18","-24,756.40","19,368.52","-19,585.49","-20,026.29","-13,760.34","-15,383.33","13,224.85","-11,163.32","-209,906.62","-384,920.46","-619,723.72","448,375.04","651,817.66","662,301.61","1,210,743.66","53,387.43","64,274.62","218,642.25","1,026,806.52","71,339.64","509,398.19","560,974.76","932,533.94","-91,948.06","-375,651.45","-634,011.89","-638,814.10","-53,727.44","23,316.87"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,"12,835,120.58",,"550,000.00","1,470,000.00","5,772,500.00",,,,"19,030,000.00",,,,"87,344,001.00","90,000,000.00","193,641,753.42","212,223,274.23","93,299,178.08",,,,,,"620,833.34"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"357,085.00","198,776,815.70","20,007,956.16","20,007,956.16","20,007,956.16",,,,,,,,,,"36,200.00","-579,117.88","16,256,002.70","9,920.00","1,678,920.00","5,158,447.31","19,807,361.89","11,003,400.00","23,312,017.12","28,838,823.75","150,062,071.63","9,953,560.51","21,453,960.60","21,456,965.33","214,982,566.55","93,924,400.00","197,590,788.42","216,235,709.23","263,078,030.55","24,134,272.41","80,827,586.10","208,307,140.72","320,348,835.18","125,348,331.51","169,011,457.49"
五、现金及现金等价物净增加额,"-57,098.92","147,700,020.49","-43,529,565.34","-47,786,892.73","-38,377,056.47","704,648,527.34","676,505,906.34","669,272,357.37","673,422,291.44","-22,237,069.38","-204,883,133.67","-131,609,316.73","-179,912,440.61","-33,332,953.96","-43,901,553.90","-94,478,860.92","-116,868,149.59","-35,733,079.55","-43,670,481.09","-180,254,297.66","-168,567,869.09","-113,359,360.28","-146,796,154.59","-120,449,941.39","-106,417,468.85","-40,111,815.68","-40,956,070.00","-92,053,861.99","79,793,108.31","-9,996,206.24","-29,361,334.20","-180,381,730.96","-170,561,194.88","4,397,092.00","22,121,048.97","47,579,665.92","19,178,133.10","-103,387,156.57","-51,481,149.59"
购建固定资产、无形资产和其他长期资产支付的现金,"451,835.00","19,712,452.34","18,329,539.48","29,299,027.90","43,134,825.37","10,569,661.52","21,183,928.72","37,877,085.46","68,197,513.87","25,688,725.87","55,084,456.17","112,988,135.53","163,852,376.36","32,287,017.85","60,242,631.49","109,328,725.48","141,815,327.34","32,389,503.52","62,953,157.89","91,206,074.68","142,926,705.05","88,531,392.64","95,629,889.12","131,813,542.16","160,052,256.49","53,020,462.66","48,463,931.07","60,346,456.37","63,421,778.61","7,920,883.84","12,694,927.41","17,536,569.61","8,955,346.64","182,076.00","15,708,926.56","19,436,478.02","81,073,830.50","16,655,789.54","63,376,898.64"
期初现金及现金等价物余额,"423,992.38","366,893.46","148,066,913.95","148,066,913.95","148,066,913.95","109,689,857.48","109,689,857.48","109,689,857.48","109,689,857.48","783,112,148.92","783,112,148.92","783,787,399.95","783,112,148.92","603,199,708.31","603,934,828.89","603,934,828.89","603,199,708.31","486,331,558.72","486,331,558.72","486,331,558.72","486,331,558.72","317,813,689.63","317,813,689.63","317,813,689.63","317,763,689.63","211,346,220.78","211,346,220.78","211,346,220.78","211,346,220.78","291,139,329.09","291,139,329.09","291,139,329.09","291,139,329.09","120,578,134.21","159,030,361.12","159,030,361.12","159,030,361.12","178,208,494.22","178,208,494.22"
投资支付的现金,,"201,340,000.00","17,000,000.00","17,000,000.00","17,010,000.00",,"5,000,000.00","665,000.00","410,000.00","-165,000.00","135,685,000.00","5,715,000.00","6,030,000.00",,,,,,,"142,800,000.00","3,129,282.88",,"176,959,250.00","340,018,250.00","189,883,800.00","8,000,000.00","31,226,092.17","41,435,886.48","50,066,794.31","9,520,400.00","32,020,500.00","177,020,500.00","424,820,500.00","1,500,000.00","45,000,000.00","148,000,000.00","213,000,000.00","71,200,000.00","80,600,000.00"
期末现金及现金等价物余额,"366,893.46","148,066,913.95","104,537,348.61","100,280,021.22","109,689,857.48","814,338,384.82","786,195,763.82","778,962,214.85","783,112,148.92","760,875,079.54","578,229,015.25","652,178,083.22","603,199,708.31","569,866,754.35","560,033,274.99","509,455,967.97","486,331,558.72","450,598,479.17","442,661,077.63","306,077,261.06","317,763,689.63","204,454,329.35","171,017,535.04","197,363,748.24","211,346,220.78","171,234,405.10","170,390,150.78","119,292,358.79","291,139,329.09","281,143,122.85","261,777,994.89","110,757,598.13","120,578,134.21","124,975,226.21","181,151,410.09","206,610,027.04","178,208,494.22","74,821,337.65","126,727,344.63"
