科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"372,191,175.39","275,983,272.43","331,203,976.40","305,057,644.77","295,319,907.06","278,329,670.21","350,449,615.86","500,017,806.61","359,125,253.63","353,611,120.56","404,210,376.35","452,700,589.99","324,287,204.80","382,763,901.60","278,242,227.69","318,736,076.15","330,547,920.92","298,597,937.19","342,703,826.51","204,457,535.71","258,832,177.69","231,484,667.33","235,586,444.19","217,312,141.47","154,235,577.07","152,301,971.72","432,107,315.42","370,775,402.30","277,685,376.69","230,020,923.47","383,335,185.10","378,812,142.76","281,750,658.89","379,264,499.35","286,897,606.55","536,400,030.11","404,131,766.18","397,442,145.65","436,736,667.62","436,221,303.28","442,212,854.54","363,717,020.14","498,466,505.66","467,041,239.07"
短期借款,"398,370,000.00","322,580,000.00","433,780,000.00","470,880,000.00","446,380,000.00","433,430,000.00","505,430,000.00","655,219,000.00","550,524,000.00","522,719,000.00","572,719,000.00","508,000,000.00","469,000,000.00","484,400,000.00","405,000,000.00","536,000,000.00","565,000,000.00","528,000,000.00","501,000,000.00","491,000,000.00","564,000,000.00","571,850,000.00","660,000,000.00","764,000,000.00","724,000,000.00","725,000,000.00","574,000,000.00","614,000,000.00","530,000,000.00","608,700,000.00","726,000,000.00","754,500,000.00","741,000,000.00","846,000,000.00","831,000,000.00","971,000,000.00","961,000,000.00","956,164,000.00","1,012,164,000.00","1,016,681,000.00","1,137,955,900.00","1,091,795,900.00","1,230,358,450.00","1,096,745,737.85"
交易性金融资产,"810,500.00","825,500.00","829,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,500,122.77","5,602,587.42","9,937,857.93","14,176,232.01","14,194,074.60","7,453,101.13","6,150,995.00","33,225,974.07","10,801,720.89","18,021,421.58","23,962,069.66","28,571,494.07","14,442,986.28","15,301,341.06","44,457,449.74","29,730,591.59","35,945,857.93","35,964,348.96","65,950,534.60","68,227,268.97","74,007,723.60","49,204,887.01","43,311,417.24","43,687,470.45","46,115,336.03","46,739,443.17","43,994,093.08","53,336,714.34","24,019,610.90","25,303,470.55","15,449,924.63","35,671,867.05","56,129,571.38","25,254,004.50","47,779,384.12","53,872,056.36","40,755,573.48","38,545,758.04","46,075,313.54","63,900,562.23","74,888,874.85","74,000,169.39","70,759,963.69","123,607,943.74"
应付票据,,,,"10,000,000.00","7,200,000.00","5,600,000.00","5,600,000.00","13,800,000.00","16,800,000.00","24,942,608.20","32,662,688.20","47,290,820.00","34,444,480.00","46,014,051.50","29,962,051.50","14,359,000.00","8,100,000.00","10,500,000.00","11,000,000.00","4,000,000.00","4,000,000.00","16,613,595.46","26,906,066.74","34,094,572.07","19,003,000.00","37,424,483.44","47,589,669.40","38,665,185.96","31,073,105.87","27,859,767.67","51,120,889.80","67,710,762.00","80,316,949.00","61,029,615.00","56,139,200.00","70,106,000.00","69,875,905.00","71,790,358.55","64,243,091.17","68,124,141.45","53,709,451.58","59,882,618.02","109,734,159.14","155,982,544.64"
应收账款,"652,079,363.20","604,686,380.27","568,437,737.75","550,785,499.93","633,335,778.50","643,948,768.71","679,897,636.77","654,280,152.53","700,568,846.88","702,651,626.99","690,631,123.50","707,286,155.36","737,626,200.73","805,160,480.05","809,373,226.53","778,389,662.45","870,394,123.98","927,801,274.97","805,150,080.78","778,826,223.38","807,670,985.52","828,167,712.48","833,267,099.42","930,028,708.55","947,445,100.97","996,746,435.40","1,071,430,857.13","1,187,120,818.88","1,305,929,445.60","1,342,873,691.24","1,346,818,227.25","1,511,370,924.78","1,509,813,435.60","1,576,854,695.94","1,541,382,346.47","1,525,686,642.88","1,544,011,837.49","1,571,109,548.44","1,567,856,940.73","1,472,249,873.07","1,556,523,928.60","1,493,352,730.04","1,469,712,591.25","1,431,600,420.02"
应付账款,"269,592,807.86","290,367,764.49","242,688,955.90","331,383,928.19","298,510,956.55","345,245,113.44","346,311,559.05","367,109,544.94","353,837,289.66","361,432,808.89","376,875,472.48","424,419,059.83","426,063,021.51","472,072,187.50","533,682,945.43","494,954,322.13","557,091,197.08","591,192,382.83","547,566,665.53","532,386,944.55","500,381,499.73","464,220,162.07","457,841,445.67","589,610,873.88","602,048,264.17","564,851,722.40","609,119,943.44","675,697,066.67","685,959,101.08","673,241,020.53","705,925,636.32","861,353,051.95","884,808,586.89","889,630,557.60","977,137,052.69","820,800,649.54","745,123,311.17","910,560,901.89","958,740,332.27","771,838,022.55","809,835,167.66","808,319,263.78","752,950,307.56","752,662,864.89"
预付款项,"121,290,832.37","196,620,976.22","100,562,540.56","211,112,488.82","211,881,813.39","247,284,628.77","170,410,756.11","274,907,578.40","236,979,003.89","256,655,661.18","255,115,711.89","195,955,499.58","186,350,855.47","177,042,836.51","185,237,306.05","154,406,278.22","113,421,345.43","121,644,605.70","163,016,438.96","199,365,341.62","180,311,703.11","194,754,719.88","210,513,883.98","212,400,778.34","218,069,020.66","229,608,647.18","243,558,662.61","190,944,140.30","205,120,847.43","243,864,629.06","211,497,422.59","131,997,703.63","162,205,123.23","167,902,591.77","208,417,579.46","178,795,017.06","196,385,203.45","176,096,312.76","178,088,484.61","98,963,017.37","98,464,407.51","108,096,673.22","148,723,082.01","153,411,661.43"
预收款项,"120,285,504.84","117,355,534.03","114,440,956.80","107,774,832.70","92,547,720.10","110,913,957.64","113,672,080.67","157,125,727.19","127,649,543.43","123,859,313.43","155,484,042.15","204,097,469.65","154,642,830.96","166,232,699.44","205,612,727.78","267,535,566.33","199,860,526.00","224,885,837.73","214,845,465.30","202,310,594.58","194,997,743.29","179,594,050.47","172,163,008.85","128,801,328.56","104,591,980.65","103,523,281.50","110,477,746.85","133,714,844.89","188,492,434.41","141,278,549.17","112,428,978.58","120,668,714.96","121,108,471.12","144,186,516.82","161,094,218.26","122,205,254.86","137,812,982.48","102,974,289.11","127,675,532.73","112,896,580.29","129,573,519.14","134,634,578.09","176,815,139.27","103,972,294.65"
其他应收款,"78,102,201.74","69,198,705.01","72,938,961.01","70,167,962.90","75,941,926.51","90,206,619.22","87,352,096.77","72,952,919.26","75,324,039.86","87,268,094.93","91,156,758.84","50,550,695.90","50,353,955.24","77,809,019.07","76,292,952.26","81,276,390.48","62,181,659.33","55,062,833.22","108,628,018.70","98,613,190.87","94,948,764.31","107,237,899.64","99,534,164.39","97,799,495.00","113,402,786.14","79,491,976.55","78,725,015.42","91,576,638.55","111,360,815.01","66,288,467.63","105,011,059.25","88,487,031.08","95,725,002.51","65,442,110.83","88,016,071.75","103,398,923.99","107,621,921.94","87,390,982.81","82,462,533.19","96,133,912.60","103,746,844.63","75,046,510.62","112,657,354.60","438,392,083.79"
应付职工薪酬,"36,675,528.93","34,818,682.60","33,912,479.06","23,353,853.70","23,153,126.87","22,369,287.24","17,373,438.29","15,731,603.59","16,574,133.60","16,692,359.65","18,153,776.82","13,337,515.01","13,450,197.45","17,194,042.62","16,781,994.16","15,226,072.68","15,491,143.48","15,264,525.53","17,227,359.82","13,338,038.40","13,955,966.64","13,620,809.66","14,087,749.31","15,460,367.50","13,803,469.51","14,943,149.42","13,278,513.17","10,175,907.19","20,603,212.47","23,184,351.65","26,796,597.65","16,605,084.69","20,252,227.90","15,636,516.80","18,458,963.42","28,154,223.01","13,988,640.38","20,109,355.61","25,952,681.89","26,880,895.72","13,141,141.94","9,763,571.41","13,759,550.55","34,331,974.77"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,164,256.02","4,435,524.42","-4,649,656.81","-15,260,196.57","-6,004,194.40","-4,634,526.57","4,489,235.59","2,378,443.67","5,703,147.01","1,398,628.61","232,536.00","-7,489,582.79","-3,610,040.15","-1,148,519.21","400,821.42","-7,377,417.05","-87,432.70","8,287,920.56","8,033,999.33","13,316,286.99","15,275,781.59","17,058,284.09","10,147,605.20","2,747,675.49","11,620,951.81","13,592,763.73","10,541,395.33","13,101,032.00","25,817,120.05","27,907,130.38","21,538,428.44","32,790,779.22","30,132,418.79","16,985,764.44","19,786,927.09","17,158,971.87","10,812,641.84","10,521,309.08","7,728,389.07","21,158,234.41","10,197,810.90","13,404,478.25","13,073,712.32","21,021,642.32"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"885,121.60","513,819.39","612,210.76","692,580.76","1,498,520.91","1,773,560.39","992,025.58","1,584,091.53","1,430,584.39","1,205,637.89","467,431.60","283,045.02","312,821.52","247,331.52","101,939.04","-389,390.73","84,840.00","367,746.12","83,908.62","17,579.72","122,267.08",,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"247,340.86","247,340.86","247,340.86","247,340.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"254,623,237.96","247,765,579.16","389,828,651.99","485,747,861.43","372,611,169.01","399,226,900.60","444,308,128.78","400,231,727.61","345,276,804.66","335,128,909.00","387,382,610.56","513,695,044.13","485,300,865.56","455,219,409.12","511,179,023.66","640,735,004.97","595,435,767.53","572,863,292.66","552,914,989.90","637,407,623.04","607,736,698.66","568,194,458.47","622,663,424.38","778,090,215.11","769,655,388.22","713,309,366.19","715,128,854.53","812,497,961.22","793,575,181.69","734,216,583.13","776,691,028.01","860,941,468.93","954,650,950.38","927,542,712.51","998,867,060.26","965,166,722.27","917,492,502.25","1,060,956,735.60","1,126,135,285.72","1,062,965,677.90","1,058,890,756.54","1,115,160,712.78","1,127,181,945.35","806,670,009.02"
其他应付款,"73,758,316.39","55,490,930.13","62,910,086.58","50,205,452.68","64,279,765.55","55,754,245.19","67,740,203.78","93,903,878.07","46,247,016.90","63,681,317.68","47,360,953.44","49,573,428.03","60,228,158.96","53,064,215.33","11,626,562.10","37,516,893.59","55,861,417.04","45,884,266.27","130,067,850.43","62,991,402.95","48,455,532.83","42,004,928.50","35,474,391.55","51,817,103.31","68,609,165.03","47,888,632.47","41,603,616.98","59,467,378.61","58,757,907.89","31,079,484.80","56,121,548.41","71,924,931.82","63,086,902.39","63,594,959.17","46,168,283.86","102,042,335.00","66,647,763.11","109,450,795.36","100,944,891.52","93,897,150.02","68,213,682.82","25,781,926.37","45,826,547.47","80,191,238.02"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"8,500,000.00","23,400,000.00","23,400,000.00","23,250,000.00","18,250,000.00","9,000,000.00","6,750,000.00","66,000,000.00","66,000,000.00",,,"20,080,000.00","80,000.00",,,,,,,"150,000,000.00","150,000,000.00","150,000,000.00",,,,,,,,,,"15,000,000.00","15,000,000.00",,,"18,000,000.00","15,000,000.00",,,"40,000,000.00",,"44,000,000.00","44,000,000.00","30,480,000.00"
其他流动资产,,"1,367,319.85","2,208,699.30",,,,,,,,,,,,,,,,,,,,,"111,611.11",,,,,,,,,,,,"3,292,710.49",,"793,483.30",,"40,996,737.66","624,248.04","3,407,214.74","602,178.38","5,213,424.98"
其他流动负债,,"127,801.00","127,801.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"1,483,597,433.43","1,402,050,320.36","1,475,947,924.94","1,637,047,689.86","1,603,284,669.07","1,666,449,688.64","1,738,569,229.29","1,935,616,158.48","1,728,075,669.81","1,753,336,834.24","1,852,458,650.80","1,948,759,479.03","1,798,362,068.08","1,913,296,987.41","1,904,782,185.93","2,003,274,003.86","2,007,926,675.12","2,011,934,292.70","2,038,363,889.45","1,986,897,183.59","2,023,508,052.89","1,979,044,344.81","2,044,876,433.60","2,279,430,420.03","2,248,923,209.09","2,218,197,840.21","2,584,944,798.19","2,706,251,675.59","2,717,691,277.32","2,642,567,765.08","2,838,802,846.83","3,007,281,138.23","3,060,274,741.99","3,142,260,614.90","3,171,360,048.61","3,366,612,103.16","3,210,398,804.79","3,332,334,966.60","3,437,355,225.41","3,271,431,084.11","3,335,351,914.71","3,232,781,030.93","3,428,103,620.94","3,425,936,782.05"
流动负债合计,"908,593,754.90","849,708,699.13","907,371,782.78","1,002,447,422.32","945,009,955.43","979,176,597.85","1,069,140,077.77","1,372,260,223.04","1,184,919,222.13","1,116,156,620.85","1,204,694,106.98","1,259,776,141.33","1,154,581,693.75","1,238,141,498.70","1,203,314,433.91","1,358,316,376.72","1,400,927,460.17","1,424,099,772.92","1,430,109,086.53","1,469,427,176.09","1,491,084,103.80","1,455,084,097.33","1,376,620,267.32","1,586,531,920.81","1,543,676,831.17","1,507,224,032.96","1,406,610,885.17","1,544,821,415.32","1,540,702,881.77","1,533,250,304.20","1,699,932,079.20","1,940,553,324.64","1,955,705,556.09","2,037,063,929.83","2,109,784,645.32","2,149,467,434.28","2,020,261,243.98","2,181,571,009.60","2,297,448,918.65","2,151,476,024.44","2,222,626,674.04","2,187,582,335.92","2,386,517,866.31","2,275,388,297.14"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,220,000.00","81,220,000.00","81,220,000.00","81,220,000.00","81,220,000.00","81,220,000.00","81,220,000.00","81,220,000.00","81,220,000.00","89,220,000.00","89,220,000.00","89,220,000.00","89,220,000.00"
