科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"869,466,044.86","1,058,907,783.78","886,920,499.50","687,184,555.14","668,543,339.78","752,615,900.20","702,521,845.55","564,800,958.27","663,888,562.68","616,397,879.74","549,150,179.88","624,590,952.74","561,804,810.37","431,602,258.58","482,873,239.76","560,525,956.25","448,436,033.93","477,167,796.67","479,493,862.18","517,624,102.38","432,248,693.63","3,015,053,310.25","3,412,461,144.48","3,160,125,243.33","3,652,117,922.04","3,152,507,830.48","4,927,092,758.10","6,280,762,062.90","4,630,633,650.29","5,177,044,610.28","5,260,520,220.18","4,933,039,981.03","5,506,101,455.11","6,085,273,051.87","6,747,572,257.61","6,085,051,982.33","6,690,608,630.71","6,241,851,644.74","6,199,535,457.58","7,436,548,359.59","7,841,877,618.95","6,282,648,460.63","9,441,016,505.55","9,567,251,447.17"
短期借款,"948,300,000.00","953,300,000.00","838,400,000.00","817,483,288.41","917,226,996.00","1,075,776,996.00","983,226,996.00","949,197,981.15","873,365,146.96","606,955,649.60","437,455,649.60","368,936,291.00","359,274,075.00","269,274,075.00","289,274,075.00","249,916,369.26","259,916,369.26","329,945,489.26","334,067,849.26","425,784,000.00","483,722,000.00","4,404,934,000.00","3,994,244,350.00","4,886,700,000.00","5,632,500,000.00","5,306,770,000.00","5,023,070,000.00","3,989,854,879.93","3,204,854,879.93","4,230,526,589.93","4,301,084,879.93","4,710,500,000.00","5,280,500,000.00","4,233,000,000.00","4,876,600,000.00","4,026,600,000.00","4,545,000,000.00","4,682,000,000.00","4,725,000,000.00","4,705,000,000.00","3,995,000,000.00","4,588,000,000.00","5,035,000,000.00","4,546,500,000.00"
交易性金融资产,"11,065,489.24","13,301,428.74","21,392,216.37","16,658,609.48","14,933,845.32","12,736,251.70","12,254,300.53","10,876,916.97","12,866,731.61","14,692,354.34","13,962,188.96","13,758,496.92","13,268,898.68","11,701,990.13","17,564,433.20","16,309,494.21","15,805,908.47","15,234,252.31","13,515,802.28","10,298,994.00","10,448,155.70","10,554,758.29","9,979,699.81","10,542,044.39","10,989,753.12","10,536,053.74","12,127,788.17","11,754,139.97","11,065,197.22","11,222,373.67","11,458,228.26","12,975,368.16","16,764,144.95","18,654,460.33","14,227,238.18","17,571,370.16","14,265,416.91","14,543,812.31","14,820,909.05","14,411,739.57","15,199,884.72","15,862,286.92","16,672,659.05","17,010,864.91"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,"6,784,000.00","8,884,000.00","1,400,000.00","1,000,000.00","3,823,190.00","100,000.00","100,000.00","6,000,000.00","4,500,000.00","2,000,000.00","3,862,536.00","8,300,000.00","5,000,000.00",,"1,500,000.00","1,800,000.00","4,000,000.00","8,000,000.00","5,200,000.00","1,467,639.36","2,921,830.00","3,314,570.00","8,150,000.00","5,300,000.00","8,296,632.00"
应付票据,,"400,000.00","96,000,000.00","4,500,000.00",,"3,410,800.00",,"2,000,000.00","3,000,000.00","33,000,000.00","33,000,000.00","39,000,000.00","42,300,000.00","45,437,500.00","77,637,500.00","84,970,163.97","75,400,000.00","88,480,000.00","71,080,000.00","41,000,000.00","80,561,674.26","598,243,275.00","639,861,742.75","631,310,928.96","544,365,145.82","389,330,000.00","494,514,860.00","375,557,246.00","224,970,804.40","441,680,000.00","523,238,415.90","501,978,415.90","702,100,000.00","905,000,000.00","1,042,446,000.00","641,446,000.00","277,900,000.00","253,700,000.00","262,930,000.00","356,180,000.00","360,440,000.00","344,898,000.00","219,750,000.00","218,260,698.94"
应收账款,"156,102,034.96","135,863,994.36","123,039,071.54","127,167,219.43","108,855,524.19","142,967,233.21","137,428,084.78","134,590,077.10","169,375,231.57","165,669,732.84","127,519,591.47","184,345,645.60","192,303,060.14","229,457,908.99","236,058,919.43","129,639,089.26","166,076,946.56","175,766,926.80","144,742,135.12","334,480,064.89","234,907,453.24","1,434,242,383.64","1,089,623,307.65","915,634,848.31","659,688,342.73","744,154,370.49","981,106,300.67","730,919,910.99","655,160,547.79","783,784,739.33","802,349,935.81","1,099,599,847.01","948,211,898.58","991,417,929.87","1,370,534,121.93","1,078,766,239.21","1,143,150,452.98","1,814,316,792.42","1,586,194,564.54","2,322,082,265.93","1,523,205,278.44","2,180,010,793.54","2,395,961,508.63","4,287,869,345.25"
应付账款,"275,910,203.78","305,832,642.92","336,670,358.84","358,825,513.86","324,890,092.92","457,041,776.68","473,596,043.55","471,139,527.35","471,980,094.56","490,251,838.70","574,777,062.53","862,092,278.32","718,108,069.79","1,113,457,309.16","1,154,819,710.94","1,319,018,607.31","1,202,371,085.79","1,277,173,851.10","1,528,547,925.24","1,927,200,455.06","1,558,878,342.90","6,861,565,302.12","7,462,560,933.28","6,961,997,214.25","5,328,843,140.57","6,709,389,852.03","7,686,333,377.44","8,925,580,524.27","7,411,064,467.51","8,594,196,659.09","9,088,088,958.64","10,318,907,491.14","10,119,240,224.49","9,094,644,950.79","8,960,694,632.04","10,411,513,953.15","9,026,223,064.51","9,636,710,679.41","10,145,217,497.05","10,769,725,958.60","7,802,629,673.58","10,394,889,480.08","10,981,348,104.43","13,783,518,720.44"
预付款项,"269,721,722.00","465,487,514.45","722,878,066.60","124,828,520.50","398,769,694.25","424,389,214.38","420,095,208.07","153,377,603.86","259,958,248.41","157,572,277.38","147,289,139.89","182,606,901.78","225,651,223.17","372,937,372.92","420,406,035.06","215,841,623.78","485,643,059.25","257,419,296.90","312,104,560.25","273,392,990.10","298,248,286.86","1,357,435,274.65","2,915,201,508.08","831,388,601.15","843,125,674.05","1,069,099,238.71","909,503,937.67","701,086,540.63","843,935,417.13","1,075,499,357.45","1,109,406,126.94","883,303,399.01","1,188,467,890.69","1,026,887,942.09","961,410,362.05","984,949,944.17","1,031,527,889.56","1,219,183,661.11","1,257,569,492.01","477,646,505.29","537,236,273.62","487,272,238.06","497,523,611.79","705,648,237.18"
预收款项,"404,178,942.98","304,322,287.37","311,751,942.59","342,431,336.31","410,725,749.68","509,669,685.88","508,201,675.18","652,393,001.70","756,872,964.24","853,993,049.19","878,559,513.00","1,133,241,893.73","1,456,008,501.39","1,693,922,224.16","1,819,235,651.26","1,225,846,607.02","1,595,462,057.40","1,687,612,514.51","2,069,267,479.31","1,378,730,113.13","1,560,066,176.64","5,180,382,106.90","5,119,054,217.76","3,250,985,882.66","3,579,526,112.56","4,578,053,427.55","3,404,943,275.29","4,320,619,751.71","4,335,950,370.49","5,888,404,555.93","5,827,473,219.85","7,244,415,904.94","7,010,288,325.02","7,567,450,261.48","8,219,286,062.32","5,915,601,992.87","5,998,926,255.16","6,781,149,134.06","6,641,927,866.09","6,415,395,802.79","6,182,657,377.88","6,142,175,656.97","4,506,416,550.04","4,085,055,410.13"
其他应收款,"288,958,612.32","262,789,661.96","291,075,356.38","476,365,582.78","587,508,791.46","480,652,758.93","479,554,746.76","499,789,593.50","619,779,345.23","733,031,959.90","729,600,721.64","644,803,718.87","777,768,104.48","810,148,000.07","884,162,970.28","793,724,152.13","918,468,635.61","979,135,137.25","815,746,960.81","1,091,294,908.89","1,119,912,424.70","2,715,208,524.76","3,107,636,989.97","3,966,796,413.76","4,215,003,043.03","4,179,427,582.81","3,970,643,589.68","4,105,746,985.56","4,016,336,629.38","4,386,746,964.64","4,352,291,085.24","4,854,715,161.54","5,661,398,859.79","5,954,625,912.45","5,664,986,160.23","5,367,263,544.31","5,546,748,607.45","5,698,682,072.55","5,335,021,228.76","6,207,180,681.87","5,820,458,508.14","6,176,547,440.59","7,330,460,331.36","5,664,279,575.09"
应付职工薪酬,"33,105,507.25","45,044,805.86","46,089,767.53","73,890,058.54","60,818,658.82","68,312,202.74","70,936,983.45","77,909,968.10","67,827,864.17","64,583,768.69","69,071,052.20","84,915,825.58","71,239,979.93","73,478,348.80","73,419,577.38","73,405,621.66","66,845,286.89","63,646,427.54","66,062,817.46","87,246,129.46","75,340,390.81","131,379,093.39","114,502,733.31","202,666,766.80","117,039,974.03","120,763,604.40","112,821,840.89","222,142,280.04","142,585,728.67","178,813,700.78","166,667,801.67","214,832,522.53","143,948,094.07","157,369,514.50","147,696,407.28","236,282,391.14","161,955,328.29","183,995,936.78","150,031,637.68","260,070,883.53","162,954,378.41","169,114,528.59","150,123,339.90","332,089,438.85"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"34,187,494.16","34,843,772.72","34,352,571.18","22,599,147.97","17,659,533.55","21,267,154.41","21,095,595.94","21,319,899.82","18,322,200.91","17,316,783.29","19,571,367.53","22,181,406.08","14,776,410.79","16,729,025.81","12,049,886.40","32,963,712.18","26,951,289.17","15,130,346.55","17,776,835.45","65,373,081.42","44,858,735.74","160,879,075.87","259,364,210.40","354,351,868.20","227,609,669.48","255,189,343.89","288,577,932.20","300,931,796.12","266,899,545.32","198,514,389.00","143,034,156.49","196,566,597.76","139,695,041.18","53,545,166.44","90,617,886.59","221,099,994.23","91,331,964.98","108,335,052.05","27,824,176.67","354,997,627.51","240,462,184.95","70,488,263.53","42,739,960.70","471,300,833.52"
应收利息,,,,"1,369,000.00","1,369,000.00","2,269,000.00","2,269,000.00","1,369,000.00","1,369,000.00","2,719,000.00","2,719,000.00","369,000.00","369,000.00","369,000.00","1,269,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00","369,000.00"
应付利息,,,,,,,,,,,,,,,,,,,,,,"1,460,508.87","4,374,408.87","21,769,752.27","5,521,670.53","5,521,670.53","18,685,845.88","66,150,694.93","68,078,694.57","107,123,366.23","43,804,407.50","70,726,037.40","91,098,680.96","106,333,396.28","49,992,810.46","85,540,774.02","107,495,585.40","108,391,356.04","58,136,074.45","102,830,209.66","131,149,144.85","112,333,321.29","59,180,015.02","109,224,191.34"
应收股利,,,,,,,,,,,,,,,"17,316,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"7,367,060.00","9,486,848.57","9,486,848.57","9,486,848.57","9,486,848.57","9,486,848.57","9,486,848.57",,,,,,,,"30,625,926.88","7,987,645.85","3,017,118.33","3,017,118.33","3,017,118.33","3,017,118.33","2,664,029.37","2,664,029.37","2,464,029.37","34,826,532.71","34,766,532.71","138,274,145.86","155,915,320.15","114,852,498.22","111,150,546.67","126,240,316.06","126,240,316.06","125,187,906.66","39,441,052.70","142,548,438.60","186,395,766.83","99,065,491.76","95,712,655.24","250,063,246.44","165,410,490.80","174,685,312.46","174,685,312.46","241,024,750.96","254,281,760.86","233,840,292.19"
