科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"60,493,282.92","48,475,352.82","48,256,363.62","71,311,469.16","84,130,099.37","568,481,539.31","521,301,817.36","467,387,258.93","460,327,752.03","351,137,410.70","326,613,159.37","272,408,112.30","217,217,360.58","189,991,111.90","146,326,039.77","176,408,834.42","71,356,132.20","340,679,291.04","281,604,968.52","329,222,353.73","248,238,204.73","274,241,939.06","312,626,814.12","193,844,615.23","251,325,853.77","233,119,526.92","190,979,345.28","141,596,855.66","200,488,493.97","192,979,674.08","119,935,128.47","104,299,803.50","258,535,998.41","163,270,248.12","154,261,088.19","127,776,042.13"
短期借款,"36,000,000.00","27,100,000.00","27,700,000.00","34,000,000.00","24,000,000.00",,"8,000,000.00",,"40,000,000.00",,"70,000,000.00","60,000,000.00",,,"16,000,000.00","26,000,000.00","15,000,000.00",,"70,000,000.00","140,000,000.00","70,000,000.00","110,000,000.00","158,000,000.00","88,000,000.00","60,000,000.00","100,000,000.00","80,000,000.00","80,000,000.00","130,000,000.00","180,000,000.00","195,900,000.00","165,900,000.00","200,900,000.00","150,900,000.00","174,900,000.00","174,900,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"47,592,642.27","61,626,476.00","46,938,972.45","70,177,142.32","43,442,722.19","10,493,500.00","1,882,106.12","1,099,870.13","10,634,643.09","10,078,323.00","4,565,483.70","20,116,593.96","72,107,862.90","23,932,644.00","10,425,720.39","24,931,786.45","96,148,892.57","88,266,119.31","81,789,188.27","94,483,409.74","100,371,000.45","84,588,886.14","70,155,716.59","92,739,744.94","49,689,408.94","64,442,367.19","81,087,501.95","100,275,618.71","36,544,114.50","73,304,388.74","95,882,455.97","99,033,955.33","76,231,066.22","103,300,452.70","119,387,630.14","156,873,451.26"
应付票据,"23,910,700.00","48,979,702.72","21,613,868.00","35,040,000.00","34,060,000.00","23,130,000.00","25,490,000.00","39,520,000.00","38,560,000.00","33,436,192.78","68,636,192.78","104,281,920.83","54,305,798.15","49,600,000.00","106,499,645.75","110,445,062.87","103,495,553.98","91,725,603.43","95,630,660.36","95,822,130.03","87,554,186.25","82,505,560.00","98,628,400.00","85,086,855.00","100,606,029.70","106,799,747.30","133,156,445.00","132,587,045.00","85,539,000.00","111,936,213.00","58,572,413.00","82,338,000.00","91,590,500.00","98,118,800.00","93,624,630.00","110,120,149.82"
应收账款,"40,730,783.56","54,494,208.85","66,886,974.43","69,525,043.47","88,299,696.60","87,484,462.22","76,779,663.22","92,304,866.75","128,625,698.74","151,145,418.38","197,485,741.52","206,395,952.12","176,985,285.05","232,093,042.27","308,825,310.71","340,718,400.85","338,079,057.59","399,277,936.65","393,727,953.16","376,647,472.89","385,860,947.56","419,911,978.27","427,900,903.11","423,078,435.21","429,526,264.85","459,046,943.40","493,336,029.01","495,376,034.43","501,139,661.99","513,939,096.98","538,838,961.66","547,292,731.14","488,907,386.05","496,859,625.74","491,645,190.23","479,041,354.21"
应付账款,"24,870,862.56","66,585,974.48","75,153,988.76","60,291,107.36","81,130,606.12","84,344,897.16","91,788,160.56","93,879,440.33","111,539,270.57","127,653,566.91","122,688,750.56","122,473,802.13","152,933,525.04","171,782,912.47","137,677,459.51","138,476,372.99","125,273,141.81","153,321,885.72","157,699,849.38","195,026,235.64","177,110,976.34","171,472,260.75","171,533,960.10","191,780,526.78","210,181,423.14","205,140,000.81","214,745,181.18","221,398,758.19","222,906,831.10","187,384,258.47","204,041,787.11","203,023,874.30","200,867,983.88","207,703,864.70","232,883,609.44","252,016,464.23"
预付款项,"10,128,295.80","11,337,239.46","13,726,234.67","7,283,779.41","13,523,926.55","10,474,889.02","4,122,385.10","5,200,765.07","3,061,274.16","2,550,213.96","10,069,312.54","11,794,516.16","13,158,741.83","45,014,108.30","67,968,225.08","72,104,176.23","2,773,566.46","4,802,011.38","9,556,604.48","19,099,605.35","3,948,801.31","3,394,147.59","4,917,817.99","7,095,612.84","5,656,954.59","5,643,517.15","6,427,189.41","5,692,221.17","4,245,283.08","5,217,117.09","3,673,195.54","6,953,181.95","3,205,507.16","2,855,092.97","6,527,581.15","7,756,850.89"
预收款项,"70,451,511.81","119,916,159.73","91,224,522.10","93,821,764.35","55,297,693.81","36,733,309.37","22,622,850.79","19,306,415.54","28,377,873.87","11,607,971.80","28,418,857.17","28,040,487.49","29,901,019.24","43,409,362.45","42,503,679.65","31,879,155.09","20,928,329.60","25,958,452.08","24,365,068.05","24,095,516.86","23,425,873.78","21,762,645.23","21,466,829.23","28,007,644.82","25,066,369.13","21,982,843.18","20,988,098.29","18,826,796.56","16,710,714.77","23,252,479.36","23,058,413.57","21,911,153.37","26,340,423.13","36,001,917.65","29,558,878.64","37,615,966.87"
