科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"207,714,628.76","203,676,541.18","207,655,775.85","77,938,669.17","85,483,003.03","69,106,302.95","45,085,932.06","8,800,007.11","14,917,465.14","15,630,159.58","5,882,106.98","7,109,421.46","1,664,703.63","1,067,976.38","2,660,520.65","216,114,730.97","163,174,160.89","162,184,906.02","163,788,022.44","63,816,589.70","80,065,149.74","12,222,415.67","11,840,362.21","16,886,863.08","15,186,648.14","63,710,215.21","61,570,901.59","152,029.31","129,908.18","132,256.35","536,756.95","147,517.00","78,020.04","264,819.70","262,519.70","110,745,571.83","622,677,116.96","561,304,119.61","405,350,490.52","371,542,276.46","351,308,900.40","13,214,564.67","1,008,161.64","879,077.40","194,043.61","87,808.64"
短期借款,"249,986,251.82","239,772,195.93","258,345,660.43","256,417,277.26","257,211,919.66","261,779,333.44","235,961,951.47","245,543,651.68","229,002,318.47","223,712,995.13","221,120,542.70","102,838,173.89","26,750,000.00","26,750,000.00","24,589,860.00","25,279,860.00","25,279,860.00","25,279,860.00","25,129,860.00","25,218,742.00","25,123,742.00","5,975,000.00","5,570,000.00","5,150,000.00","4,400,000.00","3,000,000.00","3,000,000.00","2,800,000.00","2,800,000.00","2,800,000.00","1,500,000.00","2,800,000.00","7,800,000.00","7,800,000.00","7,800,000.00",,,,,"20,239,505.83",,,,,,
交易性金融资产,,,,,"600,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"372,738.45","209,989.43","83,885.97","1,895,378.14","1,289,195.85","3,090,548.81","3,108,015.96","3,206,753.54","158,187.18","442,701.45","1,073,655.08","851,916.41","1,677,543.18","756,994.00","3,718,401.00","519,991.40","536,896.60","481,000.00","749,021.10","791,514.70","319,909.20",,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00",,"204,000,000.00","484,000,000.00","484,000,000.00",,,,,
应付票据,"49,345,700.00","46,166,082.05","44,554,037.00","58,151,037.00","57,723,037.00","6,344,037.00","5,850,037.00","3,258,724.70","21,249,724.70","20,000,000.00",,,,"131,220.00","859,220.00",,,,,,,,,,,,,,,,,,,,,,,"202,000,000.00","52,000,000.00",,,,,,,
应收账款,"52,247,926.15","78,055,552.79","82,542,254.12","62,872,802.41","84,303,065.77","71,846,800.29","79,519,415.91","24,611,688.84","21,384,725.33","33,945,320.63","27,161,681.80","15,034,900.01","13,141,119.68","19,825,214.88","14,446,885.01","15,803,634.30","20,456,611.50","26,658,380.87","31,844,554.81","42,520,252.35","34,940,450.92","13,852,073.76","10,178,917.60","6,821,507.73","4,857,417.01","6,657,320.02","5,400,280.05","2,155,337.99","363,073.60",,"2,842,887.31",,"2,405,824.64",,,,,,,"338,529.17","338,529.17","184,338,529.17","184,741,332.79","320,711.85","320,711.85","16,079,902.30"
应付账款,"26,628,943.75","31,242,333.87","32,446,880.20","45,140,307.23","56,457,691.56","58,963,869.78","65,348,223.60","29,061,976.60","32,130,289.43","33,477,748.98","36,648,315.36","54,002,911.04","56,918,985.90","58,391,064.24","49,264,373.16","28,123,201.81","33,129,052.25","18,419,301.98","47,198,845.43","47,537,522.79","48,609,323.01","7,790,566.56","8,576,078.59","8,801,255.74","7,243,672.40","9,029,066.77","9,167,897.55","9,645,347.40","9,506,525.57","10,554,263.32","10,590,473.17","11,323,433.42","10,954,408.38","10,636,137.19","10,420,418.72","1,048,045.92","1,048,045.92","729,357.43","729,357.43","626,496.11","626,496.11","626,496.11","1,025,328.18","626,496.11","626,496.11","14,865,262.42"
预付款项,"33,130,364.56","27,356,953.37","40,699,598.47","175,727,715.49","188,225,592.36","196,399,053.54","184,020,516.94","223,964,457.04","54,204,111.51","201,881,703.09","170,842,447.89","176,877,795.10","176,324,738.55","178,489,313.76","175,286,035.56","16,933,827.41","40,549,428.74","16,965,273.41","37,872,413.49","138,234,680.43","139,477,228.84","19,700,000.00","19,700,000.00","179,770.17","179,770.17","179,770.17","179,770.17","418,429.55","418,429.55","88,436.73","251,502.33","163,065.60","241,310.73","152,874.00","76,437.00",,"60,061,341.54","509,452,830.19","319,481,900.36","170,722.78","125,786.12","672,331,959.56","643,110,323.49","47,169.72","47,169.72","47,169.72"
预收款项,"7,922,873.01","5,404,228.65","4,897,906.06","5,720,054.53","25,227,781.97","9,318,017.12","7,586,246.36","12,360,800.13","12,565,331.25","19,521,410.95","11,356,540.42","11,606,255.03","12,688,863.05","7,323,668.07","7,473,805.06","10,120,002.12","18,790,708.62","16,509,517.49","18,121,726.87","24,311,129.11","27,940,140.61",,"188,677.58","1,824,326.55","1,451,616.76","3,804,109.19","1,824,326.55","5,657,047.84","5,657,047.84","2,306,338.53","1,874,326.55","42,130.00","42,130.00","42,130.00","42,130.00",,,,"7,000,000.00",,,"29,295,732.50","12,527.50","1,000.00","1,000.00","1,000.00"
其他应收款,"6,582,970.67","10,772,073.93","11,816,267.85","92,304,512.82","119,131,740.80","24,950,457.22","13,632,599.04","24,436,729.33","15,895,420.06","13,268,670.99","10,396,977.62","121,233,699.67","23,663,197.80","46,341,260.62","45,524,049.19","32,231,624.74","35,859,975.77","32,667,984.66","33,434,159.14","24,924,532.06","23,866,384.39","43,820,515.80","42,299,127.87","51,823,181.89","49,091,144.76","9,980,126.09","9,761,902.50","20,504,637.85","20,624,285.35","20,001,923.76","20,135,802.53","163,598.44","962,451.43","1,296,275.68","1,234,485.49","724,129,349.91","147,353,497.60","431,321.78","4,610,440.94","38,140,937.54","52,367,025.82","37,944,937.23","50,405,943.65","860,304,127.46","860,324,760.48","321,231,414.61"
应付职工薪酬,"9,496,930.59","10,132,928.97","8,859,238.02","1,383,721.54","5,366,678.89","2,119,005.20","2,959,208.22","9,636,148.11","10,616,216.32","14,031,587.47","13,837,810.73","15,453,451.50","16,233,025.85","15,116,130.51","15,409,360.01","8,456,407.38","7,067,940.90","7,477,380.97","7,319,366.24","7,759,296.21","7,203,583.52","6,266,150.09","6,202,880.47","7,179,401.49","4,920,933.47","6,485,608.35","6,240,979.45","8,237,271.46","7,999,949.69","8,095,970.41","7,770,414.67","13,597,274.87","10,452,569.94","13,553,158.75","13,593,690.14","5,346,218.76","5,344,039.58","5,311,733.70","5,288,456.46","5,332,409.04","5,302,612.33","5,319,450.52","5,326,405.13","5,311,608.26","5,311,608.26","5,311,608.26"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,243,245.54","2,852,663.49","4,015,626.30","11,697,398.86","3,922,855.58","7,389,492.11","6,902,610.62","12,247,306.44","11,188,430.06","12,191,525.67","13,060,472.26","12,218,183.52","12,337,671.79","16,706,961.99","18,886,040.59","13,309,105.19","12,379,624.28","8,151,422.34","8,259,743.39","8,962,327.54","8,180,205.80","9,988,466.72","9,584,885.46","3,842,604.98","4,110,251.47","4,090,211.51","4,258,109.74","5,124,190.74","5,109,269.91","4,954,033.38","4,939,833.23","5,235,595.67","4,912,921.01","5,137,850.08","5,131,033.32","46,366.71","3,097.05","30,778.90","491,593.41","31,578.60","-10,814.56","-520,971.04","-418,586.15","68,262.17","47,573.92","36,253.17"
应收利息,,,,,,,,,,,,,,,"634,975.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,"9,038,734.68","9,038,734.68","9,038,734.68","9,038,734.68","23,254,249.33","2,166,038.46",,,"1,622,528.36","2,022,528.36","2,422,528.36","2,822,528.36","3,882,380.37","4,282,380.37",,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,"2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46",,"2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46","2,166,038.46",,,,,,,,,,,,,,,,,,,,,,,,,
存货,"249,366,575.23","241,359,300.03","247,088,710.53","271,876,184.27","298,312,335.19","165,774,893.25","171,364,305.50","116,640,875.06","128,610,902.59","131,832,126.74","135,763,190.46","111,917,753.37","115,868,248.16","99,294,851.83","97,311,412.51","57,993,752.38","60,558,737.07","66,678,528.16","72,087,850.25","55,165,698.03","66,802,508.88","26,586,994.91",,"35,643,480.26","35,482,786.13","38,755,823.79","38,475,640.96","10,348,460.60","12,676,634.47","10,916,531.19","9,426,809.19","7,766,679.37","7,175,768.19","11,790,781.99","11,790,781.99",,,,,,,"9,837.61","9,837.61",,,
其他应付款,"10,815,424.66","9,939,416.41","11,949,562.66","35,384,315.59","60,595,710.41","61,897,285.37","52,379,590.48","89,338,612.57","46,982,293.29","105,772,640.65","108,821,530.37","149,860,628.67","160,060,551.41","166,314,378.73","164,966,699.12","130,104,370.67","100,073,938.71","104,321,445.24","107,643,348.21","45,054,148.10","63,625,508.10","11,660,526.33","10,927,225.52","17,528,105.98","14,263,047.06","20,154,251.07","17,452,663.37","22,193,924.28","23,270,641.75","22,796,973.91","29,051,230.48","63,102,508.47","57,129,360.98","60,950,586.94","61,458,027.58","115,498,712.61","112,861,141.52","86,846,037.18","103,077,902.45","123,400,385.49","137,820,483.33","124,471,442.17","124,956,830.72","99,642,106.90","100,131,568.05","100,433,568.05"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,"36,801.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,339.62",,,,,,,
一年内到期的非流动负债,"45,000,000.00","40,000,000.00","40,000,000.00","25,000,000.00","25,336,073.01","23,789,430.12","24,004,296.00","33,681,795.81","33,681,795.81","33,681,795.81","33,681,795.81","33,681,795.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,"9,200.00","2,300.00",,,,"312,997.48",,"516,338.06","621,967.88","454,434.42",,"634,975.68","500,549.67","512,631.75",,,,"32,453,792.80",,,,,,,,,,,,,"37,953.17","37,953.17","1,044,994.47","523,026.72","1,095,518.62","1,094,698.65","1,094,698.62","1,095,518.62","16,845.30","16,845.30","16,845.30"
其他流动负债,,,,,"1,108,023.33","1,460,932.12","1,575,740.05",,"2,052,117.65","179,810.45","534,545.33",,"747,033.82","752,055.28","918,643.91",,"42,087.11",,"-191,040.50",,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"549,415,203.82","561,430,410.73","589,886,492.79","682,615,262.30","777,381,734.11","531,177,256.06","496,733,085.41","401,660,510.92","235,170,811.81","397,000,682.48","351,433,057.31","433,025,486.02","332,855,889.06","346,397,579.35","340,036,714.02","339,597,561.20","321,770,786.25","306,136,622.79","340,288,652.98","325,453,267.27","345,471,631.97","116,182,000.14","116,472,200.48","111,354,803.13","104,797,766.21","119,283,255.28","115,388,495.27","33,578,895.30","34,212,331.15","31,139,148.03","33,193,758.31","8,240,860.41","10,863,375.03","13,504,751.37","13,364,224.18","884,912,874.91","880,129,909.27","1,072,233,266.05","934,060,198.16","895,287,984.57","889,234,940.16","908,934,526.86","880,371,117.80","861,567,931.73","860,903,530.96","337,463,140.57"
流动负债合计,"401,439,369.37","385,509,849.37","405,068,910.67","441,060,150.47","495,115,809.87","435,227,440.72","404,733,942.26","446,333,789.18","410,673,290.12","473,774,288.25","450,266,326.12","405,081,687.25","287,902,170.28","293,651,517.28","284,534,040.31","219,181,513.99","200,951,778.69","184,747,494.84","218,470,416.46","164,891,584.58","187,130,921.87","41,680,709.70","41,049,747.62","44,325,694.74","36,389,521.16","46,563,246.89","41,943,976.66","53,657,781.72","54,343,434.76","51,507,579.55","55,726,278.10","96,100,942.43","91,291,390.31","98,119,862.96","98,445,299.76","121,939,344.00","119,256,324.07","294,917,907.21","168,587,309.75","149,630,375.07","143,738,777.21","159,192,150.26","130,902,505.38","105,649,473.44","106,118,246.34","120,647,691.90"
可供出售金融资产,,,,"22,125,704.76","22,568,586.27","22,125,704.76","22,125,704.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"25,000,000.00","15,000,000.00","15,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,"362,493.65",,,,,,,,,,"511,612.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"108,893,397.62","77,501,629.94","77,492,856.44","7,100,000.00","500,000.00","7,100,000.00","7,100,000.00","52,100,000.00","7,100,000.00","45,500,000.00","45,500,000.00","45,500,000.00","45,500,000.00","45,500,000.00","45,500,000.00","65,201,348.70","65,201,380.78","65,201,348.70","65,201,348.70",,,"99,967,784.90","99,967,784.90","99,962,550.34","99,957,832.59","99,962,550.34","99,962,550.34","96,935,702.19","96,935,702.19","96,935,702.19","96,935,702.19",,,,,,,,,,,,,,,
专项应付款,,,,,,"336,073.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,"19,005,175.16","19,005,175.16","18,571,965.86","18,355,361.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,945,293,535.01","1,382,976,393.69","1,382,976,393.69","1,382,976,393.69","158,261,265.80","158,261,265.80","158,261,265.81","137,261,265.81","130,261,265.81","130,261,265.81","130,261,265.81","130,261,265.81","130,261,265.81","130,261,265.81","130,261,265.81"
固定资产,"256,937,788.83","250,386,581.27","244,632,052.57","236,678,757.68","231,885,024.47","264,461,658.22","258,592,839.25","191,089,241.33","185,921,502.81","201,056,541.74","221,483,081.39","45,096,196.34","44,516,740.23","43,755,361.12","43,019,366.98","29,506,466.73","28,723,630.52","28,933,677.73","28,768,139.58","29,598,154.27","29,097,082.74","22,264,611.69","21,833,988.44","21,261,948.74","20,701,084.31","20,133,572.56","19,579,779.08","19,497,176.68","18,953,167.60","18,465,359.43","17,914,315.11","13,171,303.94","12,790,774.68","12,357,788.23","12,364,871.77","88,878.91","84,410.59","83,342.27","97,069.55","102,491.48","96,418.07","90,344.66","84,271.25","78,197.84","72,124.43","585,872,793.38"
递延所得税负债,,,,"6,107,284.63",,"6,107,284.63","6,107,284.63",,,,,,,,,,,,"106,113.83",,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"2,049,652.19","2,381,852.19","2,393,055.45","2,665,971.18","2,979,254.98","3,868,623.16","3,756,983.16","739,819.37","739,819.37","739,819.37","739,819.37","158,730.37","158,730.37","158,730.37","196,982.27","145,593.69","329,476.79","367,823.27","496,004.53",,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,"106,113.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,"23,427.00","23,427.00","23,427.00","23,427.00","23,427.00","23,427.00","23,427.00","20,560.00","20,560.00","20,560.00","20,560.00","20,560.00","20,560.00","20,560.00","20,560.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
