科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"38,335,974.87","79,347,303.95","136,796,247.27","153,716,147.93","21,335,647.12","40,889,875.40","57,311,295.01","101,791,839.28","24,899,406.13","48,037,860.58","72,688,429.93","285,105,975.50","192,179,933.98","544,036,572.15","594,410,243.55","686,065,924.45","83,788,041.95","144,292,773.73","181,307,464.94","233,145,578.90","64,997,421.96","108,341,956.20","149,738,319.71","204,015,077.79","62,592,524.54","107,223,021.13","154,425,764.05","225,308,239.00","75,218,398.46","124,684,500.79","171,656,857.80","238,904,161.09","78,326,856.68","136,117,829.19","188,192,878.45","267,068,750.88","80,025,245.10","149,032,528.40","217,175,606.73","969,140,915.32","250,701,694.22","393,836,785.57","5,515,262,797.63","7,917,639,044.13"
二、营业利润,"-1,435,802.84","-329,459.29","1,252,056.38","-18,748,591.70","-25,191,845.31","-46,903,511.26","-70,112,179.71","-86,367,327.72","-14,655,551.42","83,656,958.37","66,778,069.96","81,271,235.36","792,189.20","69,209,013.89","59,294,005.68","57,563,305.12","6,273,157.48","-8,992,867.70","-27,498,816.04","-42,006,245.44","-26,686,485.00","-35,251,504.31","-77,126,846.89","-125,984,730.75","-26,319,128.03","-65,606,977.21","-109,873,379.07","2,406,007.59","-36,887,622.43","-79,460,069.88","-122,388,145.16","-194,875,867.28","83,250,476.86","34,181,686.08","-26,707,302.54","-112,528,678.76","-40,387,529.18","-50,358,656.96","-92,667,564.33","126,466,154.64","25,144,881.68","28,736,250.01","187,873,034.39","277,972,809.11"
减:营业成本,"24,863,610.82","52,611,416.97","86,704,839.53","103,742,044.42","14,034,152.63","36,457,606.78","51,265,599.44","89,795,441.30","18,140,479.93","38,235,750.59","58,169,541.66","216,336,231.50","157,540,842.50","366,666,811.33","400,622,277.11","455,355,582.46","47,473,716.01","86,517,326.29","116,053,134.54","147,356,459.09","41,163,681.51","74,969,155.92","108,730,640.46","148,466,568.80","43,104,049.53","77,839,912.45","117,018,038.63","166,021,542.25","51,153,821.56","91,756,158.00","132,986,396.81","186,863,172.22","53,409,013.11","100,737,341.87","148,932,265.62","208,475,239.56","62,053,529.67","122,029,925.99","191,031,191.63","705,844,141.38","184,669,214.20","288,602,024.02","4,946,577,567.18","7,181,328,452.58"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,276,681.90","4,556,858.76","7,783,508.97","11,258,127.86","1,215,020.54","2,732,837.01","3,692,047.36","12,424,553.31","1,284,676.47","2,404,089.65","4,038,496.52","17,603,469.30","12,706,631.35","63,804,616.18","69,081,371.81","80,315,959.95","9,623,362.23","17,123,298.21","19,919,004.71","21,722,074.58","5,567,111.72","8,907,927.55","11,301,987.61","14,526,326.37","3,752,740.27","6,360,287.19","9,620,082.67","14,057,037.34","4,078,574.55","7,305,149.15","10,024,253.71","13,957,767.42","4,305,562.82","7,631,999.47","10,776,972.93","15,324,879.59","4,535,479.61","10,405,923.57","10,926,571.21","87,047,635.88","11,359,640.40","16,524,745.23","40,345,029.56","48,329,859.31"
营业外收入,"34,328.00","712,386.20","712,386.20","862,466.25","30,345.00","30,345.02","7,179,059.08","8,057,779.58","103,877.68","153,122.17","2,518,993.95","177,281.95","1,710,013.72","1,710,013.72","1,735,978.72","1,889,073.34","430,386.00","430,386.00","433,052.37","891,399.47","67,839.50","72,889.50","171,828.34","1,238,318.38","34,128.02","73,275.60","8,892,795.37","10,662,348.85","28,749.69","71,348.21","67,584.70","1,014,289.20","475,575.46","508,533.86","3,367,510.52","3,501,882.36","167,838.50","2,651,492.34","2,882,229.26","23,803,424.50","218,154.56","623,290.84","21,928,324.60","25,718,245.18"
销售费用,"2,094,509.02","3,040,949.53","4,259,637.49","5,299,270.10","2,198,206.17","4,658,741.27","9,383,880.27","13,847,053.41","2,800,608.37","8,524,797.64","12,479,741.81","16,065,441.00","2,629,616.08","6,584,871.53","8,346,281.40","10,724,982.92","1,758,476.10","3,593,594.12","4,402,530.39","6,097,882.73","3,362,228.94","4,879,658.11","6,705,935.94","9,740,199.97","3,435,537.06","4,606,945.20","6,219,275.46","7,256,804.24","1,579,375.39","2,422,952.48","3,275,897.05","5,532,791.50","1,500,474.19","2,806,121.97","8,424,409.14","13,150,025.48","4,500,007.25","8,871,001.02","13,640,847.59","21,903,094.54","2,813,146.35","6,598,207.36","133,704,147.54","184,694,169.58"
减:营业外支出,"45,673.99","349,787.36","600,577.76","729,801.72","494,412.18","628,825.98","650,863.94","865,080.23","1,587.02","219,019.05","220,006.79","266,403.52","44,963.64","113,530.62","173,530.62","302,781.48","57,527.34","67,670.52","67,724.03","868,939.90","2,011.20","126,353.94","140,237.95","462,764.77","28,516.30","71,307.30","75,427.15","1,438,350.15","376,494.63","503,810.93","832,523.16","1,556,179.43","169,236.83","194,835.62","256,002.30","1,390,348.78","626,962.91","3,278,378.77","6,280,006.34","15,616,543.79","1,590,430.76","1,617,428.07","5,739,675.20","19,040,592.81"
管理费用,"7,290,547.30","11,937,580.92","17,308,175.28","27,824,695.80","21,685,964.78","25,386,952.29","36,994,096.10","49,279,060.03","11,340,595.14","23,196,749.46","36,203,087.95","48,357,116.72","14,409,352.51","29,852,762.04","42,847,428.51","62,229,213.13","20,272,898.86","39,721,435.23","57,713,451.85","78,495,572.48","29,010,964.80","53,000,592.30","78,446,279.78","112,934,701.50","24,604,836.32","46,741,079.54","69,925,679.95","109,201,497.32","29,092,058.28","54,558,020.91","76,954,289.37","108,926,123.62","26,076,008.37","48,527,378.52","70,997,749.28","94,718,847.46","24,208,857.95","45,226,141.70","71,710,193.11","102,937,990.79","26,547,201.47","49,041,651.89","157,738,308.36","236,344,350.73"
其中:非流动资产处置净损失,"2,088.80","61,867.17","74,573.67","78,521.70",,"9,819.10","9,819.10","26,560.13",,"27,500.00","27,500.00","39,203.71","24,963.64","32,373.03","32,373.03","48,055.21","15,200.25","15,200.25","15,679.21","174,148.32",,,,"32,329.59",667.10,"15,533.81","18,727.23","18,009.02",421.50,453.21,"2,311.83","314,560.47",,,"24,864.21","163,533.87",,"131,916.10","2,270,794.53","2,658,077.72","1,108.20","19,264.12","211,359.46",
