科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"60,580,604.61","154,752,591.65","132,168,117.92","84,462,739.70","256,166,287.98","193,810,269.48","162,290,501.82","102,924,429.64","34,516,767.59","39,671,712.03","81,340,759.68","72,948,048.25","110,983,347.87","57,493,417.61","103,533,333.51","193,222,402.73","78,728,233.25","275,065,292.26","236,885,430.51","123,017,082.96","93,364,910.19","243,044,662.25","192,997,182.86","135,658,204.34","189,389,438.23","100,134,024.99","135,582,015.02","195,406,110.87","194,970,217.52","248,991,938.18","219,232,263.72","127,306,947.68","144,112,496.51","97,242,429.67","196,788,741.81","119,169,035.02","101,079,878.12","165,220,675.07","209,823,540.59","134,030,455.80","143,370,208.55","144,644,406.04","184,664,982.55","144,210,048.82","144,880,486.38","301,166,241.59"
短期借款,"178,500,000.00","606,300,000.00","606,300,000.00","542,800,000.00","592,800,000.00","280,000,000.00","280,000,000.00","280,000,000.00","230,000,000.00","70,000,000.00",,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","230,000,000.00","290,420,422.51","290,420,422.51","290,420,422.51","100,420,422.51","220,000,000.00","220,000,000.00","220,000,000.00","120,000,000.00",,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"153,092,964.37","179,818,874.04","218,965,707.78","223,062,477.45","90,641,915.68","14,674,789.97","12,830,571.06","9,850,071.06","11,798,927.53","11,824,782.63","3,437,771.40","5,625,158.60","3,238,158.60","700,000.00","1,721,653.28","4,274,240.00","686,240.00","1,206,240.00","10,321,098.40","13,441,402.00",,,,,,,,"5,840,517.00","8,690,517.00",,"7,100,000.00","8,200,000.00","6,177,179.00","7,070,000.00","8,251,205.00","9,556,280.00","12,211,450.00","6,954,141.37","2,989,613.70","10,407,277.89","21,384,927.75","10,100,000.00","3,302,100.00","500,000.00","600,000.00","870,700.00"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"113,445,009.79","51,578,430.35","43,470,781.84","15,749,560.10","34,563,265.06","47,291,708.35","31,864,974.07","35,043,354.83","35,797,520.87","36,144,252.30","23,029,889.34","3,382,425.71","22,598,076.27","18,759,224.43","24,239,991.30",,"9,128,472.40","5,333,599.12","4,106,953.26",,"21,701,895.30","28,650,114.85","16,876,748.12",,"18,798,338.60","10,467,039.63","11,403,544.29",,"8,795,642.01","7,127,650.24","1,552,087.28",,"5,814,012.05","19,829,425.52","21,378,685.50","10,444,990.88","19,793,625.12","14,421,762.41","12,315,487.46","10,654,461.84","5,871,609.89","15,058,571.44","3,480,816.39","4,863,798.87","9,695,491.79","7,595,311.76"
应付账款,"57,593,307.31","46,151,217.27","55,310,911.75","39,386,813.19","26,130,673.45","68,054,615.44","51,222,467.70","38,859,088.86","38,545,128.65","40,078,357.26","30,080,708.76","30,778,321.30","35,365,217.64","40,197,163.80","52,216,337.48","35,677,382.90","36,821,573.13","34,107,847.42","26,466,848.25","40,815,338.88","30,057,932.18","31,322,769.10","33,739,434.19","30,518,154.18","27,046,758.36","35,811,921.15","26,655,983.01","29,520,937.53","29,873,731.42","35,588,361.43","34,269,109.41","27,647,124.09","27,683,808.65","40,054,977.03","40,141,476.90","63,631,379.01","69,213,728.41","69,564,009.87","75,516,364.49","118,391,669.48","100,510,417.57","103,195,609.57","88,960,876.52","106,583,705.69","96,317,359.99","96,871,457.12"
预付款项,"185,350.00","6,346,437.07","209,667.00","74,001,344.40","76,289,634.40","10,572,949.20","11,153,931.70","11,298,931.70","11,969,731.70","12,466,481.70","12,913,731.70","14,478,603.08","14,879,565.18","13,777,304.48","12,418,724.48","11,407,359.95","11,348,912.93","15,763,084.76","10,377,387.60","13,264,302.57","13,217,775.29","13,052,745.29","14,048,803.18","8,227,215.56","6,977,067.24","6,106,501.86","7,066,989.51","7,831,284.95","9,601,431.56","9,762,490.40","9,969,943.63","7,524,747.07","9,518,679.16","13,772,922.68","8,184,510.86","3,670,657.48","3,680,765.03","6,557,335.29","5,541,235.64","2,749,760.83","3,762,970.06","6,686,181.13","8,359,142.85","4,666,236.45","5,043,893.26","5,056,490.34"
预收款项,"8,819,576.16","3,940,379.12","1,603,042.10","9,888,328.78",,"5,168,788.15","16,097,885.60","2,758,164.12","891,514.29","1,107,321.99","1,382,223.71","5,843,403.77","6,421,739.32","7,209,963.28","7,332,856.65","10,979,494.40","9,452,097.32","14,301,475.05","17,652,046.60","21,004,314.89","16,710,869.84","13,201,912.58","15,431,772.53","18,286,630.40","15,247,582.10","12,379,891.76","13,380,287.14","27,965,187.98","24,028,023.90","26,682,255.81","26,814,261.10","26,926,890.67","21,652,402.56","19,735,139.96","20,221,096.40","23,427,360.26","25,301,512.14","24,625,234.25","23,414,541.36","19,253,006.24","19,114,482.04","18,825,457.06","25,934,177.02","24,034,098.43","26,583,567.26","27,487,588.10"
