科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"44,380,470.02","170,605,740.85","123,835,242.32","116,436,374.79","79,451,364.38","847,908,617.72","846,961,207.26","748,626,763.15","720,268,318.14","726,712,682.94","611,255,763.04","585,367,163.60","626,263,880.69","693,443,548.23","682,451,329.51","556,607,169.15","483,449,922.74","402,211,595.95","384,009,768.95","424,938,180.99","450,253,133.58","553,265,122.78","549,533,426.90","314,055,996.78","220,790,278.87","242,534,278.35","184,284,060.16","142,114,182.46","203,093,564.32","268,963,643.91","235,623,420.25","315,144,995.71","380,296,128.45","326,840,641.58","387,616,526.73"
短期借款,"28,500,000.00","74,200,000.00","45,000,000.00","55,000,000.00","45,000,000.00",,,"12,555,563.63","23,886,115.20","10,000,000.00","10,000,000.00","10,000,000.00","30,000,000.00",,,"11,603,497.00","21,926,366.30","22,057,657.09","71,659,126.48","55,924,481.39","12,586,016.86","5,000,000.00","9,500,000.00","9,500,000.00","9,500,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,"5,000,000.00","5,000,000.00","15,000,000.00","30,000,000.00","65,000,000.00","45,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,"89,555.56","1,082,337.90",,,"2,463.33",,,,,,,,,,"2,045,081.50",
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,"134,693.41","91,267.75",,"1,496,127.88","2,317,572.33",,,,,,,,,
应收票据,,,,,"5,700,000.00","700,000.00","627,200.00","500,000.00","5,858,500.00","9,086,300.00","35,302,512.24","13,571,718.85","4,560,750.00","23,322,744.75","15,782,880.00","61,568,883.00","49,445,155.80","70,203,340.22","84,479,820.22","93,478,038.46","66,902,890.02","69,217,467.50","59,907,467.47","78,130,877.33","99,844,012.05","143,536,145.58","122,995,492.12","73,920,534.21","85,367,852.60","177,858,805.22","166,689,772.73","109,539,366.80","128,334,931.87","270,151,418.95","216,935,812.00"
应付票据,"12,461,764.18","79,741,362.31","69,050,700.26","135,318,756.47","14,224,914.54","13,085,509.18","54,025,466.38","71,176,944.53","107,887,526.78","74,979,500.83","66,970,154.81","120,092,278.93","119,940,784.41","190,824,523.45","250,101,463.46","232,844,752.28","318,224,894.16","243,900,424.13","155,325,203.01","348,456,340.94","469,439,594.33","440,573,938.21","374,081,594.51","472,473,443.20","522,095,210.84","404,737,878.73","281,782,235.39","263,111,336.22","317,441,868.10","251,831,249.46","205,134,312.73","333,129,932.05","417,266,956.21","388,266,272.76","406,171,645.77"
应收账款,"18,125,862.63","63,406,186.94","83,740,178.11","91,499,551.59","97,069,182.27","107,146,381.92","115,363,142.63","165,544,952.82","239,612,906.18","207,071,901.02","214,704,465.71","278,478,688.77","292,472,295.00","286,063,869.60","298,740,086.87","229,954,881.85","297,345,337.73","372,103,224.76","369,332,311.34","355,134,507.65","448,814,641.54","427,496,728.75","353,118,797.31","475,581,855.76","702,553,193.31","715,371,134.00","641,362,812.63","690,410,999.29","481,719,000.86","725,366,324.09","648,638,040.64","805,621,474.42","886,000,767.62","672,663,484.20","599,840,490.92"
应付账款,"21,419,654.78","39,001,086.57","34,249,537.77","46,032,891.79","100,511,614.78","33,529,909.14","31,252,788.62","49,744,907.58","35,688,100.68","53,394,440.46","46,843,059.11","61,812,285.72","76,060,218.96","75,142,137.60","110,138,945.36","97,024,837.27","123,277,195.39","114,733,584.53","96,281,394.27","140,721,945.98","155,758,416.29","182,650,628.48","164,750,352.78","216,882,547.19","255,008,156.48","221,937,521.81","155,151,858.26","214,124,857.18","180,745,531.40","269,656,630.52","252,038,536.00","256,339,257.82","283,960,443.97","230,367,793.97","185,884,071.12"
预付款项,"39,817,680.07","57,580,740.53","53,545,475.28","124,962,323.26","99,195,749.29","37,553,589.60","88,199,086.41","110,814,701.56","108,094,249.43","76,424,331.11","116,990,010.47","120,016,258.90","119,376,497.84","68,720,578.29","95,689,314.00","159,540,326.76","59,127,988.59","58,747,542.78","87,223,929.36","81,065,089.33","72,598,015.26","27,117,171.30","57,073,859.74","64,709,157.58","61,919,371.10","56,641,653.18","75,685,667.40","86,777,712.18","47,807,531.15","49,726,053.62","83,025,936.49","87,177,344.65","67,863,109.38","36,387,718.35","40,491,585.98"
预收款项,"45,443,804.12","129,737,070.33","148,835,615.44","166,332,001.41","216,421,183.91","103,610,045.26","76,281,944.88","85,499,389.70","107,886,504.03","120,049,185.77","88,674,095.96","139,392,450.98","185,832,838.87","257,553,526.02","272,690,727.47","215,346,827.37","188,468,314.58","187,132,894.20","262,954,582.44","269,179,239.43","322,365,556.74","310,689,020.43","365,935,234.81","327,249,683.59","350,339,469.54","384,280,399.54","409,562,810.38","371,927,252.61","287,164,553.80","229,638,586.69","200,232,154.17","193,518,191.34","146,119,511.70","176,704,304.65","202,056,790.00"
其他应收款,"5,582,518.59","7,161,655.99","6,084,988.65","4,134,629.02","2,949,140.51","5,321,272.39","5,931,280.59","6,617,494.18","4,674,518.13","2,812,701.95","11,212,819.79","8,135,018.40","20,174,149.77","8,456,369.75","7,746,983.41","16,666,841.21","14,184,435.02","17,689,891.83","21,649,889.63","14,798,567.41","28,819,287.86","17,299,544.02","14,495,783.13","22,845,482.87","33,092,637.33","22,622,147.03","24,145,969.28","18,413,643.17","78,427,696.51","16,338,979.75","16,024,247.23","16,038,793.39","32,121,374.14","10,072,110.22","18,182,764.37"
应付职工薪酬,"444,757.13","4,910,341.33","1,912,065.48","852,032.84","7,865,749.58","2,375,924.45","878,651.01","853,310.21","1,261,551.88","3,787,697.87","504,506.33","905,790.44","1,163,747.19","6,853,027.96","1,537,046.18","1,332,420.99","2,360,158.40","9,869,487.82","2,330,851.19","3,177,828.81","3,209,512.14","12,522,551.97","3,199,050.89","3,036,592.85","2,939,580.89","19,743,549.66","2,692,455.71","2,936,287.90","2,554,664.74","19,335,337.36","2,412,785.28","3,109,878.86","2,605,992.22","15,381,510.08","2,878,328.62"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,551,975.71","6,141,301.55","9,650,896.03","7,296,318.31","83,798.43","3,979,937.42","8,150,633.95","-934,813.49","-687,829.91","-6,530,386.63","-7,670,520.37","-9,494,122.64","-11,321,801.55","-12,475,890.03","-14,692,024.84","-20,361,382.62","-22,426,406.97","18,564,330.34","-11,586,507.85","-25,139,394.02","-22,145,607.12","11,947,722.42","6,734,254.21","19,880,105.68","35,393,549.08","54,597,282.26","3,195,291.72","8,816,413.15","13,570,730.64","73,121,888.96","17,723,360.61","44,028,539.81","41,122,059.99","21,114,033.44","8,519,726.41"
应收利息,,,,,,"2,345,927.03","6,788,419.04","9,674,576.58","13,390,459.34","7,381,989.39","11,057,341.71","11,903,028.85","14,850,971.78","5,158,096.19","8,254,576.13","6,937,587.53","7,219,490.83","518,441.49","2,097,516.24","2,353,847.62","3,324,140.13","2,361,183.20","2,950,282.02","99,236.00","41,482.00","703,673.07","1,061,144.63","2,480,158.43","2,880,810.47","3,896,756.27","4,258,676.54","4,452,897.30","4,036,267.18","4,329,539.72","3,891,374.35"
应付利息,,,,,,,,,,,,,,,,,"5,010.75","31,200.00",,"46,153.84","529,065.65","356,058.76","1,447,565.28",,,"7,780.21",,,,"6,645.83",,,,"89,054.17","57,154.17"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"56,663,981.07","120,673,337.01","150,250,245.52","195,391,229.48","241,461,525.16","216,151,030.07","167,401,486.70","220,343,403.17","267,319,206.97","301,303,060.04","287,561,221.01","331,124,421.10","358,292,514.57","391,728,532.08","466,775,452.95","470,597,011.41","476,316,871.93","352,393,019.98","344,870,085.29","566,107,908.83","645,025,981.14","640,622,880.21","609,258,978.35","658,341,195.82","689,022,224.74","576,767,624.15","601,450,188.01","646,457,845.28","673,365,085.71","443,055,174.52","493,539,089.88","513,699,787.25","479,249,158.93","512,823,570.94","591,977,817.22"
其他应付款,"32,393,054.32","1,112,662.11","241,981.83","472,138.66","247,910.94","1,127,092.60","302,723.13","297,105.72","19,201,290.67","348,081.47","330,204.80","421,858.46","392,595.49","2,008,732.53","1,264,423.50","1,452,948.17","65,575,993.12","102,465,033.65","16,573,016.86","26,507,399.81","26,058,627.60","55,905,871.09","41,009,486.86","26,627,532.05","27,126,933.86","27,187,228.75","25,983,758.99","28,716,596.32","28,211,038.36","28,954,889.56","28,718,688.29","28,362,278.46","27,556,752.42","36,115,196.52","35,703,818.42"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,"1,613,736.12","1,110,487.46","1,939,669.66","1,843,498.86","4,969,098.96",,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,"119,307,234.94","637,802.36","369,227.78","100,649.20","31,502,011.36","69,602,891.99","226,794,689.11","197,377,434.35","337,262,455.42","244,004,493.35","282,581,509.58","353,871,718.13","313,735,369.72","230,549,483.45","193,390,231.93","170,775,755.50","291,542,766.40","238,403,710.11"
其他流动负债,,,,,,,,,,,,,,,,,"591,166.35",,,,,,,,,,,,,,,,,,
流动资产合计,"164,570,512.38","419,427,661.32","417,456,129.88","532,424,108.14","525,826,961.61","1,217,126,818.73","1,231,271,822.63","1,262,121,891.46","1,359,218,158.19","1,330,792,966.45","1,288,084,133.97","1,348,596,298.47","1,435,991,059.65","1,476,893,738.89","1,575,440,622.87","1,501,872,700.91","1,387,089,202.64","1,393,174,291.95","1,294,301,123.39","1,538,334,923.63","1,716,921,076.63","1,768,882,109.12","1,715,941,486.91","1,840,560,954.58","2,004,640,633.75","2,095,439,110.78","1,894,989,827.58","1,943,156,584.60","1,926,533,259.75","1,998,941,107.10","1,878,348,667.21","2,045,064,891.45","2,148,677,493.07","2,126,856,331.86","2,097,340,081.68"
流动负债合计,"147,215,010.24","334,843,824.20","308,940,796.81","411,304,139.48","384,355,172.18","157,708,418.05","170,892,207.97","219,192,407.88","295,123,259.33","256,028,519.77","205,651,500.64","323,130,541.89","402,068,383.37","519,906,057.53","621,040,581.13","539,243,900.46","698,002,692.08","700,368,347.88","594,648,153.86","820,813,665.84","969,644,681.35","1,024,749,583.73","966,748,807.09","1,075,649,904.56","1,203,899,028.57","1,119,809,213.29","883,368,410.45","894,632,743.38","829,688,387.04","877,545,228.38","711,259,837.08","873,488,078.34","948,631,716.51","933,038,165.59","886,271,534.51"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","50,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,"163,165.25","150,481.25","147,360.39",,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,"70,406.45",,,,,,"5,958,955.58","5,794,942.23","6,341,432.71","5,737,848.42",,,,,,,,,,,,,,
长期股权投资,"2,726,831.65","500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,"6,630,000.00",,,,,,"1,858,500.00","1,811,250.00","1,764,000.00","2,452,500.00",,,,,,"2,047,500.00",,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,"74,028,755.52","73,238,976.47","72,494,617.28","84,827,321.68","20,458,916.92","20,158,414.07","15,305,086.71","15,059,306.67",,,,"13,623,074.72","13,543,785.25","13,339,898.05"
预计负债,,,,,,,,,,,,,,,,,,,,,"16,529.40",,,,,,,,,,,,,,
