科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"40,830,157.84","80,201,859.78","120,650,393.19","159,226,538.83","42,479,150.29","93,344,459.73","138,496,864.93","178,992,070.11","35,188,904.22","66,268,164.53","94,064,770.22","125,888,281.78","35,464,502.62","71,533,042.99","102,418,193.69","4,049,558,504.73","5,436,437,519.18","13,274,417,606.56","20,493,221,102.80","30,055,409,337.52","6,790,432,854.03","15,456,077,289.26","23,264,296,568.57","32,390,706,825.37","5,733,079,496.99","14,792,148,743.05","22,887,993,703.85","34,145,149,647.16","7,155,635,249.02","14,038,656,817.29","21,035,154,011.36","21,540,785,292.54","1,137,083,436.23","2,174,614,965.30","3,118,319,183.55","3,658,935,285.91","529,792,538.38","2,735,245,694.12","4,539,020,178.50","6,753,966,006.05","2,266,112,678.78","4,528,752,113.23","6,883,844,847.74","9,555,983,953.41","2,360,563,711.61","4,939,690,212.49","7,929,298,456.94","11,087,945,636.88","2,891,101,917.56"
二、营业利润,"13,218,152.74","23,592,268.18","30,373,201.49","41,598,650.17","11,524,924.49","26,140,506.26","37,816,831.17","44,135,135.66","7,429,208.98","8,225,193.14","6,532,168.49","3,881,344.71","859,623.28","-756,444.02","-9,079,404.65","23,872,382.86","118,201,673.55","239,899,169.78","352,291,987.34","460,183,932.64","128,927,292.75","262,072,820.17","423,920,726.59","491,687,246.15","92,997,426.93","186,266,755.42","302,212,533.04","346,039,535.54","85,042,641.50","98,453,807.73","-2,370,931,941.17","-2,297,055,484.21","45,610,697.34","104,923,335.64","165,892,734.28","169,457,953.62","59,437,858.00","205,777,722.31","405,957,066.61","487,115,355.14","182,772,067.69","292,724,641.34","501,561,472.85","675,334,193.66","140,618,578.30","287,679,348.50","492,615,952.36","691,275,418.08","143,521,194.36"
减:营业成本,"18,386,581.89","39,093,083.03","61,146,400.01","80,121,891.39","21,288,407.72","45,541,966.08","71,036,525.40","96,334,824.39","18,869,190.74","40,191,918.07","59,737,576.66","82,928,422.06","23,176,723.57","48,087,787.84","75,110,085.22","3,871,131,761.33","5,165,215,597.81","12,670,638,503.39","19,577,132,984.26","28,763,183,540.46","6,488,837,628.49","14,830,286,803.39","22,267,382,849.05","30,952,368,340.93","5,429,798,217.76","14,144,681,556.39","21,853,198,026.46","32,794,455,726.20","6,888,092,031.71","13,447,673,503.96","20,262,558,961.71","20,639,871,250.13","1,040,246,952.66","1,950,900,465.45","2,769,728,078.37","3,216,121,083.66","419,015,661.68","2,198,510,757.55","3,695,838,112.64","5,611,006,154.47","1,923,271,666.45","3,953,335,517.35","5,946,171,426.30","8,308,161,319.71","2,094,328,242.19","4,420,938,099.37","7,061,836,754.73","9,989,064,523.21","2,602,960,930.79"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,361,139.20","2,682,293.82","4,042,660.01","5,341,217.39","1,431,145.86","3,196,655.65","4,787,592.69","6,069,363.91","1,189,147.09","2,247,095.64","3,199,039.91","4,294,903.64","1,199,419.95","2,422,019.91","3,480,948.98","9,991,840.88","9,297,796.45","20,266,985.75","32,886,382.40","47,012,715.81","12,935,137.64","26,951,627.80","40,761,406.19","58,272,637.34","12,797,169.13","26,427,582.52","41,420,956.25","55,588,671.64","7,196,992.54","15,273,424.07","25,481,051.12","28,637,262.31","3,082,781.71","6,780,462.23","9,914,824.94","12,138,424.99","4,389,970.07","33,455,388.92","51,680,341.54","95,922,331.93","32,832,417.74","59,752,578.30","88,590,449.14","117,970,936.25","29,906,509.68","60,676,409.40","89,020,885.16","113,766,812.99","27,926,207.31"
营业外收入,"35,000.00","304,499.34","304,499.34","304,499.34","252,062.94","284,062.94","284,062.94","539,555.38","3,350.99","17,850.99","314,657.60","469,415.15","1,467,341.35","1,476,627.35","1,476,627.35","11,586,399.63","453,425.65","1,206,067.25","5,471,089.81","18,915,305.76","1,496,387.23","1,576,053.23","5,254,855.23","8,089,279.32","1,267,236.29","4,297,726.98","15,272,906.81","18,649,164.97","9,315,680.07","27,626,916.10","50,731,453.07","77,079,156.70","20,704,489.15","52,060,032.58","80,091,063.21","97,416,038.10","15,706,459.04","31,598,334.44","39,987,920.28","87,005,998.22","1,845,401.56","4,476,349.56","5,401,289.68","9,811,604.57","245,422.00","835,436.87","2,387,947.67","6,378,447.09","502,274.73"
销售费用,,,,,,,,,,,,,,,,"17,995,421.42","19,567,512.43","39,899,914.85","53,991,677.88","83,927,883.93","21,541,911.36","43,254,090.75","71,577,070.74","99,563,818.52","23,255,437.18","46,974,677.55","73,366,853.20","103,621,003.55","24,174,295.66","47,936,820.24","81,217,108.63","94,224,354.23","3,696,843.46","13,962,095.74","20,521,292.04","28,934,250.10","3,392,073.43","8,016,863.95","12,268,674.60","20,400,662.66","3,360,199.14","8,016,398.03","11,953,699.39","20,953,495.30","3,273,994.94","7,148,924.22","10,861,540.99","26,193,301.48","3,822,028.23"
减:营业外支出,"30,000.00","36,044.82","36,044.82","560,700.52",374.46,"1,302,148.85","1,585,244.70","2,188,061.60","6,683.49","238,111.72","311,700.13","687,719.32","131,370.17","331,817.15","932,460.65","1,696,945.90","34,457.97","58,674.79","320,233.12","10,150,720.47","18,458.16","923,187.48","1,037,360.74","1,695,406.78","781,346.54","1,373,824.50","1,431,757.67","2,753,226.44","39,084.08","157,376.01","400,536,166.63","404,618,308.56","593,100.48","573,205.48","1,377,229.31","2,404,055.00","24,975.34","462,536.39","706,549.98","33,769,889.04","3,033,518.16","4,941,317.11","6,009,790.31","131,455,047.44","3,376,450.10","3,412,478.94","3,543,912.06","17,114,857.97","4,212,834.04"
管理费用,"8,163,071.97","15,693,412.69","26,321,803.00","34,402,150.27","8,425,775.80","18,464,660.94","27,437,848.92","36,250,955.70","7,432,160.92","14,773,409.11","23,180,214.95","31,686,107.47","8,144,274.91","17,398,350.71","26,102,860.20","65,638,935.24","35,857,317.82","77,699,030.16","121,872,312.13","179,938,745.41","45,507,562.80","101,339,928.13","153,157,509.39","255,056,104.09","50,319,730.72","106,863,677.97","156,539,565.63","238,798,301.21","57,127,945.14","113,867,426.76","166,767,734.46","217,383,250.72","35,358,136.74","74,091,871.55","110,256,421.32","178,258,479.45","39,313,651.43","167,257,533.93","249,155,132.79","346,946,292.09","71,001,965.38","155,005,969.31","242,890,082.88","349,292,173.38","80,921,129.94","165,586,370.91","263,133,745.42","392,217,284.63","92,108,888.83"
其中:非流动资产处置净损失,,"6,044.82","6,044.82","476,240.52",374.46,"1,302,148.85","1,585,244.70","1,684,391.42","6,683.49","6,683.49","80,233.74","421,945.05","81,370.17","281,817.15","483,493.61","797,929.73","2,100.00","19,783.20","223,269.62","10,048,611.59",44.70,204.70,"83,273.43","456,041.04","8,458.10","441,318.82","490,043.13","1,569,399.64","35,204.08","149,022.16","148,581.76","1,626,261.32","593,100.48","573,205.48","870,194.39","1,880,951.90","24,975.34","382,536.27","367,656.24","33,384,817.03","2,803,996.75","3,588,344.48","3,710,366.70",,,,,,
