科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"83,053,362.40","140,322,350.05","224,188,268.00","195,008,190.02","1,445,694,037.22","970,776,883.06","713,880,898.88","2,082,829,418.21","1,751,967,011.57","1,276,640,989.17","1,164,644,440.16","1,052,289,958.63","1,171,666,073.40","1,425,011,320.98","1,589,144,386.11","2,171,281,618.55","2,775,176,022.62","1,814,215,757.69","1,437,755,437.03","803,464,037.18","1,048,382,177.13","849,876,343.67","577,567,272.61","860,260,038.00","345,057,088.71","290,877,563.61","304,425,870.78","316,137,453.53","447,006,834.71","342,097,545.33","412,734,999.02","360,188,351.15","255,378,038.38","432,617,350.41","474,050,393.95","610,139,830.70"
短期借款,"720,000,000.00","784,000,000.00","973,000,000.00","1,170,000,000.00","418,000,000.00","533,950,000.00","501,950,000.00","540,950,000.00",,,,,,,,"929,894,655.21","94,018,089.28",,,,,,,,,,,"50,000,000.00",,,,,,"70,000,000.00","70,000,000.00","70,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,"182,525,643.60","226,379,487.17","222,402,240.00","175,637,504.79","220,380,200.00","301,853,487.27","284,263,200.00","273,099,487.18","259,412,307.70","383,730,666.67","312,349,680.00","326,345,360.00","184,931,040.00","343,457,000.00","411,693,480.00","424,972,660.00",,,,,,,"670,753.38",,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,525,126.64",,,,,,,,,
应付票据,"20,348,944.82","63,254,162.19","28,685,757.97","36,961,360.23","46,203,990.63","20,397,865.37",,,,,,,,,"340,153,553.68",,"973,371,411.72",,,,,,,,,,,,,,,,,,,
应收账款,"188,343,725.54","190,589,483.51","292,800,363.02","447,477,690.07","421,721,656.00","845,560,784.56","337,544,287.97","521,622,662.98","525,114,624.84","878,209,838.84","627,732,094.33","754,707,576.38","670,171,511.86","944,805,393.74","491,873,545.48","734,786,173.01","722,603,099.43","881,845,016.01","569,455,821.69","900,016,239.74","724,849,048.22","869,417,343.44","589,930,001.16","593,495,324.56","377,461,022.14","556,534,269.11","326,446,236.05","392,600,843.96","341,177,777.75","510,711,809.91","267,417,267.66","435,040,835.58","368,415,547.74","505,163,362.21","232,440,551.54","335,732,533.77"
应付账款,"20,410,224.52","13,011,372.29","113,108,524.11","26,681,434.70","31,303,184.29","76,747,856.09","48,765,273.77","41,577,842.81","45,052,228.18","40,122,008.76","48,061,259.41","19,711,348.12","51,121,484.33","39,316,885.77","44,256,434.17","67,472,314.19","42,507,262.12","50,838,293.56","56,310,252.52","46,192,875.16","36,354,182.39","22,608,326.33","50,601,909.04","36,956,702.90","48,366,347.60","66,268,278.44","60,110,525.61","43,493,563.57","58,917,830.33","46,973,131.93","81,028,576.14","72,912,801.16","61,111,304.43",,"67,946,364.09",
预付款项,"11,711,634.81","7,500,916.67","22,041,424.63","12,058,524.89","23,753,244.08","53,694,055.73","80,179,980.03","73,875,683.85","6,496,288.40","38,696,523.07","46,215,700.49","26,015,720.03","38,528,804.09","61,964,002.94","78,175,734.91","115,033,506.24","88,248,839.05","106,593,018.02","121,836,637.09","16,399,560.42","22,747,195.82","22,544,919.14","20,737,095.28","17,996,831.62","7,690,032.81","23,356,549.44","26,675,528.13","7,253,017.15","10,712,994.45","35,214,098.58","9,682,568.62","54,402,685.20","29,275,902.26","23,271,672.80","22,773,451.21","2,925,867.01"
预收款项,"51,063,143.74","40,994,127.95","59,037,376.68","25,238,306.82","20,556,623.03","38,473,691.35","78,189,413.11","43,486,781.98","17,817,907.26","15,202,686.05","46,999,238.98","13,866,492.24","15,749,965.50","35,501,863.89","84,517,570.64","7,451,272.09","6,746,490.75","5,136,101.29","16,432,778.67","2,500,756.72","9,718,038.54","4,257,821.86","37,262,037.08","47,615,971.87","6,728,104.57","5,723,567.19","55,010,062.84","5,021,076.68","8,366,795.48","8,972,793.51","17,830,189.12","2,894,431.48","7,198,568.77","9,062,815.73","30,445,641.38","7,956,045.62"
