科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"143,130,588.14","80,034,904.18","164,117,016.58","152,084,243.27","185,966,577.12","177,257,200.59","169,652,105.03","106,166,340.51","160,346,954.05","163,876,470.98","118,419,222.89","85,123,484.31","221,126,470.24","198,699,568.55","216,814,161.49","195,711,288.10","127,525,593.44","198,145,540.59","205,056,330.67","89,916,119.95","163,828,234.39","161,641,365.77","210,862,661.74","215,515,269.11","114,490,290.86","85,051,152.13","102,874,176.51","57,559,348.21","105,944,242.64","72,203,620.25","80,404,380.07","52,402,344.92","112,972,314.36","95,608,677.83","95,635,166.22","56,703,732.42","106,568,253.29","125,734,370.24","83,647,135.04","81,420,135.51","69,041,906.75","72,511,368.08","72,481,800.29","62,701,020.68"
短期借款,"183,590,000.00","230,500,000.00","260,000,000.00","260,000,000.00","239,900,000.00","250,344,000.06","233,400,000.00","179,400,000.00","233,400,000.00","193,000,000.00","196,600,000.00","191,600,000.00","254,000,000.00","239,500,000.00","229,500,000.00","230,500,000.00","219,500,000.00","205,000,000.00","205,000,000.00","215,000,000.00","222,600,000.00","193,000,000.00","193,000,000.00","170,000,000.00","125,000,000.00","120,000,000.00","90,000,000.00","90,000,000.00","100,000,000.00","97,000,000.00","100,000,000.00","70,000,000.00","110,000,000.00","60,000,000.00","70,000,000.00","60,000,000.00","84,000,000.00","40,000,000.00","40,000,000.00","50,000,000.00","70,000,000.00","50,000,000.00","40,000,000.00","60,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,"26,062,670.00",,,,,,,,,,,"5,390,000.00","6,720,616.00","6,723,072.00","6,365,992.00","14,992,997.11","3,371,598.22","10,038,000.00","39,040.00","6,994,055.00",,,,"71,412.00","323,728.00","238,800.00","224,590.00","274,800.00","159,010.00",
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"145,000.00","300,000.00","1,587,000.00","2,310,000.00","890,000.00","930,000.00","1,200,000.00","100,000.00",,,,,,"91,000.00","291,000.00",,,"1,000,000.00","6,220,000.00","1,850,000.00","1,600,000.00","200,000.00",,,,"2,150,000.00","1,790,000.00","600,000.00","400,000.00",,,,,,,,,,,,,,,
应付票据,"220,000,000.00","150,000,000.00","150,000,000.00","180,000,000.00","170,000,000.00","80,000,000.00","120,000,000.00","110,000,000.00","95,000,000.00","75,000,000.00","20,000,000.00","50,000,000.00","120,000,000.00","114,000,000.00","104,000,000.00","50,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00",,"20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,"3,054,000.00",,"3,054,000.00","3,054,000.00",,,,,"2,814,000.00",
应收账款,"60,112,851.28","55,699,719.79","60,335,847.09","31,999,702.02","35,239,837.50","20,851,167.11","29,001,001.24","27,439,832.85","28,811,230.95","30,786,569.68","33,181,618.47","20,560,910.52","22,799,784.37","25,786,861.13","29,743,317.06","13,601,745.49","19,107,567.14","25,857,407.58","30,332,613.72","12,496,784.94","15,090,666.75","13,275,581.36",,"10,719,053.52","16,023,181.05","11,010,695.88","10,629,129.74","4,277,575.11","6,264,537.38","3,249,563.02","6,232,994.89","2,366,943.86","2,165,097.87","2,341,504.09","2,250,116.69","1,774,581.72","3,408,183.81","3,633,068.90","5,670,869.89","2,908,248.52","4,941,053.39","6,441,188.32","3,584,502.06","5,280,567.16"
应付账款,"37,534,475.60","74,590,339.04","82,378,260.92","71,718,577.96","159,467,860.25","125,678,842.18","179,287,499.87","44,029,736.92","70,809,200.13","86,118,723.07","136,784,986.18","74,248,974.29","100,439,358.27","151,217,517.02","186,462,294.54","146,264,949.09","119,452,570.10","185,974,068.75","188,045,288.33","77,817,757.14","189,052,508.29","191,748,302.05","230,790,199.42","189,342,670.79","134,003,250.83","111,803,931.91","126,299,081.57","118,227,725.08","144,418,313.93","161,090,958.23","144,968,478.22","73,268,857.30","90,700,273.57","69,306,662.54","82,275,223.26","42,690,949.03","57,719,267.29","84,538,814.77","71,768,041.34","65,718,562.63","54,116,995.99","82,119,311.95","86,282,406.76","89,395,223.44"
预付款项,"99,898,788.96","83,145,120.76","62,677,101.56","29,261,339.21","80,180,931.96","32,313,737.70","71,344,581.35","21,300,965.04","55,276,589.99","34,438,109.80","72,592,482.37","64,659,232.74","69,634,473.13","106,893,108.45","65,651,477.91","28,743,181.99","91,738,200.12","56,914,885.36","119,594,216.49","25,274,058.26","96,597,409.22","105,750,067.20","15,380,304.29","18,273,758.39","49,730,841.95","42,876,695.93","61,016,805.60","9,371,065.06","46,830,827.51","67,192,175.68","84,792,026.75","16,185,689.75","39,962,486.06","13,529,795.68","19,849,134.57","11,272,299.45","11,891,922.63","10,064,005.54","25,919,038.58","15,235,068.65","32,983,286.73","21,987,842.51","34,636,228.69","19,340,236.38"
预收款项,"129,532,827.60","125,386,233.80","76,009,944.42","37,201,012.00","63,715,055.46","82,025,700.47","56,128,380.00","38,499,482.34","85,327,381.87","102,504,779.62","74,479,494.29","40,844,765.13","84,999,664.87","83,072,469.44","32,525,883.89","23,490,268.33","56,644,242.62","56,767,140.88","34,769,038.14","28,248,663.47","66,093,451.49","60,953,866.38","37,743,891.46","43,232,823.76","61,774,538.42","63,634,104.52","51,005,846.57","18,812,312.36","94,597,621.22","62,875,057.16","14,818,909.42","14,184,056.93","68,194,227.21","45,430,663.15","14,138,845.16","12,346,378.99","48,820,539.31","63,302,087.96","18,613,178.40","19,209,098.97","46,254,762.37","31,848,292.84","18,728,227.38","16,366,735.22"
