科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"93,406,508.97","172,186,851.72","123,961,812.47","42,323,963.68","696,242,313.21","784,851,935.50","656,415,370.41","537,299,508.52","580,377,107.68","612,178,624.65","591,930,794.25","536,453,262.42","556,264,503.37","584,964,968.88","547,132,805.89","614,797,921.19","471,551,350.83","707,440,367.63","349,148,395.56","256,272,121.44","149,148,438.03","166,798,717.28","209,414,556.90","299,534,005.87","272,142,875.48","307,794,980.45","212,534,879.15","209,879,469.66","358,277,872.87","346,135,538.34","326,896,821.59","312,579,674.17","227,415,317.65","452,951,031.94","294,288,577.93","254,718,783.09"
短期借款,"57,000,000.00","121,000,000.00","95,000,000.00","126,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","50,000,000.00","35,000,000.00","55,000,000.00","55,000,000.00","83,000,000.00","244,000,000.00","229,000,000.00","199,000,000.00","171,000,000.00","140,000,000.00","170,000,000.00","120,000,000.00","194,500,000.00","158,500,000.00","129,500,000.00","192,500,000.00","250,000,000.00","290,000,000.00","270,000,000.00","290,500,000.00","201,000,000.00","260,000,000.00","260,000,000.00","165,000,000.00","290,000,000.00","307,796,760.45"
交易性金融资产,"1,730,040.00","660,780.00","6,010,080.00","828,560.00","992,820.00","985,390.00","1,088,450.00","980,410.00","894,080.00","792,840.00","767,720.00","743,000.00","721,400.00","747,550.00","804,310.00","669,400.00","716,430.00","673,160.00","684,430.00","683,980.00","851,900.00","309,800.00","60,200,167.87","30,256,367.87","30,315,767.87","472,200.00","30,482,400.00","30,482,700.00","30,520,200.00","481,500.00","519,000.00","513,000.00","507,000.00","428,100.00","392,700.00","349,500.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,565,000.00","6,300,000.00","5,099,270.00","3,650,000.00","886,635.00","2,400,000.00","4,966,718.39","2,337,298.50","38,900,000.00","21,650,000.00","8,812,037.47","1,604,000.00","27,200,000.00","3,080,000.00","8,050,121.90","11,822,426.01","11,420,000.00","27,197,801.00","63,830,286.65","27,430,000.00","25,950,000.00","13,900,000.00","17,577,873.62","17,060,000.00","5,642,845.70","22,495,000.00","44,945,000.00","25,715,378.08","8,760,000.00","21,551,819.98","18,563,506.12","6,882,246.08","4,164,300.00","20,691,950.00","13,300,539.40","6,376,916.00"
应付票据,"6,000,000.00",,"10,124,000.00","9,800,000.00","20,000,000.00","11,000,000.00",,,,"100,000.00","100,000.00",,,"6,000,000.00","55,800,000.00","89,690,000.00","56,000,000.00","46,000,000.00","27,000,000.00","1,000,000.00","41,800,000.00","63,800,000.00","22,900,000.00","37,000,000.00","58,000,000.00","71,000,000.00","71,000,000.00","1,000,000.00",,"11,000,000.00","30,000,000.00","43,500,000.00","41,000,000.00","70,000,000.00","67,100,000.00","34,500,000.00"
应收账款,"102,550,554.08","122,770,367.80","182,417,570.25","277,441,741.69","329,650,204.72","304,660,315.75","329,851,907.78","402,454,170.37","402,716,340.72","476,566,358.82","468,097,154.68","440,764,939.53","440,245,088.26","527,716,237.17","498,220,828.69","523,730,107.96","633,841,321.30","583,617,194.69","464,076,923.63","592,455,323.57","568,286,826.00","545,779,788.26","502,884,121.80","513,845,935.97","506,038,283.89","510,928,454.26","440,956,736.01","441,662,545.30","410,628,129.06","397,698,771.76","342,151,517.61","372,753,795.90","449,927,265.01","424,939,528.48","368,164,009.10","409,230,660.50"
应付账款,"95,496,616.48","79,656,279.16","77,510,470.83","66,798,511.50","66,329,753.26","82,244,299.83","90,819,257.45","148,249,831.11","104,327,889.98","92,195,646.17","128,044,879.05","85,583,893.36","116,536,670.39","70,856,710.99","102,913,325.44","223,323,242.89","205,716,054.71","171,506,583.18","176,935,647.75","171,924,133.08","106,352,322.63","124,659,275.98","109,826,763.64","126,268,797.75","160,408,461.62","137,039,681.41","117,758,043.12","124,781,622.76","163,128,832.79","179,365,117.04","148,911,599.92","157,529,868.85","202,906,259.99","174,140,102.31","180,930,465.42","199,103,227.77"
预付款项,"22,780,136.61","92,149,991.47","71,084,890.80","109,050,484.62","89,044,940.00","99,144,706.64","174,727,806.46","210,975,862.32","100,139,555.33","90,646,237.61","153,974,226.55","111,315,323.28","117,347,108.91","177,122,964.33","274,293,975.20","321,240,285.20","232,726,653.86","96,269,036.49","146,581,341.59","124,714,577.24","32,099,310.19","73,863,987.32","53,056,110.76","90,950,740.10","81,919,885.95","44,295,220.60","77,271,501.44","101,473,535.96","123,291,011.87","123,561,902.63","185,242,538.89","162,590,322.13","195,997,729.32","109,954,309.24","263,308,178.96","165,214,838.72"
预收款项,"60,702,403.61","67,910,525.18","158,898,480.32","137,062,579.33","157,979,340.60","160,615,952.06","173,538,001.60","172,033,357.26","156,413,348.21","84,745,148.97","89,902,112.22","103,090,187.03","104,152,910.32","104,990,618.27","149,827,235.22","185,430,426.72","190,031,228.24","141,725,500.22","95,010,715.66","180,263,339.28","126,261,163.21","102,394,894.10","106,249,212.67","140,146,352.91","104,633,050.20","172,754,654.32","178,262,738.15","177,703,926.80","417,357,621.98","494,958,802.83","510,855,655.35","521,205,275.00","476,677,194.94","372,736,821.54","383,120,025.58","427,227,940.88"
其他应收款,"38,532,322.99","30,318,126.28","29,870,594.72","25,501,365.87","43,328,225.26","19,498,524.85","67,986,717.93","28,686,714.11","55,651,875.49","19,262,659.66","27,027,958.10","36,091,452.21","45,345,535.11","26,691,686.95","23,965,709.17","33,860,549.04","50,401,754.95","38,424,767.44","48,830,847.51","53,245,284.42","52,566,910.96","32,387,702.53","34,468,438.39","34,390,829.08","56,813,349.90","77,385,168.91","94,706,253.97","101,608,614.72","109,237,992.89","64,466,455.99","85,218,729.52","97,253,821.93","28,741,165.80","61,835,723.90","80,571,517.71","73,091,016.19"
应付职工薪酬,"4,168,682.55","6,134,517.46","4,022,564.61","7,142,832.36","3,584,205.26","7,391,893.19","5,765,527.23","5,904,420.39","6,164,976.68","10,703,112.38","7,490,428.74","8,411,680.36","8,037,261.56","9,294,721.14","8,098,987.50","11,687,073.50","10,030,737.88","13,770,558.63","11,683,678.07","15,155,361.78","14,394,288.73","11,884,499.42","9,490,916.37","9,759,780.90","8,535,374.52","13,824,726.03","10,745,622.73","8,784,115.33","8,307,483.51","12,431,476.95","10,174,656.69","12,219,766.97","14,687,756.18","22,487,768.52","18,104,748.59","21,513,510.17"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"16,010,815.24","21,652,444.04","35,869,245.77","16,547,721.20","19,113,694.73","27,439,953.23","23,230,059.32","20,907,204.74","14,537,850.99","46,467,983.95","11,765,771.05","11,081,186.22","23,788,724.72","34,771,587.05","23,204,054.36","7,633,420.15","8,148,424.13","42,328,262.04","26,583,362.57","16,434,555.20","8,267,914.77","20,447,757.15","10,500,664.82","14,914,137.73","10,893,969.92","22,803,920.68","12,590,439.20","121,029.57","12,168,148.79","29,853,686.46","17,245,574.15","13,405,009.52","11,615,085.34","72,016,989.60","26,653,354.53","15,759,409.58"
应收利息,,,,,,"3,739,391.90","3,838,110.83","4,714,122.38",,"2,927,250.66","6,351,125.66","9,863,472.88","8,891,833.99","1,711,001.73","3,637,857.98","6,459,470.97","4,228,262.06","4,367,907.42","2,662,991.74","3,954,421.62","23,100.00","120,787.05","197,303.71","104,722.22","104,722.22","1,272,791.89","1,436,122.55","3,508,657.29","7,755,733.15","11,757,713.25","11,773,331.17","8,824,030.24","8,863,735.76","5,947,905.16","5,810,321.27","5,669,481.55"
应付利息,,"166,555.00","111,812.50","173,583.75",,,,,,,,,,"83,333.33","83,333.33",,"109,509.12","321,520.55","713,794.52","254,383.56","210,000.00","187,333.33","169,400.00","70,000.00",,"250,191.64",,"12,566.39",,"725,745.50","381,114.00","456,446.00","433,726.00","996,677.38","1,046,747.94","1,092,355.33"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"7,550,000.00",,,,,,,,,,,,,,,,,,0.04,0.04,,,,,,,"200,000.00",,,,"3,052,500.00","440,000.00","440,000.00","440,000.00","440,000.00"
存货,"145,390,863.93","176,246,210.32","297,991,916.34","312,716,101.34","336,139,335.50","328,973,849.99","339,186,610.11","413,139,992.60","425,707,769.56","332,346,414.71","336,985,951.91","386,849,512.04","375,626,329.52","266,434,780.28","270,277,070.06","451,479,086.65","501,826,948.82","399,073,147.99","400,608,248.69","444,063,086.24","460,684,170.94","372,852,424.24","393,711,877.31","435,177,092.47","398,590,927.01","438,768,337.93","442,249,941.22","434,467,753.34","468,626,256.26","482,134,390.02","496,091,709.35","596,907,303.29","663,880,880.32","538,111,477.01","612,440,538.71","744,439,951.15"
