科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"216,614,738.18","198,276,071.24","369,668,894.69","327,478,146.89","709,337,540.78","765,591,220.21","810,926,006.95","698,904,790.54","1,022,060,564.56","932,085,914.87","778,158,012.73","694,701,636.14","733,940,053.18","401,147,924.86","1,035,745,340.68","1,598,608,300.65","1,138,311,591.61","1,200,767,669.78","712,532,386.57","986,074,660.21","1,231,285,396.84","1,657,169,999.77","1,590,011,079.17","973,254,942.50","722,736,593.95","1,745,283,472.44","1,919,481,436.83","2,325,105,162.09","2,480,534,715.18","1,436,325,717.12","2,254,026,056.06","1,569,613,190.34","2,140,726,163.46","2,430,893,626.29","3,384,094,906.93","2,801,125,761.02"
短期借款,"255,630,000.00","280,840,000.00","308,290,000.00","301,290,000.00","337,370,000.00","505,000,000.00","539,030,000.00","647,160,000.00","633,500,000.00","350,500,000.00","430,500,000.00","518,400,000.00","654,900,000.00","594,400,000.00","751,900,000.00","1,046,000,000.00","737,000,000.00","1,007,000,000.00","949,000,000.00","1,272,000,000.00","959,500,000.00","893,650,000.00","1,565,500,000.00","1,755,650,000.00","1,880,260,000.00","2,758,499,500.00","3,100,890,000.00","3,170,890,000.00","835,030,000.00","1,150,530,000.00","2,074,760,000.00","1,295,390,000.00","799,140,000.00","1,299,140,000.00","635,770,000.00","225,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,"4,178,000.00","50,209,501.50","23,064,500.00",,,,,,,,,,,,,,,,,,,,,,,,"3,570,000.00","3,570,000.00","3,570,000.00","3,570,000.00",,,,,
应收账款,"1,303,921.50","32,503,773.32","31,816,600.85","13,277,596.40","26,314,787.28","23,364,575.86","15,352,854.80","12,156,889.32","46,805,788.02","24,026,588.69","2,307,250.24","2,688,337.13","125,758,922.84","61,956,554.73","54,050,066.53","43,302,520.92","103,552,652.39","43,057,057.05","52,702,184.49","59,281,675.35","142,040,857.87","84,590,621.17","114,166,320.67","93,509,853.48","345,100,308.09","276,529,301.26","198,391,374.55","166,805,369.10","266,432,062.36","220,375,392.75","278,306,731.16","240,694,568.55","202,764,924.05","166,106,405.33","184,517,605.92","188,030,375.31"
应付账款,"57,408,986.57","235,021,299.67","124,665,685.56","91,859,410.36","64,725,317.61","60,544,209.31","55,819,499.39","51,774,749.30","237,296,222.21","119,085,230.24","106,847,254.28","80,144,249.29","235,370,552.49","189,782,989.95","158,001,851.20","139,970,223.69","375,002,378.88","239,761,919.98","275,641,391.41","258,979,478.51","314,927,919.11","244,873,965.60","200,082,258.46","256,501,070.76","767,289,164.25","606,507,225.24","499,502,583.78","436,067,923.03","1,477,707,063.07","1,063,405,326.46","1,019,838,633.04","1,062,567,370.27","1,649,994,752.97","1,299,098,750.05","1,134,390,101.46","1,022,620,181.88"
预付款项,"65,768,263.75","44,503,906.00","53,334,084.14","64,254,069.95","159,129,126.56","191,466,466.96","237,487,614.00","530,671,084.49","339,557,189.32","434,692,731.61","565,872,213.51","700,863,172.32","1,058,589,479.90","1,291,794,685.54","1,587,910,803.35","1,943,588,527.31","1,684,319,042.97","2,345,613,283.68","2,522,543,404.60","1,754,917,522.93","631,467,503.93","602,382,009.32","431,751,181.59","283,764,500.55","372,067,795.23","407,312,654.49","517,823,206.23","490,395,936.76","2,172,116,430.80","1,018,131,491.95","1,230,036,372.04","277,607,804.23","249,972,803.77","274,978,889.94","205,386,896.34","1,095,851,925.96"
预收款项,"157,058,026.10","139,901,622.83","7,791,775.84","9,219,374.60","9,556,189.39","11,393,058.82","11,097,994.96","113,114,214.50","8,261,032.68","13,151,765.91","197,973,698.60","372,172,847.36","27,336,141.34","24,745,472.43","1,129,506,276.13","1,961,123,747.94","493,696,173.54","604,439,061.46","349,687,185.74","241,620,288.54","283,608,179.31","166,586,433.68","607,715,805.86","1,042,753,359.19","173,231,271.45","188,894,348.66","348,541,516.48","550,145,625.04","723,950,750.59","998,081,874.26","802,957,047.41","1,090,628,395.03","1,780,444,781.98","1,976,769,196.70","3,859,541,007.58","4,291,019,666.39"
其他应收款,"22,141,639.00","33,917,070.16","24,665,468.35","40,721,842.77","28,949,261.33","16,387,330.15","18,918,484.75","31,575,059.87","466,410,054.10","486,105,115.67","518,833,466.92","577,307,573.58","401,489,784.88","444,530,375.80","443,796,901.58","457,661,836.04","718,146,482.48","768,229,060.99","956,709,021.04","783,360,694.18","473,772,707.26","486,059,512.69","800,668,827.06","793,019,859.43","1,137,262,339.84","772,719,122.01","945,517,856.69","797,114,654.46","724,193,688.98","620,428,376.50","910,266,847.85","901,321,904.96","854,222,811.46","1,411,424,950.35","912,981,927.71","745,705,543.44"
应付职工薪酬,"480,933.42","728,597.09","1,991,875.59","2,031,269.54","2,153,719.68","2,142,303.22","2,129,251.18","1,929,862.76","2,408,045.40","2,584,129.34","2,816,253.05","1,056,483.85","2,964,692.05","2,349,461.94","3,414,779.15","923,821.51","3,293,489.73","3,377,730.95","3,561,589.87","932,204.12","6,898,460.82","3,409,228.92","3,700,580.42","549,379.17","405,761.92","4,423,814.21","3,772,086.88","364,763.06","5,894,218.14","6,530,441.71","6,629,449.99","3,391,491.66","9,868,050.96","9,051,430.15","8,857,500.48","609,866.95"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"182,077,662.02","160,152,816.92","95,742,025.80","105,756,574.38","89,994,557.31","87,111,913.91","59,003,797.63","50,003,863.61","181,617,084.27","151,500,999.79","131,463,937.62","81,137,252.62","223,686,953.33","225,457,046.14","175,454,267.30","173,385,690.00","241,392,735.97","218,108,573.67","199,745,738.18","222,890,679.43","321,914,181.95","286,798,098.15","241,969,525.90","128,491,319.34","271,424,969.78","271,326,840.43","72,001,575.15","66,578,435.88","279,786,623.56","207,352,745.78","161,040,689.76","121,532,133.39","304,027,944.42","185,160,729.03","63,935,188.81","86,540,534.82"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,"8,060,000.00","5,960,000.00",,,"11,454,000.00","223,131.11","463,631.11","413,797.79","1,338,320.00","1,338,320.00",,,,,,,,,"11,333,333.34","28,333,333.35","72,193,750.02","128,831,250.03","117,468,750.04","174,106,250.05","72,193,750.02","128,831,250.03","117,468,750.04","174,106,250.05"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"26,282.88","15,852,232.68","11,552,232.68","7,552,232.68","6,435,797.59","6,353,903.44","114,987.60",,,,,,,,,,"6,000,000.00",,,,,,,,,,,,,,,,,,
存货,"1,052,177,499.69","1,427,464,934.65","1,264,465,280.24","1,269,261,822.94","1,345,294,728.41","1,394,582,238.92","1,438,264,356.34","1,603,005,175.01","1,802,380,463.26","1,885,081,920.16","1,992,630,505.50","2,064,398,209.20","2,509,857,188.77","2,554,067,192.05","2,804,885,007.51","2,905,108,981.49","2,835,774,819.80","2,684,249,506.18","2,777,759,116.34","3,699,090,613.54","5,438,644,615.66","5,717,369,666.88","6,703,325,252.44","7,595,342,385.09","6,935,740,319.19","8,674,901,686.84","8,831,386,485.60","9,630,406,546.51","13,384,492,371.90","15,391,187,594.95","15,009,637,546.35","16,222,780,546.97","16,249,374,051.09","16,635,857,379.14","16,665,294,150.88","18,271,966,632.25"
其他应付款,"72,226,339.97","83,941,617.57","104,276,734.44","125,457,629.42","125,650,471.74","110,702,797.15","66,199,115.93","83,070,031.41","92,545,454.48","99,465,012.63","105,272,620.88","112,836,948.69","130,676,850.61","141,153,703.03","149,048,120.12","151,390,969.18","200,850,398.88","188,928,501.98","404,592,081.00","233,430,997.18","340,507,499.20","315,183,798.64","301,250,033.93","251,717,529.92","624,460,692.26","1,508,836,303.39","1,555,678,143.62","1,556,327,489.85","1,660,406,246.29","2,686,582,405.54","2,433,617,914.43","2,432,279,050.70","2,118,345,723.15","2,079,500,060.49","1,616,107,384.69","999,910,653.82"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,056,066.73",
一年内到期的非流动负债,"100,000,000.00","37,000,000.00","50,000,000.00","113,000,000.00","100,000,000.00","50,000,000.00","50,000,000.00",,,"60,000,000.00","360,000,000.00","500,000,000.00","827,110,000.00","768,672,500.00","1,059,550,000.00","840,940,000.00","393,440,000.00","354,940,000.00","350,000,000.00","150,000,000.00","249,000,000.00","374,875,600.00","259,275,600.00","881,775,600.00","1,865,075,600.00","1,939,500,000.00","2,305,987,100.00","1,395,000,000.00","937,500,000.00","850,000,000.00","140,000,000.00","115,000,000.00","580,000,000.00","770,000,000.00","1,667,259,731.91","2,887,998,301.49"
其他流动资产,,,,,,,,,,,"21,994,254.00","29,237,166.43",,,"108,379,429.65","202,537,488.35",,"24,955,623.74",,,,"7,184,291.17","72,824,504.17","145,419,557.70",,"5,350,385.52","29,325,870.72","51,265,948.67",,,,,"16,448,329.62","29,867,598.74","128,854,376.21","197,730,519.48"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"1,358,006,062.12","1,736,665,755.37","1,743,950,328.27","1,714,993,478.95","2,269,025,444.36","2,391,391,832.10","2,520,949,316.84","2,876,312,999.23","3,677,214,059.26","3,761,992,271.00","3,879,795,702.90","4,069,196,094.80","4,829,635,429.57","4,753,496,732.98","6,034,767,549.30","7,150,807,654.76","6,480,104,589.25","7,066,872,201.42","7,022,246,113.04","7,282,725,166.21","7,917,211,081.56","8,554,756,101.00","9,712,747,165.10","9,884,311,098.75","9,512,907,356.30","11,882,096,622.56","12,441,926,230.62","13,461,093,617.59","19,027,769,269.22","18,686,448,573.27","19,682,273,553.46","19,212,018,015.05","19,713,509,083.45","20,949,128,849.79","21,487,185,930.72","23,300,410,757.46"
流动负债合计,"824,881,948.08","941,790,236.96","758,819,831.41","783,230,990.98","737,002,488.41","833,330,080.00","789,633,562.53","947,167,709.18","1,163,687,839.04","802,247,137.91","1,334,873,764.43","1,665,747,781.81","2,113,499,189.82","1,946,784,304.60","3,427,338,925.01","4,314,148,250.11","2,446,013,497.00","2,623,894,108.04","2,532,227,986.20","2,379,853,647.78","2,476,356,240.39","2,285,377,124.99","3,179,493,804.57","4,317,438,258.38","5,582,147,459.66","7,277,988,031.93","7,897,706,339.25","7,207,277,570.21","5,996,038,651.67","7,094,884,043.78","6,759,882,484.67","6,294,894,691.10","7,314,015,003.50","7,747,551,416.45","9,103,329,664.97","9,687,805,455.40"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"40,000,000.00","161,780,000.00","301,736,000.00","206,736,000.00","198,236,000.00","220,479,600.00","138,394,100.00","336,308,600.00","1,038,358,600.00","1,478,358,600.00","1,120,800,000.00","978,550,000.00","999,690,000.00","1,078,440,000.00","954,500,000.00","1,182,500,000.00","1,932,000,000.00","2,390,000,000.00","2,330,487,700.00","2,748,000,000.00","2,908,575,600.00","3,672,000,000.00","3,876,534,800.00","2,999,500,000.00","1,845,500,000.00","2,535,500,000.00","1,730,000,000.00","3,128,000,000.00","6,426,000,000.00","5,011,000,000.00","4,557,000,000.00","4,915,000,000.00","5,009,200,000.00","5,799,200,000.00","6,144,100,000.00","7,218,640,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,"997,148,783.32","997,371,958.30","3,470,842,697.58","3,473,367,003.81","3,475,924,123.10","3,478,497,648.92","3,481,153,262.98","3,483,849,921.16","2,489,342,521.31","2,491,300,609.91"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,"810,000,000.00","906,000,000.00","906,000,000.00","606,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"2,120,000.00",,,,,,,,,,,,"9,346,506.90","8,802,767.35","8,485,285.14","7,773,479.21","7,245,346.60","6,152,005.84","5,680,098.89","84,929,283.42","82,470,906.15","80,593,584.13","78,452,237.41","77,532,593.29","76,290,954.78","76,133,030.16","78,275,182.84","79,511,771.61","6,263,527.55","47,881,923.10","46,866,132.24","48,321,250.66","76,296,367.30","70,261,941.66","67,810,401.70","59,121,600.79"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"5,162,446.94","4,876,729.89","4,397,206.01","4,205,091.60","4,551,465.90","4,301,974.16","4,099,616.78","4,755,963.31","6,201,667.06","6,029,273.20","5,955,430.06","5,825,034.50","5,191,872.64","5,091,753.95","5,137,342.23","5,518,197.08","5,419,192.53","5,252,501.64","5,084,613.38","5,238,864.85","5,704,056.74","5,409,358.91","6,003,576.79","5,958,106.65","32,224,118.58","31,800,676.03","31,385,023.92","30,908,913.65","31,307,228.74","30,983,035.13","30,566,105.70","30,159,579.63","608,203,900.33","604,228,632.16","697,381,958.64","692,678,451.39"
递延所得税负债,"46,550.01",,,"7,100,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"40,046,550.01","161,780,000.00","301,736,000.00","213,836,000.00","199,236,000.00","221,479,600.00","139,394,100.00","337,308,600.00","1,039,358,600.00","1,479,358,600.00","1,121,800,000.00","979,550,000.00","1,000,690,000.00","1,079,440,000.00","955,500,000.00","1,183,500,000.00","1,932,000,000.00","2,390,000,000.00","2,330,487,700.00","2,748,000,000.00","2,908,575,600.00","3,672,000,000.00","3,876,534,800.00","2,999,500,000.00","1,845,500,000.00","2,535,500,000.00","2,727,148,783.32","4,125,371,958.30","9,896,842,697.58","8,484,367,003.81","8,032,924,123.10","8,393,497,648.92","8,490,353,262.98","9,283,049,921.16","8,633,442,521.31","9,709,940,609.91"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"864,928,498.09","1,103,570,236.96","1,060,555,831.41","997,066,990.98","936,238,488.41","1,054,809,680.00","929,027,662.53","1,284,476,309.18","2,203,046,439.04","2,281,605,737.91","2,456,673,764.43","2,645,297,781.81","3,114,189,189.82","3,026,224,304.60","4,382,838,925.01","5,497,648,250.11","4,378,013,497.00","5,013,894,108.04","4,862,715,686.20","5,127,853,647.78","5,384,931,840.39","5,957,377,124.99","7,056,028,604.57","7,316,938,258.38","7,427,647,459.66","9,813,488,031.93","10,624,855,122.57","11,332,649,528.51","15,892,881,349.25","15,579,251,047.59","14,792,806,607.77","14,688,392,340.02","15,804,368,266.48","17,030,601,337.61","17,736,772,186.28","19,397,746,065.31"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
