科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"745,228,142.69","1,341,319,924.46","1,943,443,972.45","2,805,111,499.94","965,713,480.53","1,615,779,863.27","2,371,228,691.02","3,232,370,797.14","946,239,273.69","1,812,083,949.35","2,678,914,202.06","4,631,097,634.67","1,537,353,301.55","2,733,856,511.87","3,998,661,920.60","5,824,849,056.74","1,902,449,623.82","3,395,834,526.97","4,916,601,932.36","7,184,507,762.72","1,907,767,124.97","3,578,443,468.50","5,179,672,572.68","7,349,467,484.89","2,081,331,725.88","4,058,962,180.66","5,661,252,515.39","7,760,574,522.08","2,030,003,031.51","3,936,975,718.45","5,440,337,378.12","7,645,559,738.00","1,940,862,138.28","3,775,413,850.65","5,409,485,133.90","7,329,377,880.97","1,774,664,167.38","3,521,967,084.16","4,864,878,347.43","6,525,808,515.10","1,606,620,939.00","3,439,907,383.27","4,823,355,539.64","6,889,541,301.43","1,942,013,099.17","3,762,134,863.07","5,128,174,657.11","7,612,793,304.74","2,179,319,947.39"
二、营业利润,"66,003,634.03","103,001,086.94","134,451,886.29","146,448,645.17","64,955,825.41","126,419,061.23","156,731,787.37","194,984,273.92","68,792,650.57","107,733,161.34","151,668,515.73","222,855,801.64","76,114,864.18","120,415,422.94","167,564,219.42","226,303,523.69","89,322,118.66","149,075,960.36","205,284,549.06","285,871,006.74","81,533,045.09","131,787,118.05","151,713,825.93","243,255,292.25","84,125,215.50","136,276,275.00","184,698,412.81","271,159,193.39","87,183,551.14","155,484,633.61","213,760,776.26","298,966,709.40","94,220,848.34","161,362,611.00","213,582,996.50","308,725,406.78","56,354,089.09","107,187,344.60","135,909,264.76","166,115,211.99","57,720,788.62","118,157,758.11","178,294,061.15","228,452,212.50","70,604,624.34","139,131,384.42","202,935,369.63","270,434,045.46","74,429,883.60"
减:营业成本,"567,652,947.66","1,019,220,804.36","1,484,848,183.89","2,170,171,986.53","765,764,754.21","1,254,764,773.09","1,849,546,632.92","2,524,831,044.86","735,564,984.64","1,437,500,144.64","2,127,396,415.02","3,670,658,242.14","1,231,433,514.81","2,184,264,910.25","3,202,043,006.49","4,680,488,041.18","1,533,275,338.02","2,730,048,102.57","3,950,529,310.59","5,810,734,908.30","1,511,815,749.36","2,849,288,477.74","4,146,671,651.22","5,909,016,308.89","1,671,649,361.79","3,272,199,444.67","4,548,796,334.73","6,253,690,485.88","1,641,293,670.63","3,211,045,354.68","4,404,311,667.37","6,248,646,263.95","1,560,949,531.76","3,061,989,882.51","4,372,059,932.92","5,914,852,511.23","1,444,177,605.30","2,886,707,095.93","3,956,833,946.24","5,293,993,124.76","1,291,830,011.45","2,841,054,675.62","3,942,888,879.42","5,697,387,913.54","1,602,227,872.12","3,131,762,869.06","4,220,659,067.14","6,346,089,518.19","1,870,323,042.99"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"9,876,833.51","16,916,502.29","23,965,573.07","35,791,594.91","11,110,225.25","18,325,194.42","28,669,150.35","39,469,143.71","12,234,487.34","20,179,897.04","27,743,374.32","50,221,291.60","17,346,097.13","29,081,851.54","42,174,002.94","64,115,865.14","23,463,378.90","43,237,374.82","57,131,004.02","89,810,094.46","26,184,991.42","47,496,637.97","66,566,939.79","97,473,736.00","30,457,607.02","65,638,566.26","85,259,144.10","118,261,165.02","31,309,670.27","53,789,966.37","72,385,397.19","104,927,258.50","28,163,086.89","48,976,076.53","74,110,603.74","104,738,252.99","24,601,825.54","40,573,356.16","55,635,972.07","87,170,737.54","25,213,396.21","43,601,695.21","63,682,856.12","88,947,532.28","26,838,702.34","47,138,457.40","67,051,577.64","91,680,755.43","23,916,256.76"
营业外收入,"16,943.30","29,525.62","35,605.42","4,671,614.54","1,527,565.00","1,536,393.10","1,587,295.93","3,246,214.39","2,032.10","30,561.81","37,485.73","2,502,115.48","1,434,261.00","3,444,747.80","5,930,873.46","11,270,124.30","20,396.24","394,364.05","410,268.21","7,358,146.70","808,561.94","3,232,877.55","3,660,179.47","13,141,935.33","294,374.95","373,382.38","1,234,477.62","10,400,022.91","83,323.53","132,047.21","212,240.21","13,248,667.44","59,412.20","81,617.62","1,060,620.97","28,705,220.49","5,591,971.52","6,700,061.69","9,196,864.33","48,080,963.14","239,000.14","29,700.50","36,010.20","1,570,169.00","120,739.08","134,925.38","136,053.58","2,152,611.11","96,657.00"
销售费用,"73,500,479.16","154,675,747.31","232,576,831.67","363,529,260.42","106,901,346.87","180,755,634.37","275,180,902.82","400,179,880.09","100,185,093.24","191,878,368.06","293,560,930.71","529,288,274.95","178,854,273.32","332,146,732.22","486,105,816.85","702,726,164.76","205,723,807.14","385,614,031.68","578,524,587.49","825,664,704.18","233,184,644.28","468,506,381.85","693,944,777.47","950,769,404.47","253,994,852.65","516,524,606.94","755,484,838.32","993,606,667.08","238,378,244.82","464,737,831.10","693,535,453.35","937,235,245.07","243,399,064.80","465,773,060.11","680,664,266.88","931,282,740.02","222,751,626.01","440,267,698.71","658,938,899.21","903,863,234.25","211,733,244.34","400,718,621.45","592,827,019.18","827,212,026.79","217,254,565.69","399,533,901.67","578,775,410.22","830,394,694.94","197,713,110.20"
减:营业外支出,,"253,527.72","340,114.86","436,206.08","96,321.77","3,073,116.84","4,482,450.04","4,267,068.93",,"81,088.17","554,649.27","1,079,483.29","80,813.53","331,055.55","405,888.46","2,456,482.15","1,376.85","909,199.27","3,153,842.69","3,492,757.55","293,379.58","461,328.76","837,874.58","2,265,799.37","43,220.14","163,277.55","1,207,616.39","1,886,602.31","180,504.00","305,576.24","1,305,146.81","2,004,897.26","94,339.62","7,040.26","40,564.55","330,131.47","609,738.33","664,461.26","708,155.41","3,330,175.45","1,073,981.98","496,487.71","1,496,623.93","4,989,405.84","626,275.10","607,931.23","623,143.37","2,036,714.08","5,420.70"
管理费用,"28,034,775.31","45,231,501.33","62,647,456.65","86,721,547.17","17,046,713.40","34,761,634.32","58,487,309.95","90,840,213.06","25,764,744.46","47,232,106.31","67,966,307.25","141,281,910.89","29,637,051.54","61,159,683.17","88,816,871.30","132,290,396.53","42,918,880.44","73,973,646.43","100,321,474.23","144,481,196.65","41,648,735.28","71,134,663.37","95,685,643.48","124,043,458.53","37,068,964.49","58,671,575.48","87,284,817.14","117,955,717.89","33,457,218.36","60,639,652.96","85,176,583.53","109,189,322.95","29,547,627.75","58,547,041.33","75,305,099.99","98,155,960.36","21,147,098.30","41,835,339.72","64,632,251.38","93,601,512.39","18,586,105.98","34,677,203.20","52,476,823.57","84,494,167.29","23,347,579.13","40,085,683.23","58,273,402.49","92,169,848.07","19,553,157.18"
其中:非流动资产处置净损失,,,,,"31,087.83","36,668.18","45,962.25",,,"76,134.25","79,264.59","237,785.71",,"242,587.02","286,213.93","657,469.81","1,338.68","4,985.00","20,882.32","99,504.36","293,081.58","454,030.76","558,231.20","1,770,036.59","42,490.76","144,218.27","386,857.11","1,021,712.51","180,324.30","286,830.73","365,681.00","1,057,783.20",,"2,040.26","40,564.55","330,131.47","3,744.17","58,341.24","102,035.39","222,661.99","11,314.38","33,651.40","33,770.92",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
