科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"6,336,241.97","12,793,739.94","7,360,505.80","9,144,982.22","19,927,201.54","5,124,343.48","11,363,064.08","16,205,571.54","24,533,591.16","7,223,765.46","13,551,050.10","20,530,249.67","27,732,622.45","8,058,058.12","15,916,450.23","24,845,373.39","33,932,497.99","8,513,882.53","16,125,689.98","24,926,729.34","38,850,686.20","8,653,029.53","17,504,214.21","24,953,737.81","37,253,905.96","9,957,950.16","20,327,331.96","30,756,872.26","40,685,651.05","9,036,335.40","19,445,523.83","27,602,974.09","15,550,391,479.59","4,415,162,822.17","7,931,113,777.14","11,793,002,623.78"
取得借款收到的现金,"72,500,000.00","95,300,000.00","65,000,000.00","106,511,000.00","168,000,000.00",,"57,000,000.00","60,000,000.00","98,378,137.86","90,000,000.00","110,000,000.00","111,000,000.00","153,000,000.00","2,000,000.00","76,700,000.00","111,700,000.00","182,335,990.24","80,000,000.00","150,000,000.00","331,000,000.00","508,860,000.00","264,000,000.00","394,000,000.00","487,950,000.00","489,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","40,000,000.00",,"50,000,000.00","70,000,000.00","6,783,842,327.83","1,868,125,430.73","3,266,018,613.71","3,745,793,416.24"
支付的各项税费,"22,814,883.83","26,698,840.04","14,140,981.64","16,456,101.22","27,116,784.70","5,267,224.87","13,201,267.41","19,846,027.38","17,103,388.25","5,877,235.82","10,470,173.50","16,287,775.42","20,131,782.73","15,776,456.26","22,043,330.01","23,984,760.40","23,659,906.49","8,946,458.12","15,600,068.06","24,232,363.41","24,580,699.01","6,692,426.82","13,254,001.55","17,310,924.19","22,466,488.91","4,414,826.59","12,028,416.27","17,344,835.48","22,523,938.68","2,495,422.01","20,069,958.67","21,740,333.51","2,629,689,263.41","574,939,538.61","1,270,891,606.40","1,892,142,147.86"
收到其他与筹资活动有关的现金,,"3,420,000.00","16,660,000.00","79,947,000.00","16,662,000.00","10,603,000.00","25,950,558.66","30,005,000.00","30,330,798.32","5,100,000.00","6,050,000.00","39,606,048.17","6,050,000.00","20,000,000.00","56,034,154.40","56,034,154.40","36,034,154.40","4,200,000.00","10,200,000.00","10,200,000.00","10,567,467.00","5,955,000.00","107,385,000.00","174,018,385.67","107,706,241.89",,"27,262,600.34","27,262,600.34","14,048,400.34","19,545,574.00","17,544,297.05","19,545,574.49","2,045,945,476.80",,,
支付其他与经营活动有关的现金,"20,108,009.59","20,944,600.18","9,493,229.17","11,518,928.16","16,870,298.97","4,998,924.42","16,275,315.93","17,479,455.08","24,966,260.81","10,322,347.54","16,489,286.26","53,729,543.02","33,972,505.87","12,462,826.87","22,210,024.78","33,442,180.08","39,290,604.63","9,553,180.67","18,631,631.63","30,148,151.04","41,876,322.01","10,294,762.47","21,675,821.20","32,687,051.15","42,122,329.54","9,294,487.51","18,067,085.87","22,230,855.67","38,893,322.03","16,890,217.00","24,869,913.31","36,004,069.04","46,762,922,323.59","15,776,329,351.65","25,075,384,307.29","37,617,427,335.49"
筹资活动现金流入小计,"93,743,500.00","98,720,000.00","81,660,000.00","186,458,000.00","184,662,000.00","604,203,000.00","676,550,558.66","683,605,000.00","722,308,936.18","95,100,000.00","116,050,000.00","150,606,048.17","159,050,000.00","22,000,000.00","132,734,154.40","167,734,154.40","218,370,144.64","84,200,000.00","160,200,000.00","341,200,000.00","519,427,467.00","269,955,000.00","501,385,000.00","661,968,385.67","596,706,241.89","20,000,000.00","47,262,600.34","47,262,600.34","54,048,400.34","19,545,574.00","67,544,297.05","89,545,574.49","12,755,496,509.63","1,872,792,130.73","3,273,985,719.71","11,585,760,901.33"
经营活动现金流出小计,"247,433,510.98","363,542,632.28","148,168,860.00","308,018,434.52","451,980,456.32","211,693,653.84","375,507,923.96","513,060,479.63","601,285,326.13","107,517,982.05","306,959,100.51","535,015,463.51","679,362,623.60","202,876,460.87","340,376,333.47","697,237,656.10","759,457,096.63","190,886,671.25","427,160,107.96","735,975,138.39","786,964,528.82","201,464,658.70","493,357,030.82","708,069,461.92","747,467,082.19","246,316,616.31","369,572,559.04","469,747,761.11","628,271,052.29","174,870,232.61","326,688,908.00","485,425,204.97","96,275,484,942.16","30,922,798,718.44","54,426,468,273.43","81,887,544,910.71"
偿还债务支付的现金,"60,285,000.00","72,500,000.00","36,700,000.00","62,700,000.00","96,980,000.00","128,080,000.00","120,000,000.00","164,000,000.00","197,000,000.00","18,378,137.86","28,378,137.86","31,378,137.86","71,378,137.86","70,000,000.00","173,200,000.00","173,700,000.00","254,661,980.10","40,635,990.24","120,674,010.14","187,674,010.14","235,474,010.14","294,690,000.00","498,060,000.00","579,060,000.00","679,060,000.00","97,000,000.00","97,000,000.00","117,000,000.00","117,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","7,471,666,265.19","1,689,678,276.46","2,731,260,153.99","4,235,665,323.59"
经营活动产生的现金流量净额,"23,486,898.50","21,479,426.09","-2,756,897.12","-16,681,680.57","11,786,159.37","-108,760,000.08","-149,193,959.08","-151,796,795.30","-78,828,157.21","11,532,382.32","40,258,690.90","38,775,201.44","16,584,196.67","790,853.07","35,666,477.71","9,827,319.34","27,117,124.01","-17,590,171.93","-39,082,590.74","-122,572,557.97","-114,279,125.71","-14,164,483.87","44,410,133.26","48,560,354.45","148,544,685.58","23,214,617.24","39,409,757.16","121,607,137.98","105,899,164.73","2,012,948.18","997,460.95","-14,840,148.44","5,675,037,785.87","9,144,698.38","1,805,856,072.13","3,937,057,459.84"
分配股利、利润或偿还利息支付的现金,"2,905,286.25","5,063,877.86","11,837,805.15","13,719,414.28","16,075,823.85","1,153,869.93","2,096,495.06","35,191,144.51","52,497,241.03","1,453,205.53","38,884,522.24","41,185,261.76","41,677,495.79","2,058,352.56","38,794,613.57","58,682,475.86","61,077,224.62","4,010,672.44","14,538,342.85","16,249,359.70","41,710,233.31","3,062,248.82","14,605,257.64","19,490,855.77","44,083,274.67","459,704.42","3,125,094.10","40,669,521.79","40,595,529.16","1,042,595.38","20,165,127.80","20,053,829.71","1,809,644,000.40","117,350,671.64","632,915,174.28","744,994,387.53"
收回投资收到的现金,,,,,,,,,,,,,,,,,"8,228,000.00","4,000,000.00","9,012,772.54","9,012,772.54","26,449,355.54",,,,"59,615,375.60",,"42,000,000.00","42,000,000.00",,,"50,000.00","50,000.00","1,275,580,807.29","248,075,718.26","269,285,627.11","280,964,424.38"
支付其他与筹资活动有关的现金,"3,420,000.00","19,465,086.00","24,446,000.00","97,360,798.32","14,842,659.85","22,589,878.78","29,822,177.24","29,822,177.24","32,656,098.15","24,000,000.00","58,800,000.00","58,000,000.00","36,000,000.00","2,100,000.00","27,100,000.00","27,211,171.00","10,567,467.00",,"29,596,874.91","70,596,874.91","107,706,241.89","11,736,000.00","119,479,860.05","124,609,711.10","14,048,400.34","12,548,796.81","18,955,694.74","25,969,458.62","19,545,574.49","17,416,458.00","19,909,480.00","17,013,257.44","2,570,904,301.72","30,530,000.00","36,375,018.59","58,195,355.90"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,"320,000.00",,,,"210,000.00",,,,"1,165,864.70",,"294,341.10","306,341.10","222,000.00",,"269,000.00","269,000.00","368,232,124.37","72,611,280.71","90,702,315.46","129,586,755.93"
筹资活动现金流出小计,"66,610,286.25","97,028,963.86","72,983,805.15","173,780,212.60","127,898,483.70","151,823,748.71","151,918,672.30","229,013,321.75","282,153,339.18","43,831,343.39","126,062,660.10","130,563,399.62","149,055,633.65","74,158,352.56","239,094,613.57","259,593,646.86","326,306,671.72","44,646,662.68","164,809,227.90","274,520,244.75","384,890,485.34","309,488,248.82","632,145,117.69","723,160,566.87","737,191,675.01","110,008,501.23","119,080,788.84","183,638,980.41","177,141,103.65","85,459,053.38","107,074,607.80","104,067,087.15","11,852,214,567.31","1,837,558,948.10","3,400,550,346.86","5,038,855,067.02"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,"20,000.00",,"520,650.00","520,650.00","756,547.44","51,000.00","51,000.00","51,000.00","1,478,000.00",,"36,000.00","36,000.00","36,000.00",,,,,,,,,,,,"31,189,603.97","3,495,378.60","4,969,768.25","9,734,638.32"
筹资活动产生的现金流量净额,"27,133,213.75","1,691,036.14","8,676,194.85","12,677,787.40","56,763,516.30","452,379,251.29","524,631,886.36","454,591,678.25","440,155,597.00","51,268,656.61","-10,012,660.10","20,042,648.55","9,994,366.35","-52,158,352.56","-106,360,459.17","-91,859,492.46","-107,936,527.08","39,553,337.32","-4,609,227.90","66,679,755.25","134,536,981.66","-39,533,248.82","-130,760,117.69","-61,192,181.20","-140,485,433.12","-90,008,501.23","-71,818,188.50","-136,376,380.07","-123,092,703.31","-65,913,479.38","-39,530,310.75","-14,521,512.66","903,281,942.32","35,233,182.63","-126,564,627.15","6,546,905,834.31"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"642,077,960.96",,"6,830,248.45","6,830,248.45"
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,"-63,434.28","-48,995.57","-137,066.58","108,951.67","-150,814.03",,,,"227,812.76",,"-52,436.63","-52,436.63","1,468,428.92","-7,560.92","296,990.44","633,201.74","61,387,055.88","11,820,790.82","-4,228,186.36","3,501,892.89"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"55,500,000.00",,,"55,500,000.00","47,500,000.00","47,500,000.00","47,500,000.00","92,561,056,029.65","17,556,078,767.12","24,271,377,456.56","36,487,635,640.85"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,,,,"20,000.00",,"520,650.00","520,650.00","756,547.44","51,000.00","51,000.00","51,000.00","10,026,000.00","4,000,000.00","9,048,772.54","9,048,772.54","26,695,355.54",,,,"60,781,240.30","55,500,000.00","42,294,341.10","42,306,341.10","55,722,000.00","47,500,000.00","47,819,000.00","47,819,000.00","94,878,136,526.24","17,880,261,144.69","24,643,165,415.83","36,914,751,707.93"
五、现金及现金等价物净增加额,"33,294,724.25","5,975,901.30","-14,304,461.96","-33,662,467.57","22,232,542.23","249,129,747.27","280,630,237.13","182,438,278.99","202,847,010.32","19,406,678.59","-23,745,653.52","-17,420,259.11","-47,429,962.39","-61,607,863.67","-87,999,377.82","-101,786,433.23","-106,450,447.95","17,811,594.66","-48,447,119.18","-63,005,604.38","-2,751,127.84","-57,014,212.17","-95,452,809.10","-23,671,514.50","-71,369,429.31","-12,288,253.37","-32,018,180.12","-25,755,200.41","-12,591,322.52","-17,098,761.49","7,248,677.53","13,614,218.38","2,924,974,563.61","1,928,419,234.12","3,996,303,788.39","8,014,676,797.63"
购建固定资产、无形资产和其他长期资产支付的现金,"17,217,484.00","17,194,560.93","20,223,759.69","29,658,574.40","46,317,133.44","42,657,309.73","94,807,690.15","110,356,603.96","148,525,429.47","43,394,360.34","54,512,334.32","76,758,759.10","74,765,072.85","10,291,364.18","17,356,396.36","19,805,260.11","26,593,610.60","3,102,575.16","4,667,006.50","7,270,525.87","21,553,525.30","3,316,479.48","9,102,824.67","11,039,687.75","21,877,734.83","994,369.38","1,570,053.25","3,239,862.79","5,088,212.86","690,669.37","2,334,463.11","5,476,322.26","4,861,856,960.33","1,197,045,113.35","2,172,339,720.53","3,554,140,129.90"
期初现金及现金等价物余额,"3,207,079.58","36,501,803.83","42,477,705.13","42,477,705.13","42,477,705.13","64,710,247.36","64,710,247.36","64,710,247.36","64,710,247.36","267,557,257.68","267,897,867.02","267,557,257.68","267,557,257.68","220,127,295.29","220,127,295.29","220,127,295.29","220,127,295.29","113,676,847.34","113,676,847.34","113,676,847.34","113,676,847.34","110,925,719.50","110,925,719.50","110,925,719.50","110,925,719.50","39,556,290.19","39,556,290.19","39,556,290.19","39,556,290.19","26,964,967.67","26,964,967.67","26,964,967.67","3,444,801,237.57","6,369,775,801.18","6,369,775,801.18","6,369,775,801.18"
投资支付的现金,,,,,,"51,832,194.21",,"10,000,000.00","9,975,000.00",,,,,,,,"9,000,000.00","5,000,000.00","9,000,000.00","9,000,000.00","28,000,000.00",,,,"63,060,000.00",,"40,281,600.00","50,000,000.00",,,,,"1,844,011,786.37","730,472,204.80","924,386,905.28","943,262,178.17"
期末现金及现金等价物余额,"36,501,803.83","42,477,705.13","28,173,243.17","8,815,237.56","64,710,247.36","313,839,994.63","345,340,484.49","247,148,526.35","267,557,257.68","286,963,936.27","244,152,213.50","250,136,998.57","220,127,295.29","158,519,431.62","132,127,917.47","118,340,862.06","113,676,847.34","131,488,442.00","65,229,728.16","50,671,242.96","110,925,719.50","53,911,507.33","15,472,910.40","87,254,205.00","39,556,290.19","27,268,036.82","7,538,110.07","13,801,089.78","26,964,967.67","9,866,206.18","34,213,645.20","40,579,186.05","6,369,775,801.18","8,298,195,035.30","10,366,079,589.57","14,384,452,598.81"
