科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"10,520,880,462.00","22,926,983,338.00","32,407,183,477.00","60,479,952,530.00","22,233,711,484.00","48,165,840,192.00","68,320,078,684.00","89,188,260,792.00","12,627,464,087.00","26,178,487,296.00","43,427,913,549.00","60,319,597,258.00","16,995,408,540.00","37,201,460,117.00","55,387,025,974.00","76,923,056,450.00","24,924,444,811.00","51,249,647,349.00","77,908,989,252.00","102,432,052,698.00","23,693,353,730.00","49,619,052,613.00","69,221,484,821.00","94,106,132,710.00","20,325,815,152.00","43,267,584,026.00","63,775,120,780.00","89,212,385,934.00","15,572,871,888.00","35,464,305,325.00","51,660,086,483.00","71,987,144,817.00","13,686,728,520.00","28,679,828,977.00","38,070,596,190.00","57,397,210,097.00","10,456,038,139.00","24,635,525,466.00","35,922,882,724.00","53,536,500,347.00","15,983,995,933.00","39,139,433,476.00","55,571,282,395.00","79,503,561,455.00","17,764,251,349.00","42,195,059,784.00","66,594,946,420.00","88,099,085,582.00","16,229,703,260.00"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,"429,290,736.00","429,290,736.00","429,290,736.00",,,,,"17,044,733.00","109,097,300.00","17,044,733.00","108,774,997.00",,"73,188,523.00","73,188,524.00","73,191,528.00",,,,,,,,,,"37,688.00","37,688.00",,
收到的税费返还,"75,684.00",,"887,941.00","26,192,100.00",,,,"43,508,000.00",,"14,932,173.00","14,932,173.00",,,,,"1,638,844.00",,,,"19,600,168.00",,"19,881,502.00","31,484,392.00","22,597,431.00",,"30,700,900.00","37,458,386.00","45,247,610.00","1,301,297.00","31,444,100.00","75,899,244.00","68,339,480.00","32,421,657.00","82,804,766.00","51,220,273.00","232,132,582.00","116,458,205.00","49,351,264.00","116,998,205.00","43,331,736.00",,,,"6,383,594.00",,"4,191,303.00","4,191,303.00","89,627,633.00","20,049,286.00"
支付其他与投资活动有关的现金,,"327,565,312.00",,"237,477,305.00",,"117,553,927.00","117,553,927.00",,,"3,847,026,861.00","2,720,997,634.00","2,406,061,806.00",,,,"32,790,825.00",,,,"311,760,491.00",,"1,165,963,955.00","2,223,136,970.00","946,934,821.00",,,"804,713,141.00","218,455,270.00",,,"-1,344,306,684.00","11,361,096.00","268,997,317.00",,"357,162,050.00","123,766,960.00","357,162,050.00",,,,"203,753,000.00","201,463,387.00","330,263,422.00","147,257,517.00",,,,"194,468,349.00",
收到其他与经营活动有关的现金,"64,429,617.00","3,964,068.00","166,169,683.00","26,656,555.00","215,652,200.00","1,366,906.00","213,855,300.00","12,761,806.00","41,225,023.00","49,515,878.00","71,254,660.00","95,300,970.00","58,443,210.00","39,305,498.00","48,200,256.00","78,592,586.00","52,164,205.00","13,112,965.00","22,693,305.00","65,269,901.00","16,133,330.00","32,679,982.00","241,314,766.00","534,121,167.00","202,069,329.00","849,729,848.00","1,364,534,640.00","909,870,352.00","-414,682,393.00","521,595,002.00","-182,664,957.00","613,246,277.00","60,159,731.00","1,396,623,303.00","787,844,128.00","501,478,335.00","666,329,480.00","269,398,947.00","839,955,717.00","1,171,286,841.00","802,479,266.00","403,728,765.00","359,298,198.00","628,178,406.00","1,207,361,312.00","1,149,056,353.00","145,059,989.00","1,178,166,516.00","2,525,007,164.00"
投资活动现金流出小计,"3,424,931,326.00","3,776,079,914.00","3,943,757,991.00","7,396,106,863.00","742,467,107.00","1,796,589,920.00","2,394,192,152.00","3,825,622,526.00","421,595,784.00","5,816,023,045.00","5,244,834,742.00","4,335,443,586.00","324,452,381.00","783,569,720.00","1,161,722,720.00","2,164,012,364.00","512,943,282.00","2,024,663,434.00","3,376,376,502.00","5,062,458,892.00","1,293,119,320.00","4,166,190,280.00","5,999,871,673.00","6,436,526,358.00","1,262,280,366.00","3,376,899,052.00","5,688,581,304.00","5,827,581,839.00","984,591,983.00","1,040,162,403.00","1,034,325,378.00","2,824,829,567.00","1,109,630,603.00","1,672,568,898.00","1,129,911,977.00","8,374,786,704.00","885,399,401.00","1,298,157,248.00","2,249,001,436.00","2,662,824,358.00","2,084,400,002.00","2,388,337,402.00","2,250,761,788.00","4,381,903,778.00","530,229,888.00","30,349,605,346.00","41,902,567,309.00","60,451,689,706.00","10,696,641,563.00"
经营活动现金流入小计,"10,585,385,763.00","22,930,947,406.00","32,574,241,101.00","60,532,801,185.00","22,449,363,684.00","48,167,207,098.00","68,533,933,984.00","89,244,530,598.00","12,668,689,110.00","26,242,935,347.00","43,514,100,382.00","60,414,898,228.00","17,053,851,750.00","37,240,765,615.00","55,435,226,230.00","77,003,287,880.00","24,976,609,016.00","51,262,760,314.00","77,931,682,557.00","102,516,922,767.00","23,709,487,060.00","49,671,614,097.00","69,494,283,979.00","94,662,851,308.00","20,527,884,481.00","44,148,014,774.00","65,177,113,806.00","90,167,503,896.00","15,159,490,792.00","36,017,344,427.00","51,553,320,770.00","72,668,730,574.00","13,779,309,908.00","30,159,257,046.00","39,005,133,681.00","58,418,790,254.00","11,251,830,487.00","25,108,007,225.00","36,924,195,950.00","57,223,485,323.00","16,810,098,462.00","39,593,579,509.00","56,017,078,826.00","80,236,142,311.00","19,014,621,942.00","43,415,034,835.00","67,244,824,687.00","92,190,084,779.00","18,824,806,605.00"
投资活动产生的现金流量净额,"-3,422,708,438.00","-3,718,589,907.00","-3,830,310,966.00","-7,156,200,776.00","-737,957,442.00","-1,709,363,898.00","-2,293,263,094.00","-3,322,815,478.00","-413,445,848.00","-5,731,018,145.00","-5,136,686,970.00","-4,004,046,307.00","-302,749,728.00","722,297,902.00","1,036,761,219.00","336,557,449.00","-462,189,839.00","-1,423,448,775.00","-2,714,726,777.00","-4,309,999,489.00","-1,230,804,690.00","-4,019,821,271.00","-5,804,724,711.00","-6,056,635,413.00","-240,809,732.00","-2,891,838,748.00","-5,420,875,009.00","-4,542,698,610.00","1,727,977,624.00","1,808,194,417.00","1,527,083,142.00","1,326,246,882.00","-880,989,722.00","-1,578,858,718.00","-810,422,298.00","-3,621,073,001.00","-869,504,244.00","-589,987,048.00","-1,052,291,156.00","-1,937,596,411.00","-2,062,608,102.00","-2,128,708,572.00","-1,812,313,527.00","-3,414,422,532.00","553,851,845.00","-1,966,097,407.00","-2,334,614,597.00","-4,011,703,200.00","-413,130,903.00"
购买商品、接受劳务支付的现金,"8,901,852,970.00","21,038,384,224.00","26,970,272,056.00","49,480,937,398.00","18,093,778,770.00","37,009,473,798.00","53,402,587,662.00","72,196,971,884.00","10,179,992,073.00","16,469,310,439.00","29,003,105,375.00","46,582,033,928.00","16,131,485,704.00","33,621,163,366.00","48,997,613,595.00","68,938,506,167.00","22,783,887,404.00","45,921,354,410.00","71,182,039,738.00","94,334,101,499.00","20,762,292,226.00","43,319,324,235.00","60,550,007,780.00","80,715,929,570.00","17,675,101,112.00","36,484,040,595.00","54,652,715,305.00","77,832,649,475.00","14,060,927,024.00","30,965,465,209.00","43,465,080,622.00","62,284,727,884.00","10,116,386,246.00","21,801,936,322.00","31,424,959,051.00","46,085,246,212.00","8,054,075,849.00","20,570,374,534.00","28,759,607,604.00","45,192,755,217.00","12,871,672,206.00","32,905,122,314.00","45,616,961,784.00","66,036,305,432.00","14,362,683,362.00","32,480,242,466.00","49,526,658,406.00","65,851,612,316.00","16,357,468,605.00"
吸收投资收到的现金,,"27,818,021.00",,"1,065,332,199.00",,"101,194,034.00","101,194,034.00","3,157,179,396.00",,"30,152,736.00","30,152,736.00","68,672,446.00",,,,,,"37,500,000.00","37,500,000.00","171,266,000.00","342,208,745.00","348,000,000.00","378,000,000.00","396,000,000.00",,"49,000,000.00","49,000,000.00","281,000,000.00",,,,"30,000,000.00",,,,"4,950,000.00",,,,,"90,000,000.00","91,470,000.00","91,470,000.00","92,940,000.00",,,,"5,625,000.00",
