科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付的各项税费,"277,965,709.00","337,343,076.00","201,534,184.00","83,816,776.37","162,221,462.37","260,316,579.98","383,789,603.71","93,062,108.24","184,124,439.45","307,049,800.33","466,961,826.12","129,106,614.05","319,708,410.37","416,904,553.49","561,461,760.90","95,857,476.54","365,154,860.55","454,533,378.03","633,400,499.12","73,861,500.15","172,817,265.94","245,631,611.20","328,405,077.58","92,767,933.89","156,923,725.38","233,106,772.38","301,281,317.25","80,849,975.13","172,454,202.74","245,858,302.89","299,630,817.43","54,300,536.94","131,977,240.55","233,665,794.45"
收到其他与筹资活动有关的现金,"18,081,000.00","13,300,400.00","22,151,366.00","41,238,500.00","44,420,000.00","49,340,529.79","75,782,568.06","555,000.00","1,427,062.00","3,127,062.00","22,473,000.00","4,050,000.00","9,062,200.00","45,578,837.66","15,942,372.00","2,227,728.00","9,584,668.00","86,708,305.84","50,440,828.00","4,738,089.00","6,656,389.00","10,590,634.09","21,641,300.00","6,409,907.93","10,109,607.93","18,816,807.93","22,676,920.00","1,064,378.69","6,495,786.27","11,455,938.49","12,856,900.00","6,325,135.68","214,100.00","22,452,451.75"
支付其他与经营活动有关的现金,"222,730,736.00","324,129,609.00","218,302,818.00","78,542,353.60","110,589,049.79","250,178,456.74","246,464,165.88","163,453,533.88","242,779,407.37","118,620,998.87","184,453,477.32","104,269,202.23","180,279,084.70","254,001,336.88","264,531,766.87","57,325,352.45","119,312,414.37","169,257,256.74","168,595,457.19","63,664,148.65","128,670,442.86","188,793,663.59","235,939,771.63","84,150,387.92","184,940,822.97","260,105,578.62","318,119,423.66","60,008,548.63","159,626,897.78","282,695,696.03","452,534,303.43","26,227,320.97","143,578,845.50","232,753,061.47"
筹资活动现金流入小计,"1,334,724,425.00","150,300,400.00","219,351,366.00","128,220,300.50","1,768,915,644.99","1,829,946,174.78","1,856,388,213.05","555,000.00","1,427,062.00","3,127,062.00","22,473,000.00","4,050,000.00","24,092,200.00","70,608,837.66","174,472,372.00","27,227,728.00","119,584,668.00","226,208,305.84","189,940,828.00","4,738,089.00","6,656,389.00","10,590,634.09","171,641,300.00","82,994,920.67","590,138,268.07","705,427,455.07","710,951,494.29","70,963,912.20","709,712,202.45","728,339,404.67","728,463,316.18","6,325,135.68","52,284,100.00","661,681,691.75"
经营活动现金流出小计,"3,547,168,500.00","3,821,486,475.00","3,249,679,242.00","949,705,779.79","1,969,935,332.96","2,818,753,600.77","3,948,072,875.39","1,527,213,149.67","2,911,932,957.36","3,675,480,366.15","4,543,404,435.45","1,787,852,869.35","3,723,940,647.48","5,077,052,732.12","5,938,430,221.93","1,495,635,867.21","2,837,497,305.53","3,962,201,884.83","5,128,476,609.95","1,160,018,494.65","2,159,123,690.89","3,110,962,697.99","4,174,704,373.05","1,042,261,630.11","1,894,645,877.96","2,808,585,031.86","3,836,467,829.16","838,584,763.62","1,591,984,863.03","2,297,744,687.71","3,044,394,672.94","900,994,788.57","1,744,416,652.04","2,690,957,951.37"
偿还债务支付的现金,,"19,000,000.00","118,000,000.00",,"214,750,000.00","214,750,000.00","256,750,000.00","26,620,286.37","82,730,286.37","82,730,286.37","82,730,286.37",,,"15,030,000.00","15,030,000.00",,"43,500,000.00","53,500,000.00","53,500,000.00",,,"29,500,000.00","29,500,000.00",,,"270,810,773.94","432,501,108.40","53,208,023.70","426,293,023.70","426,293,023.70","421,558,023.70","55,890,000.00","55,904,026.32","442,970,389.54"
经营活动产生的现金流量净额,"527,248,928.00","708,077,409.00","694,006,132.00","172,872,141.05","639,377,187.06","1,068,869,545.27","1,587,739,069.32","-221,579,952.52","124,203,509.37","692,515,369.83","1,200,675,947.12","-42,100,379.28","-94,319,870.06","160,359,267.07","204,826,850.90","-398,967,418.99","-347,746,770.19","11,715,609.88","172,825,375.70","-159,493,551.79","-60,298,222.53","249,057,778.90","496,235,896.23","-419,172,019.78","-208,413,457.97","-236,291,592.66","-262,999,046.16","-151,887,307.41","-211,290,778.46","-185,348,811.20","68,728,377.86","-235,166,855.59","-105,901,411.56","-52,426,126.67"
分配股利、利润或偿还利息支付的现金,"165,354,066.00","167,807,113.00","443,042,049.00","2,466,912.13","4,899,383.31","5,660,729.31","6,351,873.20","411,345.59","546,668,090.09","546,668,090.09","546,668,090.09",,"573,647,320.52","573,794,469.28","573,932,802.62","624,590.57","574,709,422.12","574,791,088.79","574,791,088.79",,"565,805,230.54","567,572,582.21","574,900,668.15","1,772,500.00","412,670,066.24","419,620,234.88","419,887,688.25","1,235,919.20","331,846,716.67","335,485,129.16","345,305,638.30","4,629,891.09","260,047,004.15","264,819,405.33"
收回投资收到的现金,"500,000,000.00","4,766,697,000.00","633,990,000.00","27,380,000.00","68,380,000.00","118,380,000.00","186,380,000.00",,"1,561,580,000.00","1,828,580,000.00","2,397,880,000.00","211,250,000.00","2,678,925,000.00","3,157,175,000.00","3,308,925,000.00","340,500,000.00","1,776,000,000.00","3,790,960,000.00","5,021,660,000.00","1,897,000,000.00","4,344,950,000.00","6,533,180,000.00","8,966,621,794.87","2,268,182,645.19","5,496,043,441.41","8,168,249,342.16","11,145,669,013.45","1,908,342,739.73","4,523,701,511.86","6,548,065,645.36","10,125,248,498.59","1,680,954,810.96","3,397,904,810.96","6,649,574,810.96"
支付其他与筹资活动有关的现金,"3,000,000.00",,,,"6,252,000.00","14,335,329.79","16,243,751.35",,"504,625.67","504,625.67",,,,,,,,,,,,,,,,,,"31,624.10",,,,"8,604.15",,
取得投资收益收到的现金,"2,117,470.00","60,739,438.00","22,120,151.00","478,948.61","1,116,726.39","1,690,337.50","3,013,419.92","4,754,166.67","28,737,800.53","60,063,719.19","111,041,554.97","33,429,393.76","106,496,474.62","129,665,632.81","159,724,463.79","18,023,171.15","44,788,215.41","119,124,609.67","168,105,107.26","24,675,427.77","78,340,854.30","144,358,097.06","245,605,405.30","43,994,767.23","88,185,221.32","153,561,468.23","265,876,609.82","26,181,098.53","99,279,906.64","169,238,856.07","270,853,661.41","21,323,028.14","78,628,185.90","133,402,476.82"
筹资活动现金流出小计,"168,354,066.00","186,807,113.00","561,042,049.00","2,466,912.13","225,901,383.31","234,746,059.10","279,345,624.55","27,031,631.96","629,903,002.13","629,903,002.13","629,398,376.46",,"573,647,320.52","588,824,469.28","588,962,802.62","624,590.57","618,209,422.12","628,291,088.79","628,291,088.79",,"565,805,230.54","597,072,582.21","604,400,668.15","1,772,500.00","412,670,066.24","690,431,008.82","852,388,796.65","54,475,567.00","758,139,740.37","761,778,152.86","766,863,662.00","60,528,495.24","315,951,030.47","707,789,794.87"
处置固定资产、无形资产和其他长期资产收回的现金净额,"7,565,296.00","1,989,736.00","1,871,850.00",,"144,020.00","913,524.42","914,524.42",,"631,630.00","1,257,398.30","1,292,118.30",,"147,675.00","152,075.00","176,476.89","136,000.00","1,284,300.00","1,430,550.00","1,764,350.80","45,338.13","127,387.70","506,387.70","919,087.70","379,933.02","439,011.05","438,311.05","438,611.05",,,,"253,798.45","115,268.00","115,268.00","110,268.00"
筹资活动产生的现金流量净额,"1,166,370,359.00","-36,506,713.00","-341,690,682.00","125,753,388.37","1,543,014,261.68","1,595,200,115.68","1,577,042,588.50","-26,476,631.96","-628,475,940.13","-626,775,940.13","-606,925,376.46","4,050,000.00","-549,555,120.52","-518,215,631.62","-414,490,430.62","26,603,137.43","-498,624,754.12","-402,082,782.95","-438,350,260.79","4,738,089.00","-559,148,841.54","-586,481,948.12","-432,759,368.15","81,222,420.67","177,468,201.83","14,996,446.25","-141,437,302.36","16,488,345.20","-48,427,537.92","-33,438,748.19","-38,400,345.82","-54,203,359.56","-263,666,930.47","-46,108,103.12"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,"-549,793.00","1,485,979.00","-2,254,975.83","-4,967,879.39","-4,289,771.37","-7,457,900.90","1,942,440.93","5,960,794.08","-5,105,013.12","-7,584,037.41","570,629.08","-2,903,330.58","-1,229,378.08","292,863.85","264,055.28","513,324.26","1,736,876.76","2,943,936.70","639,134.96","-768,292.41","-3,854,434.77","-5,160,110.30","-5,057,521.85","-2,898,409.19","-133,617.44","-6,115,383.76","3,136,155.88","1,323,871.03","1,628,707.23","3,276,872.14","468,025.54","2,744,130.55","48,477,787.63"
收到其他与投资活动有关的现金,"26,610,522.00","42,300,476.00","72,379,539.00","12,338,132.30","35,385,195.07","60,869,333.51","89,160,578.65","13,768,952.81","45,037,982.42","73,938,969.30","110,385,247.87","19,327,053.63","37,939,848.51","58,785,473.39","86,914,056.02","36,151,325.35","55,528,935.39","74,745,685.20","107,348,370.16","10,630,064.35","22,869,997.30","46,336,157.73","62,773,002.63","18,033,865.20","18,473,113.19","26,028,320.77","34,355,408.04","5,118,893.16","5,830,619.53","9,224,516.91","14,252,104.83","2,191,834.83","3,366,346.52","6,315,970.84"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"536,293,288.00","4,871,726,649.00","730,361,540.00","40,197,080.91","105,025,941.46","181,853,195.43","279,468,522.99","18,523,119.48","1,635,987,412.95","1,963,840,086.79","2,620,598,921.14","264,006,447.39","2,823,508,998.13","3,345,778,181.20","3,555,739,996.70","394,810,496.50","1,877,601,450.80","3,986,260,844.87","5,298,877,828.22","1,932,350,830.25","4,446,288,239.30","6,724,380,642.49","9,275,919,290.50","2,330,591,210.64","5,603,140,786.97","8,348,277,442.21","11,446,339,642.36","1,939,642,731.42","4,628,812,038.03","6,726,529,018.34","10,410,608,063.28","1,704,584,941.93","3,480,014,611.38","6,789,403,526.62"
五、现金及现金等价物净增加额,"1,129,390,098.00","253,200,010.00","733,695,396.00","296,863,180.70","2,112,584,086.88","2,247,208,969.13","2,563,383,156.34","-1,030,574,338.06","-2,175,909,873.40","-1,995,918,642.50","-1,954,622,854.71","-290,086,756.37","742,301,399.39","-1,637,979.25","-237,492,734.66","-633,887,409.68","-766,987,201.95","-73,339,064.84","-725,579,609.43","-197,844,353.71","-312,075,909.74","-705,158,241.98","-1,209,149,551.82","-142,997,431.42","-62,968,657.04","-492,986,348.06","-345,309,219.46","-117,221,879.13","-44,632,011.55","-177,673,210.69","175,372,169.90","-403,438,029.38","-187,639,321.99","-419,441,626.24"
购建固定资产、无形资产和其他长期资产支付的现金,"100,522,477.00","480,301,001.00","168,087,573.00","22,904,453.80","35,065,423.93","59,624,115.88","188,609,123.57","9,083,313.99","140,135,570.65","178,070,681.25","446,392,844.48","15,613,453.56","23,429,277.58","57,330,417.82","194,862,015.49","6,597,679.90","44,730,452.70","56,909,613.40","51,402,434.29","10,076,856.13","37,308,137.80","94,670,676.47","55,377,127.69","9,606,288.03","47,620,327.48","62,602,561.91","161,807,580.89","38,132,036.25","93,668,971.59","112,152,308.24","186,701,300.20","18,854,128.72","81,077,786.97","93,776,786.33"
期初现金及现金等价物余额,"705,950,676.00","1,835,340,774.00","2,088,540,784.00","2,822,236,180.01","2,822,236,180.01","2,822,236,180.01","2,822,236,180.01","5,385,619,336.35","5,385,619,336.35","5,385,619,336.35","5,385,619,336.35","3,430,996,481.64","3,430,996,481.64","3,430,996,481.64","3,430,996,481.64","3,193,503,746.98","3,193,503,746.98","3,193,503,746.98","3,193,503,746.98","2,467,924,137.55","2,467,924,137.55","2,467,924,137.55","2,467,924,137.55","1,258,774,585.73","1,258,774,585.73","1,258,774,585.73","1,258,774,585.73","913,465,366.27","913,465,366.27","913,465,366.27","913,465,366.27","1,088,837,536.17","1,088,837,536.17","1,088,837,536.17"
投资支付的现金,"1,000,000,000.00","4,790,687,000.00","182,380,000.00","16,800,000.00","134,800,000.00","534,800,000.00","684,800,000.00","793,900,000.00","3,173,450,079.02","3,842,322,464.62","4,714,995,464.62","501,000,000.00","1,411,000,000.00","2,931,000,000.00","3,389,000,000.00","650,000,000.00","1,754,000,000.00","3,614,060,000.00","5,710,474,054.97","1,966,002,000.00","4,100,840,654.76","6,993,589,604.01","10,488,008,132.41","2,120,975,233.07","5,584,645,451.20","8,290,059,989.57","10,949,528,242.41","1,885,893,717.97","4,321,380,632.64","6,574,780,685.63","10,082,139,497.36","1,799,251,609.04","3,219,751,934.92","7,065,011,924.37"
期末现金及现金等价物余额,"1,835,340,774.00","2,088,540,784.00","2,822,236,180.00","3,119,099,360.71","4,934,820,266.89","5,069,445,149.14","5,385,619,336.35","4,355,044,998.29","3,209,709,462.95","3,389,700,693.85","3,430,996,481.64","3,140,909,725.27","4,173,297,881.03","3,429,358,502.39","3,193,503,746.98","2,559,616,337.30","2,426,516,545.03","3,120,164,682.14","2,467,924,137.55","2,270,079,783.84","2,155,848,227.81","1,762,765,895.57","1,258,774,585.73","1,115,777,154.31","1,195,805,928.69","765,788,237.67","913,465,366.27","796,243,487.14","868,833,354.72","735,792,155.58","1,088,837,536.17","685,399,506.79","901,198,214.18","669,395,909.93"
