科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"14,472,677.86","19,581,634.65","27,506,268.97","22,432,110.49","38,175,902.26","52,162,509.02","19,325,221.38","37,457,026.59","47,958,507.78","80,607,961.42","32,939,988.17","57,904,133.73","87,866,997.48","130,622,365.72","52,919,043.15","93,103,207.77","137,306,495.01","188,782,383.27","70,672,742.16","117,474,029.86","181,384,506.54","250,855,158.33","81,587,815.34","144,339,196.16","214,902,957.66","284,675,785.73","103,032,788.13","181,509,355.18","255,715,813.34","361,843,934.91","130,712,414.81","233,274,026.85","349,360,926.49","474,976,125.72","147,970,639.03","235,197,246.93","361,431,894.11","553,459,777.78","158,136,397.08"
取得借款收到的现金,"170,000,000.00","97,500,000.00","169,500,000.00","129,000,000.00","149,000,000.00","151,500,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","3,193,800.00","15,000,000.00","18,220,000.00","28,220,000.00",,"10,580,000.00","42,380,000.00","52,380,000.00","10,000,000.00","61,780,000.00","61,780,000.00","660,280,000.00","154,500,000.00","991,000,000.00","1,057,000,000.00","1,493,302,894.00","507,188,246.18","937,188,246.18","1,068,188,246.18","1,472,709,343.69","1,049,800,000.00","1,783,800,000.00","2,146,800,000.00","2,400,900,000.00","749,800,000.00"
支付的各项税费,"10,410,675.55","10,852,875.02","26,730,157.14","9,080,184.88","16,416,758.81","28,422,616.63","13,342,717.25","32,735,464.78","40,562,858.71","61,071,359.83","16,342,169.14","35,509,541.13","58,341,324.12","81,982,697.63","29,681,893.70","40,935,661.18","62,946,690.19","103,853,571.99","23,701,628.41","36,735,959.38","72,785,063.88","108,097,142.72","33,806,234.87","66,627,494.37","103,724,958.10","165,507,478.44","55,474,488.92","115,995,151.68","194,501,005.78","278,150,458.72","155,598,115.35","248,906,695.92","341,808,995.57","399,934,209.45","109,545,603.56","156,846,984.88","209,985,033.87","324,775,194.26","54,983,059.17"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,226,000.00",,,,,,"4,421,520.45","500,000,000.00",,,"50,000.00","180,000,000.00",
支付其他与经营活动有关的现金,"48,438,243.35","61,565,439.25","52,253,856.19","29,497,193.21","46,150,878.15","63,164,252.29","35,753,808.17","41,917,593.32","69,380,847.89","107,408,714.11","33,641,654.03","60,102,426.26","88,228,157.72","118,992,605.18","20,318,175.55","66,525,623.62","135,851,471.00","167,850,191.15","38,234,459.25","110,174,546.96","131,163,511.85","213,146,476.14","65,668,198.70","115,732,391.78","262,299,608.37","226,810,820.49","53,578,269.08","148,649,415.92","238,864,385.40","1,074,253,198.27","228,468,632.36","278,511,986.47","404,479,903.80","575,123,622.89","351,318,704.15","289,348,166.38","105,896,982.75","622,622,193.02","186,029,987.00"
筹资活动现金流入小计,"170,000,000.00","97,500,000.00","169,500,000.00","129,000,000.00","149,000,000.00","855,000,000.00","60,000,000.00","60,000,000.00","63,000,000.00","86,520,000.00","45,000,000.00","45,000,000.00","45,000,000.00","47,160,000.00","3,193,800.00","15,000,000.00","38,501,190.00","51,651,190.00",,"24,185,349.20","58,985,349.20","69,741,269.88","10,000,000.00","72,457,090.60","75,197,090.60","712,397,073.75","161,726,000.00","1,001,068,656.40","1,067,068,656.40","1,503,690,181.00","507,770,552.05","1,451,978,451.18","1,590,070,778.64","1,993,838,548.69","1,052,695,200.00","1,786,725,200.00","2,148,320,000.00","2,588,187,405.47","749,800,000.00"
经营活动现金流出小计,"308,025,330.04","467,506,110.51","439,327,783.75","270,527,400.58","468,507,530.24","641,863,284.48","168,600,170.32","361,507,497.38","637,725,700.89","897,013,305.49","235,555,697.16","495,340,680.44","727,390,748.58","1,082,879,128.11","308,788,246.84","635,411,028.14","1,040,205,476.37","1,137,835,204.38","294,703,089.99","583,356,684.88","949,491,586.84","1,293,360,108.89","358,831,560.34","607,970,652.86","1,089,645,790.86","1,492,916,137.31","429,061,024.37","867,849,145.52","1,273,957,506.50","2,736,148,730.45","948,097,173.32","1,580,805,559.95","2,383,470,789.33","3,072,377,700.55","1,048,558,398.93","1,196,158,164.34","2,319,384,187.97","2,783,944,791.44","915,590,086.96"
偿还债务支付的现金,"153,000,000.00","116,000,000.00","213,500,000.00","118,500,000.00","138,500,000.00","171,000,000.00","80,000,000.00","102,500,000.00","102,500,000.00","125,000,000.00",,"20,000,000.00","20,000,000.00","20,000,000.00",,,"15,000,000.00","15,000,000.00",,,"32,220,000.00","42,220,000.00","10,000,000.00","61,780,000.00","61,780,000.00","81,780,000.00","294,500,000.00","501,280,000.00","612,280,000.00","994,268,246.18","137,500,000.00","543,780,631.50","817,276,381.50","1,125,824,355.00","823,750,000.00","1,286,308,772.00","1,592,157,176.52","1,561,445,000.00","475,300,000.00"
经营活动产生的现金流量净额,"14,880,673.39","46,914,374.62","101,450,224.37","15,356,597.51","34,246,453.25","100,428,597.70","4,089,740.28","44,714,291.08","57,905,185.54","110,602,486.51","-15,303,690.24","10,973,286.68","105,353,052.32","170,780,548.36","-51,897,723.85","16,545,035.61","86,905,624.72","190,103,445.21","-59,293,987.72","203,041.17","20,586,986.25","178,866,967.07","-96,414,521.90","-17,202,494.96","27,031,106.94","192,350,530.11","-88,855,663.86","67,972,980.07","197,788,614.54","577,769,945.70","-298,174,796.73","-137,379,119.52","77,413,599.16","767,329,428.70","29,654,837.87","293,584,323.23","658,070,259.14","681,936,582.84","11,726,224.57"
分配股利、利润或偿还利息支付的现金,"5,944,087.12","9,774,089.97","44,690,668.12","1,637,298.95","2,678,473.95","3,442,540.06","497,722.15","16,589,379.44","16,621,796.26","16,657,032.71","3,094,755.56","3,357,155.56","24,957,155.56","24,957,155.56",,"540,103.13","21,958,363.55","22,232,923.15",,"29,723,532.90","30,250,904.42","30,577,499.99","312,102.39","26,909,335.58","27,260,646.00","32,521,156.10","13,840,527.45","52,907,244.20","64,721,351.79","86,249,782.31","17,476,784.75","94,886,182.42","115,492,618.10","137,514,663.40","48,832,826.70","89,102,056.42","163,019,337.72","199,439,756.55","33,162,204.55"
收回投资收到的现金,"16,672,659.97","18,398,260.00","10,274,407.78",,,,,,,,"12,963,425.18","12,963,425.18","12,963,425.18","12,963,425.18",,,,,,,,,"44,485.08",,,,,"30,215,739.77","30,239,498.57","2,355,028.96",,,,"5,755,662.49","17,500,000.00","18,800,000.00","22,070,000.00","29,224,605.00","1,000,000.00"
支付其他与筹资活动有关的现金,"45,000.00",,,,,"11,325,000.00",,,,,,,,,,,,,,,,,,,"6,000,000.00","10,650,000.00",,,"851,369.40","6,700,800.00",,,,"22,533,600.00",,,,"692,612,183.56","111,716,667.00"
取得投资收益收到的现金,"9,441,640.03","16,500.00","3,890,089.90","19,800.00","19,800.00","19,800.00","27,720.00","27,720.00","27,720.00","27,720.00","24,024.00","24,024.00","24,024.00","24,024.00","52,958.40","52,958.40","52,958.40","9,857,170.01","511,932.81","2,689,832.48","3,249,899.83","3,459,881.24","483,571.23","3,631,614.04","5,359,386.62","5,367,859.12","38,183.00","38,183.00","38,183.00","411,303.40","60,138.30","109,412.15","425,361.79","263,670.59",,"-16,841,259.24","195,465.06","100,558.17",
筹资活动现金流出小计,"158,989,087.12","125,774,089.97","258,190,668.12","120,137,298.95","141,178,473.95","185,767,540.06","80,497,722.15","119,089,379.44","119,121,796.26","141,657,032.71","3,094,755.56","23,357,155.56","44,957,155.56","44,957,155.56",,"540,103.13","36,958,363.55","37,232,923.15",,"29,723,532.90","62,470,904.42","72,797,499.99","10,312,102.39","88,689,335.58","95,040,646.00","124,951,156.10","308,340,527.45","554,187,244.20","677,852,721.19","1,087,218,828.49","154,976,784.75","638,666,813.92","932,768,999.60","1,285,872,618.40","872,582,826.70","1,375,410,828.42","1,755,176,514.24","2,453,496,940.11","620,178,871.55"
处置固定资产、无形资产和其他长期资产收回的现金净额,"46,291.62","55,000.00","1,027,559.97",,"80,000.00","479,056.02","74,000.00","14,700.00","14,700.00","11,000.00","4,333.80","10,000.00","10,000.00","189,139.16","418,055.00","299,055.00","302,529.21","367,343.04","90,907.51","105,570.02","314,000.00","400,352.67","7,692.31","93,046.22","105,194.88","188,070.00","859,296.00","1,123,805.34","1,668,713.00","1,008,586.98","185,439.67","1,187,277.49","1,282,646.74","155,928.90","1,380,057.41","780,534.19","4,117,502.47","12,534,475.15","8,865,820.73"
筹资活动产生的现金流量净额,"11,010,912.88","-28,274,089.97","-88,690,668.12","8,862,701.05","7,821,526.05","669,232,459.94","-20,497,722.15","-59,089,379.44","-56,121,796.26","-55,137,032.71","41,905,244.44","21,642,844.44","42,844.44","2,202,844.44","3,193,800.00","14,459,896.87","1,542,826.45","14,418,266.85",,"-5,538,183.70","-3,485,555.22","-3,056,230.11","-312,102.39","-16,232,244.98","-19,843,555.40","587,445,917.65","-146,614,527.45","446,881,412.20","389,215,935.21","416,471,352.51","352,793,767.30","813,311,637.26","657,301,779.04","707,965,930.29","180,112,373.30","411,314,371.58","393,143,485.76","134,690,465.36","129,621,128.45"
处置子公司及其他营业单位收到的现金净额,,,"10,480,000.00",,,"2,224,877.25",,,,,,,,,"2,607,214.38","1,087,969.49","1,087,969.49","1,087,969.49",,,,"28,724.86",,,,,,,"1,539,794.13","1,539,794.13",,,,,,,,"3,316,833.92",
四、汇率变动对现金的影响,"-513,969.05","-1,039,425.77","-66,647.67","-86,113.01","-67,704.64","-583,110.29","-50,084.14","-138,846.64","-244,704.55","-797,676.67","-250,026.25","259,846.92","395,857.14",-501.20,"-281,046.09","-1,006,958.77","-1,477,207.62","-1,747,028.14","-6,716.73","507,608.54","551,332.89","668,080.01","512,307.87","808,299.71","1,634,370.92","2,059,785.97","-506,569.83","953,356.77","737,749.30","5,834,888.42","-842,585.78","-5,402,939.43","-5,552,108.56","-15,446,939.13","-10,247,015.11","-3,470,748.51","-5,036,252.66","2,921,521.72","-2,538,884.73"
收到其他与投资活动有关的现金,"9,740,000.00",,"2,574,400.00","3,680,000.00","3,680,000.00","3,920,000.00",,,,"5,000,000.00",,,,"944,000.00","39,336.18","1,100,000.00","1,100,000.00","928,000.00","780,000.00","17,562,000.00","43,024,000.00","231,530,000.00","20,231,000.00","97,581,000.00","182,031,000.00","274,410,769.93",,,,"980,000.00","12,000,000.00",,"357,949,825.34","1,307,602,593.77",,,"5,000.00","5,515,047.31",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"35,900,591.62","18,469,760.00","28,246,457.65","3,699,800.00","3,779,800.00","6,643,733.27","101,720.00","42,420.00","42,420.00","5,038,720.00","12,991,782.98","12,997,449.18","12,997,449.18","14,120,588.34","3,117,563.96","2,539,982.89","2,543,457.10","12,240,482.54","1,382,840.32","20,357,402.50","46,587,899.83","235,418,958.77","20,766,748.62","101,305,660.26","187,495,581.50","279,966,699.05","897,479.00","31,377,728.11","33,486,188.70","6,294,713.47","12,245,577.97","1,296,689.64","359,657,833.87","1,313,777,855.75","18,880,057.41","2,739,274.95","26,387,967.53","50,691,519.55","9,865,820.73"
五、现金及现金等价物净增加额,"150,051.27","2,048,798.27","7,705,609.53","7,558,120.42","16,649,325.62","731,894,302.62","-32,101,471.33","-36,048,372.29","-107,473,330.13","-89,120,254.74","-38,839,163.68","-57,670,942.57","-39,205,423.29","-26,156,084.35","-171,729,587.05","-132,603,828.61","-143,616,346.53","-230,732,517.92","-113,154,051.98","-152,180,182.45","-109,014,707.32","-23,827,423.27","-158,797,654.99","-118,183,863.94","-51,708,865.46","698,786,123.16","-279,936,784.55","-366,953,802.52","-373,478,694.03","-347,667,839.02","-48,245,116.77","-31,984,719.33","-61,780,013.02","244,252,879.20","-260,558,306.12","22,085,888.23","-56,817,279.51","-226,814,559.55","-78,015,528.73"
购建固定资产、无形资产和其他长期资产支付的现金,"36,388,157.57","13,018,220.61","19,015,536.31","20,274,865.13","29,130,749.04","38,827,378.00","15,745,125.32","17,776,857.29","51,174,434.86","145,026,751.87","78,182,474.61","103,544,369.79","157,994,626.37","213,259,564.29","125,862,181.07","164,469,785.21","232,459,047.18","320,747,684.38","30,236,187.85","77,710,050.96","103,255,371.07","175,494,199.01","23,350,087.19","82,863,083.97","103,402,592.13","142,413,032.33","44,857,502.41","120,755,151.46","128,278,579.67","382,216,425.19","54,687,914.48","171,539,174.11","238,448,943.35","872,153,163.69","115,266,239.33","265,569,012.76","618,355,419.83","648,353,217.82","213,181,417.75"
期初现金及现金等价物余额,"33,840,945.34","33,990,996.61","36,039,794.88","43,745,404.41","43,745,404.41","43,745,404.41","775,639,707.03","775,739,707.03","775,739,707.03","775,639,707.03","686,519,452.29","686,519,452.29","686,519,452.29","686,519,452.29","661,186,672.35","660,363,367.94","660,363,367.94","660,363,367.94","429,630,850.02","429,630,850.02","429,630,850.02","429,630,850.02","405,803,426.75","405,803,426.75","405,803,426.75","405,803,426.75","1,104,589,549.91","1,104,589,549.91","1,104,589,549.91","1,104,589,549.91","756,921,710.89","756,921,710.89","769,609,291.34","756,921,710.89","1,001,174,590.09","1,001,174,590.09","1,001,174,590.09","1,001,174,590.09","774,360,030.54"
投资支付的现金,"7,000,000.00","21,003,600.00","10,104,400.00",,,,,,"54,080,000.00","3,800,000.00",,,,,,,,,,,,,,,,"216,000,000.00",,,,"5,728.96",,,,"1,452,200,000.00",,"3,000,000.00","59,532,800.00","24,580,000.00","13,508,400.00"
期末现金及现金等价物余额,"33,990,996.61","36,039,794.88","43,745,404.41","51,303,524.83","60,394,730.03","775,639,707.03","743,538,235.70","739,691,334.74","668,266,376.90","686,519,452.29","647,680,288.61","628,848,509.72","647,314,029.00","660,363,367.94","489,457,085.30","527,759,539.33","516,747,021.41","429,630,850.02","316,476,798.04","277,450,667.57","320,616,142.70","405,803,426.75","247,005,771.76","287,619,562.81","354,094,561.29","1,104,589,549.91","824,652,765.36","737,635,747.39","731,110,855.88","756,921,710.89","708,676,594.12","724,936,991.56","707,829,278.32","1,001,174,590.09","740,616,283.97","1,023,260,478.32","944,357,310.58","774,360,030.54","696,344,501.81"
