科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"210,267,028.75","493,406,033.29","764,234,946.55","1,023,041,922.87","319,263,532.30","754,028,331.85","1,101,407,835.87","1,449,450,322.19","521,588,119.18","1,374,543,238.12","1,758,084,599.48","2,083,651,187.25","497,197,460.91","983,068,791.22","1,433,143,282.62","2,078,260,062.73","436,246,807.94","1,441,525,288.23","1,912,679,551.67","2,588,551,186.11","735,109,616.11","1,659,107,029.70","2,389,438,337.94","3,322,656,519.66","852,331,692.71","1,824,958,418.09","2,548,067,696.01","3,437,228,449.76","849,830,905.30","1,686,050,002.71","2,384,394,882.63","2,968,713,281.64","753,839,887.53","1,693,500,383.16","2,576,815,216.35","3,326,469,748.52","754,305,337.07","1,309,895,712.22","1,882,452,364.97","2,567,050,724.60","658,828,258.06","1,402,305,055.52","17,599,228,390.12","23,044,600,748.73","6,070,791,507.91","12,111,877,782.93","18,430,814,385.90","25,802,739,160.42","7,909,446,755.05"
二、营业利润,"46,899,999.54","126,289,043.64","166,531,872.60","242,048,927.24","58,380,153.40","130,570,999.15","208,077,568.99","303,653,880.70","108,879,213.51","183,797,470.04","219,742,660.73","239,606,848.84","3,823,309.27","66,780,301.15","104,373,526.79","150,975,449.79","-37,628,948.85","-38,083,355.47","41,490,331.63","106,274,749.71","46,686,590.12","69,915,643.34","77,304,292.09","138,481,420.21","21,471,008.78","28,759,464.57","-21,111,225.27","-53,460,371.83","-79,593,060.39","-196,086,366.24","-275,671,635.43","-362,591,573.10","-90,639,578.71","-193,373,763.32","-219,525,098.97","-374,129,110.50","-165,542,367.61","-317,843,758.85","-558,748,768.29","-675,579,120.51","-23,711,576.58","-84,909,781.28","964,474,093.34","1,256,126,677.20","158,435,524.87","361,950,730.76","539,208,420.18","846,745,993.66","181,556,919.21"
减:营业成本,"135,744,594.47","310,853,007.86","505,742,812.02","655,091,064.91","223,749,865.81","562,923,017.71","835,203,073.18","1,060,334,943.13","403,736,327.36","1,132,749,316.24","1,435,559,884.82","1,715,628,193.76","489,757,530.06","908,976,784.36","1,273,235,206.25","1,767,285,023.34","414,016,820.10","1,321,704,625.85","1,643,667,032.96","2,183,613,767.36","613,907,154.24","1,456,247,672.89","2,061,592,751.70","2,819,313,626.92","740,816,330.14","1,609,911,611.96","2,280,185,350.82","3,086,184,185.37","845,477,388.88","1,682,446,410.61","2,363,496,683.26","2,903,711,612.91","737,974,552.05","1,598,310,191.44","2,394,657,039.02","3,089,042,977.73","786,340,485.93","1,365,182,226.98","2,003,673,044.09","2,665,673,962.97","564,902,558.15","1,210,957,427.49","16,003,650,422.00","20,915,694,815.50","5,538,977,039.29","11,023,855,151.58","16,791,587,544.42","23,490,692,471.43","7,252,650,988.74"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"24,965.90","49,134.07","65,633.82","237,897.16","1,077.01","7,507.13","11,039.18","22,898.51","6,042.62","17,243.58","30,743.67","277,725.27","12,901.25","105,591.70","159,750.19","3,313,152.26","36,939.47","317,056.23","335,104.88","686,287.38","294,859.67","552,975.44","960,003.37","1,435,504.29","533,265.45","1,073,390.20","1,999,529.87","2,507,482.54","536,243.66","820,415.44","1,001,018.96","8,281,814.46","1,280,457.78","1,728,416.76","1,926,001.46","7,350,672.61","775,066.92","644,018.64","864,994.77","7,401,334.75","87,425.85","5,693,544.89","48,153,690.31","65,094,560.10","14,256,837.24","33,242,681.77","49,171,600.82","70,517,963.48","17,594,335.27"
营业外收入,475.60,826.80,"1,214.80","1,440.60","4,276,000.00","4,326,000.00","4,326,000.00","118,894.37","4,800.00","4,800.00","3,098,581.62","950,530.02","84,147.10","30,447.10","1,704,147.10","1,874,199.23","76,500.00","484,086.31","737,897.62","2,054,704.31","-11,113.76","-10,613.76","457,336.24","2,414,573.62","10,080.00","107,970.00","34,055,520.69","63,346,974.44","112,785.30","191,257.34","430,242.38","2,371,008.97","455,076.70","1,126,186.04","1,548,363.26","11,005,690.29","2,473,201.18","5,233,128.31","8,589,902.57","10,642,717.50","1,707,442.44","4,957,192.48","45,122,833.98","15,100,673.68","9,509,432.91","15,235,179.72","13,005,763.40","17,553,520.78","815,365.97"
销售费用,"12,966,599.29","31,374,159.88","44,526,636.03","64,178,024.26","12,893,153.24","31,746,601.32","44,698,806.54","69,363,534.53","14,357,891.24","34,000,321.16","52,747,212.65","66,570,981.78","2,577,051.00","19,232,717.73","37,913,796.87","63,403,541.56","3,950,817.25","24,213,318.62","50,571,435.87","76,639,077.41","17,537,807.29","40,079,235.74","98,417,677.24","144,568,216.20","30,928,458.45","66,979,903.01","107,698,240.34","170,242,353.14","26,739,845.09","84,171,738.32","134,565,788.74","174,483,199.34","22,045,268.55","67,739,015.10","113,368,840.52","167,625,842.90","30,266,740.23","70,280,744.21","111,460,667.56","153,828,457.66","31,046,473.76","74,274,836.36","603,434,257.74","774,809,914.65","195,123,205.51","376,815,710.56","585,973,307.78","824,763,118.04","229,765,157.38"
减:营业外支出,110.50,"1,340.84","142,557.33","1,125,507.91","14,200.00","102,109.10","133,912.10","133,912.10",,"145,155.96","827,882.94","1,590,211.78",,"200,485.00","200,485.00","666,906.90","10,121.65","35,554.25","481,164.30","1,501,221.62","37,412.91","69,238.99","124,411.84","2,225,907.36","27,864.89","125,214.46","842,077.83","896,524.08","20,427.19","56,370.02","258,788.89","330,463.70","9,191.41","72,692.82","905,266.21","3,590,991.76","17,105.09","28,407.94","140,169.18","710,908.23","1,003.27","773,346.08","3,819,635.19","31,581,290.67","2,044,725.15","2,687,169.53","6,344,397.05","10,404,996.43","5,338,663.07"
管理费用,"12,294,374.64","23,558,147.81","33,843,881.84","46,536,305.74","10,984,344.56","24,736,117.05","34,895,408.42","48,362,313.98","12,570,673.93","28,537,381.44","41,774,996.88","61,443,259.86","15,334,491.03","29,663,591.32","44,410,335.07","99,210,846.68","33,226,999.79","85,428,973.22","127,101,311.65","166,819,339.90","35,881,248.64","73,017,563.05","111,465,084.36","164,990,065.97","41,496,692.06","80,345,484.88","115,584,291.97","154,258,545.70","35,677,147.65","69,766,149.36","98,587,095.78","145,931,342.93","37,592,108.68","109,974,674.28","183,360,768.70","252,630,753.12","45,370,646.10","98,680,103.99","142,134,588.66","181,782,292.44","41,828,296.51","94,377,853.50","431,835,037.77","541,595,009.40","130,940,582.13","246,725,294.49","368,571,834.17","483,729,327.90","145,319,002.31"
其中:非流动资产处置净损失,,,,,,,,,,"145,155.96",,"1,560,211.78",,,,"401,401.90",,162.96,"399,467.57","1,390,874.43",,,,,,,"679,389.27","679,389.27",,,"177,131.84","232,771.71","1,906.48","9,034.48","823,199.00","3,495,985.43",,,736.11,"561,877.67",,,"805,148.82",,,,,,
