科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"1,584,223,707.00","1,163,896,314.00","1,319,066,509.00","1,322,898,600.00","2,151,748,656.00","1,408,119,694.00","1,544,685,792.00","1,748,573,840.00","2,152,559,189.00","1,693,719,560.00","1,962,980,968.00","2,545,210,286.00","2,722,003,197.00","2,625,771,144.00","2,252,055,903.00","2,489,804,162.00","3,345,960,311.00","2,575,302,305.00","2,513,214,548.00","2,532,967,197.00","2,889,593,997.00","2,019,281,763.00","1,853,385,412.00","2,227,470,828.00","2,604,496,665.00","2,227,183,337.00","1,791,798,246.00","1,367,818,182.00","1,872,746,726.00","1,861,541,927.00","1,525,736,599.00","1,145,365,071.00","1,574,940,993.00","1,586,965,072.00","1,758,101,356.00","1,285,362,414.00","1,995,815,223.00","1,834,011,453.00","1,469,286,073.00","1,391,517,607.00","1,632,676,308.00","1,550,067,781.00","1,392,937,947.00"
短期借款,,,,,,,,,,,,"224,500,000.00","4,500,000.00","4,500,000.00",,,,,,,,,,,,,"243,170,674.00","243,170,674.00","243,170,674.00","243,170,674.00","200,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","599,201,414.00","665,581,921.00","676,506,575.00","666,553,181.00","567,333,562.00","662,388,882.00","662,801,477.00","846,881,075.00","805,442,640.00"
交易性金融资产,,,,,,,,,,,,,,,,,"21,200,000.00","21,200,000.00","21,200,000.00",,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"22,986,661.00","7,262,220.00","10,585,982.00","11,524,698.00","28,749,970.00","16,038,555.00","28,626,603.00","13,378,706.00","57,652,223.00","27,503,326.00","36,004,142.00","38,107,831.00","62,665,033.00","32,735,374.00","45,305,302.00","31,447,207.00","60,160,623.00","56,026,700.00","92,136,551.00","56,268,482.00","103,153,851.00","118,836,176.00","115,486,469.00","92,635,701.00","258,449,493.00","163,517,664.00","84,237,982.00","79,702,753.00","284,073,362.00","270,389,669.00","222,610,122.00","138,315,319.00","472,187,453.00","335,703,960.00","134,588,926.00","113,988,122.00","345,165,151.00","216,068,017.00","109,459,835.00","210,470,027.00","481,064,037.00","378,804,230.00","230,591,154.00"
应付票据,,,"6,612,298.00",,,,,,,,,,,,,,,,,,,,,,,,,"5,765,694.00","7,635,694.00","1,670,000.00","700,000.00","10,000,000.00","10,000,000.00",,"14,000,000.00","29,000,000.00","18,830,000.00","8,130,000.00","17,700,000.00","38,900,000.00","12,000,000.00","8,000,000.00",
应收账款,"75,872,273.00","18,939,032.00","42,784,306.00","82,490,201.00","85,823,963.00","62,058,063.00","78,496,564.00","82,343,029.00","106,004,756.00","54,858,028.00","96,912,371.00","98,022,443.00","65,149,130.00","75,491,906.00","94,108,109.00","100,113,271.00","137,140,049.00","95,255,224.00","120,363,981.00","126,906,526.00","150,777,482.00","132,176,545.00","191,826,356.00","135,217,384.00","160,393,733.00","119,197,728.00","131,709,140.00","177,109,516.00","151,125,593.00","125,882,945.00","164,732,525.00","145,672,411.00","189,865,830.00","130,804,645.00","159,907,612.00","197,795,091.00","252,068,992.00","190,619,346.00","194,924,910.00","173,062,628.00","197,296,359.00","167,152,509.00","225,773,801.00"
应付账款,"162,533,015.00","105,525,734.00","83,126,978.00","202,289,452.00","166,665,741.00","265,745,109.00","229,939,557.00","220,708,265.00","195,955,876.00","170,644,008.00","238,170,416.00","343,079,052.00","327,740,731.00","227,188,399.00","231,644,672.00","259,022,075.00","299,988,316.00","234,251,383.00","231,760,661.00","229,920,729.00","177,425,120.00","261,047,106.00","346,349,354.00","324,881,168.00","346,900,296.00","252,896,316.00","365,323,117.00","258,116,331.00","211,540,559.00","260,590,660.00","339,544,874.00","357,811,822.00","448,755,177.00","126,564,586.00","232,595,646.00","569,278,368.00","346,048,607.00","371,213,214.00","447,063,313.00","545,231,319.00","346,103,278.00","399,318,487.00","435,417,099.00"
预付款项,"24,032,771.00","12,944,426.00","13,247,015.00","35,046,532.00","9,906,584.00","9,151,191.00","19,664,645.00","5,278,985.00","4,833,793.00","3,301,149.00","14,762,353.00","31,885,027.00","41,438,426.00","41,457,252.00","85,899,712.00","74,728,756.00","93,035,375.00","70,742,936.00","69,273,210.00","77,252,611.00","88,821,251.00","127,886,857.00","183,022,322.00","44,294,482.00","79,627,992.00","47,574,385.00","55,516,784.00","45,997,863.00","43,922,742.00","12,631,073.00","24,639,360.00","8,073,786.00","8,200,711.00","1,862,640.00","2,513,130.00","3,591,098.00","2,827,464.00","1,882,857.00","5,482,775.00","2,175,606.00","3,786,732.00","2,114,086.00","2,488,381.00"
预收款项,"95,342,394.00","78,799,367.00","106,772,899.00","45,118,769.00","209,154,613.00","191,411,436.00","145,037,380.00","188,709,167.00","240,019,874.00","299,885,046.00","250,286,684.00","371,221,002.00","404,537,272.00","310,568,658.00","287,911,284.00","309,481,976.00","316,259,553.00","290,340,844.00","230,232,582.00","293,655,222.00","311,307,100.00","275,386,880.00","191,810,819.00","450,172,253.00","351,338,606.00","279,624,914.00","224,429,315.00","188,651,254.00","230,220,156.00","297,711,405.00","308,578,029.00","215,127,598.00","377,058,303.00","248,266,622.00","191,496,711.00","234,566,504.00","327,453,292.00","363,853,981.00","265,549,368.00","425,246,421.00","376,769,534.00","321,530,693.00","248,484,214.00"
