科目,2011-12-31,2012-12-31,2013-12-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付职工薪酬,"4,399,422.95","3,173,212.71","6,459,713.42","5,704,862.79","6,698,975.95","5,826,923.62","9,456,687.87","8,764,287.55","9,158,694.59","7,685,294.26","10,832,991.27","11,260,328.21","14,087,620.26","12,029,352.26","13,688,968.39","10,735,060.51"
应收关联公司款,,,,,,,,,,,,,,,,
应交税费,"21,820,702.49","10,859,298.03","11,698,908.52","14,265,517.86","15,326,127.01","16,588,818.77","15,064,956.46","11,851,196.39","14,097,970.41","8,439,822.55","27,341,596.06","21,383,170.77","34,452,091.10","12,368,569.83","23,019,972.25","21,870,349.55"
应收利息,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,"32,400,000.00","649,272.45",
存货,"49,671,552.97","59,997,529.15","67,326,948.48","69,694,155.17","69,702,096.12","60,160,082.40","61,383,253.57","55,107,346.14","66,293,812.70","70,546,886.21","71,479,988.07","71,764,136.03","81,522,066.40","85,915,239.68","178,672,231.03","187,662,285.08"
其他应付款,"1,442,571.95","1,416,001.46","6,764,392.39","6,403,163.68","2,512,320.20","2,119,013.82","3,693,529.45","4,657,857.54","3,791,755.34","6,008,628.56","31,387,849.83","33,230,544.09","38,196,681.31","8,816,210.78","77,785,186.94","113,423,259.08"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"6,280,000.00",,,"4,500,000.00","10,000,000.00","10,000,000.00","10,000,000.00","45,000,000.00","40,000,000.00","20,000,000.00","25,000,000.00","5,000,000.00","28,000,000.00","28,000,000.00","29,388,139.31","21,370,708.05"
其他流动资产,,,"4,008,414.46","2,280,039.82","3,866,847.80","3,549,475.04","3,010,596.66",,"1,635,767.25",,"5,783,335.17","221,774.81","8,517,983.67",,"8,971,349.09","17,920,469.84"
其他流动负债,,,,,,,,,,,,,,,,
流动资产合计,"382,110,527.97","517,387,082.41","806,357,054.06","916,859,770.13","945,677,647.94","1,631,049,062.99","1,517,355,687.41","1,503,571,541.60","1,420,735,652.85","1,356,493,649.02","1,425,864,926.54","1,444,560,277.97","1,498,032,722.60","1,377,838,463.91","1,792,183,747.12","1,773,229,665.38"
流动负债合计,"334,021,244.96","380,824,806.33","632,237,270.36","716,785,076.25","723,581,087.76","933,138,821.38","868,162,122.25","907,782,818.94","909,042,929.19","840,600,957.07","1,289,859,487.98","1,299,147,891.26","1,298,479,406.07","1,253,656,349.75","1,578,832,538.50","1,666,512,158.82"
可供出售金融资产,,,,,,,,,"43,632,000.00",,"43,632,000.00","43,632,000.00","43,632,000.00","43,632,000.00",,
长期借款,,,"59,000,000.00","50,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,"42,000,000.00","37,000,000.00","37,000,000.00","134,629,088.26","134,548,077.09","523,072,509.54","527,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,"746,311.58","364,813.58",,
长期股权投资,,,,,,,,"43,632,000.00",,"43,632,000.00",,,,,,
专项应付款,,,,,,,,,,,,,,,,"2,529,015.88"
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"289,138,749.52","313,625,598.48","383,660,896.41","407,979,241.75","409,186,391.92","396,766,370.49","442,627,292.87","428,160,244.88","414,274,597.43","415,896,893.11","561,497,665.93","542,216,188.34","801,953,684.21","792,081,047.37","941,891,352.68","934,165,277.87"
递延所得税负债,,,,,,,,,,,,,,,,
在建工程,"7,661,507.49",,"12,452,726.64","4,552,811.30","5,856,910.03","6,370,859.59","6,350,663.59","17,105,411.41","120,741,693.94","168,623,100.27","193,145,607.87","227,161,750.49","1,253,745.31","16,355,964.36","49,529,804.79","76,287,757.95"
其他非流动负债,"900,000.00","800,000.00","700,000.00","625,000.00",,"600,000.00",,,,,,"12,497,869.73",,,,
工程物资,,,,,,,,,,,,,,,"285,829.06","154,786.32"
非流动负债合计,"900,000.00","800,000.00","59,700,000.00","50,625,000.00","40,600,000.00","40,600,000.00","40,550,000.00","550,000.00","500,000.00","42,500,000.00","46,939,758.82","49,497,869.73","147,661,380.48","146,943,982.22","537,499,195.38","541,869,755.40"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"334,921,244.96","381,624,806.33","691,937,270.36","767,410,076.25","764,181,087.76","973,738,821.38","908,712,122.25","908,332,818.94","909,542,929.19","883,100,957.07","1,336,799,246.80","1,348,645,760.99","1,446,140,786.55","1,400,600,331.97","2,116,331,733.88","2,208,381,914.22"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"72,000,000.00","72,000,000.00","72,000,000.00","72,000,000.00","72,000,000.00","96,000,000.00","144,000,000.00","144,000,000.00","144,000,000.00","144,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","432,000,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"173,693,842.93","173,293,729.11","173,293,729.11","173,293,729.11","173,293,729.11","588,201,729.11","540,201,729.11","540,201,729.11","540,371,930.80","540,371,930.80","468,371,930.80","468,371,930.80","468,371,930.80","468,371,930.80","468,371,930.80","252,371,930.80"
无形资产,"53,758,522.71","52,322,481.76","50,938,857.58","50,754,920.14","62,593,091.76","77,676,478.90","77,115,535.81","76,554,592.72","76,228,575.30","75,666,461.93","113,898,271.29","113,077,997.49","179,197,660.15","178,119,760.57","226,059,578.61","230,691,537.97"
盈余公积,"14,990,241.95","25,237,903.48","35,630,300.34","35,630,300.34","45,691,490.32","45,696,335.32","45,691,490.32","45,691,490.32","56,477,438.78","56,477,438.78","56,477,438.78","56,477,438.78","64,839,448.43","64,839,448.43","64,839,448.43","64,839,448.43"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,"1,428,306.89","1,428,306.89","1,428,306.89","1,428,306.89","179,786,452.55","179,786,452.55","179,977,942.81","179,977,942.81","495,904,709.96","495,904,709.96"
未分配利润,"134,812,445.17","227,045,657.63","304,802,644.01","357,490,947.20","381,405,435.73","405,220,718.67","416,544,502.25","442,976,006.43","473,181,509.50","499,120,233.09","498,595,269.69","513,638,365.11","546,734,163.14","539,647,784.09","641,554,420.28","643,886,482.36"
长期待摊费用,,,,,,,"13,024,023.48","12,853,285.94","23,907,240.54","23,881,151.12","30,519,261.97","29,489,059.40","30,433,871.51","28,954,289.40","34,543,677.68","32,995,555.25"
少数股东权益,,,"1,386,908.78","1,799,773.99","5,847,815.86","6,064,541.65","6,184,333.26","5,743,891.76","6,461,969.97","7,051,847.47","7,324,188.53","7,967,608.83","49,308,890.90","83,619,746.44","214,395,234.14","221,248,403.52"
递延所得税资产,"1,330,231.88","2,254,094.94","2,906,500.57","3,208,995.75","3,410,711.55","3,858,557.11","5,192,229.49","5,689,843.04","5,852,267.69","6,132,421.68","7,335,948.58","8,141,485.55","9,863,186.99","9,872,326.74","11,810,161.24","11,557,799.71"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,"30,960,000.00","33,410,940.00","25,610,940.00","10,000,000.00","10,000,000.00","10,000,000.00","33,770,634.80","49,599,401.39","40,086,899.95","36,146,421.40","55,141,540.55","154,294,224.93","176,560,415.27","275,738,665.92"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"351,889,011.60","368,202,175.18","480,918,981.20","499,906,908.94","506,658,045.26","494,672,266.09","555,738,052.13","595,423,684.88","719,835,316.59","784,859,736.39","1,169,902,108.14","1,179,651,355.22","1,301,453,631.53","1,403,287,556.18","1,936,585,529.29","2,057,496,090.95"
所有者权益(或股东权益)合计,"399,078,294.61","503,964,451.26","595,338,764.90","649,356,602.82","688,154,605.44","1,151,982,507.70","1,164,381,617.29","1,190,662,407.54","1,231,028,040.25","1,258,252,428.34","1,258,967,787.88","1,275,565,872.20","1,353,345,567.58","1,380,525,688.12","1,612,437,542.53","1,622,343,842.11"
资产总计,"733,999,539.57","885,589,257.59","1,287,276,035.26","1,416,766,679.07","1,452,335,693.20","2,125,721,329.08","2,073,093,739.54","2,098,995,226.48","2,140,570,969.44","2,141,353,385.41","2,595,767,034.68","2,624,211,633.19","2,799,486,354.13","2,781,126,020.09","3,728,769,276.41","3,830,725,756.33"
负债和所有者(或股东权益)合计,"733,999,539.57","885,589,257.59","1,287,276,035.26","1,416,766,679.07","1,452,335,693.20","2,125,721,329.08","2,073,093,739.54","2,098,995,226.48","2,140,570,969.44","2,141,353,385.41","2,595,767,034.68","2,624,211,633.19","2,799,486,354.13","2,781,126,020.09","3,728,769,276.41","3,830,725,756.33"
