科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应收利息,,,,,,"7,463,325.98","12,990,391.11","19,671,942.61","2,198,544.80","8,998,662.77","9,590,746.82","15,308,206.04","12,873,662.21","22,742,576.36","35,139,892.48","39,312,148.40","46,499,958.64","56,532,314.03","65,274,678.91","33,280,996.90","7,710,034.47","14,031,625.89","18,430,830.92","20,404,808.15","21,674,322.78","27,047,453.86","32,378,668.45","23,599,577.41","14,272,950.47","9,134,728.00","12,053,320.54","3,693,968.81","4,783,747.77","725,336.02","854,983.77","697,237.36","1,293,262.60","783,061.69","623,489.15"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,080.95","6,430.87","40,957.55"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,"94,000,000.00",,,,,"117,500,000.00",,,,,,,,,,,,,,,,
存货,,,,,,,,,,"711,341.88","557,019.38",,"755,363.32","690,605.73","725,179.06","950,559.86","757,643.45","941,712.82","729,508.79","1,069,267.24","1,103,914.43","1,668,161.53","1,422,126.60","1,635,231.40","1,932,463.28","2,221,943.78","2,005,451.08","2,871,424.69","5,440,700.20","6,196,234.26","5,879,753.92","7,675,875.43","7,260,586.46","7,458,072.14","7,561,815.09","10,061,419.62","4,442,086.26","4,121,168.92","3,859,349.63"
其他应付款,"590,117.00","1,227,473.20","243,890.39","-12,856.80","1,352,107.01","426,287.20","432,679.71","3,237,754.74","867,016.29","924,902.60","968,997.52","1,064,473.24","7,185,537.51","6,029,340.58","1,049,859.36","3,295,921.90","3,161,126.90","3,507,666.65","5,115,844.62","5,117,501.41","4,919,752.62","4,698,822.94","4,161,414.91","6,652,675.63","5,915,473.29","5,318,323.47","3,897,064.50","3,762,128.66","1,654,115.42","2,472,543.20","3,113,869.90","3,642,497.11","2,065,012.51","8,431,759.01","8,575,489.24","14,393,741.24","15,300,312.33","19,976,695.57","19,679,200.39"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,"1,696,004.00",,"3,282,868.00","4,207,528.00","4,841,704.00","5,095,068.00","5,477,265.00","8,359,265.00","6,417,545.08","7,545,027.00","6,452,381.75","6,198,307.08","7,071,008.00","6,108,245.92","7,579,271.04","8,313,139.00","7,565,103.96","8,200,151.78","7,971,068.00","7,621,285.00","4,810,713.96","3,977,927.41","3,317,224.16"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"499,259.27","502,440.36","521,547.93","609,807.08","558,129.93","630,034.14","618,628.45","606,072.15","550,147.42","574,220.24","604,218.38"
其他流动资产,,,,,,,,,"1,464,546.09","1,486,061.52","1,433,309.89","2,108,272.98","954,903.83","100,851,951.89","149,640,860.21","201,099,402.80","149,366,930.60","207,268,318.05","200,383,914.01","500,340,481.79","489,973,485.52","740,325,997.28","679,338,067.47","890,707,393.50","949,475,026.13","905,352,011.55","858,423,818.41","1,032,368,796.19","955,260,093.69","1,032,763,370.43","554,851,488.74","661,762,612.81","934,885,594.77","1,212,782,241.89","772,143,979.40","1,009,409,150.16","566,167,655.60","755,248,006.91","603,402,883.12"
其他流动负债,"64,234,271.14","72,987,008.65","81,584,585.14","82,913,744.64","102,342,847.55","110,221,562.77","118,780,444.44","126,514,919.16","160,713,725.18","152,788,839.67","168,382,921.03","156,663,523.17","121,053,984.72","125,954,645.18","154,584,304.62","135,657,660.14","154,392,271.00","154,755,603.44","174,397,712.82","159,395,033.58","156,894,809.92","165,457,151.47","162,807,092.71","155,688,711.60","137,730,443.78","146,135,123.27","151,424,702.76","155,057,151.56","160,169,954.17","184,621,253.83","198,884,052.16","207,649,882.44","174,244,870.81","213,962,641.17","216,977,264.43","227,737,679.44","233,654,912.34","252,074,053.74","256,888,177.76"
流动资产合计,"174,475,629.49","211,923,387.64","260,336,040.22","283,185,143.30","1,522,901,573.19","1,495,977,123.97","1,534,195,251.91","1,566,852,358.61","1,652,374,679.13","1,670,000,354.62","1,639,648,967.50","1,671,113,859.73","1,743,764,238.68","1,750,537,438.39","1,720,558,843.61","1,720,743,182.81","1,771,986,106.28","1,776,419,056.83","1,753,999,945.98","1,769,214,194.39","1,838,768,131.96","1,765,987,354.51","1,825,550,556.00","1,740,564,292.18","1,830,193,028.84","1,824,827,598.41","1,859,899,189.38","1,810,025,477.38","1,959,469,307.41","1,944,617,197.47","1,928,514,913.29","1,756,537,922.47","2,053,340,762.63","1,978,372,552.11","1,551,950,921.28","1,518,964,077.33","1,665,064,889.07","1,547,562,349.37","1,448,483,680.26"
流动负债合计,"73,244,909.29","80,339,170.37","96,612,632.45","94,063,714.62","115,937,488.01","133,386,422.62","137,745,610.92","147,014,575.00","206,354,104.01","189,805,931.61","206,477,384.11","190,313,557.21","231,174,980.61","207,148,374.71","229,801,406.95","198,252,594.78","251,743,639.83","329,288,493.43","270,360,107.38","250,993,887.57","288,354,751.56","253,664,957.48","389,405,385.89","256,307,932.58","288,141,848.39","263,861,957.78","299,825,275.22","291,719,582.63","372,613,455.54","340,153,561.62","381,586,434.00","364,394,955.85","463,086,560.31","432,478,417.76","500,544,116.63","469,841,856.29","592,664,349.40","513,928,047.06","526,582,797.43"
可供出售金融资产,,,,,,,,,,,,,,,,"73,200,000.00","80,370,000.00","87,570,000.00","105,060,000.00","114,420,000.00","124,260,000.00","124,260,000.00","137,040,000.00","206,480,000.00","155,360,000.00","179,280,000.00","314,585,000.04","201,225,000.04","314,130,000.00","238,275,000.00","234,960,000.00","202,950,000.00","265,579,427.70","254,659,427.70","628,479,427.70","616,779,427.70","586,468,875.73","595,461,155.41","583,465,071.45"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,"57,000,000.00","62,000,000.00","32,000,000.00",,,,"100,000,000.00",,,,"150,000,000.00",,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,"5,335,204.36","6,451,289.66","11,798,676.87","11,792,800.80","14,659,707.02","15,847,430.59","15,853,132.81","16,108,307.11","12,251,824.12","14,734,044.47","12,074,204.04","13,866,645.22","12,787,180.94","13,917,276.54","15,673,063.85","13,893,762.55","14,948,112.92","10,736,380.80","8,001,520.37","5,881,394.04","4,280,952.97","4,889,588.76","4,074,049.29","3,061,907.72"
长期应付款,"2,112,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,756,500.00","4,756,500.00","4,756,500.00","4,756,500.00","4,681,000.00","4,681,000.00","4,681,000.00","4,639,000.00","4,639,000.00","4,639,000.00","4,639,000.00","4,639,000.00","4,639,000.00","4,639,000.00","6,989,621.12","6,995,116.42","6,424,871.49","6,289,855.85","6,198,979.79","5,996,272.67","5,988,685.61","5,769,993.28","5,614,038.99","5,460,003.25","5,360,168.09","5,158,101.96","5,046,398.95"
长期股权投资,,,,,,,,"19,500,000.00","19,500,000.00","19,500,000.00","20,500,000.00","20,500,000.00","21,985,614.89","21,926,473.68","22,858,270.00","3,299,919.16","3,207,442.15","3,130,069.56","3,029,567.47","2,929,865.20","7,641,286.66","7,088,429.67","19,392,761.58","34,512,048.27","42,513,481.89","49,569,380.77","44,534,949.66","12,818,045.15","12,473,595.34","15,149,491.28","42,656,608.54","65,642,378.51","18,807,964.27","16,820,917.26","16,201,180.26","14,276,840.86","12,663,176.25","25,121,980.71","45,973,793.47"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,"19,689,756.93","19,432,586.55","19,171,893.39","18,913,548.73","18,655,204.06","18,396,859.39","18,138,514.72","17,880,170.05","17,621,825.38","19,133,604.96","18,848,115.54","18,562,626.12","18,277,136.70","20,389,922.22","19,949,163.64","19,627,605.07","19,306,046.50","18,984,485.48","18,662,924.06","18,341,362.64","18,019,801.22","17,698,239.80","17,376,678.38","17,055,116.96","16,733,555.54","16,411,994.12","16,090,432.70","15,768,871.28","15,447,309.86","15,125,748.44","14,804,187.02","14,482,625.60","14,161,064.18"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"14,076,819.99","39,443,803.66","38,617,944.54","37,986,825.28","39,307,609.87","39,127,077.39","21,575,969.45","23,827,383.33","25,378,300.43","26,141,979.92","26,832,762.39","26,695,643.25","26,022,890.76","25,548,637.83","25,444,794.31","24,272,308.40","27,786,392.49","27,204,924.33","28,471,320.73","26,945,737.84","24,901,641.39","25,371,342.11","26,352,579.40","28,339,936.39","26,757,025.22","25,899,776.63","27,970,894.48","28,036,774.35","28,266,797.66","27,443,952.22","26,062,950.55","26,356,329.44","26,847,234.23","54,693,110.36","52,471,659.65","22,514,281.24","21,017,370.76","19,206,673.37","19,440,903.41"
递延所得税负债,"495,323.64","258,479.36","258,479.36","258,479.36",,,,,,,,,,,,"8,055,000.00","9,130,500.00","10,210,500.00","12,834,000.00","14,238,000.00","10,476,000.00","10,476,000.00","11,970,666.67","18,714,666.67","13,822,642.08","17,410,642.08","44,995,225.41","28,058,611.26","45,490,293.32","34,150,191.39","33,811,137.61","28,513,061.81","28,834,972.22","27,197,551.01","23,613,759.71","21,762,841.92","19,325,718.90","20,665,784.42","18,825,643.89"
在建工程,,,,,,,,,,,,,,,,,,,,"1,609,200.00","2,309,200.00","2,309,200.00","2,621,854.90","2,683,190.25","3,373,190.25","4,982,584.75","6,131,252.15","9,525,500.94","13,676,206.86","17,989,845.64","31,167,391.93","38,146,568.13","42,390,659.78","63,352,729.14","64,721,875.79","116,525,781.71","131,356,120.62","163,786,980.18","175,770,128.60"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,607,823.64","5,050,979.36","5,050,979.36","5,050,979.36","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,792,500.00","4,756,500.00","4,756,500.00","4,756,500.00","12,811,500.00","13,811,500.00","14,891,500.00","17,515,000.00","18,877,000.00","15,115,000.00","15,115,000.00","16,609,666.67","23,353,666.67","22,541,227.41","25,957,065.45","56,279,633.64","39,468,666.52","59,593,925.92","51,529,639.85","46,567,272.83","41,208,174.27","76,019,894.69","57,158,650.25","52,994,944.89","49,665,839.03","42,494,567.77","43,363,936.11","43,438,900.68"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"75,852,732.93","85,390,149.73","101,663,611.81","99,114,693.98","120,729,988.01","138,178,922.62","142,538,110.92","151,807,075.00","211,146,604.01","194,598,431.61","211,269,884.11","195,106,057.21","235,931,480.61","211,904,874.71","234,557,906.95","211,064,094.78","265,555,139.83","344,179,993.43","287,875,107.38","269,870,887.57","303,469,751.56","268,779,957.48","406,015,052.56","279,661,599.25","310,683,075.80","289,819,023.23","356,104,908.86","331,188,249.15","432,207,381.46","391,683,201.47","428,153,706.83","405,603,130.12","539,106,455.00","489,637,068.01","553,539,061.52","519,507,695.32","635,158,917.17","557,291,983.17","570,021,698.11"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"88,120,000.00","88,120,000.00","88,120,000.00","88,120,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","117,500,000.00","235,000,000.00","235,000,000.00","235,000,000.00","235,000,000.00","235,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"5,183.42","6,065.31","5,438.97","5,438.68","1,155,466,138.97","1,155,466,138.97","1,155,466,138.97","1,155,466,138.97","1,155,466,138.97","1,155,466,138.97","1,155,466,138.97","1,155,466,138.97","1,155,466,138.97","1,155,466,138.97","1,155,982,813.01","1,201,627,813.01","1,207,722,314.73","1,214,350,723.20","1,229,217,223.20","1,237,518,344.35","1,250,266,814.73","1,250,266,814.73","1,263,718,814.73","1,155,982,814.73","1,155,466,138.97","1,155,466,138.97","1,155,466,138.97","1,155,466,138.97","1,155,338,426.70","1,176,625,117.83","1,206,995,170.33","1,223,292,845.23","1,176,688,213.39","1,185,772,801.22","1,068,083,765.77","1,068,213,094.85","1,083,017,866.73","1,083,017,866.73","1,085,291,504.33"
无形资产,"4,129,283.61","23,411,156.75","19,407,223.67","23,314,388.69","29,073,190.65","25,842,116.37","22,931,608.76","19,874,104.36","49,540,992.47","44,102,922.79","39,559,740.40","33,712,905.92","46,695,466.20","43,467,885.30","39,442,950.37","35,795,266.42","62,598,732.16","59,680,742.31","60,099,148.58","58,399,246.30","59,342,227.32","58,878,632.35","55,908,370.14","54,037,878.08","47,006,855.14","44,452,730.53","41,902,465.88","39,107,416.58","37,998,005.89","37,061,130.54","34,492,530.56","56,645,338.64","51,679,263.40","49,407,331.86","46,459,683.57","60,812,864.14","69,235,589.24","73,784,708.78","68,096,232.61"
盈余公积,"3,254,838.39","10,779,681.92","10,779,681.92","10,779,681.92","19,887,978.13","19,887,978.13","19,887,978.13","19,887,978.13","35,316,733.15","35,316,733.15","35,316,733.15","35,316,733.15","52,722,438.95","52,722,438.95","52,722,438.95","52,722,438.95","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","58,750,000.00","73,480,565.53","73,480,565.53","73,480,565.53"
开发支出,"3,302,157.58","6,217,615.21","12,705,081.78","8,079,903.70",,,,,"1,979,985.67","1,979,985.67","2,488,289.97","2,489,616.57",,,,,"2,864,315.76","2,864,315.76","2,864,315.76","2,864,315.76",,,,,,,,,"15,618,967.48","16,690,504.52","24,643,657.86","4,134,602.37","17,731,045.35","27,211,948.20","31,969,871.31","26,027,665.09","13,542,166.85","9,689,577.24","13,418,268.44"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,689,506.27","36,689,506.27","36,689,506.27","36,689,506.27","36,689,506.27","36,689,506.27","36,689,506.27","36,689,506.27","36,689,506.27","36,689,506.27","36,689,506.27"
未分配利润,"29,293,545.51","97,017,137.32","131,077,528.57","155,058,777.99","178,985,196.69","131,113,812.27","164,678,520.69","201,213,255.39","243,425,607.59","272,938,912.46","223,063,359.54","268,547,890.90","295,118,546.52","320,284,871.47","260,336,030.49","294,069,794.21","320,664,195.30","249,377,687.84","289,450,196.14","325,897,795.42","365,654,568.65","383,502,541.27","320,032,341.75","341,954,665.38","367,488,635.21","390,791,065.22","382,715,105.03","408,863,593.72","430,694,794.55","418,590,422.27","332,301,522.04","358,013,900.96","424,240,697.39","435,771,123.85","339,780,885.15","368,922,526.25","365,164,342.49","374,680,630.92","281,317,409.75"
长期待摊费用,"515,760.00","317,071.02","579,973.30","512,332.57","425,935.24","339,537.91","817,140.57","806,726.74","1,325,393.57","736,642.55","666,970.47","551,620.01","1,185,487.22","525,004.17","910,482.56","425,317.43","1,287,918.88","775,154.20","820,920.07","657,137.80","692,578.48","333,223.31","529,601.86","325,368.90","632,618.79","569,401.90","2,208,085.32","2,061,098.10","2,365,422.49","1,928,207.68","1,842,961.41","1,960,590.07","2,382,996.36","2,041,316.56","2,194,140.74","1,890,285.40","1,935,793.91","1,493,735.16","1,723,563.98"
少数股东权益,,,,,,,,"4,900,000.00","4,846,330.12","4,792,940.52","4,747,111.39","4,545,684.86","4,874,791.63","4,819,080.07","8,694,576.38","7,855,304.44","7,721,494.24","6,032,845.54","5,713,676.17","6,349,527.01","1,998,020.17","1,958,092.26","1,923,639.44","11,728,366.50","11,678,569.23","9,405,052.71","9,238,872.37","8,275,407.54","7,866,748.43","21,781,917.81","61,215,905.39","60,737,095.36","59,657,152.67","62,232,273.72","63,138,226.05","62,288,475.78","62,407,631.55","61,431,273.96","62,582,574.85"
递延所得税资产,"26,649.58",,,,"860,983.54","860,983.54","860,983.54","860,983.54","1,833,070.89","1,833,070.89","1,833,070.89","1,833,070.89","2,366,705.26","2,366,705.26","2,366,705.26","2,453,683.43","2,303,903.87","2,303,903.87","2,303,903.87","2,423,718.45","1,956,109.69","1,956,109.69","1,456,109.69","1,456,109.69","1,523,008.05","1,523,008.05","1,523,008.05","1,523,008.05","2,239,336.44","2,241,099.70","2,238,821.30","2,238,821.30","2,802,680.97","2,802,534.62","2,759,561.16","2,759,166.28","3,606,336.04","3,605,147.22","3,582,766.83"
外币报表折算价差,,,2.24,0.97,-9.31,-12.81,-37.55,"379,695.64","3,402,901.71","2,595,348.46","2,821,778.52","-1,188,929.33","-1,454,478.95","-445,089.49","-589,894.29","-180,958.42","-208,927.31","118,219.84","-1,787,142.93","-1,373,509.37","-1,971,385.38","-2,092,376.22","-1,673,661.30",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"22,050,670.76","69,389,646.64","71,310,223.29","69,893,450.24","69,667,719.30","66,169,715.21","65,875,459.25","84,301,784.52","118,729,636.42","113,208,150.55","110,536,038.18","104,179,716.03","116,394,679.05","111,714,876.29","108,645,027.88","163,915,304.16","205,718,110.51","213,890,413.02","232,719,113.98","245,298,850.59","256,899,637.77","312,677,675.01","340,715,631.18","391,070,841.18","310,563,147.87","336,692,449.31","470,742,102.02","424,782,263.95","494,751,793.35","426,196,918.66","465,381,746.51","622,973,461.77","491,737,591.83","531,449,213.62","903,275,610.35","917,682,520.10","896,208,711.45","947,396,139.23","965,383,206.96"
所有者权益(或股东权益)合计,"120,673,567.32","195,922,884.55","229,982,651.70","253,963,899.56","1,471,839,304.48","1,423,967,916.56","1,457,532,600.24","1,499,347,068.13","1,559,957,711.54","1,588,610,073.56","1,538,915,121.57","1,580,187,518.55","1,624,227,437.12","1,650,347,439.97","1,594,645,964.54","1,673,594,392.19","1,712,149,076.96","1,646,129,476.42","1,698,843,952.58","1,744,642,157.41","1,792,198,018.17","1,809,885,072.04","1,760,251,134.62","1,851,973,534.11","1,830,073,100.91","1,871,701,024.49","1,974,536,382.54","1,903,619,492.18","2,022,013,719.30","1,979,130,914.66","1,965,742,952.97","1,973,908,254.12","2,005,971,899.46","2,020,184,697.72","1,901,687,470.11","1,917,138,902.11","1,926,114,683.35","1,937,666,505.43","1,843,845,189.11"
资产总计,"196,526,300.25","281,313,034.28","331,646,263.51","353,078,593.54","1,592,569,292.49","1,562,146,839.18","1,600,070,711.16","1,651,154,143.13","1,771,104,315.55","1,783,208,505.17","1,750,185,005.68","1,775,293,575.76","1,860,158,917.73","1,862,252,314.68","1,829,203,871.49","1,884,658,486.97","1,977,704,216.79","1,990,309,469.85","1,986,719,059.96","2,014,513,044.98","2,095,667,769.73","2,078,665,029.52","2,166,266,187.18","2,131,635,133.36","2,140,756,176.71","2,161,520,047.72","2,330,641,291.40","2,234,807,741.33","2,454,221,100.76","2,370,814,116.13","2,393,896,659.80","2,379,511,384.24","2,545,078,354.46","2,509,821,765.73","2,455,226,531.63","2,436,646,597.43","2,561,273,600.52","2,494,958,488.60","2,413,866,887.22"
