科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"53,160,213.07","70,056,760.41","115,511,737.54","75,682,392.98","24,022,188.42","864,621,181.02","837,986,935.25","767,917,357.54","757,842,890.01","745,743,962.57","724,273,027.19","635,018,982.99","584,787,977.91","592,705,562.69","586,122,805.31","535,426,950.14","477,133,124.71","444,184,116.77","341,305,020.42","298,138,138.55","263,913,611.97","257,809,182.15","244,779,381.62","211,972,209.13","189,767,092.77","179,048,810.29","179,835,448.18","136,065,597.47","135,133,503.35","144,812,980.84","122,277,407.73","319,296,297.25","307,963,757.71","338,151,338.63","194,547,078.62"
短期借款,,"10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"12,416,965.00","10,824,480.00","392,480.00",,"4,931,107.70","3,050,000.00",,"161,372.20","468,049.10",,"3,730,550.00","1,000,000.00","8,750,000.00","5,401,373.00","3,164,225.00","5,809,423.00","3,500,000.00","5,051,220.00","2,570,000.00","8,139,877.00",,"1,400,000.00","150,000.00","380,000.00","30,000.00","4,920,000.00",,"3,230,000.00","2,000,000.00","2,400,000.00",,"300,000.00","500,000.00","510,000.00",
应付票据,"4,516,546.26","8,809,031.16","4,060,621.88",,,,,,"1,525,062.65",,,,,,,,,,,"19,137,287.84","14,137,287.84","5,800,000.00",,"27,711,058.97","28,954,287.69","25,621,599.48","22,566,507.77",,"20,481,415.72","28,871,523.05","8,156,107.33","9,071,872.67","9,071,872.67",,
应收账款,"38,824,570.63","44,254,634.34","64,065,697.20","82,044,168.72","86,951,571.77","130,487,576.08","150,259,059.12","134,566,691.93","123,756,373.96","173,305,641.30","210,433,287.53","195,458,824.12","219,135,263.01","131,786,465.96","116,805,640.31","133,794,502.21","161,033,480.02","140,960,468.90","130,915,864.74","144,681,524.53","161,879,404.29","158,417,911.63","178,950,377.57","195,625,747.42","230,961,804.86","231,195,209.26","242,140,326.46","247,093,340.25","255,358,323.31","289,940,433.34","299,983,647.86","293,574,043.59","274,053,368.41","109,138,651.35","117,426,172.95"
应付账款,"44,018,055.84","42,962,092.23","39,933,809.78","30,980,733.23","8,427,825.06","60,355,270.50","61,956,990.26","60,591,728.51","79,000,861.28","56,962,120.99","54,232,564.29","51,790,361.96","54,212,252.34","51,285,003.77","43,272,887.71","28,196,394.37","43,464,083.46","62,010,552.51","46,176,111.89","67,683,100.36","62,760,180.81","64,195,418.88","48,989,897.09","56,015,019.20","74,239,939.67","40,726,247.25","41,005,927.83","39,993,872.39","31,876,918.89","25,187,244.86","20,583,445.17","22,902,472.41","33,410,010.92","67,675,634.22","62,529,231.63"
预付款项,"17,365,500.53","6,949,994.83","2,972,768.78","6,244,603.67","11,513,993.18","10,480,006.99","19,955,099.23","65,118,128.86","25,041,852.44","36,541,279.87","31,123,303.61","29,131,599.10","49,068,487.56","60,957,158.39","67,886,661.39","18,875,107.42","11,579,518.67","62,762,881.87","116,573,891.09","63,653,220.15","48,578,999.56","12,538,201.85","15,674,678.09","9,054,596.97","8,200,185.33","5,546,064.25","11,955,314.69","10,328,744.59","16,533,706.20","4,787,238.74","6,803,543.52","11,731,967.99","7,834,354.13","4,348,447.12","67,540,468.31"
预收款项,"19,321,982.67","15,539,634.47","10,317,268.72","6,106,101.00","7,546,877.44","14,990,936.29","6,566,536.26","14,127,336.55","14,121,523.20","7,149,617.40","8,526,885.01","7,778,451.19","8,281,560.07","3,069,463.11","6,490,276.66","6,049,434.20","4,615,736.44","2,491,167.35","7,156,183.54","4,491,596.71","4,366,296.15","3,248,677.59","1,403,373.25","2,467,146.39","1,485,531.85","6,644,160.05","4,567,264.94","2,537,079.84","1,049,355.54","431,685.13","407,319.71","653,992.93","715,062.03","405,571.27","3,304,734.90"
其他应收款,"1,127,222.60","4,647,105.63","4,387,195.86","3,286,972.54","11,881,178.12","8,788,486.19","7,665,837.87","10,203,426.34","18,904,947.87","12,049,590.64","10,852,084.23","15,139,886.72","7,696,709.80","19,098,028.51","19,808,956.93","11,290,500.42","14,850,059.92","30,146,719.05","38,653,018.30","58,768,187.53","62,286,259.91","84,054,169.02","83,465,470.32","56,829,894.33","28,859,877.35","6,557,548.76","7,626,013.25","7,004,550.21","6,627,732.12","7,231,224.95","6,973,308.02","15,459,202.36","11,197,059.78","8,560,912.05","8,746,884.00"
应付职工薪酬,"1,798,655.54","1,577,614.65","2,387,951.22","1,594,817.26","1,520,571.98","1,862,829.12","2,046,057.37","2,145,465.49","1,961,686.43","1,928,449.22","1,907,463.85","2,280,674.14","676,152.45","2,818,643.36","2,357,387.25","2,405,335.06","2,563,884.48","2,755,808.72","2,068,576.80","1,800,530.21","1,866,981.25","2,421,791.89","1,470,898.66","1,778,493.85","2,175,840.57","2,154,522.07","3,074,709.78","2,258,351.65","2,999,008.65","2,360,992.64","2,268,507.31","1,532,384.45","2,105,911.66","1,818,816.81","2,133,516.30"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"16,051,315.96","7,176,154.98","13,995,958.53","6,160,435.09","2,874,355.99","18,171,337.43","5,909,059.61","1,230,501.93","-8,339,854.19","-1,791,200.35","-5,560,244.75","976,290.45","3,707,060.71","2,252,143.70","4,370,864.44","2,369,450.19","1,962,416.74","18,208,066.75","14,755,264.74","28,372,349.55","29,405,461.42","23,563,782.10","28,627,029.55","29,557,135.60","33,261,212.74","40,691,626.59","34,674,266.92","35,740,887.47","37,046,112.15","37,413,688.15","30,993,394.18","20,671,979.83","19,732,549.99","34,835,866.75","30,973,473.10"
应收利息,,,,,,,,"4,754,784.80","5,605,000.00","3,637,204.16","2,739,444.55","3,113,413.96","2,438,169.21","1,063,800.83","827,847.89","893,744.11","1,033,266.57","400,126.51","628,303.69","191,959.93","997,615.31","183,175.72","256,766.24","715,350.87","186,510.22","76,630.56","76,630.56",,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,330,000.00","5,330,000.00","8,383,561.64","11,388,239.29"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,"2,483,958.76","620,035.17","415,750.09","422,055.42","434,628.70","190,491.81","259,683.96","66,427.91",,,,,,
存货,"27,505,997.36","27,796,352.28","28,699,587.58","28,555,772.93","57,883,536.45","74,271,155.47","67,704,125.11","103,200,185.58","150,125,160.99","114,177,374.48","115,627,423.59","184,709,759.21","205,113,012.95","207,879,918.21","220,292,584.49","244,152,755.54","222,102,915.71","174,147,613.31","189,714,937.46","257,988,626.63","231,001,361.86","221,487,809.24","207,441,709.34","216,636,211.87","231,593,243.36","169,277,675.32","157,380,940.98","144,100,915.47","151,029,464.94","164,110,118.23","128,023,533.92","129,193,236.35","134,673,732.79","153,392,428.74","133,607,816.60"
其他应付款,"3,776,562.05","1,085,184.73","2,032,034.14","604,267.18","2,541,556.26","808,456.94","852,579.08","1,470,552.76","5,676,473.09","9,668,550.97","11,309,754.36","13,472,233.73","3,743,745.80","3,125,729.57","4,228,250.78","3,753,783.17","1,406,568.64","3,916,740.91","2,935,451.03","4,570,039.73","4,355,460.98","3,339,728.43","5,127,491.36","3,019,246.52","3,346,914.87","2,047,470.95","2,699,504.03","1,701,462.03","2,016,006.37","3,273,572.63","1,589,929.64","1,041,672.85","44,931,762.76","12,819,276.39","16,233,820.21"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,"292,000.00","292,000.00","292,000.00","292,000.00","292,000.00",,,,"292,000.04",,,,"865,612.91","5,276,751.06","10,680,183.17","18,563,372.64","8,201,966.46","37,584,396.71","50,804,088.30","61,553,812.22","21,854,686.38","56,256,785.76","25,633,960.00","26,673,809.20","32,680,900.99","37,384,611.24","38,425,421.87","41,297,695.65","55,939,208.47","50,920,444.82","44,042,982.34","38,862,953.06","83,277,929.05","77,817,557.31"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,256,436.22",
其他流动资产,,,,,,,,,"215,122.55",,"157,057.37","144,170.61",,,,,,"5,498,019.34",,"4,377,934.67","2,039,307.78","1,668,797.64","293,165.55","1,373,306.01","740,187.13","13,942,666.41","13,882,275.34","14,000,230.85","13,007,861.80","11,792,456.00","7,000,000.00","12,308,368.32","10,888,724.32","8,931,592.39","7,998,225.52"
其他流动负债,"1,260,094.21","1,268,676.67","4,541,781.77","1,868,680.61",,"6,186,258.65","6,408,869.84","7,526,777.87","5,955,893.31","11,397,964.24","11,397,964.24",,,,"1,439,158.12","1,660,835.19","1,369,202.11",,,,,,,,,,,,,"77,292.46","77,292.46",,,"232,208.24","184,053.34"
流动资产合计,"150,400,469.19","164,821,327.49","216,321,466.96","196,105,910.84","197,475,575.64","1,091,990,405.75","1,083,571,056.58","1,085,921,947.25","1,081,959,396.92","1,085,747,053.06","1,098,936,178.07","1,063,716,636.71","1,076,989,620.44","1,019,757,920.50","1,020,185,472.38","960,923,166.01","909,795,738.24","871,353,132.21","857,945,432.41","886,743,557.29","832,250,372.90","759,413,933.63","787,268,334.49","718,221,276.60","717,012,710.22","643,245,505.84","650,281,560.70","600,248,800.71","620,988,287.37","681,013,660.57","621,981,885.87","825,906,098.20","785,973,950.20","706,311,299.33","607,684,203.31"
流动负债合计,"90,743,212.53","88,418,388.89","87,269,426.04","57,315,034.37","22,911,186.73","102,375,088.93","83,740,092.42","87,092,363.11","99,901,645.77","85,315,502.47","81,814,387.00","76,298,011.47","70,620,771.37","62,550,983.51","62,158,824.96","44,435,232.18","55,381,891.87","89,382,336.24","73,091,588.00","126,054,904.40","116,891,668.45","105,053,357.65","86,238,725.08","120,963,850.62","143,885,782.81","118,320,255.09","108,778,673.08","82,491,337.34","95,535,245.23","97,615,998.92","64,075,995.80","58,204,375.14","115,297,170.03","140,427,371.54","126,747,068.77"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65",,,,,,,,,"1,506,350.95","1,449,616.69"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,017,163.78","45,731,636.41"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,236,139.31","198,394,420.54","191,842,551.39","192,687,654.63"
长期应收款,,,,,,,,,,,,,,"27,929,792.89","31,989,847.75","54,614,448.50","69,570,340.91","92,231,833.49","81,402,172.10","63,779,749.07","54,507,261.99","95,641,856.92","70,300,071.68","93,373,229.40","90,900,596.03","74,521,539.85","73,377,160.22","64,950,950.91","56,952,057.38","29,918,142.15","64,066,638.66","64,513,089.81","65,832,686.51","337,208,968.10","316,968,872.86"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65","1,454,987.65",,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,"1,000,000.00",,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"17,257,930.91","17,065,985.85","47,437,137.68","47,028,443.31","46,658,972.99","47,625,557.89","47,087,715.21","46,321,801.32","97,889,279.71","51,130,105.68","53,114,383.96","52,619,702.66","61,874,412.11","62,732,630.39","66,123,521.10","69,030,810.94","68,227,261.38","67,401,450.96","66,938,345.95","66,938,180.83","68,124,684.63","68,090,866.35","67,833,654.59","75,272,586.93","76,189,797.58","82,748,867.26","168,388,810.35","174,238,502.23","175,629,286.05","171,844,682.07","167,248,072.83","160,566,142.32","151,823,279.72","165,948,736.25","159,380,756.21"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"17,028,016.37","16,943,054.60","17,388,841.65","17,512,613.11","18,126,824.48","18,012,749.01","17,671,377.85","17,297,730.90","16,861,514.53","16,175,264.52"
在建工程,,"30,233,923.54",,,,"149,502.56",,,,"6,500,000.00","6,500,000.00","41,158,972.66","32,911,402.56","1,807,420.94","2,915,437.51","1,193,783.95","21,530,902.03","4,768,737.39","12,168,420.55","24,238,812.96","67,221,673.72","72,560,429.31","68,324,297.10","89,802,870.77","122,969,119.31","120,718,028.74","28,998,377.32","32,875,275.56","46,943,709.38","53,550,965.80","65,098,162.16","60,651,638.19","58,734,865.82","50,612,823.76","108,631,402.32"
其他非流动负债,"1,500,000.00","1,500,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,230,766.67","5,230,766.67","3,461,536.67","3,461,536.67","1,692,306.67","1,692,306.67","1,692,306.67","1,692,306.67",,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,"6,663.35",,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,500,000.00","1,500,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,230,766.67","5,230,766.67","3,461,536.67","3,461,536.67","1,692,306.67","1,692,306.67","1,692,306.67","1,692,306.67",,,,"1,000,000.00",,,,,,,,,"17,028,016.37","16,943,054.60","17,388,841.65","17,512,613.11","18,126,824.48","18,012,749.01","215,907,517.16","215,692,151.44","246,721,229.70","254,594,555.56"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
