科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"38,815,450.58","47,330,600.39","59,797,466.08","38,591,734.81","67,424,320.44","67,325,448.10","40,506,830.05","49,602,427.11","47,277,330.69","55,977,807.72","26,571,409.89","90,865,528.53","54,135,210.31","62,290,170.77","67,134,653.74","74,808,672.29","53,084,093.78","41,614,578.19","62,823,033.40","46,870,529.03","92,160,580.87","50,864,258.81","40,645,703.02","85,045,501.19","36,657,003.45","27,635,336.82","37,358,532.17","35,768,592.28","39,278,172.03","42,263,423.02","45,751,659.80","60,747,002.37","50,871,709.24","74,506,740.71","170,304,284.58","264,382,887.84","249,200,155.16","332,134,420.17","468,584,230.79","469,128,328.60","439,925,716.30","379,497,955.59","202,578,020.90","406,950,879.81","176,567,180.90","193,939,223.68"
短期借款,"166,500,000.00","176,500,000.00","141,500,000.00","156,500,000.00","193,000,000.00","211,000,000.00","203,990,000.00","201,490,000.00","209,990,000.00","189,990,000.00","194,990,000.00","230,000,000.00","251,792,571.19","291,682,971.19","349,182,971.19","382,426,885.95","415,181,193.51","435,000,000.00","432,500,000.00","393,515,997.93","413,715,997.93","369,300,000.00","352,300,000.00","325,700,000.00","302,800,000.00","313,000,000.00","343,000,000.00","311,000,000.00","378,000,000.00","378,000,000.00","378,000,000.00","366,897,000.00","367,400,000.00","457,400,000.00","635,993,000.00","782,382,930.57","798,174,663.90","887,244,854.53","864,160,000.00","700,960,000.00","718,960,000.00","858,053,357.80","709,708,051.25","818,810,000.00","628,310,000.00","773,310,000.00"
交易性金融资产,"17,786.28","17,786.28","17,786.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,450,000.00","600,000.00","612,880.00","5,398,434.94","3,332,286.50","6,967,721.25","17,461,465.18","15,411,748.00","6,376,252.63","4,771,134.50","8,797,279.00","8,856,258.70","3,944,260.60","6,601,219.00","4,509,638.54","4,923,845.32","19,315,986.11","24,106,327.63","25,108,908.46","42,687,612.98","15,148,487.80","21,399,872.70","12,492,871.30","15,232,632.08","4,876,379.80","10,522,724.00","5,752,422.00","14,271,953.88","5,660,349.10","12,501,183.78","4,528,210.13","8,115,033.69","8,791,355.70","14,767,386.00","25,394,080.94","25,505,822.46","29,586,067.22","32,859,174.46","47,675,437.25","86,396,807.26","41,862,602.31","23,417,490.72","34,627,541.84","42,468,752.00","21,408,146.65","31,367,924.60"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,000,000.00","35,000,000.00","15,000,000.00","321,574,346.22","22,826,511.33","28,221,245.36","17,142,927.03","98,023,404.99","79,240,450.41","122,304,412.04","108,946,984.81","95,734,259.06","61,348,795.02","242,527,713.54","223,832,988.78"
应收账款,"9,335,178.78","10,699,000.72","7,698,947.13","5,561,937.76","15,903,441.26","9,659,366.07","7,577,651.80","4,230,203.13","14,943,386.53","11,302,169.89","15,345,448.80","2,830,540.16","12,829,003.04","18,254,650.35","19,042,110.96","33,408,757.26","15,474,886.05","19,063,657.16","41,847,809.67","19,461,063.21","20,367,928.58","20,283,524.55","28,222,086.76","7,518,070.07","23,617,927.25","14,839,942.55","25,875,801.61","12,839,414.32","26,491,119.56","27,303,395.35","31,151,491.36","27,244,267.36","37,951,330.50","41,650,148.44","493,283,146.65","533,736,506.64","589,501,404.45","588,977,800.69","626,234,699.48","612,458,219.12","610,544,830.87","664,389,279.33","668,188,707.13","543,410,543.94","631,732,808.22","618,988,069.01"
应付账款,"30,662,277.62","23,685,611.07","23,801,078.41","18,481,775.36","17,992,961.97","16,400,122.72","14,331,225.07","11,958,522.18","17,036,793.49","11,703,672.61","10,495,671.24","11,892,885.37","16,401,824.10","16,288,592.83","20,091,248.20","31,784,587.20","32,221,179.72","37,876,302.02","37,310,312.48","45,404,122.98","31,815,126.95","33,170,443.21","44,601,524.01","46,281,210.32","44,385,195.82","36,345,224.82","41,396,324.21","73,307,360.15","48,189,277.49","40,973,484.76","46,051,159.78","80,710,005.74","56,699,463.92","41,805,298.05","205,259,264.36","240,607,547.85","178,676,900.67","252,480,089.12","305,569,858.62","362,930,962.81","347,205,613.12","301,196,361.82","356,053,099.82","286,288,246.63","316,133,141.01","279,107,931.46"
预付款项,"31,124,301.55","26,961,863.91","26,171,103.49","11,654,745.19","17,899,279.49","18,786,977.07","14,582,387.89","20,999,101.61","73,061,403.05","81,808,088.38","100,208,826.32","92,914,101.67","166,669,573.98","22,988,298.01","5,463,467.54","7,567,469.06","27,671,548.59","13,265,943.21","12,633,875.39","4,763,388.24","6,490,560.47","5,432,916.64","7,692,342.26","5,340,328.14","6,769,510.60","4,368,606.05","5,460,993.03","6,035,750.37","4,261,978.16","3,123,545.46","2,938,834.92","2,807,112.38","2,301,038.24","2,953,960.33","110,123,976.87","28,980,709.34","62,333,796.83","61,444,497.75","55,180,693.26","56,680,465.72","90,321,025.82","131,301,706.47","144,533,506.61","75,154,407.53","92,438,301.40","128,099,669.12"
预收款项,"20,870,971.97","23,711,824.98","24,986,970.65","25,325,302.48","24,225,600.66","15,335,368.75","13,629,217.95","9,882,004.85","16,074,449.74","10,434,344.52","17,724,543.22","12,773,189.34","21,690,063.65","19,903,304.99","20,612,158.06","22,622,256.99","33,254,278.38","34,157,511.14","6,561,827.53","18,911,216.41","16,783,975.30","11,031,483.28","21,624,413.92","20,907,891.83","20,848,159.85","13,328,743.04","21,741,472.97","20,295,346.71","14,850,671.97","18,277,482.58","23,288,230.21","25,076,000.15","18,395,452.32","17,095,910.05","419,773,255.19","254,451,312.76","304,659,928.46","195,949,144.93","205,411,779.13","156,074,531.33","192,714,380.93","117,441,386.06","122,692,303.04","48,748,841.14","47,420,090.93","54,389,129.98"
