科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"3,363,083.24","5,266,510.07","4,665,686.82","2,797,030.57","8,229,696.37","3,712,968.83","873,002.18","1,330,915.09","1,120,086.77","1,314,138.53","1,562,343.64","2,410,603.20","5,303,329.91","3,957,008.83","3,182,210.61","3,665,439.13","2,795,232.09","3,246,927.17","2,438,428.74","3,110,987.85","2,992,031.51","4,867,849.93","3,538,749.62","4,456,270.87","5,765,338.50","9,014,763.17","6,376,879.25","6,840,419.46","7,630,737.52","8,964,343.38","6,803,882.88","8,006,595.51","8,071,815.50"
应付职工薪酬,"3,455,748.27","1,528,739.55","6,112,256.01","3,485,785.22","2,332,293.52","4,231,308.74","6,164,051.01","4,397,405.02","5,206,660.86","6,028,603.79","7,118,575.33","8,935,047.45","7,775,869.97","10,448,069.87","15,455,229.58","5,786,231.59","8,288,965.71","9,621,724.32","13,097,948.87","8,546,520.07","7,863,671.09","13,039,099.85","17,857,954.44","14,402,683.69","11,596,778.34","10,645,807.94","16,964,956.56","15,078,725.45","12,408,162.20","12,439,025.30","12,877,637.86","9,366,924.66","6,405,132.81"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-1,680,455.57","-2,104,897.86","34,871,569.20","29,180,058.17","-1,230,210.77","-48,283,857.24","-18,248,744.21","-58,651,243.18","-103,213,351.81","-107,829,218.69","-140,610,693.28","-177,994,021.24","-164,249,978.75","-179,766,574.15","-152,598,633.20","-157,576,699.68","-124,951,170.75","-136,617,006.01","-143,112,462.27","-172,811,212.47","-173,652,454.90","-152,446,325.31","7,848,928.07","4,343,308.64","6,824,614.04","5,739,613.40","3,579,115.98","6,087,030.77","9,707,157.47","10,898,379.18","9,897,990.07","13,794,665.39","19,045,121.35"
应收利息,,,,,,,"18,388,228.33","5,291,626.78","8,427,650.00","1,907,916.66","2,847,500.00","913,773.33","1,854,315.87","554,235.67","489,988.89","457,737.10","309,411.64","5,186,933.37","4,242,197.92","10,072,715.22","2,385,320.00","2,202,563.29","793,339.72","290,925.00","195,412.50","168,750.00","1,418,350.68","679,364.38","11,654,290.28","6,027,592.77","11,931,218.36","353,694.73","5,216,712.33"
应付利息,"374,441.30","391,120.00","545,359.75","758,976.21","931,459.66","370,670.17","122,791.06","97,501.56","12,564.22","41,776.75","86,814.76","56,957.22","19,833.33",,,,,,,,,,,,,,"5,737,205.48","13,805,150.68","21,962,739.72","30,209,972.59","5,737,205.53","13,805,150.73","21,962,739.77"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"57,000,000.00",,,,"13,200,000.00","5,882,000.00",,,,,,,"7,319,539.88","3,919,539.88","3,919,539.88","3,919,539.88",,,,,"34,890.64",,,,"11,562,780.85"
存货,"40,399,007.80","42,973,818.49","132,724,450.62","188,725,191.33","157,470,887.15","230,008,656.59","337,983,184.82","570,369,408.81","548,093,925.63","489,313,210.77","494,324,221.77","675,494,868.93","713,745,132.80","851,026,909.11","740,285,744.33","834,960,489.27","734,070,988.62","856,384,985.35","749,567,124.79","946,563,385.81","881,135,885.21","885,022,537.90","864,688,527.54","904,661,193.35","961,757,598.55","931,767,034.87","847,567,904.03","1,000,720,325.83","1,072,095,974.34","1,133,132,751.13","1,088,932,800.92","1,315,293,350.90","1,272,192,150.99"
其他应付款,"66,270,912.60","94,008,517.50","57,955,107.63","20,954,657.43","28,901,273.33","8,241,850.23","27,880,230.65","26,384,058.47","25,812,642.22","24,411,110.92","73,298,500.69","62,250,302.52","65,254,211.02","60,147,124.80","49,609,784.09","41,306,509.92","41,617,069.12","39,904,400.48","77,778,542.45","63,074,701.28","61,780,579.82","60,459,603.70","68,381,959.32","64,017,380.52","65,490,080.62","61,102,037.12","108,015,644.36","88,913,504.53","83,740,268.58","62,384,232.14","296,449,486.90","268,661,513.36","288,690,264.18"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"30,000,000.00","60,000,000.00","86,250,000.00",,"15,000,000.00","22,500,000.00","44,500,208.92","44,500,208.92","44,500,208.92","42,000,208.92","20,000,000.00","13,000,000.00","6,000,000.00",,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,"147,560,196.59","157,867,606.55","151,407,435.44","130,992,515.85","94,416,490.80","141,468,450.27","1,324,524,346.05","1,338,494,845.67","1,305,262,301.08","1,315,092,809.67","1,278,273,125.20"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"283,612,968.75","250,322,402.76","386,741,247.62","535,190,936.59","3,115,961,518.95","2,950,277,727.38","2,555,844,328.73","2,670,203,229.50","2,244,124,407.89","2,292,953,051.08","2,108,820,933.37","2,227,902,764.15","1,962,600,706.85","2,024,754,417.47","1,569,371,174.06","1,554,317,098.27","1,912,148,948.85","3,212,829,119.75","2,620,696,365.81","2,330,089,722.50","2,838,706,763.48","2,740,838,206.83","2,533,750,425.68","2,409,424,235.49","2,609,176,289.19","2,699,451,290.22","3,383,037,919.76","5,576,930,028.88","4,987,120,936.63","5,114,317,364.38","5,032,309,549.24","4,948,083,679.72","5,066,762,636.92"
流动负债合计,"318,292,107.07","441,424,813.71","649,654,402.53","568,666,214.33","440,510,049.27","295,733,203.77","430,946,963.43","632,436,043.60","447,086,352.71","518,895,335.17","432,774,644.66","535,815,908.75","614,996,959.56","637,283,697.28","518,612,992.86","451,463,797.17","681,776,847.15","684,343,749.83","499,133,616.28","183,646,484.14","647,204,666.28","735,513,232.40","582,596,449.42","438,282,262.21","579,307,957.96","565,438,670.25","543,132,003.05","678,306,758.56","604,381,055.84","679,278,115.00","860,427,808.93","944,906,284.09","1,065,247,282.57"
可供出售金融资产,,,,,,,,,,,,,,,,,,"5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","403,194,200.00","403,194,200.00","403,194,200.00","403,194,200.00","403,194,200.00"
长期借款,"60,000,000.00","45,000,000.00","48,549,810.12","127,299,810.12","49,500,208.92","42,000,208.92","20,000,000.00","12,500,000.00","5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,"797,086,999.22","797,234,220.60","797,384,750.46","797,533,626.14","797,680,847.65","797,828,069.16","797,978,599.09"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"3,000,000.00","3,000,000.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00","5,194,200.00",,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"158,285,116.60","366,907,435.68","827,692,519.48","815,377,285.66","796,705,839.82","781,740,107.38","1,264,093,828.52","1,383,696,239.38","1,366,423,563.52","1,377,684,948.22","1,335,989,469.93","1,301,897,782.13","2,066,312,300.19","2,020,043,603.14","1,917,315,783.71","1,865,299,060.58","2,252,213,153.92","1,981,924,355.79","2,025,115,667.26","1,968,256,229.85","1,913,464,616.61","1,933,072,694.21","1,877,514,906.16","1,826,579,785.72","1,768,915,921.03","1,712,832,726.20","2,708,581,473.14","2,622,254,830.12","2,535,331,415.12","2,448,644,424.30","2,509,728,845.72","2,454,299,110.49","2,374,590,941.96"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"52,138,856.89","45,638,443.37","52,221,268.70","61,012,074.86","101,988,868.79","174,132,766.27","245,785,847.55","266,794,358.38","328,611,653.26","358,819,706.33","515,649,203.98","553,571,642.14","113,585,896.86","120,528,486.15","589,543,102.39","620,309,170.42","127,318,093.63","498,099,846.82","658,470,940.70","680,331,007.68","797,018,003.94","908,795,360.79","1,137,412,387.65","1,206,110,304.58","1,234,181,652.56","1,218,266,552.28","343,900,248.20","384,883,938.12","456,534,672.33","533,784,049.65","911,445,567.90","1,043,881,632.64","1,043,605,445.88"
其他非流动负债,,,"19,340,555.56","17,298,888.88","15,257,222.20","13,215,555.52",,,,,,,,,,,,,,,,,"894,583.33","894,583.33","894,583.33","894,583.33","799,583.33","799,583.33","799,583.33","799,583.33","704,583.33","704,583.33","704,583.33"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"60,000,000.00","45,000,000.00","67,890,365.68","144,598,699.00","64,757,431.12","55,215,764.44","20,000,000.00","12,500,000.00","5,000,000.00",,,,,,,,,,,,,"950,000.00","894,583.33","894,583.33","894,583.33","894,583.33","797,886,582.55","798,033,803.93","798,184,333.79","798,333,209.47","798,385,430.98","798,532,652.49","798,683,182.42"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"378,292,107.07","486,424,813.71","717,544,768.21","713,264,913.33","505,267,480.39","350,948,968.21","450,946,963.43","644,936,043.60","452,086,352.71","518,895,335.17","432,774,644.66","535,815,908.75","614,996,959.56","637,283,697.28","518,612,992.86","451,463,797.17","681,776,847.15","684,343,749.83","499,133,616.28","183,646,484.14","647,204,666.28","736,463,232.40","583,491,032.75","439,176,845.54","580,202,541.29","566,333,253.58","1,341,018,585.60","1,476,340,562.49","1,402,565,389.63","1,477,611,324.47","1,658,813,239.91","1,743,438,936.58","1,863,930,464.99"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"68,800,000.00","68,800,000.00","156,000,000.00","156,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","416,000,000.00","416,000,000.00","416,000,000.00","416,000,000.00","416,000,000.00","416,000,000.00","416,000,000.00","416,000,000.00","416,000,000.00","551,790,494.00","551,790,494.00","551,790,494.00","717,327,642.00","717,327,642.00","717,327,642.00","717,327,642.00","717,327,642.00","717,327,642.00","717,327,642.00","889,444,681.00","1,156,278,085.00","1,156,278,085.00","1,156,278,085.00","1,156,278,085.00","1,156,278,085.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"123,517,158.24","123,517,158.24","2,778,126,816.24","2,778,126,816.24","2,778,126,816.24","2,778,126,816.24","2,570,126,816.24","2,570,126,816.24","2,570,126,816.24","2,570,126,816.24","2,570,126,816.24","2,570,126,816.24","2,570,126,816.24","2,570,126,816.24","2,570,126,816.24","3,802,275,699.32","3,802,275,699.32","3,802,275,699.32","3,636,738,551.32","3,636,738,551.32","3,636,738,551.32","3,636,738,551.32","3,636,738,551.32","3,636,738,551.32","3,636,738,551.32","5,433,928,162.13","5,167,094,758.13","5,167,094,758.13","5,185,545,435.71","5,185,545,435.71","5,185,545,435.71"
无形资产,"15,713,492.97","24,867,513.19","62,722,859.77","62,068,490.14","61,792,088.51","75,418,126.96","86,504,018.36","85,723,476.26","84,936,277.16","84,149,078.06","84,217,721.96","83,397,189.12","82,593,323.34","98,734,362.25","102,675,028.07","101,930,243.90","101,034,233.89","100,133,733.88","99,230,853.49","98,678,751.43","98,126,649.37","134,439,913.42","99,882,484.42","99,598,149.39","98,841,744.32","98,269,691.45","97,697,638.49","97,125,585.53","96,553,532.57","95,981,479.61","95,410,026.65","129,671,332.99","128,750,940.43"
盈余公积,"16,209,778.43","23,144,013.88","35,811,569.60","35,811,569.60","35,811,569.60","35,811,569.60","74,101,738.92","74,101,738.92","74,101,738.92","74,101,738.92","85,985,082.44","85,985,082.44","85,985,082.44","85,985,082.44","94,988,849.60","94,988,849.60","94,988,849.60","94,988,849.60","105,027,333.36","105,027,333.36","105,027,333.36","105,027,333.36","115,174,987.44","115,174,987.44","115,174,987.44","115,174,987.44","128,191,326.10","128,191,326.10","128,191,326.10","128,191,326.10","135,410,759.90","135,410,759.90","135,410,759.90"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,"84,900,739.24","84,899,044.39","84,899,044.39","84,899,044.39","84,899,044.39","84,899,044.39","84,899,044.39","84,899,044.39","84,899,044.39","20,000,000.00","20,000,000.00","20,000,000.00"
未分配利润,"50,741,835.42","113,149,954.45","302,141,653.99","450,692,400.55","554,879,704.31","614,318,628.41","646,753,177.87","706,953,378.06","517,481,667.26","540,183,566.66","545,703,269.55","564,754,053.76","543,895,852.65","560,577,756.70","585,137,174.03","615,157,374.68","635,892,778.53","665,659,124.72","665,083,527.91","696,089,600.74","715,220,101.91","748,723,210.95","758,889,888.99","796,382,253.44","825,273,410.52","856,847,351.28","864,549,732.84","907,754,713.35","938,048,535.02","974,302,040.80","914,192,559.67","979,112,447.85","1,058,853,389.22"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,"1,729,094.03",,,,"2,272,368.92","2,272,368.92","2,272,368.92","2,272,368.92","1,488,156.35","1,129,325.42","770,494.49"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"1,293,285.71","782,987.04","443,054.47","443,054.47","443,054.47","443,054.47","506,473.30","506,473.30","506,473.30","506,473.30","718,283.65","718,283.65","718,283.65","718,283.65","766,544.50","687,064.52","876,661.23","876,661.23","1,370,397.43","920,397.43","1,855,764.03","1,944,548.91","5,291,952.92","5,291,952.92","5,805,673.83","5,805,673.83","6,672,450.24","6,672,450.24","7,145,729.42","7,145,729.42","9,529,648.03","9,398,029.53","10,010,439.88"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"213,232,246.18","255,359,302.67","167,152,297.44","135,094,306.63","65,947,607.25","67,702,607.25","67,702,607.25","67,702,607.25","55,570,494.72","55,426,998.87","219,126,194.50","213,238,873.83","67,134,086.30","190,128,354.25","352,333,035.26"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"230,430,752.17","441,196,379.28","948,273,902.42","944,095,105.13","966,124,051.59","1,036,928,255.08","1,602,084,367.73","1,741,914,747.32","1,785,672,167.24","1,826,354,405.91","1,941,768,879.52","1,944,779,097.04","2,268,404,004.04","2,245,218,935.19","2,615,494,658.67","2,593,419,739.42","2,486,636,342.67","2,586,228,797.72","3,002,614,305.06","3,008,739,889.06","2,982,811,531.39","3,203,441,763.20","3,277,871,676.82","3,295,376,044.25","3,265,540,843.38","3,192,970,495.40","3,304,787,918.10","3,258,729,416.19","3,805,057,157.25","3,789,160,170.12","4,017,930,530.95","4,251,701,985.32","4,333,255,497.90"
所有者权益(或股东权益)合计,"135,751,613.85","205,093,968.33","617,470,381.83","766,021,128.39","3,576,818,090.15","3,636,257,014.25","3,706,981,733.03","3,767,181,933.22","3,577,710,222.42","3,600,412,121.82","3,617,815,168.23","3,636,865,952.44","3,616,007,751.33","3,632,689,655.38","3,666,252,839.87","3,696,273,040.52","3,717,008,444.37","5,114,714,167.64","5,124,177,054.59","5,155,183,127.42","5,174,313,628.59","5,207,816,737.63","5,228,131,069.75","5,265,623,434.20","5,294,514,591.28","5,326,088,532.04","5,346,807,252.26","7,359,318,882.58","7,389,612,704.25","7,425,866,210.03","7,391,426,840.28","7,456,346,728.46","7,536,087,669.83"
资产总计,"514,043,720.92","691,518,782.04","1,335,015,150.04","1,479,286,041.72","4,082,085,570.54","3,987,205,982.46","4,157,928,696.46","4,412,117,976.82","4,029,796,575.13","4,119,307,456.99","4,050,589,812.89","4,172,681,861.19","4,231,004,710.89","4,269,973,352.66","4,184,865,832.73","4,147,736,837.69","4,398,785,291.52","5,799,057,917.47","5,623,310,670.87","5,338,829,611.56","5,821,518,294.87","5,944,279,970.03","5,811,622,102.50","5,704,800,279.74","5,874,717,132.57","5,892,421,785.62","6,687,825,837.86","8,835,659,445.07","8,792,178,093.88","8,903,477,534.50","9,050,240,080.19","9,199,785,665.04","9,400,018,134.82"
负债和所有者(或股东权益)合计,"514,043,720.92","691,518,782.04","1,335,015,150.04","1,479,286,041.72","4,082,085,570.54","3,987,205,982.46","4,157,928,696.46","4,412,117,976.82","4,029,796,575.13","4,119,307,456.99","4,050,589,812.89","4,172,681,861.19","4,231,004,710.89","4,269,973,352.66","4,184,865,832.73","4,147,736,837.69","4,398,785,291.52","5,799,057,917.47","5,623,310,670.87","5,338,829,611.56","5,821,518,294.87","5,944,279,970.03","5,811,622,102.50","5,704,800,279.74","5,874,717,132.57","5,892,421,785.62","6,687,825,837.86","8,835,659,445.07","8,792,178,093.88","8,903,477,534.50","9,050,240,080.19","9,199,785,665.04","9,400,018,134.82"
