科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"4,028,487,864.19","7,156,450,466.97","10,057,570,737.79","12,774,727,565.66","1,798,200,678.98","4,178,011,159.14","6,738,280,181.39","8,790,183,028.63","1,413,856,625.73","2,121,937,497.28","2,872,555,062.95","3,688,710,017.22","561,132,832.86","1,079,356,813.25","1,754,012,306.63","2,727,253,453.77","394,601,637.20","1,220,474,197.62","2,171,950,412.58","3,116,524,256.16","433,506,694.49","1,224,584,296.38","1,919,633,583.11","3,298,291,641.46","521,673,924.54","1,796,671,992.64","2,505,790,669.33","3,437,220,265.62","601,657,948.28","1,759,284,351.47","2,738,827,740.06","3,711,605,145.68","543,219,694.90","1,919,463,642.04","2,446,063,030.42","3,565,925,468.23","608,122,322.71","1,242,786,621.21","1,864,304,811.52","1,980,288,987.42","440,839,774.31","1,018,347,428.64","1,596,264,660.53","2,437,285,614.69","499,734,895.44","1,057,675,121.38","1,561,738,006.99","2,404,822,502.70","473,228,953.68"
二、营业利润,"13,945,462.16","53,905,923.32","101,311,708.94","178,208,687.74","535,224.18","21,881,411.83","59,825,929.41","66,427,020.17","19,309,207.92","32,523,561.49","67,966,011.49","84,793,172.44","16,774,123.85","40,204,321.89","57,716,310.87","29,842,947.97","30,168,139.83","80,276,493.85","92,742,909.67","166,196,979.39","26,535,145.33","50,849,489.67","72,527,082.96","157,952,309.21","49,835,155.86","66,996,028.93","84,251,543.24","146,842,845.52","14,388,612.19","49,304,635.16","80,636,194.43","123,923,483.12","13,922,586.48","64,081,300.98","80,297,325.69","138,381,744.53","17,070,724.82","51,294,639.07","64,462,872.44","82,465,608.30","20,260,661.42","53,864,921.06","77,740,189.91","121,715,285.03","24,297,655.77","66,958,203.61","94,644,932.86","131,684,252.47","15,624,091.45"
减:营业成本,"3,978,083,551.83","7,035,674,249.73","9,878,698,658.34","12,527,093,154.29","1,759,821,560.02","4,086,308,766.56","6,555,642,650.38","8,507,079,935.06","1,334,359,934.21","1,969,935,748.44","2,651,576,295.39","3,375,247,552.91","478,962,407.87","934,940,283.99","1,534,530,815.33","2,359,189,577.63","317,994,380.75","1,027,769,937.30","1,914,963,425.75","2,692,831,894.99","362,468,394.43","1,068,558,192.79","1,688,230,302.28","2,859,960,195.48","423,296,471.46","1,600,185,992.59","2,221,485,950.37","3,005,932,061.36","522,136,822.01","1,561,834,046.38","2,438,531,916.80","3,218,841,106.17","467,102,367.86","1,711,767,721.76","2,154,729,650.61","3,077,705,457.37","531,617,273.32","1,065,407,430.09","1,607,402,319.72","1,575,899,387.87","363,572,677.04","836,125,853.43","1,323,348,564.80","2,011,968,839.91","418,895,849.14","878,930,699.30","1,303,910,041.97","2,009,833,999.95","406,800,341.23"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,773,996.90","5,145,009.74","8,579,647.93","14,574,021.84","3,507,034.20","6,642,474.12","10,601,056.87","17,189,331.27","3,513,083.83","7,555,226.70","11,834,940.97","18,884,206.75","5,299,970.02","10,483,345.78","16,973,066.09","28,167,506.02","5,277,516.73","12,160,399.77","17,987,478.81","27,771,742.21","6,024,457.88","11,012,961.69","15,988,930.43","23,364,078.26","3,603,118.15","7,565,161.46","10,305,771.25","16,459,662.44","3,837,934.59","7,274,246.04","10,411,150.22","20,270,693.83","5,670,270.81","10,141,994.53","13,854,158.20","22,609,719.63","4,560,637.06","8,151,292.75","10,752,478.51","17,321,959.78","3,872,116.95","7,017,163.24","11,687,948.46","19,380,871.49","3,475,386.09","6,767,985.06","11,860,462.26","19,497,628.96","4,015,618.65"
营业外收入,"8,333,569.72","11,354,213.64","14,406,134.38","49,003,410.06","9,135,937.88","19,337,970.32","20,473,488.30","44,187,186.87","2,194,285.81","10,720,326.14","23,234,298.53","38,023,671.73","6,444,668.35","21,938,185.06","31,355,745.37","171,862,105.40","12,939,449.34","21,993,098.00","30,801,681.81","45,120,217.69","14,728,504.45","23,878,586.99","28,915,359.65","47,648,653.21","8,600,584.14","42,998,622.13","46,345,500.58","98,624,430.10","15,533,753.68","25,570,627.24","34,325,359.89","86,986,434.45","19,375,378.55","27,032,161.65","36,480,465.04","64,532,113.05","9,445,706.78","14,292,371.77","24,410,703.11","44,977,722.09","1,560,410.74","9,832,406.66","4,290,376.39","12,064,996.65","426,754.46","2,915,248.27","3,507,592.80","11,743,606.67","2,983,238.48"
销售费用,"7,787,298.77","20,436,916.36","38,880,320.80","53,561,478.59","12,966,287.91","26,983,203.58","47,296,787.17","61,517,817.25","15,124,654.61","30,960,510.25","54,268,975.50","72,146,743.14","25,197,444.85","35,738,187.54","53,480,273.32","99,843,027.58","17,617,040.00","39,818,459.43","57,884,114.05","105,058,740.45","16,444,095.08","40,941,921.87","61,104,455.56","90,309,568.62","9,248,819.30","35,026,429.80","58,902,119.24","98,801,428.73","19,700,169.89","45,276,077.06","71,437,962.08","117,593,262.82","17,612,163.95","43,502,172.25","69,432,675.53","119,235,626.53","19,135,764.97","42,902,053.97","64,489,921.14","105,818,523.39","17,515,374.05","41,259,274.02","67,326,756.08","97,035,265.33","23,035,603.96","43,661,898.97","68,980,309.72","98,202,791.02","16,080,700.75"
减:营业外支出,"5,116,229.77","9,580,673.47","12,978,777.55","17,101,956.06","2,002,458.46","4,535,377.66","6,990,209.46","9,754,932.67","1,369,658.16","3,762,427.70","14,895,657.16","14,007,569.48","-144,216.99","1,926,386.94","2,656,095.56","9,277,092.30","715,357.48","1,966,355.06","3,265,255.75","11,327,517.32","956,064.70","1,963,167.27","2,827,351.44","4,741,090.42","853,310.29","2,353,335.84","3,367,654.22","6,512,339.06","673,714.57","2,254,072.12","3,709,159.83","7,935,285.10","818,987.52","2,564,212.37","3,324,919.07","11,104,805.58","1,263,019.50","2,388,468.66","3,723,645.43","5,536,986.98","122,987.02","415,768.07","689,651.52","642,815.63","134,023.93","316,394.39","405,916.94","480,930.28","285,863.87"
管理费用,"35,289,319.57","87,594,018.91","130,583,818.38","182,878,811.73","40,619,341.48","81,710,786.64","131,403,681.09","208,307,059.60","50,485,306.90","93,138,929.67","130,133,265.46","209,689,489.52","44,997,131.28","81,331,559.71","141,279,745.75","276,439,312.70","56,980,940.34","113,657,929.97","164,466,425.89","245,451,306.73","52,397,788.29","118,309,062.56","174,967,247.09","286,963,490.36","61,654,238.21","123,435,930.08","190,088,599.49","255,323,812.96","57,090,679.66","121,066,421.05","178,486,311.97","292,074,038.14","55,155,124.33","114,747,303.70","162,137,271.92","264,334,836.71","52,763,589.31","103,545,139.86","161,106,925.53","259,810,437.66","47,047,807.75","99,385,399.60","159,547,746.15","259,068,013.30","42,607,675.54","99,340,269.38","53,653,368.30","102,153,171.29","18,221,004.54"
其中:非流动资产处置净损失,"83,206.98","-24,588.44","-1,039,808.37","1,596,632.56","-24,588.44","107,130.44","128,718.41","162,623.12","1,661.28","649,021.00","9,661,871.15","9,070,208.91","-628,987.48","471,464.45","580,922.78","319,920.97","317,317.76","371,519.91","393,348.44","369,125.19",920.41,"15,662.37","26,366.12","38,257.86","175,389.95","180,677.86","180,870.41","621,796.03",818.23,"179,679.23","606,434.44","634,698.30","1,854.81","144,006.36","222,190.60","3,253,863.54","455,003.97","875,569.44","1,421,071.48","3,152,330.77","3,917.62","24,733.43","163,553.14",,,,,,
