科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"5,435,924.33","9,828,139.57","20,190,285.65","39,372,444.20","5,972,574.17","9,190,036.41","12,073,430.77","15,118,684.46","628,129.69","1,447,169.08","2,517,275.91","2,800,715.71","85,946.00","138,546.00","138,546.00","141,675.00","20,559.00","48,618.00","76,677.00","18,849,467.00",,"14,816,510.00","33,009,410.00","36,083,823.45",,"84,993,449.65","91,955,211.69","105,485,911.91","161,250.00","186,864,072.96","275,132,598.64","391,092,045.23","94,534,563.19","202,060,889.06","292,923,779.70","542,902,526.07","100,304,452.07","280,487,566.06","477,030,281.53","735,497,004.94","112,505,460.21","382,661,716.48","579,678,412.50","814,570,532.71","155,306,141.52"
二、营业利润,"-5,780,432.26","-13,494,396.40","-15,126,453.13","-126,280,689.17","-505,817.44","-17,452,096.83","-26,424,937.50","-28,675,953.81","-5,098,175.24","-8,832,068.63","-13,281,403.29","-17,064,446.77","-3,691,657.16","-6,334,504.77","-8,481,928.60","-11,123,948.61","-2,722,550.36","-5,894,191.73","-8,542,764.80","-19,101,734.69","-1,181,851.72","2,918,895.55","14,360,701.04","12,311,029.71","-4,766,117.14","17,166,416.21","15,353,008.86","12,582,190.39","-5,364,898.05","58,337,745.08","90,134,169.24","120,993,859.51","24,451,435.38","58,973,914.52","109,903,760.47","211,399,476.18","28,301,710.38","88,122,063.91","153,715,742.14","270,215,890.29","34,895,595.96","115,693,120.44","200,310,515.94","353,553,857.98","51,301,897.35"
减:营业成本,"6,382,830.19","10,375,638.95","16,973,141.89","38,895,683.92","5,055,996.69","7,407,142.97","11,337,334.23","20,537,418.56","591,243.52","1,285,499.67","1,578,482.21","1,571,793.53","11,205.30","182,112.53","198,806.46","215,347.03","21,891.81","14,383.14","32,506.05","15,140,874.94",,"6,515,240.21","7,922,281.34","9,039,774.17",,"57,891,818.11","62,803,787.41","71,819,536.03",,"85,554,575.19","114,873,024.46","174,484,389.59","42,663,434.34","89,213,691.56","119,509,894.51","229,390,095.50","27,079,328.47","96,464,141.62","186,924,433.02","305,018,187.63","39,865,712.21","149,918,897.34","220,814,543.95","278,105,169.25","58,449,201.47"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"37,220.89","76,399.82","102,062.40","254,627.74","7,471.45","138,323.33","18,509.37","199,498.64","16,943.94","62,917.35","90,331.14","115,046.94","-5,665.97","-2,158.01","-2,158.01","11,644.77",397.86,"2,847.51",791.61,"1,084,336.50",,"1,115,028.31","1,741,498.60","1,330,479.32","5,124.00","523,380.83","526,167.84","531,207.86","15,050.04","1,261,231.02","1,972,711.99","2,711,576.26","428,734.61","1,303,794.48","2,091,112.70","3,089,060.14","871,548.08","1,274,253.25","2,342,886.96","4,972,965.61","507,235.10","1,370,960.60","2,213,688.95","5,685,278.73","1,164,200.71"
营业外收入,"82,835.51","82,835.51","199,162.38","810,499.61","2,242,403.07","2,287,054.28","2,413,602.86","5,797,107.95","1,359,875.78","1,375,414.47","1,670,624.62","23,398,086.24","5,416,487.64","5,483,043.87","8,559,741.03","12,311,148.25","2,000.00","2,650.00","393,826.88","25,779,535.86",,,600.40,"206,262.90","4,316.12","184,691.12","184,691.12","546,966.12","413,687.50","108,125.72","121,813.22","40,528,235.32","13,687.50","2,277,375.00","1,382,456.70","799,809.43","986,996.87","2,047,215.40","3,506,150.15","7,714,693.72","200,157.58","322,051.32","988,715.06","217,195.45",0.82
销售费用,"711,766.61","1,673,889.96","2,540,615.59","2,577,333.26","664,284.71","1,128,624.35","1,364,509.10","1,433,574.80","75,279.17","182,032.57","314,520.60","432,307.10",,,,,,,,"1,877,279.00",,"1,481,651.00","1,891,374.98","2,396,899.10","28,450.00","341,409.11","341,409.11","987,005.95","541,818.41","13,227,323.72","22,374,039.45","30,745,802.26","9,330,748.02","17,123,560.89","27,195,757.04","52,260,025.42","25,475,597.18","53,627,265.66","76,250,530.57","68,651,777.89","12,513,957.43","63,840,133.72","84,754,328.24","71,542,100.81","14,395,286.26"
减:营业外支出,"25,217.86","37,555.56","40,389.56","1,195,885.77","126,418.59","352,448.84","376,984.82","10,274,698.78","13,535.78","24,035.78","24,194.41","2,339,471.17","8,297.55","11,610.18","11,610.18","487,139.18",37.45,37.45,"616,911.74","859,908.03",,,,"5,567.53",,,900.00,"51,992.28",,"3,237.35","100,081.52","141,205.49","3,019.02","15,979.37","21,094.27","162,970.50","203,576.24","189,815.73","1,418,595.55","1,475,372.37",,"80,232.21","114,392.21","492,340.63",
管理费用,"5,564,413.81","12,367,656.55","19,535,549.84","33,617,787.88","6,580,447.73","12,343,892.19","18,581,635.91","39,071,684.28","5,205,513.59","9,655,962.63","13,631,611.19","17,747,453.65","2,357,461.26","4,794,042.25","7,147,345.73","10,078,767.45","2,797,172.90","6,067,779.92","8,827,344.95","15,704,367.91","1,312,035.89","3,136,285.57","7,442,496.99","12,140,027.96","5,294,158.09","10,591,279.00","15,313,173.98","22,715,471.86","6,044,678.78","25,469,001.90","42,514,506.35","63,240,961.02","16,549,865.04","32,715,128.17","46,158,354.77","72,844,880.42","24,126,920.41","48,980,455.53","71,708,230.03","105,839,978.14","30,900,441.45","56,862,223.86","80,380,954.87","125,031,616.98","32,599,211.48"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,205.21,,,,,,,,"5,567.53",,,,"41,092.28",,,"93,514.91","133,225.09",,,,"140,028.66","9,210.00",,,"19,043.71",,"41,603.81","41,603.81",,
