科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"707,142,284.21","1,415,294,113.51","2,402,074,627.97","3,433,550,027.36","682,346,859.89","1,410,210,335.20","2,221,809,720.87","3,155,313,246.68","603,285,198.83","1,332,403,175.99","2,133,260,143.43","3,278,185,783.81","703,734,654.81","1,559,194,389.57","2,623,221,748.22","3,960,965,352.38","822,422,064.00","1,802,258,757.54","2,803,100,176.17","4,084,484,815.58","804,605,073.21","1,755,392,046.39","2,731,678,273.74","3,829,461,905.10","688,487,076.40","1,538,880,217.62","2,324,426,252.73","3,548,694,779.17","664,426,481.99","1,466,642,250.22","2,266,741,187.31","3,349,485,326.11","496,200,531.07","1,109,946,105.29","1,703,560,724.45","2,682,026,084.88","487,114,955.04","1,128,410,980.38","1,726,637,495.65","2,686,413,993.59","532,938,633.19","1,255,067,610.50","2,045,228,805.58","2,966,250,873.90"
二、营业利润,"6,636,521.71","24,103,524.05","36,057,387.04","92,506,063.45","7,229,830.01","18,902,855.44","28,804,108.86","70,784,160.25","3,448,206.65","5,420,165.87","10,458,935.45","34,823,277.73","3,011,052.50","14,252,416.02","51,720,370.56","122,327,589.38","1,852,418.29","20,174,829.06","32,060,541.26","89,199,854.18","3,480,709.54","5,119,792.97","18,129,305.53","80,244,001.09","-259,902.09","-13,996,124.20","-52,518,484.75","-62,588,891.80","-44,051,254.20","-32,572,617.50","-28,235,288.17","-7,953,287.36","-32,711,332.57","-20,959,080.95","-37,608,905.64","-19,944,320.11","-45,134,737.32","-22,105,383.73","-28,132,468.69","24,736,135.01","-35,427,782.46","-19,612,980.67","-7,344,756.43","79,334,575.87"
减:营业成本,"637,582,135.31","1,257,793,308.29","2,164,483,594.59","3,064,846,173.62","603,693,853.69","1,242,309,577.88","1,967,743,332.12","2,735,911,808.72","513,743,351.15","1,153,987,443.81","1,858,120,830.59","2,866,590,058.12","607,049,740.25","1,356,915,083.76","2,272,760,969.39","3,388,887,742.16","700,469,806.25","1,542,414,582.18","2,422,289,901.62","3,520,795,944.95","685,956,270.48","1,517,888,886.80","2,348,405,060.31","3,248,297,062.94","552,143,312.30","1,294,263,199.18","1,966,753,846.22","3,000,242,164.25","570,838,244.43","1,224,886,581.34","1,886,599,453.44","2,763,177,383.87","402,500,714.55","899,168,519.96","1,372,553,150.88","2,123,103,757.32","379,172,242.60","858,809,430.91","1,332,380,305.06","2,041,711,108.64","407,070,710.48","979,410,306.40","1,595,176,806.84","2,228,105,317.29"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"887,813.91","3,794,742.03","5,297,504.71","7,888,411.74","2,866,360.26","4,478,768.53","6,753,298.47","12,817,519.19","1,779,624.66","4,193,545.06","6,417,896.34","11,949,212.97","1,955,578.58","4,252,633.05","6,611,212.90","11,833,725.26","2,860,474.93","6,400,595.64","9,553,617.39","15,599,641.40","3,461,284.07","6,365,410.25","10,859,047.46","15,681,563.53","1,943,119.68","4,172,500.05","6,278,716.54","13,512,426.34","2,085,745.33","4,655,384.86","6,452,982.31","11,898,744.81","3,065,483.14","5,729,873.76","8,085,022.03","13,482,804.65","1,686,471.56","4,543,175.89","7,113,065.56","12,286,430.91","2,754,014.50","8,732,222.84","12,738,431.93","20,506,600.10"
营业外收入,"3,481,743.03","8,315,704.97","13,806,239.48","29,439,610.72","4,317,418.67","8,293,586.76","12,827,325.56","72,012,212.30","4,747,380.06","9,938,699.00","11,944,242.23","86,720,220.93","3,783,937.14","10,511,395.98","13,721,580.79","77,123,809.94","1,441,173.40","10,482,011.83","11,229,857.71","82,202,502.75","767,071.48","12,233,963.43","13,131,620.34","35,019,632.79","2,191,750.02","20,760,113.79","27,606,954.98","91,766,509.97","9,549,135.24","17,879,438.72","22,003,406.49","30,093,891.13","14,169,698.22","31,858,143.97","49,328,857.15","80,541,489.66","10,823,706.54","20,369,882.54","25,247,137.32","51,041,969.42","12,090,400.02","3,615,650.43","8,654,809.30","2,958,209.51"
销售费用,"31,326,282.36","68,144,799.57","103,521,513.31","131,234,744.26","32,129,453.38","70,813,340.26","107,427,609.23","148,770,195.28","39,606,840.52","81,313,451.37","119,545,559.76","161,765,433.95","46,921,076.50","86,688,086.19","131,654,753.14","190,874,808.35","59,570,485.39","104,173,678.08","142,190,444.26","199,481,458.41","51,435,508.60","101,828,383.32","157,449,608.36","212,832,462.43","51,431,450.47","105,206,295.27","165,892,388.90","227,785,260.74","51,947,607.83","106,454,739.70","162,900,984.81","220,075,135.77","56,670,087.93","109,126,133.94","166,413,879.28","228,393,974.87","64,822,582.02","120,487,093.98","175,696,572.54","236,055,172.71","66,682,952.15","126,412,497.95","191,586,038.45","260,297,161.82"
减:营业外支出,"194,629.35","551,003.39","1,017,838.51","3,661,934.30","602,019.49","1,419,705.83","1,777,342.60","2,196,321.72","142,859.40","341,331.46","1,014,561.05","1,498,827.43","185,991.53","529,783.22","805,421.32","1,150,649.93","237,950.94","1,023,704.64","1,268,265.31","1,682,714.24","260,474.98","148,980.80","526,392.67","836,321.07","53,142.85","435,756.60","523,960.11","1,228,793.66","37,212.14","639,173.68","877,584.52","1,646,162.10","49,228.31","1,609,652.84","5,661,222.74","5,593,193.89","313,861.34","687,579.93","777,323.72","960,134.69","78,549.42","411,650.93","891,336.14","1,367,213.61"
管理费用,"25,689,525.86","53,371,490.12","83,020,651.81","128,929,699.47","28,649,005.48","60,193,181.77","94,539,030.40","155,730,878.95","37,153,183.73","77,619,376.21","122,588,411.02","185,881,699.16","40,681,231.41","91,711,176.99","144,538,306.31","227,214,659.31","52,791,857.91","122,673,295.78","186,697,788.67","243,086,336.41","67,941,188.35","138,820,748.98","215,524,735.66","283,119,546.46","86,243,871.75","163,568,697.61","257,411,522.80","359,173,829.80","84,642,097.75","165,131,350.21","247,631,680.38","333,347,292.23","80,110,750.78","157,161,413.64","244,778,217.08","342,112,341.63","92,117,893.40","175,605,981.04","267,729,569.15","357,557,121.49","104,472,233.40","194,279,071.99","291,185,189.01","392,372,352.87"
其中:非流动资产处置净损失,,,,,,"482,353.19","482,353.19","566,153.63","3,636.09","80,461.80","80,461.80","263,195.08","13,185.78","111,082.62","111,082.62","215,255.89",,"482,167.90","482,167.90","520,977.58","11,007.82","108,315.93","108,315.93","215,995.53",,"22,948.93","22,948.93","44,059.75",,"46,030.37","46,030.37","362,571.15","5,179.09","1,562,770.47","5,162,148.17","5,426,418.75","313,861.34","661,472.40","673,467.42","829,970.41","66,482.08","77,219.95","248,032.93",
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"7,027,485.48","13,569,782.31","18,921,106.57","18,874,474.32","8,059,174.44","14,254,803.40","22,977,837.14","28,827,594.09","7,688,996.88","13,892,079.38","22,813,264.42","24,997,790.07","7,297,878.68","9,970,184.43","19,087,483.20","18,304,139.91","5,818,551.12","10,998,728.89","16,606,902.34","23,717,215.64","7,191,934.20","14,281,326.24","21,048,791.66","22,307,469.31","6,862,789.62","14,208,656.35","21,946,373.04","32,775,034.87","8,426,364.77","21,222,160.72","28,608,625.43","33,294,040.66","5,148,233.01","9,530,672.60","12,712,431.38","16,791,365.54","3,038,320.32","6,777,428.16","11,487,355.14","14,380,163.57","3,403,801.52","8,296,000.19","14,068,027.35","18,196,027.15"
三、利润总额,"9,923,635.39","31,868,225.63","48,845,788.01","118,283,739.87","10,945,229.19","25,776,736.37","39,854,091.82","140,600,050.83","8,052,727.31","15,017,533.41","21,388,616.63","120,044,671.23","6,608,998.11","24,234,028.78","64,636,530.03","198,300,749.39","3,055,640.75","29,633,136.25","42,022,133.66","169,719,642.69","3,987,306.04","17,204,775.60","30,734,533.20","114,427,312.81","1,878,705.08","6,328,232.99","-25,435,489.88","27,948,824.51","-34,539,331.10","-15,332,352.46","-7,109,466.20","20,494,441.67","-18,590,862.66","9,289,410.18","6,058,728.77","55,003,975.66","-34,624,892.12","-2,423,081.12","-3,662,655.09","74,817,969.74","-23,415,931.86","-16,408,981.17","418,716.73","80,925,571.77"
