科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"53,910,840.47","54,465,676.23","101,402,877.09","168,591,988.55","17,691,733.44","32,456,291.39","42,725,386.43","55,891,341.39",,,,,,,,,,,,,,,"3,499,098,150.72","5,281,242,580.20","1,135,613,975.13","2,369,818,134.45","3,779,978,739.16","6,490,705,970.02","1,640,297,084.39","3,247,461,473.80","5,262,651,737.66","8,339,485,767.58","1,788,826,141.06","3,494,729,332.80","6,277,445,133.95","9,405,038,177.12","2,290,910,645.79","7,629,365,595.13","13,104,208,074.11","21,233,545,275.74","5,232,988,268.27","15,852,703,709.50","24,351,943,181.29","37,497,475,139.13","11,268,696,305.02","20,167,468,521.14"
二、营业利润,"-33,805,776.35","-136,633,208.07","-169,549,794.94","-478,502,990.01","-49,784,653.91","-343,597,416.02","-1,391,650,782.61","-166,097,584.94",,"-125,365.38","-91,411.40","-287,924.00","-843,804.86","-921,984.88","-1,110,247.76","-6,074,929.02","-719,144.64","-1,337,522.70","-1,533,620.58","-3,481,938.78","-354,659.64","-704,338.04","291,761,950.33","395,957,553.71","92,810,357.09","96,946,784.70","219,499,153.20","465,808,293.70","125,507,009.40","160,762,744.50","258,350,324.09","464,311,635.62","114,319,247.14","145,291,338.70","253,908,462.69","410,868,680.86","185,287,551.45","239,780,774.11","340,716,177.12","640,018,336.26","376,593,850.94","473,789,176.00","555,275,829.40","914,039,921.00","325,174,499.93","427,375,732.97"
减:营业成本,"47,374,550.73","65,770,978.72","118,519,069.25","212,283,061.74","21,004,316.34","35,720,540.99","46,920,213.62","59,800,830.95",,,,,,,,,,,,,,,"2,986,747,596.31","4,541,933,909.98","963,402,350.34","2,059,125,586.70","3,247,277,259.49","5,521,994,859.08","1,391,821,748.15","2,815,790,717.48","4,581,065,864.80","7,113,784,674.92","1,484,970,878.28","2,988,225,874.91","5,425,611,652.77","7,986,782,251.17","1,945,741,588.82","6,918,963,197.77","11,882,709,241.58","19,260,661,433.63","4,667,387,634.72","14,803,310,390.11","22,660,182,314.64","34,709,599,588.49","10,352,912,726.06","18,754,677,831.90"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"19,323.98","89,184.66","95,729.15","250,587.39","11,037.56","18,503.73","52,511.83","54,682.09",,,,,,,,,,,,,,,"4,291,843.37","7,129,580.57","3,564,914.54","5,868,977.98","13,296,765.48","21,602,726.55","6,212,947.19","8,612,174.15","12,681,007.49","33,397,843.53","5,943,979.85","10,770,981.47","20,413,901.70","56,677,730.69","14,889,288.76","1,713,878.64","3,430,842.23","14,170,015.89","10,427,610.18","19,455,025.71","26,329,330.52","38,257,298.02","11,328,000.64","23,040,925.94"
营业外收入,"36,039.62","79,396.77","164,807.77","320,895.96","7,600.00","103,093.40","2,376,621.87","1,944,516,903.87",,,,,,,,"7,000,000.00",,,,,,,"37,900,666.78","72,376,503.16","5,404,400.33","25,056,834.77","50,171,616.38","82,106,525.34","3,139,156.52","6,313,877.44","33,120,472.77","120,767,287.78","8,247,248.63","8,264,979.34","8,769,235.97","145,259,153.12","506,918.55","7,535,580.15","13,496,257.29","81,388,247.92","5,070,957.55","2,694,339.92","5,059,839.50","13,248,790.97",171.56,"142,828.98"
销售费用,"1,398,820.66","3,215,257.70","5,025,504.94","12,881,118.84","1,350,814.50","2,279,710.28","3,170,282.23","6,288,897.79",,,,,,,,,,,,,,,"167,670,970.94","268,579,857.18","63,125,278.04","165,300,498.42","238,399,368.96","375,938,652.37","109,807,035.15","237,450,312.69","393,806,764.55","744,566,953.25","162,059,994.07","233,444,631.17","380,556,611.57","582,928,817.78","53,448,311.16","217,235,818.58","475,468,950.10","878,536,675.43","186,600,974.20","465,045,555.90","782,108,429.03","1,222,052,250.45","296,047,652.62","407,628,322.16"
减:营业外支出,"19,652.25","407,395.68","290,661.71","761,241.45",772.75,"10,726.09","24,887,230.07","1,741,738,969.54",,,,,,,,,,,,,,,0.31,50.00,"50,000.00","50,000.00","50,000.00","795,693.43",,"775,601.72","863,376.21","863,376.20","119,690.00","483,980.03","809,794.86","1,276,464.51","60,100.00","1,202,862.07","4,409,962.05","13,133,742.12","7,234,580.00","8,136,102.30","8,445,596.75","11,427,411.71","4,934,444.03","12,975,624.60"
管理费用,"9,976,894.26","31,230,840.30","39,049,949.41","57,399,305.84","10,918,784.29","27,223,516.95","87,281,468.27","98,226,787.03",,"125,365.38","91,411.40","287,924.00","843,804.86","921,984.88","1,110,247.76","6,074,773.06","802,438.67","1,439,301.17","1,637,834.76","3,588,452.43","356,500.07","706,500.07","41,263,478.93","57,749,541.38","14,799,368.95","44,622,853.54","56,461,098.94","97,337,356.68","21,728,747.30","54,008,517.55","92,804,919.58","143,327,990.04","22,982,947.78","59,814,347.80","100,648,694.64","153,368,188.30","58,304,760.27","102,199,563.61","156,959,231.58","222,464,335.72","57,931,177.41","124,794,407.28","207,057,681.83","251,027,419.48","52,112,205.51","114,115,569.87"
其中:非流动资产处置净损失,,,,"86,469.40",,,"9,041,361.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"268,038.83",,,,"16,962.04",,,,,,
