科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"103,202,481.63","228,936,766.47","347,083,195.38","474,097,680.49","106,616,433.86","242,240,065.71","398,156,748.94","524,265,399.28","92,051,462.34","225,618,604.25","386,331,574.83","555,063,110.29","182,227,856.68","394,900,089.52","626,357,155.65","818,615,094.65","209,831,185.86","444,399,624.12","674,042,013.43","835,505,922.02","182,732,449.60","404,144,060.45","599,290,283.97","808,899,673.62","183,603,053.08","412,383,409.47","625,573,063.33","819,064,402.56","185,216,245.04","437,604,251.86","691,835,235.68","922,113,192.60","174,835,087.27","384,746,559.72","592,619,344.83","811,945,945.86","228,350,379.31","533,002,707.53","853,909,402.39","1,187,334,429.10","331,181,393.19","835,298,231.22","1,343,402,165.57","1,854,591,461.11","462,230,482.56","944,429,495.97","1,415,631,207.79","1,885,325,487.13","423,822,541.43"
二、营业利润,"5,962,843.69","16,501,761.97","21,116,156.86","24,674,479.85","1,575,656.67","7,843,948.27","20,894,606.42","17,613,027.53","2,714,934.01","10,826,371.71","25,305,055.77","38,365,201.76","20,933,049.20","47,504,463.17","64,856,831.23","87,942,007.08","25,386,229.03","42,414,879.51","58,121,709.34","69,796,589.74","15,167,280.23","24,204,416.26","17,324,354.96","10,578,730.74","1,681,859.57","14,602,306.52","27,142,563.80","28,858,249.86","1,542,618.63","13,897,088.81","32,028,702.73","41,393,741.49","3,047,954.56","4,142,704.32","10,755,629.42","19,468,111.00","15,703,068.85","66,729,979.46","105,032,938.53","149,968,954.90","28,911,886.61","76,771,336.44","124,018,338.89","168,942,746.44","26,376,974.22","68,931,523.28","114,233,954.89","150,115,300.46","31,527,451.34"
减:营业成本,"87,679,075.50","191,759,166.79","294,663,376.07","406,101,243.79","97,299,362.15","219,506,256.45","354,459,193.90","460,865,605.69","78,221,468.40","189,384,240.56","322,861,652.37","460,650,170.60","148,528,684.51","322,387,016.41","515,865,952.97","671,879,287.64","175,424,591.36","371,552,107.04","569,162,916.91","707,429,505.21","163,909,091.82","359,907,193.66","534,480,587.39","714,603,181.71","160,730,134.33","347,921,729.87","523,174,439.49","689,102,976.42","161,005,787.87","370,774,277.90","583,083,364.43","774,098,985.57","148,380,819.19","329,747,810.08","513,209,558.80","695,604,415.63","185,852,449.73","432,939,344.72","690,716,580.75","955,789,621.69","270,890,535.47","676,346,541.13","1,088,109,968.77","1,502,446,165.05","381,406,957.43","778,617,501.92","1,159,263,378.77","1,542,387,549.97","348,593,665.79"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"25,103.39","25,103.39","178,707.69","181,527.96",,,,"45,012.76","26,842.46","221,302.55","230,194.99","366,910.57",440.08,440.08,440.08,440.08,"19,702.94","19,702.94","19,749.09","469,626.10","565,324.06","2,823,080.20","3,509,880.54","3,812,650.57","1,661,372.01","3,161,372.01","4,177,612.01","4,908,044.45","1,276,900.60","3,076,989.24","4,076,989.24","4,619,973.64","1,029,792.63","3,496,822.99","4,888,354.12","4,913,248.11","2,238,578.29","2,587,020.28","3,842,902.54","7,593,434.39","2,293,444.93","4,400,056.68","7,428,069.52","11,077,592.87","3,079,684.56","5,719,026.85","8,042,578.16","11,145,308.26","2,754,670.39"
营业外收入,"1,156,620.32","1,274,020.32","3,284,020.32","4,234,995.54","640,500.00","683,860.42","1,221,210.42","1,787,826.90","2,538,632.44","2,878,022.44","3,111,295.14","4,532,696.35","1,247,858.81","3,157,714.78","3,981,602.93","6,266,199.20","1,419,747.81","3,300,037.89","4,530,724.31","11,352,579.30","1,518,054.31","3,521,427.60","6,290,041.21","7,149,483.48","1,851,120.20","3,165,173.27","6,427,549.89","11,517,484.74","1,256,288.82","3,622,734.73","5,012,859.14","9,768,183.91","788,758.86","1,373,871.84","2,287,885.81","5,861,045.96","1,159,886.04","2,617,824.11","3,374,594.36","6,492,448.08","625,262.02","5,553,701.41","5,572,227.70","5,149,487.64",,"350,989.48","429,234.14","528,865.59","24,543.48"
销售费用,"1,235,707.49","3,051,276.62","4,768,731.93","6,451,833.56","1,899,174.97","4,120,139.42","6,255,191.44","8,181,668.59","1,601,722.18","3,156,663.66","4,939,628.80","7,582,783.56","2,206,051.05","4,363,233.43","7,193,063.16","10,957,884.62","3,473,051.75","7,149,980.79","11,279,300.94","15,014,647.34","3,131,127.72","6,937,142.78","10,694,257.69","14,118,520.98","3,140,439.60","6,509,630.14","9,991,539.18","13,788,315.74","3,706,757.08","9,287,388.81","14,370,930.46","19,008,737.21","4,724,041.54","10,554,788.87","15,844,214.07","21,204,857.00","5,855,752.83","12,265,115.47","18,717,173.52","25,897,109.47","7,111,828.62","16,267,446.20","27,713,330.71","37,047,983.28","9,872,359.27","19,490,195.50","29,103,413.42","40,232,459.62","10,326,579.79"
减:营业外支出,"6,953.91","7,753.91","31,580.41","52,084.98",,,"42,265.24","41,465.24","109,460.31","143,329.91","261,668.82","714,173.41","74,573.03","5,895,375.75","6,203,751.71","12,455,877.90","237,398.88","394,662.67","895,322.01","1,046,857.85","104,080.86","368,799.07","587,169.14","840,329.12","260,849.72","387,120.09","400,278.67","502,485.35","317,945.45","762,925.13","1,010,864.14","1,948,042.18","217,824.41","342,134.61","692,009.61","1,667,603.14","216,688.80","1,174,887.98","1,277,488.98","4,150,970.07","28,529.95","102,034.48","981,897.42","565,388.58","314,076.37","874,597.05","1,336,744.39","1,529,802.55","277,166.93"
管理费用,"8,378,945.35","16,539,708.89","25,175,239.64","36,745,858.68","8,686,862.07","17,151,966.19","25,201,358.08","34,902,634.18","9,106,596.17","19,782,924.19","30,471,327.37","42,473,467.70","10,511,269.80","23,228,331.26","40,044,094.57","57,802,374.88","17,633,718.75","40,417,539.71","59,218,297.03","88,386,153.10","23,467,320.90","44,069,031.53","68,861,466.58","97,390,833.61","19,753,711.80","40,110,670.84","63,213,962.22","84,114,799.47","21,598,066.41","44,734,370.79","65,636,588.82","88,786,367.20","21,312,571.12","42,354,581.09","65,353,355.46","86,282,579.56","18,916,862.22","37,753,678.99","59,183,946.08","78,855,884.13","20,667,358.82","44,399,158.59","72,382,722.32","103,525,349.64","25,899,162.66","56,654,186.83","30,024,786.30","38,555,456.65","8,807,634.91"
其中:非流动资产处置净损失,,,"23,826.50",,,,"42,258.81","41,458.81",,,,"660,401.10",,,,"1,096,508.42",,"34,224.49",,"385,370.26",,"335,279.04",,"609,378.74",,"321,942.53","322,692.53","411,309.60",,"511,317.45","736,672.06","1,008,246.11","166,806.01","168,152.01","466,397.99","1,110,083.50","130,585.51","238,152.20","236,987.90","498,854.04",,"60,537.05","61,137.05",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-121,123.71","196,984.65","318,219.03","95,388.65","-2,519,987.80","-6,232,991.60","-8,504,347.88","-7,534,154.53","654,089.08","3,173,131.93","3,449,745.88","3,533,285.64","48,362.04","602,084.30","1,301,488.03","-259,047.37","-1,166,749.95","-2,184,393.42","-2,468,306.01","-5,325,736.99","-3,527,648.98","-8,070,287.26","-11,575,537.81","-14,476,211.78","-3,777,764.93","-5,091,164.00","-7,776,092.61","-12,632,431.71","-4,306,450.84","-8,736,808.78","-11,627,642.55","-15,177,513.31","-4,781,759.43","-8,290,794.41","-20,637,225.44","-19,408,270.82","508,380.25","-5,243,468.98","-7,388,552.39","-19,334,832.78","1,012,541.66","7,917,288.85","15,570,826.23","22,792,212.10","15,094,596.88","-1,870,550.18","-14,166,756.70","-13,305,195.89","5,411,844.30"
三、利润总额,"7,112,510.10","17,768,028.38","24,368,596.77","28,857,390.41","2,216,156.67","8,527,808.69","22,073,551.60","19,359,389.19","5,144,106.14","13,561,064.24","28,154,682.09","42,183,724.70","22,106,334.98","44,766,802.20","62,634,682.45","81,752,328.38","26,568,577.96","45,320,254.73","61,757,111.64","80,102,311.19","16,581,253.68","27,357,044.79","23,027,227.03","16,887,885.10","3,272,130.05","17,380,359.70","33,169,835.02","39,873,249.25","2,480,962.00","16,756,898.41","36,030,697.73","49,213,883.22","3,618,889.01","5,174,441.55","12,351,505.62","23,661,553.82","16,646,266.09","68,172,915.59","107,130,043.91","152,310,432.91","29,508,618.68","82,223,003.37","128,608,669.17","173,526,845.50","26,062,897.85","68,407,915.71","113,326,444.64","149,114,363.50","31,274,827.89"
资产减值损失,,"528,648.00","528,648.00","223,686.60",,"253,013.75","253,013.75","1,640,947.08",,"1,679,868.44","1,679,868.44","6,966,712.98",,"2,088,961.04","2,089,007.14","3,689,911.23",,"-1,923,380.66","-1,923,554.30","-519,430.83",,"76,296.66","1,264,949.16","9,818,482.39","-76,899.55","1,962,756.05","1,957,584.44","10,976,856.94",-149.83,"4,144,941.86","4,178,648.71","8,071,975.55",,"688,207.62","682,723.00","7,281,646.91",,"5,802,294.57","5,802,294.57","7,870,865.63",,"11,797,780.91","11,742,077.63","14,879,333.19",,"6,958,816.77","6,958,747.27","10,744,070.12",
