科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"722,573,308.90","1,269,878,448.04","1,318,242,000.66","1,027,806,634.19","1,646,225,574.15","2,686,649,320.86","650,264,901.24","1,797,883,916.68","2,728,373,224.32","2,387,413,784.05","556,111,759.50","1,062,714,832.48","2,098,319,007.44","1,637,967,028.55","94,210,247.12","294,599,555.93","439,831,297.55","584,477,526.24","133,344,244.47","170,360,518.17","801,890,202.77","2,699,278,484.08","1,088,390,794.83","3,567,702,203.56","5,732,684,438.30","6,283,840,747.55","2,909,585,494.15","6,708,607,631.25","9,381,811,090.46","12,026,723,057.18","2,476,766,356.30","6,383,803,553.89","9,414,349,040.14","14,447,077,350.37","2,021,453,524.22"
二、营业利润,"91,155,910.96","95,670,180.78","194,941,904.36","64,444,449.78","184,012,771.22","256,274,071.34","40,599,414.17","139,319,523.49","277,193,735.74","-106,873,727.97","38,834,693.27","-155,515,406.32","-22,029,019.09","-1,773,001,382.33","-263,114,389.06","-417,783,817.31","-488,916,296.93","-4,708,926,126.02","-97,298,334.94","-2,574,182,431.28","-2,803,380,707.15","672,458,607.43","70,322,859.33","188,314,571.10","375,865,233.53","406,534,723.85","146,749,892.89","276,492,840.76","353,110,263.02","-22,587,525.39","-108,415,562.21","52,447,213.02","55,780,706.26","-30,961,245.30","-123,732,177.98"
减:营业成本,"621,601,186.19","1,106,735,661.29","1,005,499,514.70","841,585,664.18","1,340,501,562.98","2,179,273,019.87","541,690,464.27","1,506,985,430.88","2,241,871,240.85","1,978,194,996.86","471,319,707.96","891,433,308.34","1,707,052,381.20","2,141,378,276.93","150,616,825.52","270,565,593.10","369,138,228.07","538,563,501.61","138,450,805.88","156,643,185.71","731,373,004.24","2,374,615,384.31","977,419,051.67","3,238,871,977.47","5,069,267,376.91","5,316,501,780.59","2,502,336,209.84","5,762,315,782.09","8,002,087,967.24","10,425,876,700.97","2,157,014,393.44","5,561,882,478.06","8,270,352,561.85","12,724,983,238.67","1,778,175,225.62"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"343,119.65","284,857.85","1,426,764.41","1,211,682.43","2,036,126.29","3,053,772.59","499,218.80","241,553.94","362,246.47","1,916,263.90","997,894.78","1,071,121.62","1,124,573.66","4,026,362.42","196,569.11","5,100.29","351,905.99","841,163.10",,,"1,614,526.68","2,236,950.71","897,222.41","898,574.09","5,579,893.61","15,140,424.84","5,024,163.31","4,784,754.38","9,250,574.57","25,582,215.44","5,979,650.95","17,892,792.83","22,717,823.90","37,723,879.43","4,196,048.77"
营业外收入,"4,527,831.76","3,511,380.88","4,256,930.93","4,330,865.33","5,205,023.62","8,123,941.22","1,217,559.00","5,180,950.52","6,784,919.56","35,367,420.04","38,522.16","1,402,050.85","5,628,069.71","55,098,418.82","1,284,512.56","34,362,717.65","49,919,461.28","35,805,567.23","15,272,921.87","44,729,226.73","72,747,282.11","2,358,691,266.74","568,341.67","1,196,141.53","2,343,054.57","5,087,392.67","2,158,404.12","4,167,868.16","7,440,298.72","88,236,633.57","2,655,631.52","8,766,640.50","31,926,820.31","147,503,542.81","3,447,974.91"
销售费用,"5,749,006.90","13,175,819.90","15,500,995.81","15,080,435.31","21,865,423.13","38,807,470.75","13,218,566.63","22,108,371.83","37,267,643.95","56,566,325.69","6,526,072.46","14,764,448.98","35,403,965.02","51,421,362.34","649,497.62","2,444,501.76","5,532,229.48","63,572,017.57","731,029.79","1,477,870.94","8,335,758.10","23,307,935.68","22,646,261.25","55,385,002.11","98,669,451.30","154,002,654.68","48,915,919.31","211,051,637.61","276,260,302.25","408,789,124.01","115,773,612.38","227,022,430.40","346,131,388.74","471,592,411.50","78,159,515.34"
减:营业外支出,"97,881.72","200,913.00","45,660.92","12,716.59","2,328,883.26","920,674.59","707,852.00","2,223,752.00","2,785,942.89","1,523,601.47","163,264.41","790,831.99","791,431.99","3,512,727.98","1,857,942.47","36,178,448.69","89,793,047.20","254,291,248.40","28,935,783.83","77,916,915.54","95,080,708.58","561,814,478.30","3,623.83","1,603,624.19","1,615,515.21","1,836,696.76","1,609,459.41","2,140,696.33","4,866,374.99","28,836,515.28","19,373.77","149,251.59","1,567,451.60","30,046,116.50","245,576.50"
管理费用,"10,443,357.20","36,553,750.51","63,387,014.93","45,035,493.97","63,498,385.03","113,746,976.37","31,123,034.41","62,921,176.47","82,199,594.21","156,815,086.47","39,598,720.25","87,358,400.36","137,042,641.61","291,748,159.03","51,970,888.56","168,239,123.96","244,650,708.18","299,975,632.32","39,208,113.59","88,442,703.74","129,329,059.39","189,378,486.63","16,460,389.14","44,848,542.37","95,464,948.67","220,617,350.38","100,778,279.76","207,555,217.88","329,172,978.12","541,707,915.72","118,266,989.98","247,442,414.17","349,871,841.71","514,788,881.42","116,786,599.36"
其中:非流动资产处置净损失,"55,053.12",,,"11,681.97",,"29,346.47",,,,"548,452.04",,"138,926.99","548,452.04","2,693,908.00","548,452.04","2,538,369.96",,"74,794,234.95",,"8,810,885.30",,"9,279,331.22",,,,"221,181.55",,"251,236.82","251,236.82","262,133.49","11,000.00","78,334.29","105,427.99",,
