科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"32,419,810.56","137,305,283.18","116,084,500.01","76,327,245.12","560,194,228.85","421,379,620.07","397,258,835.81","641,623,530.94","496,094,185.77","90,823,136.01","60,297,719.67","79,548,449.50","68,744,963.91","77,711,183.11","65,528,831.91","54,956,670.11","75,498,287.37","95,374,235.89","49,438,403.39","57,270,918.04","71,261,889.17","103,335,786.21","77,975,771.77","76,954,248.76","87,164,394.25","86,469,601.09","56,328,806.04","55,891,785.92","67,342,114.81","66,158,030.40","54,922,208.77"
应付职工薪酬,"31,978,332.61","21,653,750.15","22,486,202.13","23,399,226.34","24,519,844.06","24,244,935.81","25,194,292.07","25,321,297.42","25,790,117.30","26,066,775.74","26,898,481.85","27,657,580.27","28,045,706.22","23,691,408.31","22,282,919.06","22,598,415.68","22,982,928.79","22,591,181.23","24,339,537.26","24,411,834.91","24,998,504.91","24,773,494.62","26,087,666.35","26,438,720.99","26,642,339.71","26,858,868.97","28,161,758.58","27,907,247.84","28,746,548.90","25,219,138.27","25,189,200.75"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"59,748,052.72","62,153,280.99","104,591,851.43","37,860,736.25","101,806,038.97","143,898,682.13","52,509,084.21","8,769,643.67","111,141,600.10","70,804,977.74","1,607,867.18","-23,140,692.74","33,019,083.37","60,291,325.68","-3,573,339.47","-40,823,261.39","25,478,238.55","67,418,903.86","26,863,636.84","-5,244,928.33","45,857,943.32","59,480,859.72","27,197,663.14","31,850,109.36","52,616,784.71","153,442,873.29","130,745,930.41","123,312,895.18","118,064,021.51","140,486,616.17","131,646,968.14"
应收利息,"35,650.00",,"32,465.75",,"1,283,424.66","3,620,015.98","1,354,166.66","1,069,736.30","1,477,887.67",,"1,381,944.44","513,888.89",,,,,"522,287.67",,,,,,,,,,,,,,
应付利息,"11,412.50","5,354.25","4,760.00","1,092.00","1,092.00","16,327.11","6,122.67","5,510.41","5,510.42","709,176.41","5,555.00","5,050.00","184,038.33","179,666.68",,"502,777.78","421,111.11","572,244.89","329,591.12","1,110,870.42","1,722,851.50","245,208.33","428,958.33","181,250.00","181,250.00","199,375.00",,,"61,666.67",,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,649.22",
应付股利,"9,204,046.80",,,"400,000.00","400,000.00",,,,,,,,,,,,,,,,,,,,,"968,750.00",,,,,
存货,"287,945,150.52","308,846,227.58","307,057,343.25","282,302,758.67","319,391,507.59","367,764,292.26","312,234,003.21","284,894,330.41","331,445,580.83","2,382,389,530.86","2,403,109,870.42","2,509,297,273.71","2,632,251,805.72","2,953,927,208.50","2,855,676,426.36","2,461,146,289.69","2,021,017,504.27","1,814,787,580.58","1,766,916,359.05","1,705,494,153.76","1,675,104,966.48","1,681,234,670.62","1,616,469,258.72","1,529,676,885.26","1,512,705,097.46","1,164,413,539.62","1,054,730,369.45","1,000,156,843.81","981,994,476.31","950,227,587.05","915,076,574.27"
其他应付款,"51,499,139.06","89,862,673.08","135,983,397.27","134,407,383.58","183,495,639.50","226,051,173.75","183,515,981.09","192,140,036.97","196,647,323.25","382,360,205.55","338,295,696.88","287,486,038.32","322,495,857.56","335,041,600.73","433,692,580.33","439,511,485.44","371,341,528.21","528,807,470.37","413,528,371.90","702,180,368.97","844,225,674.68","1,115,632,033.82","794,412,810.07","782,037,210.29","782,234,470.93","655,646,125.08","576,371,862.28","479,618,879.06","442,316,653.86","479,875,817.21","258,947,864.12"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,"170,000,000.00",,,,,,,,,,,,,,,,,,,,,
其他流动资产,"23,000,000.00","23,000,000.00","23,000,000.00",,"250,000,000.00","662,195,671.24","748,453,506.85","509,807,131.80","870,397,779.11","270,218,229.21","486,270,702.72","266,158,939.70","55,066,230.25","121,205,085.95","51,954,198.35","62,350,509.10","284,191,453.30","112,277,968.84","114,257,549.83","147,554,546.03","149,898,264.27","122,338,903.72","95,489,755.93","176,241,488.22","225,619,923.44","257,171,252.81","263,398,373.44","190,537,498.20","159,522,591.03","110,809,114.56","150,880,370.60"
其他流动负债,"13,727,072.72","14,160,005.91","21,066,455.29","13,515,718.20","19,331,166.70","19,579,649.99","18,871,017.52","11,228,268.14","15,535,450.50","22,550,251.54","22,550,251.54","12,193,581.44","17,011,168.13","24,135,739.35","24,135,739.35","13,533,277.26","19,238,030.43","26,126,139.53","26,126,139.53","16,992,501.81","24,118,562.96","31,286,988.69","31,286,988.69","14,634,975.89","19,920,703.11","28,403,582.93","28,403,582.93","15,499,546.53","20,926,848.39","28,516,158.51","28,516,158.51"
流动资产合计,"1,122,681,784.56","1,137,393,231.16","1,448,651,515.85","3,304,801,184.26","3,377,830,017.92","3,538,388,449.24","3,332,628,906.26","2,904,289,186.35","3,128,575,340.04","4,428,376,725.31","4,154,630,027.23","3,830,676,910.19","4,337,001,387.82","4,471,882,811.70","4,163,415,283.43","3,684,641,602.98","3,338,726,640.19","2,739,334,598.82","2,689,140,884.75","2,382,236,453.20","2,566,318,874.66","2,484,837,017.61","2,183,091,779.51","2,347,645,638.94","2,540,151,904.72","2,262,601,583.89","2,032,217,756.20","1,888,101,446.45","1,996,976,126.52","1,942,827,087.16","1,769,287,979.71"
流动负债合计,"1,073,678,225.55","1,374,478,951.56","1,688,272,457.47","1,475,453,732.47","1,811,621,829.06","1,962,943,707.23","1,634,422,914.66","1,406,495,986.59","1,950,504,820.40","2,589,871,691.03","2,426,656,022.74","2,212,542,151.42","2,910,238,129.19","3,143,540,307.57","2,733,846,605.99","2,906,276,077.69","2,953,563,783.72","2,819,929,563.04","2,666,311,888.48","2,556,220,170.00","2,764,285,818.13","2,915,149,562.41","2,638,904,810.00","2,537,874,228.93","2,712,347,009.67","2,492,749,143.30","2,209,978,030.61","1,962,829,288.57","2,137,802,502.66","2,122,869,884.34","1,865,022,832.24"
可供出售金融资产,,,,,,,,,,,,,,,,,"4,865,000.00","4,865,000.00","4,865,000.00","4,865,000.00","60,865,000.00","60,865,000.00","60,865,000.00","60,865,000.00","60,865,000.00","56,000,000.00","56,000,000.00","56,000,000.00","56,000,000.00","56,000,000.00","23,445,014.25"
长期借款,,,,,,,,,,"180,000,000.00",,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,365,000.00","1,365,000.00","2,665,000.00","2,665,000.00","58,665,000.00","58,969,537.66","58,969,537.66","58,969,537.66","306,682,389.49","4,865,000.00","4,865,000.00","4,865,000.00","303,009,600.00","303,009,600.00","303,009,600.00","303,009,600.00","298,144,600.00","298,144,600.00","298,144,600.00","298,144,600.00","298,144,600.00","298,144,600.00","298,144,600.00",,"24,507,000.00","24,507,000.00","24,507,000.00","25,439,772.73","25,439,772.73","27,083,038.40","27,083,038.40"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"314,418,166.75","745,433,424.20","875,181,250.55","870,191,589.41","1,050,770,256.38","1,233,077,014.51","1,211,598,177.40","1,196,089,552.75","1,270,135,201.39","1,347,177,768.36","1,337,321,032.46","1,317,467,588.41","1,300,554,038.04","1,484,239,651.30","1,475,093,333.52","1,934,060,244.95","2,333,143,593.01","2,534,057,624.58","2,589,751,851.22","2,555,998,854.25","2,531,322,997.30","2,671,653,440.64","3,000,832,786.48","3,069,359,361.00","3,068,306,082.48","3,240,555,499.57","3,245,333,444.48","3,223,627,582.73","3,220,484,942.77","3,261,704,482.83","3,251,620,565.71"
递延所得税负债,,,541.10,"22,706.85","1,162,479.45",,,,"3,308.22","49,545,652.63","49,545,652.63","49,545,652.63","49,545,652.63","49,242,416.98","48,562,625.98","48,123,768.04","47,382,437.96","44,366,449.98","43,283,576.87","41,818,457.97","40,660,116.97","40,041,874.08","39,525,186.36","38,894,123.05","38,094,283.01","36,990,351.54","36,080,774.41","35,558,405.14","35,114,973.06","34,658,650.11","34,261,522.69"
在建工程,"183,178,056.62","133,348,389.74","107,793,902.41","139,429,321.41","197,816,577.63","99,695,663.36","144,091,070.23","179,568,136.86","178,172,080.44","64,491,815.10","126,006,460.78","135,715,022.09","179,096,927.20","123,788,810.40","158,232,808.73","207,389,695.43","252,151,575.24","359,934,879.79","327,483,889.31","420,429,794.90","463,419,009.58","498,946,746.81","250,436,105.54","233,429,326.30","239,485,364.46","206,649,617.77","250,000,647.37","266,310,337.95","314,384,572.93","376,023,163.44","421,445,352.65"
其他非流动负债,"3,054,203.48","2,910,469.40","2,766,735.32","2,694,868.28","2,664,868.28","2,479,267.16","2,449,267.16","4,239,574.94","3,030,213.47","2,335,533.08","2,299,599.56","2,263,666.04","2,227,732.52","2,191,799.00","2,155,865.48","2,119,931.96","2,083,998.44","2,048,064.92",,,,,,,,,,,,,
工程物资,"45,980.00",,,,,,,,"38,716.80","65,511.80","233,276.37","155,089.62","110,492.82","25,465.00","26,870.00","28,661.00","48,421.00","32,097.80","32,097.80","7,297.80","758,681.80","7,297.80","7,297.80","7,297.80","7,297.80",,,,,,
非流动负债合计,"3,054,203.48","2,910,469.40","2,767,276.42","2,717,575.13","3,827,347.73","2,479,267.16","2,449,267.16","4,239,574.94","3,033,521.69","231,881,185.71","51,845,252.19","51,809,318.67","51,773,385.15","51,434,215.98","50,718,491.46","50,243,700.00","49,466,436.40","46,414,514.90","45,295,708.27","43,794,655.85","42,600,381.33","41,946,204.92","41,393,583.68","40,726,586.85","39,890,813.29","38,750,948.30","37,805,437.65","37,247,134.86","36,767,769.26","36,275,512.79","35,842,451.85"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,076,732,429.03","1,377,389,420.96","1,691,039,733.89","1,478,171,307.60","1,815,449,176.79","1,965,422,974.39","1,636,872,181.82","1,410,735,561.53","1,953,538,342.09","2,821,752,876.74","2,478,501,274.93","2,264,351,470.09","2,962,011,514.34","3,194,974,523.55","2,784,565,097.45","2,956,519,777.69","3,003,030,220.12","2,866,344,077.94","2,711,607,596.75","2,600,014,825.85","2,806,886,199.46","2,957,095,767.33","2,680,298,393.68","2,578,600,815.78","2,752,237,822.96","2,531,500,091.60","2,247,783,468.26","2,000,076,423.43","2,174,570,271.92","2,159,145,397.13","1,900,865,284.09"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"382,800,000.00","382,800,000.00","382,800,000.00","492,800,000.00","492,800,000.00","492,800,000.00","492,800,000.00","492,800,000.00","492,800,000.00","492,800,000.00","492,800,000.00","739,200,000.00","739,200,000.00","739,200,000.00","739,200,000.00","739,200,000.00","739,200,000.00","739,200,000.00","739,200,000.00","1,848,000,000.00","1,848,000,000.00","1,848,000,000.00","1,848,000,000.00","1,848,000,000.00","1,848,000,000.00","1,848,000,000.00","1,848,000,000.00","1,848,000,000.00","1,848,000,000.00","1,848,000,000.00","1,848,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"32,658,228.21","32,658,228.21","32,658,228.21","2,058,868,822.91","2,060,032,377.19","2,053,807,487.14","2,053,807,487.14","2,053,807,487.14","2,053,807,487.14","2,165,167,781.23","2,165,167,781.23","1,918,767,781.23","1,918,767,781.23","1,918,994,968.41","1,919,504,274.62","1,919,833,071.38","1,920,388,483.28","1,922,648,091.60","1,923,459,390.96","815,757,072.67","816,624,913.32","836,843,806.67","837,230,914.27","837,703,713.21","838,302,961.36","839,130,037.85","839,811,502.13","840,202,866.40","840,535,090.15","840,876,971.86","841,174,503.69"
无形资产,"200,444,228.99","198,913,395.57","251,179,224.53","239,390,809.80","257,700,454.76","261,564,751.92","261,154,127.13","328,862,875.27","378,702,892.30","490,070,122.38","474,888,340.87","461,719,270.25","390,309,741.91","450,290,517.61","466,414,317.69","462,810,513.95","459,235,767.67","488,683,837.50","482,990,879.54","479,210,685.57","475,490,140.36","467,358,186.63","463,733,246.57","729,452,446.38","723,970,569.10","692,199,248.63","686,840,850.54","681,482,452.38","675,845,727.82","670,571,621.45","665,270,238.78"
盈余公积,"38,282,389.90","64,665,441.88","100,271,885.82","100,271,885.82","105,301,999.51","143,135,323.98","143,135,323.98","143,135,323.98","143,135,323.98","185,553,805.89","185,553,805.89","185,553,805.89","185,553,805.89","233,288,237.00","233,288,237.00","233,288,237.00","233,288,237.00","277,349,495.30","277,349,495.30","277,349,495.30","277,349,495.30","315,597,968.31","315,597,968.31","315,597,968.31","315,597,968.31","350,832,997.93","350,832,997.93","350,832,997.93","350,832,997.93","391,619,608.08","391,619,608.08"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"320,306,128.45","387,767,074.52","505,886,536.01","450,264,215.74","500,599,039.96","615,643,835.23","756,404,260.59","634,811,985.58","688,486,250.61","784,492,454.35","886,862,440.14","744,791,454.92","802,882,005.56","875,000,841.87","1,011,647,551.04","860,071,240.74","933,867,950.73","1,008,522,613.14","1,127,061,416.55","966,891,693.49","1,016,628,285.89","961,377,207.15","1,014,518,870.49","1,026,888,015.21","1,063,007,888.41","1,095,511,339.27","1,186,022,850.59","1,267,036,489.79","1,232,881,202.20","1,277,562,625.19","1,362,199,663.45"
长期待摊费用,"24,506,395.60","25,120,574.16","22,304,219.64","19,536,785.44","21,036,312.54","63,622,521.80","60,031,571.38","55,905,109.97","54,836,546.80","86,771,902.29","80,198,492.43","72,029,662.11","64,078,466.52","76,636,375.63","68,026,646.60","59,961,364.67","74,017,681.63","94,885,280.68","91,777,513.69","70,113,790.82","67,849,839.01","87,208,776.08","79,814,623.01","81,175,565.93","73,351,337.39","91,806,010.94","85,152,755.24","75,920,478.22","66,588,317.66","91,345,934.90","88,714,154.35"
少数股东权益,"6,456,458.97","6,396,131.24","7,263,230.77","6,726,636.70","6,799,787.84","5,802,689.23","5,676,864.19","4,419,340.32","3,999,438.36","3,663,744.45","3,828,035.15","3,649,313.37","2,607,210.98","1,893,889.05","1,677,409.99","876,210.15","456,254.60","-880,186.80","-905,614.08","-1,580,392.81","-2,056,200.45","-3,041,128.49","-3,306,305.49","-3,945,522.99","-4,206,347.88","-5,486,942.63","-9,680,604.38","-9,642,893.52","-9,777,699.67","-9,897,164.42","-9,724,040.79"
递延所得税资产,"10,596,022.04","10,102,281.98","12,144,501.72","11,088,178.45","17,163,762.06","21,294,371.48","20,222,727.66","16,025,299.69","18,623,674.92","31,611,817.42","34,570,707.20","33,685,282.83","36,861,663.69","53,479,228.24","55,663,710.13","57,886,853.98","69,897,866.99","72,246,172.01","72,585,569.17","74,426,217.96","78,263,550.81","83,543,555.40","84,202,788.07","80,910,353.17","82,295,737.21","80,887,697.33","77,674,388.62","74,580,441.49","75,512,511.26","75,942,218.82","75,437,855.39"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"221,000,000.00","221,000,000.00","221,000,000.00","221,000,000.00","263,309,000.00","271,211,614.28",,,"4,280,865.89","5,043,372.08","5,043,372.08","5,809,890.84","5,809,890.84","11,830,819.28"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"734,553,850.00","1,114,283,065.65","1,271,268,098.85","1,282,301,684.51","1,603,152,363.37","1,738,223,860.73","1,756,067,211.46","1,835,420,512.20","2,207,191,502.14","2,025,053,937.35","2,058,083,310.11","2,025,636,915.31","2,274,020,930.18","2,491,469,648.18","2,526,467,286.67","3,025,146,933.98","3,491,504,505.54","4,073,849,492.36","4,088,631,400.73","4,124,196,241.30","4,197,113,818.86","4,431,036,603.36","4,509,248,061.75","4,255,199,350.58","4,272,788,388.44","4,396,885,940.13","4,430,552,458.33","4,408,404,437.58","4,440,065,736.01","4,564,480,350.68","4,564,847,038.81"
所有者权益(或股东权益)合计,"780,503,205.53","874,286,875.85","1,028,879,880.81","3,108,931,561.17","3,165,533,204.50","3,311,189,335.58","3,451,823,935.90","3,328,974,137.02","3,382,228,500.09","3,631,677,785.92","3,734,212,062.41","3,591,962,355.41","3,649,010,803.66","3,768,377,936.33","3,905,317,472.65","3,753,268,759.27","3,827,200,925.61","3,946,840,013.24","4,066,164,688.73","3,906,417,868.65","3,956,546,494.06","3,958,777,853.64","4,012,041,447.58","4,024,244,173.74","4,060,702,470.20","4,127,987,432.42","4,214,986,746.27","4,296,429,460.60","4,262,471,590.61","4,348,162,040.71","4,433,269,734.43"
资产总计,"1,857,235,634.56","2,251,676,296.81","2,719,919,614.70","4,587,102,868.77","4,980,982,381.29","5,276,612,309.97","5,088,696,117.72","4,739,709,698.55","5,335,766,842.18","6,453,430,662.66","6,212,713,337.34","5,856,313,825.50","6,611,022,318.00","6,963,352,459.88","6,689,882,570.10","6,709,788,536.96","6,830,231,145.73","6,813,184,091.18","6,777,772,285.48","6,506,432,694.50","6,763,432,693.52","6,915,873,620.97","6,692,339,841.26","6,602,844,989.52","6,812,940,293.16","6,659,487,524.02","6,462,770,214.53","6,296,505,884.03","6,437,041,862.53","6,507,307,437.84","6,334,135,018.52"
负债和所有者(或股东权益)合计,"1,857,235,634.56","2,251,676,296.81","2,719,919,614.70","4,587,102,868.77","4,980,982,381.29","5,276,612,309.97","5,088,696,117.72","4,739,709,698.55","5,335,766,842.18","6,453,430,662.66","6,212,713,337.34","5,856,313,825.50","6,611,022,318.00","6,963,352,459.88","6,689,882,570.10","6,709,788,536.96","6,830,231,145.73","6,813,184,091.18","6,777,772,285.48","6,506,432,694.50","6,763,432,693.52","6,915,873,620.97","6,692,339,841.26","6,602,844,989.52","6,812,940,293.16","6,659,487,524.02","6,462,770,214.53","6,296,505,884.03","6,437,041,862.53","6,507,307,437.84","6,334,135,018.52"
