科目,2009年度,2010年度,2011年度,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
经营活动产生的现金流量净额,"18,669,942.31","30,739,775.94","38,806,511.98","-46,107,433.16","-41,467,576.27","-6,116,257.16","-12,349,729.31","-9,537,938.84","5,960,969.49","27,080,701.04","-14,629,516.50","-19,622,921.09","-2,025,071.34","36,134,925.55","-20,292,427.22","-45,630,903.08","-45,479,646.31","-21,061,144.13","-30,208,927.71","-37,641,015.51","-24,844,418.52","33,415,724.11","6,071,108.82","59,390,334.57","189,677,613.39","341,745,442.29","-12,802,071.72","66,525,654.83","109,912,840.49","306,044,813.84","-36,532,406.29"
分配股利、利润或偿还利息支付的现金,"198,537.88","33,317,918.21","9,254,336.75","1,608,541.87","2,229,793.55","2,283,876.09","53,746.11","30,053,746.11","30,053,746.11","30,000,000.00",,"36,469,260.87","36,469,260.87","36,000,000.00",,"11,748,175.04","13,748,175.04","12,644,697.95",,"2,629,958.33","3,079,725.21","3,173,708.34","217,500.01","3,807,030.27","3,913,967.78","4,758,759.45","543,750.01","7,885,109.49","10,943,322.33","11,911,887.71",
收回投资收到的现金,"136,636.55","2,208,509.54",,,"5,000,000.00","5,029,342.47",,,,"7,000,000.00",,,,,,,,,,"14,704,593.98","14,704,593.98","14,704,593.98","1,500,000.00",,,"35,500,000.00","13,000,000.00",,,"259,500,000.00","5,400,042.30"
支付其他与筹资活动有关的现金,,,,,"9,069,910.60","8,044,213.21",,"287,455.65","58,894.32",,"49,496.60","49,496.60","49,496.60","7,200,000.00","45,468.49","1,045,468.49","1,045,468.49","1,100,000.00","44,697.95","94,698.95","1,300,697.95","1,350,869.25","24,000,000.00","24,000,000.00","24,000,000.00","60,416,160.77",,,,,
取得投资收益收到的现金,,,,,"29,342.47",,,,,,,,,,,,,,,"268,800.00","268,800.00","268,800.00","10,541.10","290,140.40","2,455,819.21","3,194,592.58","1,520,201.95","1,965,301.84","2,017,271.71","2,342,497.69","163,870.78"
筹资活动现金流出小计,"198,537.88","38,317,918.21","46,555,336.75","26,608,541.87","81,299,704.15","80,328,089.30","53,746.11","30,341,201.76","30,112,640.43","30,000,000.00","49,496.60","36,518,757.47","36,518,757.47","43,200,000.00","45,468.49","12,793,643.53","14,793,643.53","13,744,697.95","94,698.95","2,724,657.28","14,430,424.16","14,524,577.59","24,217,500.01","47,807,030.27","52,913,967.78","90,174,920.22","543,750.01","13,885,109.49","76,943,322.33","123,911,887.71","1,000,000.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"26,328.22","56,000.00","203,000.00",,"94,800.00","94,800.00","8,900.00","149,100.00","370,100.00","1,033,600.00","241,444.00","256,444.00","256,444.00","564,636.31",,,,"29,855.20","3,000.00","5,008.72","58,045.87","1,592.69",450.00,"64,910.00","125,264.28","257,560.46","57,860.00","95,563.61","594,998.08","4,557,296.81","245,826.00"
筹资活动产生的现金流量净额,"4,801,462.12","67,617,081.79","-3,254,336.75","18,791,458.13","335,327,710.96","336,211,910.70","2,946,253.89","-27,341,201.76","-27,112,640.43","-27,000,000.00","-49,496.60","-36,518,757.47","-36,518,757.47","-43,200,000.00","-45,468.49","-12,793,643.53","-14,793,643.53","-13,044,697.95","9,905,301.05","27,275,342.72","39,569,575.84","15,475,422.41","416,302,816.81","398,562,343.14","443,565,298.62","462,794,453.20","-543,750.01","60,213,270.51","34,207,307.67","386,742.29","30,000,000.00"
处置子公司及其他营业单位收到的现金净额,,"50,067.28",,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,
四、汇率变动对现金的影响,188.68,"-27,063.93","-119,453.40","-23,713.97","51,803.44","19,114.96","-77,085.02","-128,736.68","-132,941.18","144,152.76","-12,210.42","27,739.58","27,723.24","43,602.76","8,479.19","50,213.59","156,840.76","328,186.20","1,175.45","54,638.12","70,495.56","250,917.84","-60,270.57","-80,578.33","-141,109.30","-382,896.48","-336,725.26","53,772.83","449,084.92","964,585.32","-129,642.19"
收到其他与投资活动有关的现金,,,,"94,800.00",498.84,,,"280,400,000.00","280,400,000.00","288,931,996.16",,"209,890,000.00","254,900,000.00","216,824,734.17",,"157,850,000.00","157,850,000.00","160,145,735.33",,,,"24,000,000.00",,"11,500,000.00","121,500,000.00","4,704,000.00",,"208,050,000.00","228,050,000.00","2,435,359.11",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"162,964.77","2,314,576.82","203,000.00","94,800.00","5,124,641.31","5,124,142.47","8,900.00","280,549,100.00","280,770,100.00","296,965,596.16","241,444.00","210,146,444.00","255,156,444.00","217,389,370.48",,"157,850,000.00","157,850,000.00","160,175,590.53","3,000.00","14,978,402.70","15,031,439.85","38,974,986.67","1,510,991.10","11,855,050.40","124,081,083.49","43,656,153.04","14,578,061.95","210,110,865.45","230,662,270.79","268,835,153.61","5,809,739.08"
五、现金及现金等价物净增加额,"16,287,450.87","48,001,861.07","-17,745,177.60","-39,024,270.89","266,549,556.56","11,021,074.89","-20,652,452.34","218,679,644.02","206,254,044.31","13,757,502.35","-28,731,525.83","-54,436,960.31","-63,488,937.51","-1,880,783.90","-38,458,503.15","-41,708,384.54","-44,311,484.30","49,452,038.38","-50,417,771.71","-44,165,387.21","-27,145,177.68","18,624,307.25","-12,638,237.65","40,419,287.09","120,909,432.09","198,081,958.68","-63,901,184.30","-116,963,539.21","-165,461,270.89","-66,152,267.12","-68,221,426.00"
购建固定资产、无形资产和其他长期资产支付的现金,"6,977,107.01","43,642,751.27","53,380,899.43","6,779,381.89","27,487,022.88","31,817,836.08","11,180,791.90","24,861,578.70","53,231,443.57","73,542,947.61","14,281,746.31","27,259,465.33","43,609,275.94","52,284,322.02","18,129,086.63","29,894,051.52","38,455,035.22","46,635,218.52","10,118,320.50","18,832,755.24","26,972,270.41","33,769,649.44","6,311,940.40","23,998,606.83","53,608,928.84","111,815,651.68","50,796,699.26","77,717,102.82","111,850,425.96","157,761,560.18","35,069,116.60"
期初现金及现金等价物余额,"30,767,723.65","47,055,174.52","95,057,035.59","77,311,857.99","77,311,857.99","77,311,857.99","377,832,265.31","95,332,932.88","95,332,932.88","88,332,932.88","317,518,754.39","102,090,435.23","102,090,435.23","102,090,435.23","263,983,200.38","100,209,651.33","100,209,651.33","100,209,651.33","159,393,763.27","159,393,763.27","159,393,763.27","149,661,689.71","222,829,543.05","177,138,798.91","177,138,798.91","168,285,996.96","378,391,925.05","370,307,020.34","378,867,342.73","366,367,955.64","327,558,695.53"
投资支付的现金,"370,000.00","3,808,441.37",,"5,000,000.00",,"12,000,000.00",,,,,,,"300,000.00","200,000.00",,"20,000,000.00","31,900,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","21,500,000.00","330,150,943.41","235,309,255.86","338,309,255.87","140,000,000.00","14,000,000.00","244,000,000.01","320,822,025.40","236,961,679.61","32,300,000.00"
期末现金及现金等价物余额,"47,055,174.52","95,057,035.59","77,311,857.99","38,287,587.10","343,861,414.55","88,332,932.88","357,179,812.97","314,012,576.90","301,586,977.19","102,090,435.23","288,787,228.56","47,653,474.92","38,601,497.72","100,209,651.33","225,524,697.23","58,501,266.79","55,898,167.03","149,661,689.71","108,975,991.56","115,228,376.06","132,248,585.59","168,285,996.96","210,191,305.40","217,558,086.00","298,048,231.00","366,367,955.64","314,490,740.75","253,343,481.13","213,406,071.84","300,215,688.52","259,337,269.53"
