科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"283,215,358.74","300,375,687.00","392,340,309.64","263,074,421.84","432,902,900.41","614,165,063.31","151,903,838.91","320,841,377.40","491,612,289.31","789,715,309.34","264,656,083.76","551,414,934.90","878,032,208.55","1,279,028,772.01","315,152,205.22","701,937,017.16","1,131,521,362.24","1,569,855,669.12","364,389,957.76","762,001,522.36","1,242,734,051.96","1,742,546,584.30","408,168,893.69","846,700,868.00","1,326,672,284.15","1,948,769,376.66","481,444,508.11","956,320,597.04","1,527,589,399.01","2,166,044,190.36","533,566,865.47","1,097,244,697.87","1,798,619,702.11","2,781,030,287.59","796,985,075.16"
取得子公司及其他营业单位支付的现金净额,"7,314,559.42","10,768,333.75","54,648,020.87",,,,,,,"77,596,972.85",,,,,,"110,201,766.36","110,406,177.54","106,270,137.67",,"33,143,336.39","65,677,437.64","58,097,007.18",,"8,034,517.16","8,086,811.01","8,192,380.51",,,,"37,793,089.48",,"16,648,510.58","16,713,327.72","13,515,535.34",
收到的税费返还,"1,173,035.75","3,713,823.32","2,427,661.49","3,552,995.91","5,820,041.67","8,638,898.01","266,607.68","266,607.68","529,282.48","4,129,175.50",,"12,795.42","929,520.83","10,312,647.25",,,"310,343.92",,,"4,292,856.40","9,729,553.57","11,504,541.88",,"1,671,308.52","3,475,161.31","9,950,106.75","14,059.82","901,146.42","1,020,910.15","239,495.74","16,276.05","523,184.04","835,023.85","721,483.22","3,357,833.84"
支付其他与投资活动有关的现金,,,"392,041.37",,,,,,"9,768,178.14","7,268,178.14",,,,,,,,,,,,"24,828,170.33","11,560,397.50","3,592,340.71","40,052,276.00","19,188,646.02",,,,"674,228.30",,"2,500,000.00","6,045,800.00","1,670,079.23",
收到其他与经营活动有关的现金,"28,521,106.50","39,112,534.27","34,972,942.13","34,607,398.87","66,050,221.56","64,450,817.97","13,003,735.76","30,897,946.41","45,030,026.88","78,996,606.71","15,784,574.90","44,781,764.28","77,425,722.15","93,386,798.52","15,524,187.18","39,586,060.96","44,825,253.93","61,521,754.71","20,787,061.32","30,090,151.76","59,239,944.34","73,078,048.59","23,711,465.33","48,689,446.04","63,475,249.37","106,282,447.28","19,458,589.47","34,153,843.13","54,467,756.70","81,167,110.10","15,484,554.04","39,089,058.22","59,711,149.08","87,263,596.19","17,854,899.11"
投资活动现金流出小计,"18,329,576.14","21,609,084.80","193,451,365.14","29,981,997.22","48,495,436.39","66,314,138.23","3,150,205.23","16,400,786.38","97,741,828.35","176,134,623.97","45,544,126.08","134,099,509.79","177,352,893.21","244,641,658.20","101,003,533.73","266,430,095.71","301,849,676.17","334,058,924.18","54,503,929.61","104,795,295.51","155,389,527.71","174,377,799.12","80,127,936.92","123,670,437.49","210,600,672.27","185,158,465.60","24,806,541.27","53,058,765.74","99,415,390.65","124,331,758.77","23,627,559.25","68,530,556.78","82,457,366.78","91,107,550.24","12,156,122.81"
经营活动现金流入小计,"312,909,500.99","343,202,044.59","429,740,913.26","301,234,816.62","504,773,163.64","687,254,779.29","165,174,182.35","352,005,931.49","537,171,598.67","872,841,091.55","280,440,658.66","596,209,494.60","956,387,451.53","1,382,728,217.78","330,676,392.40","741,523,078.12","1,176,656,960.09","1,631,377,423.83","385,177,019.08","796,384,530.52","1,311,703,549.87","1,827,129,174.77","431,880,359.02","897,061,622.56","1,393,622,694.83","2,065,001,930.69","500,917,157.40","991,375,586.59","1,583,078,065.86","2,247,450,796.20","549,067,695.56","1,136,856,940.13","1,859,165,875.04","2,869,015,367.00","818,197,808.11"
投资活动产生的现金流量净额,"-18,142,452.94","-21,228,637.56","-192,969,583.97","-29,826,903.17","-47,810,342.34","-65,545,892.77","-3,115,805.68","-16,247,185.28","-97,224,159.96","-173,021,329.77","-45,467,411.08","-133,912,776.04","-177,165,785.02","-244,429,033.97","-101,000,143.73","-266,279,488.51","-301,668,915.32","-299,817,585.49","-26,148,296.61","-76,399,877.33","-126,849,080.29","-145,222,682.44","-80,084,453.26","-123,520,609.41","-210,345,662.29","-170,054,208.21","-24,756,387.44","-37,505,215.29","-79,982,839.68","-94,507,798.80","-23,604,059.25","-68,324,409.21","-49,242,179.45","-57,705,173.97","-8,813,489.49"
购买商品、接受劳务支付的现金,"9,555,332.03","8,409,366.33","9,615,375.74","9,706,270.70","17,377,849.20","21,872,529.10","5,181,992.90","11,712,361.35","24,364,856.14","68,603,881.92","31,856,730.69","66,099,764.52","99,701,365.46","176,906,444.93","35,501,131.41","89,830,230.17","142,378,085.25","177,826,101.54","39,485,654.86","82,502,382.42","143,393,435.82","215,539,926.39","49,003,237.93","99,015,419.36","140,095,903.43","256,950,203.12","48,970,839.63","116,449,160.26","152,716,777.51","216,243,649.50","54,091,664.35","104,780,849.11","123,308,309.55","212,041,496.73","70,008,897.88"
吸收投资收到的现金,,,"175,615,699.11",,,"522,500,000.00",,,"6,000,000.00","6,646,645.04",,,,"386,207,951.83",,,"31,058,899.77","31,058,900.00",,,,"45,180,625.00","178,466,573.50","179,000,993.49","179,000,993.49","178,600,975.00",,,,,,,,,
