科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"35,902,394.70","35,884,648.53","28,372,847.14","9,940,505.10","17,226,206.33","26,377,709.19","36,490,549.39","15,085,942.93","30,492,219.67","48,454,587.82","64,387,066.32","24,362,628.39","43,986,740.99","67,383,958.34","92,759,372.58","23,326,151.35","46,498,915.99","69,551,015.68","95,641,778.48","28,348,566.51","57,910,973.76","86,994,007.36","115,341,857.81","33,694,685.59","67,111,531.59","110,611,863.52","152,458,161.91","55,458,072.87","113,879,355.18","173,942,337.23","240,202,326.39","75,525,601.31","145,064,217.00","225,526,592.77","306,461,601.43","92,903,251.96","177,753,285.39"
取得借款收到的现金,"143,300,000.00","193,000,000.00","483,000,000.00","276,000,000.00","276,000,000.00","316,000,000.00","316,000,000.00","200,000,000.00","292,000,000.00","322,000,000.00","577,000,000.00","300,000,000.00","500,000,000.00","623,500,000.00","833,500,000.00","210,000,000.00","230,000,000.00","430,000,000.00","524,200,000.00","361,000,000.00","674,000,000.00","781,500,000.00","975,500,000.00","275,000,000.00","532,327,316.00","707,543,150.00","1,083,543,150.00","694,000,000.00","694,000,000.00","694,000,000.00","1,691,000,000.00","450,639,400.00","818,639,400.00","1,258,139,400.00","1,602,139,400.00","682,000,000.00","1,077,000,000.00"
支付的各项税费,"30,109,094.11","79,239,089.86","74,696,159.25","13,128,236.40","35,766,120.54","37,198,926.22","53,270,955.41","21,048,286.56","39,729,943.87","55,413,949.92","76,660,801.04","16,196,748.47","21,538,509.91","30,943,774.05","42,482,815.68","5,710,231.33","20,200,910.16","26,356,580.77","36,300,496.42","12,669,799.38","25,331,769.55","33,109,989.50","46,870,034.07","11,932,337.97","32,255,173.19","44,792,980.85","68,315,898.68","23,307,978.51","69,801,565.56","136,374,697.69","212,053,912.92","28,705,082.21","80,847,881.11","100,208,895.97","124,743,883.76","64,250,281.94","136,902,844.10"
收到其他与筹资活动有关的现金,,,"3,125,204.80","33,670,920.28","31,360,079.05","68,363,079.05","70,667,310.80",,,,,,,,,"28,646,330.51","23,062,045.19","24,359,744.39","23,054,220.61","47,728,465.38",,,"9,186,364.00",,,,"604,787.37",,,"15,000,000.00",,,,,,,
支付其他与经营活动有关的现金,"76,600,734.06","107,013,497.54","64,809,574.63","14,164,473.81","21,518,257.70","34,263,984.25","51,087,492.60","22,284,520.51","42,273,316.92","70,449,577.12","93,010,441.44","25,233,342.48","49,680,542.73","73,565,659.78","99,647,518.79","25,904,093.67","50,660,854.12","77,096,918.01","122,466,699.05","36,370,138.52","149,024,967.33","198,689,121.69","560,637,183.85","74,872,190.97","116,740,714.30","147,677,416.04","456,996,021.55","28,581,170.48","65,179,389.40","102,936,480.69","314,568,324.40","88,142,857.95","208,262,135.86","340,259,356.49","495,771,702.57","226,845,169.27","383,490,348.80"
筹资活动现金流入小计,"219,800,000.00","193,000,000.00","486,125,204.80","309,670,920.28","1,310,007,679.05","1,387,010,679.05","1,389,514,910.80","200,000,000.00","316,750,000.00","373,750,000.00","639,750,000.00","300,000,000.00","524,750,000.00","648,250,000.00","858,250,000.00","238,646,330.51","253,062,045.19","455,399,744.39","548,294,220.61","458,728,465.38","724,000,000.00","831,500,000.00","1,034,686,364.00","275,000,000.00","615,273,716.00","790,489,550.00","1,819,844,328.77","694,000,000.00","794,000,000.00","1,012,000,000.00","1,691,000,000.00","450,639,400.00","817,092,300.00","1,256,592,300.00","1,856,660,200.00","682,000,000.00","1,193,427,500.00"
经营活动现金流出小计,"745,886,965.38","834,695,177.28","619,099,948.84","238,457,815.09","424,859,287.90","596,838,394.60","795,537,326.69","258,106,561.65","608,721,661.28","832,895,642.15","1,105,259,811.23","232,768,561.61","394,678,173.47","641,837,060.17","756,598,289.19","216,663,700.38","435,032,109.73","696,180,297.04","1,009,228,836.27","311,065,231.36","603,900,454.95","881,080,864.00","1,618,940,417.40","499,856,205.83","708,013,475.76","964,680,291.12","2,017,262,962.68","423,425,633.16","771,169,702.19","1,276,056,497.14","1,775,380,702.39","560,220,514.42","1,248,007,402.00","1,872,213,409.78","2,526,323,183.58","888,167,529.08","1,597,632,967.27"
偿还债务支付的现金,"77,300,000.00","127,900,000.00","286,000,000.00","81,318,182.00","374,318,182.00","554,318,182.00","634,636,364.00","12,000,000.00","32,318,182.00","44,318,182.00","44,318,182.00","290,318,182.00","515,318,182.00","675,318,182.00","978,818,182.00","7,318,182.00","168,238,182.00","270,599,848.66","270,599,848.66","391,318,182.00","457,318,182.00","732,518,182.00","935,518,182.00","199,318,182.00","391,818,182.00","655,818,182.00","1,276,084,479.19","330,318,182.00","420,118,182.00","497,618,182.00","972,418,182.00","136,818,182.00","232,261,682.00","469,257,582.00","860,085,665.34","224,500,000.00","582,800,000.00"
经营活动产生的现金流量净额,"93,828,058.37","107,842,085.42","45,617,084.00","-110,932,106.21","-140,069,704.55","-124,784,783.58","-98,148,381.35","-38,750,544.63","-146,976,046.47","-124,748,135.18","-149,988,566.22","23,409,349.44","100,605,132.93","94,430,900.10","203,773,277.05","-15,697,515.30","22,738,029.89","2,061,310.09","8,017,853.47","3,653,887.42","11,096,565.83","159,934,559.61","7,444,665.03","45,431,584.22","14,581,207.75","37,936,043.24","77,694,193.91","-146,951,215.05","-138,341,720.61","-10,094,062.36","61,074,526.06","-80,097,476.73","48,740,919.44","-26,796,952.91","27,954,783.74","-98,395,223.64","-160,167,118.91"
分配股利、利润或偿还利息支付的现金,"18,089,442.48","29,474,586.45","32,909,313.06","6,127,885.62","37,261,625.48","40,736,359.98","45,689,788.81","2,417,723.94","27,506,456.15","33,424,598.38","41,540,267.16","6,976,083.62","34,293,918.65","39,098,835.32","62,365,307.54","4,272,545.01","36,070,550.57","44,089,453.42","55,001,338.57","11,394,720.52","45,292,344.45","58,713,038.66","73,038,789.20","21,776,479.95","47,212,958.15","58,669,847.43","68,697,998.19","10,031,486.32","54,750,428.52","66,967,023.69","78,121,945.17","12,780,448.49","125,333,820.72","146,601,953.01","179,032,494.62","25,383,567.23","189,613,851.81"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,"266,400,000.00","480,530,000.00","676,751,167.25","793,961,167.25","234,500,000.00","249,500,000.00","273,600,000.00","279,600,000.00","416,500,000.00","557,000,000.00","658,000,000.00","912,453,170.00","5,000,000.00","55,000,000.00","75,375,000.00","535,375,000.00",,"80,000,000.00"
支付其他与筹资活动有关的现金,"14,907,806.61","73,794,893.26","3,003,000.00","100,000.00","3,848,247.76","7,839,227.00","7,839,227.00","1,350,206.23","15,432,487.70","27,023,487.65","851,040.48","29,148,212.05","26,272,462.97","44,442,521.44","50,171,585.16",,,,"5,667,900.00","7,639,096.08","27,402,044.45","266,062,795.88","9,386,364.00",,"30,152,840.00","30,000,000.00","40,570,122.16",,,,,,"9,891,487.66","24,536,847.97","24,536,847.97",,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,"1,350,298.35","2,205,353.14","3,357,822.86","3,432,483.12",,,,"7,142.00",,,,"1,862,583.79",986.30,"78,506.85","3,591,986.30","6,792,452.04",,"78,789.04"
筹资活动现金流出小计,"110,297,249.09","231,169,479.71","321,912,313.06","87,546,067.62","415,428,055.24","602,893,768.98","688,165,379.81","15,767,930.17","75,257,125.85","104,766,268.03","86,709,489.64","326,442,477.67","575,884,563.62","758,859,538.76","1,091,355,074.70","11,590,727.01","204,308,732.57","314,689,302.08","331,269,087.23","410,351,998.60","530,012,570.90","1,057,294,016.54","1,017,943,335.20","221,094,661.95","469,183,980.15","744,488,029.43","1,385,352,599.54","340,349,668.32","474,868,610.52","564,585,205.69","1,050,540,127.17","149,598,630.49","367,486,990.38","640,396,382.98","1,063,655,007.93","249,883,567.23","772,413,851.81"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"1,202,213.68","1,874,887.88",,"1,500.00","145,399.00","987,059.00","799,000.00","985,770.00","1,366,670.00","3,681,310.00","1,498,326.81","1,498,326.81","1,505,150.26","11,979,608.42","909,600.00","3,772,900.00","3,960,900.00","3,933,500.00","200,000.00","438,610.00","327,742.00","342,042.00","1,200.00","59,150.00","299,350.00","330,500.00","221,000.00","724,905.00","1,929,405.00","3,149,546.90",900.00,"503,060.00","2,534,160.00","3,476,256.50","250,160.00","2,869,776.00"
筹资活动产生的现金流量净额,"109,502,750.91","-38,169,479.71","164,212,891.74","222,124,852.66","894,579,623.81","784,116,910.07","701,349,530.99","184,232,069.83","241,492,874.15","268,983,731.97","553,040,510.36","-26,442,477.67","-51,134,563.62","-110,609,538.76","-233,105,074.70","227,055,603.50","48,753,312.62","140,710,442.31","217,025,133.38","48,376,466.78","193,987,429.10","-225,794,016.54","16,743,028.80","53,905,338.05","146,089,735.85","46,001,520.57","434,491,729.23","353,650,331.68","319,131,389.48","447,414,794.31","640,459,872.83","301,040,769.51","449,605,309.62","616,195,917.02","793,005,192.07","432,116,432.77","421,013,648.19"
处置子公司及其他营业单位收到的现金净额,"856,692.60",,,,,,"300,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"29,638,495.91","29,638,495.91","29,638,495.91",,
四、汇率变动对现金的影响,"-3,162,506.88","-9,080,690.54","318,082.98",-272.84,"-53,972.64","-60,863.99","-4,721,999.30","-1,505,060.11","-3,640,402.60","-5,927,935.19","-7,802,675.54","-322,435.93","-325,709.29","951,906.50","-1,420,932.14","-1,566,706.93","-5,119,915.74","-6,671,459.73","-3,839,409.57","-508,936.34","611,620.31","375,068.30","111,012.93","682,367.16","2,118,637.52","3,763,904.60","4,538,939.05","-250,917.52","810,474.82","1,225,631.13","3,047,364.18","-501,962.00","-660,013.78","-840,365.86","-1,121,019.21","-760,653.83","406,950.68"
收到其他与投资活动有关的现金,"99,808.73",,,,,,,,,,,,,,,,"753,120.24","2,372,375.19","6,301,327.26","22,289,287.87","38,158,732.32","69,505,954.54","62,689,762.14","3,415,842.08","56,143,277.79","57,539,230.92","58,531,755.22","2,079,209.18","4,716,398.66","5,437,884.32","8,137,957.45",,,"200,000.00","200,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"956,501.33","1,202,213.68","1,874,887.88",,"1,500.00","145,399.00","1,287,059.00","799,000.00","985,770.00","1,366,670.00","3,681,310.00","1,498,326.81","1,498,326.81","1,505,150.26","11,979,608.42","909,600.00","4,526,020.24","6,333,275.19","10,234,827.26","290,239,586.22","521,332,695.46","749,942,686.65","860,425,454.51","237,917,042.08","305,702,427.79","331,438,580.92","338,469,397.22","418,800,209.18","562,441,303.66","665,367,289.32","925,603,258.14","5,001,886.30","85,220,062.76","111,339,642.21","575,482,204.45","250,160.00","82,948,565.04"
五、现金及现金等价物净增加额,"111,151,749.88","-52,511,371.39","63,457,255.90","59,894,723.35","655,928,638.93","492,502,110.51","369,051,408.31","32,932,627.15","-97,743,251.60","-217,300,005.75","-75,152,394.92","-118,279,875.05","-126,425,151.45","-262,970,786.40","-298,073,334.54","157,141,209.58","-46,530,314.50","-58,449,422.24","1,883,630.66","56,751,117.44","182,864,915.01","-84,626,489.29","-75,441,460.81","136,525,994.35","214,810,742.06","64,390,257.70","340,267,752.06","88,889,215.20","-20,146,643.25","146,315,769.12","316,156,670.93","119,099,465.20","238,213,386.09","-39,578,016.05","126,692,761.75","22,062,537.91","-222,440,782.60"
购建固定资产、无形资产和其他长期资产支付的现金,"89,973,053.85","114,305,500.24","148,565,690.70","51,297,750.26","98,528,807.69","163,314,550.99","229,156,132.03","110,267,837.94","178,030,446.68","307,399,337.35","433,507,973.52","111,922,637.70","172,568,338.28","238,749,204.50","268,800,213.17","32,859,771.69","71,727,761.51","97,002,990.10","121,726,653.50","26,909,586.64","41,033,095.69","67,454,487.31","85,000,965.68","15,910,337.16","51,081,266.85","74,324,284.49","152,870,606.55","53,859,193.09","125,188,090.60","225,157,508.28","339,217,662.06","101,343,751.88","208,146,749.64","352,930,114.20","607,582,256.99","249,948,177.39","383,898,715.49"
期初现金及现金等价物余额,"11,387,093.22","122,538,843.10","70,027,471.71","133,484,727.61","157,243,611.84","159,147,604.66","133,484,727.61","502,497,160.53","502,536,135.92","502,497,160.53","502,536,135.92","427,311,241.00","427,311,241.00","427,311,241.00","427,383,741.00","129,310,406.46","129,310,406.46","129,762,286.08","129,310,406.46","131,194,037.12","131,194,037.12","131,194,037.12","131,194,037.12","55,752,576.31","55,752,576.31","55,752,576.31","55,752,576.31","396,020,328.37","396,020,328.37","396,020,328.37","396,020,328.37","712,176,999.30","712,176,999.30","712,176,999.30","712,176,999.30","838,869,761.05","838,912,340.49"
投资支付的现金,,,,,,"3,600,000.00",,"1,575,000.00","11,575,000.00","49,575,000.00","40,575,000.00","4,500,000.00","4,500,000.00","10,500,000.00","10,500,000.00","700,000.00","25,700,000.00","68,880,000.00","70,380,000.00","257,500,300.00","451,930,300.00","649,930,300.00","794,130,300.00","185,500,000.00","202,600,000.00","270,600,000.00","355,600,000.00","463,500,000.00","637,000,000.00","729,060,375.00","942,103,763.26","5,000,000.00","135,000,000.00","385,000,000.00","659,500,000.00","61,200,000.00","176,471,112.11"
期末现金及现金等价物余额,"122,538,843.10","70,027,471.71","133,484,727.61","193,379,450.96","813,172,250.77","651,649,715.17","502,536,135.92","535,429,787.68","404,792,884.32","285,197,154.78","427,383,741.00","309,031,365.95","300,886,089.55","164,340,454.60","129,310,406.46","286,451,616.04","82,780,091.96","71,312,863.84","131,194,037.12","187,945,154.56","314,058,952.13","46,567,547.83","55,752,576.31","192,278,570.66","270,563,318.37","120,142,834.01","396,020,328.37","484,909,543.57","375,873,685.12","542,336,097.49","712,176,999.30","831,276,464.50","950,390,385.39","672,598,983.25","838,869,761.05","860,932,298.96","616,471,557.89"
