科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,"6,000,000.00","6,000,000.00",,,,,,"50,000,000.00","50,000,000.00","49,991,531.16","50,015,127.60","150,139,940.58","127,878,791.65","126,811,986.80"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"684,978.48","1,335,664.97","1,363,289.27","1,271,884.84","1,222,286.08","3,086,307.97","3,113,376.73","2,951,716.22","2,863,371.53","2,749,513.98","3,209,600.97","3,034,524.83","4,960,260.00","4,919,887.34","19,379,022.84","19,086,189.05","18,923,045.20","19,023,997.48","18,849,079.62","18,932,911.19","18,661,485.03","20,903,275.48","20,441,736.80","20,064,308.10","19,680,799.86","19,414,035.36","19,016,004.01","92,679,591.89","92,916,924.47","99,518,617.13"
递延所得税负债,,,,,,,,,,,,,,,,,,,"196,234.42","196,234.42","196,234.42","196,234.42","416,284.68","416,284.68","416,284.68","416,284.68","534,943.99","534,943.99","534,943.99","534,943.99"
在建工程,,,,,,,,,,,,,,,,,,,,,,,,,,"1,278,664.39","77,087,905.04","4,012,739.87","4,344,542.55",
其他非流动负债,,,,,,,"800,000.00","1,600,000.00","2,100,000.00","2,100,000.00","2,518,616.26","3,418,616.26","4,603,747.99","5,694,192.19","4,620,556.01","4,217,034.94","4,068,879.07","5,067,437.52",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,"800,000.00","1,600,000.00","2,100,000.00","2,100,000.00","2,518,616.26","3,418,616.26","4,603,747.99","5,694,192.19","4,620,556.01","4,217,034.94","4,068,879.07","5,067,437.52","5,602,035.78","5,471,447.16","5,319,772.82","5,117,670.48","5,110,582.85","4,782,246.51","4,248,174.09","3,920,478.27","3,811,720.08","3,553,672.27","4,150,014.01","3,837,946.37"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"11,722,383.90","6,259,455.09","14,984,581.54","19,144,314.82","18,693,682.91","13,798,789.59","8,206,813.67","13,680,715.09","8,522,352.13","13,934,900.57","11,827,499.86","13,966,114.70","9,566,803.82","22,452,729.60","15,638,297.66","18,922,014.08","12,463,535.82","28,704,434.72","18,507,967.86","26,506,415.53","15,624,275.70","33,223,633.19","25,063,787.10","30,220,942.02","12,548,263.09","27,350,277.77","19,923,994.86","24,495,386.09","15,315,740.46","24,476,426.38"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"8,061,200.00","33,000,000.00","33,000,000.00","33,000,000.00","44,000,000.00","44,000,000.00","44,000,000.00","44,000,000.00","44,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","158,400,000.00","167,831,090.00","167,831,090.00","167,831,090.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"2,348,160.06","2,348,160.06","2,348,160.06","176,980,990.76","176,980,990.76","176,980,990.76","176,980,990.76","176,980,990.76","132,980,990.76","132,980,990.76","132,980,990.76","132,980,990.76","132,980,990.76","132,980,990.76","132,980,990.76","132,980,990.76","62,580,990.76","62,580,990.76","62,580,990.76","62,580,990.76","62,580,990.76","62,580,990.76","62,580,990.76","62,580,990.76","62,580,990.76","62,580,990.76","281,747,580.52","281,747,580.52","281,747,580.52"
无形资产,"550,077.88","1,431,103.61","4,240,333.16","4,022,950.28","3,951,305.92","3,956,186.76","5,090,631.47","4,799,199.04","4,579,416.61","4,242,711.00","6,521,553.22","6,543,396.46","5,964,835.14","5,304,742.07","5,124,940.22","4,709,053.13","4,342,458.48","4,019,503.58","3,678,299.87","3,353,601.73","3,120,023.51","3,098,674.53","4,107,070.14","3,997,427.66","5,408,709.92","5,847,185.41","5,973,785.05","5,652,779.28","5,351,092.74","4,945,093.99"
盈余公积,"2,827,256.91","1,664,124.92","5,119,373.38","6,228,088.24","6,228,088.24","6,881,171.85","7,419,844.20","8,277,948.67","8,277,948.67","9,304,229.87","9,498,391.39","10,422,270.30","10,471,250.25","11,726,617.38","11,736,079.47","12,713,793.45","12,767,074.26","14,173,909.76","14,026,838.97","15,262,536.59","15,139,360.51","16,529,432.82","16,365,152.72","17,267,743.31","16,881,578.08","16,881,578.08","18,285,535.57","19,054,332.14","19,054,332.14","19,540,565.19"
开发支出,"815,957.89","2,214,295.73","189,831.68","507,152.90","795,546.01","1,599,286.67","912,034.49","1,391,908.55","1,840,565.37","3,299,113.69","1,589,785.75","2,631,819.55","2,970,269.48","1,790,998.23","1,457,813.01","1,686,684.59","1,899,959.43","2,193,261.50","2,421,278.60","2,665,636.38","2,997,060.67","3,171,229.95","2,295,755.16","2,352,263.62","536,742.26","536,742.26",,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16","83,940.16"
未分配利润,"16,080,833.25","16,221,856.77","41,170,265.41","51,177,273.53","49,287,008.76","49,935,325.29","55,017,445.60","62,906,028.51","62,302,566.54","63,439,031.18","65,208,605.62","73,658,868.24","74,711,955.59","86,545,837.00","86,282,907.86","95,072,331.16","95,502,077.45","102,621,806.60","101,236,053.71","112,204,543.67","95,029,138.93","106,291,410.57","105,285,812.54","113,345,009.08","100,129,901.50","113,440,380.91","112,274,062.85","118,911,865.94","107,087,760.20","120,394,407.94"
长期待摊费用,"336,903.02","563,943.88","231,563.96","210,968.99","190,374.02","169,779.05","149,184.08","128,589.11","107,994.14","87,399.17","184,337.99","150,683.69","117,029.39","89,391.00","99,415.99","76,196.62","964,844.39","950,113.52","32,004.01","17,273.14","156,050.23","146,854.63","137,659.03","128,463.43","119,267.83","110,072.23","618,584.15","600,638.57","582,692.99","1,517,567.52"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,"877,903.74","774,574.48","686,533.30","610,403.11","536,380.14"
递延所得税资产,"168,193.36","13,931.80","56,423.14","119,073.66","108,614.82","150,756.55","137,193.42","170,321.90","187,779.12","221,676.23","378,804.77","430,449.73","445,768.01","502,312.93","195,419.25","215,868.52","192,859.68","338,887.77","310,894.98","330,037.63","319,025.75","458,371.48","468,302.01","507,547.74","485,566.31","520,741.73","506,384.85","518,334.96","488,108.45","546,684.53"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"1,805,164.00","15,447,553.00","14,230,049.91","88,100,310.71","74,053,557.00","74,053,557.00","74,053,557.00","74,053,557.00","74,053,557.00","74,053,557.00","74,053,557.00","74,053,557.00","74,053,557.00","74,053,557.00","74,053,557.00","74,053,557.00","618,242.20",,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"2,640,050.79","5,642,880.15","6,165,381.37","6,215,970.83","6,352,067.01","9,046,257.16","9,486,360.35","9,525,674.98","9,663,066.93","10,684,354.23","13,773,186.86","28,322,367.42","28,772,152.09","100,791,582.44","100,394,108.47","99,911,489.07","106,460,664.34","106,663,261.01","105,429,054.24","105,436,957.23","105,391,142.35","107,915,903.23","107,588,020.30","157,187,507.71","156,368,583.34","157,836,469.70","153,919,973.06","253,687,965.31","231,646,093.01","263,423,890.13"
所有者权益(或股东权益)合计,"26,969,290.16","53,234,141.75","81,637,798.85","92,753,521.83","276,496,087.76","277,797,487.90","283,418,280.56","292,164,967.94","291,561,505.97","293,724,251.81","295,687,987.77","305,062,129.30","306,164,196.60","319,253,445.14","318,999,978.09","328,767,115.37","329,250,142.47","337,776,707.12","336,243,883.44","348,448,071.02","331,149,490.20","343,801,834.15","342,631,956.02","351,593,743.15","337,992,470.34","352,180,853.49","352,315,163.66","588,231,401.90","576,331,165.97","590,050,023.79"
资产总计,"38,691,674.06","59,493,596.84","96,622,380.39","111,897,836.65","295,189,770.67","291,596,277.49","291,625,094.23","305,845,683.03","300,083,858.10","307,659,152.38","307,515,487.63","319,028,244.00","315,731,000.42","341,706,174.74","334,638,275.75","347,689,129.45","341,713,678.29","366,481,141.84","354,751,851.30","374,954,486.55","346,773,765.90","377,025,467.34","367,695,743.12","381,814,685.17","350,540,733.43","379,531,131.26","372,239,158.52","612,726,787.99","591,646,906.43","614,526,450.17"
负债和所有者(或股东权益)合计,"38,691,674.06","59,493,596.84","96,622,380.39","111,897,836.65","295,189,770.67","291,596,277.49","291,625,094.23","305,845,683.03","300,083,858.10","307,659,152.38","307,515,487.63","319,028,244.00","315,731,000.42","341,706,174.74","334,638,275.75","347,689,129.45","341,713,678.29","366,481,141.84","354,751,851.30","374,954,486.55","346,773,765.90","377,025,467.34","367,695,743.12","381,814,685.17","350,540,733.43","379,531,131.26","372,239,158.52","612,726,787.99","591,646,906.43","614,526,450.17"
