科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"50,049,928.38","219,703,205.48","476,133,168.54","619,499,524.99","153,526,126.79","354,935,317.30","449,127,930.22","910,593,169.38","329,486,773.55","728,694,925.55","1,036,093,819.66","1,635,363,945.07","588,974,307.26","943,784,541.31","1,404,142,856.00","3,327,833,798.84","680,407,055.77","1,016,844,526.94","2,004,355,082.02","3,330,444,457.55","729,185,392.46","1,391,199,499.20","2,109,810,370.22","3,554,251,620.07","1,382,653,870.47","2,736,858,154.24","5,377,236,966.97","7,576,260,479.98","2,620,713,898.12","5,195,404,220.43","8,294,183,862.15","11,390,908,365.34","3,804,679,394.43","8,044,007,840.10","11,172,898,281.93","15,386,094,716.52","5,579,870,358.59","10,428,836,854.68","14,234,686,534.25","19,460,541,180.18","6,097,697,304.23","9,602,243,012.68","11,006,109,757.66","15,793,360,160.15","3,871,497,490.46","4,672,286,575.86","7,191,756,313.48","15,562,895,349.06","4,871,761,513.87"
二、营业利润,"7,570,216.14","52,212,943.70","112,525,865.73","166,772,225.92","32,685,904.41","99,690,059.55","111,369,704.21","190,644,883.70","80,897,413.74","168,808,320.50","212,240,351.06","386,796,856.02","165,983,419.06","255,685,292.18","318,363,081.52","690,575,181.54","82,038,245.64","221,982,581.54","257,922,202.85","470,838,860.99","81,882,656.94","186,257,383.90","203,605,254.17","190,681,850.89","368,773,425.81","629,519,946.97","931,485,215.95","1,387,231,372.32","379,109,978.25","857,464,379.37","1,311,569,929.23","1,664,860,546.27","607,045,961.11","1,584,611,837.19","2,110,875,352.19","2,687,296,144.47","1,174,322,222.28","1,940,162,153.25","2,400,001,356.44","3,419,997,339.16","1,116,478,039.71","1,589,543,370.34","1,810,511,046.12","2,405,283,616.25","640,339,885.70","7,884,941,344.03","7,878,590,800.89","1,766,934,344.53","1,191,426,549.48"
减:营业成本,"29,797,508.24","127,349,101.37","296,188,308.19","362,909,933.36","91,564,683.17","184,957,158.56","241,350,296.30","535,985,353.53","199,090,153.45","440,444,243.16","643,813,571.12","967,937,173.98","326,340,499.75","518,545,833.04","819,854,948.47","2,050,799,122.10","490,886,824.88","617,326,447.85","1,394,788,382.98","2,086,353,785.11","504,114,234.34","951,094,445.77","1,380,584,811.45","2,345,106,798.60","758,913,592.86","1,581,767,507.61","3,349,603,174.77","4,399,260,738.54","1,859,686,668.55","3,555,413,876.28","5,765,236,740.53","7,826,568,792.39","2,661,733,081.93","5,318,311,493.28","7,417,893,277.20","9,933,455,294.09","3,532,382,886.24","6,892,171,195.35","9,758,103,316.54","12,889,656,745.98","3,659,140,119.79","5,844,262,598.22","6,497,455,185.52","9,596,878,731.08","2,505,182,706.13","2,701,945,191.79","5,064,231,171.04","9,947,188,602.87","2,051,901,190.31"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,263,065.47","14,286,686.36","29,176,282.18","41,134,516.51","10,240,829.36","23,458,272.07","29,706,746.03","58,522,945.26","23,864,396.09","52,363,845.07","73,664,862.19","114,516,263.32","45,222,189.63","71,878,739.43","105,267,984.92","348,213,257.97","45,139,367.65","70,947,478.82","140,233,256.79","326,439,106.77","52,416,267.90","101,681,943.69","155,020,539.88","328,409,749.35","110,877,468.23","205,414,035.74","499,143,178.62","846,341,417.71","199,410,526.26","437,562,419.52","670,644,585.31","1,009,459,094.01","319,834,360.56","759,443,593.52","1,052,120,904.85","1,530,913,944.41","575,847,467.86","931,137,593.05","1,086,531,856.54","1,491,165,653.95","606,522,839.15","840,563,864.88","1,049,666,686.61","1,490,594,727.84","240,602,034.88","272,934,025.89","341,859,067.83","1,086,563,101.16","302,553,547.03"
营业外收入,"20,002.74","100,271.03","496,691.70","1,684,081.47","201,337.20","203,246.40","2,314,592.64","81,433,587.95","39,621.70","143,004.52","233,464,555.93","210,047,362.64","157,177.14","326,999.59","603,334.21","77,124,549.46","61,314,256.36","139,340,090.52","199,452,006.24","288,675,088.39","124,725,352.66","267,906,455.59","330,849,480.95","441,442,387.25","28,215,168.78","57,865,123.37","60,367,811.73","92,249,809.31","46,820,121.05","408,016,332.48","408,939,351.49","473,546,484.81","12,046,975.53","13,335,195.20","124,034,593.52","257,112,417.49","4,026,448.52","28,239,521.33","31,191,700.45","43,273,124.37","3,747,045.38","15,325,100.69","11,534,054.17","15,542,863.20","2,112,948.34","5,061,906.80","12,967,739.89","26,233,690.42","6,366,411.19"
销售费用,"4,412,041.82","9,361,266.05","15,314,057.43","22,789,956.87","6,026,867.06","39,292,518.01","51,921,447.82","71,308,846.98","10,383,526.06","37,687,178.95","60,200,546.25","95,770,230.15","29,603,433.86","40,361,779.66","74,091,727.27","116,589,952.64","23,751,018.34","48,560,992.22","103,490,485.06","214,624,444.87","46,876,689.65","62,849,692.44","145,178,468.29","318,051,568.56","45,178,069.23","117,380,185.57","214,114,109.73","391,509,589.95","96,145,982.53","151,057,046.92","270,423,836.00","462,651,514.09","114,619,630.01","157,012,963.14","261,340,748.32","521,168,619.45","69,139,672.70","184,235,266.75","281,321,561.04","437,739,401.95","66,283,930.61","171,702,529.83","267,925,484.26","523,470,454.24","45,347,597.35","79,246,227.32","112,098,378.94","479,004,736.75","47,731,854.23"
减:营业外支出,"80,088.86","296,292.11","415,415.91","1,239,096.32","5,176,376.00","10,122,725.00","10,477,953.92","18,283,757.70","2,515,444.60","902,981.75","4,319,492.05","7,032,059.26","2,241,523.92","3,792,751.49","4,487,883.52","17,901,458.36","704,453.20","6,966,733.06","14,051,175.66","26,940,019.94","25,102.00","2,047,264.01","11,676,424.66","31,101,087.23","1,632,716.49","2,552,740.21","8,316,350.33","8,902,652.24","156,571.91","222,591.65","2,200,520.42","7,587,245.37","9,243,459.00","10,142,794.62","16,124,473.10","23,879,006.32","1,337,105.76","9,615,558.53","15,996,151.39","22,478,366.99","19,356,518.22","20,350,170.94","31,082,595.08","43,449,533.51","4,132,777.12","7,978,329.14","42,591,693.41","162,070,101.24","2,097,068.46"
管理费用,"5,063,681.37","17,990,576.34","24,843,467.22","26,439,387.32","13,419,581.47","14,080,466.42","19,939,304.81","39,049,582.75","11,369,919.93","23,718,800.15","44,901,769.46","60,504,108.83","23,492,010.14","50,152,850.06","76,515,109.05","103,151,284.11","34,501,702.63","55,571,672.88","101,227,041.15","210,210,686.44","44,125,764.94","71,300,919.12","135,432,571.35","252,854,085.89","59,869,810.91","139,429,035.05","197,560,080.19","324,653,188.88","60,170,207.65","129,473,273.71","204,933,544.82","296,028,818.16","69,973,387.56","168,680,924.92","245,025,440.60","562,838,610.11","103,565,067.51","230,322,318.41","371,490,401.03","544,211,856.44","195,175,601.97","256,369,193.50","358,362,159.77","984,742,030.77","112,116,414.88","237,433,671.98","290,649,188.39","659,929,706.15","115,652,191.12"
其中:非流动资产处置净损失,,"90,230.59","90,230.59","240,345.42","16,560.00","16,560.00","19,556.96","40,974.93",,"16,452.07","16,452.07","16,452.07",,,,"2,054.86","7,374.72",,"1,286.80","119,720.12",,970.68,970.68,"60,415.13",,"12,714.69","12,858.69","73,598.36","6,299.11","6,299.11","6,299.11","35,316.82",,"6,977.18","18,741.41","1,509,472.81","3,769.24","16,289.98","38,744.16","79,548.88",-336.40,"29,457.32","80,043.88",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-56,584.66","-135,182.60","-206,233.52","1,426,167.29","-451,694.90","-628,975.37","-722,170.46","1,134,377.85","1,166,044.37","787,795.71","2,108,818.47","3,361,412.66","-365,729.93","6,288,962.38","8,734,053.03","11,513,477.63","3,029,091.79","5,453,253.59","6,309,880.22","9,144,405.22","-412,805.52","5,971,259.36","81,885,847.42","107,540,642.88","26,840,091.76","59,784,451.67","180,336,836.54","184,783,635.29","23,038,054.02","54,683,672.00","74,906,199.27","108,495,699.36","32,944,126.85","57,053,676.23","91,847,204.72","163,302,543.06","106,986,474.70","226,826,420.15","355,775,619.45","883,346,337.73","477,881,572.32","993,119,246.08","1,488,783,632.42","2,087,521,584.81","568,498,887.25","1,132,749,099.05","1,745,174,687.32","2,704,177,664.71","457,890,933.17"
